N	2gram	Losev_Prob_5	Formalny
140	сводится к	1	3
141	к тому	2	3
142	нашей работы	1	3
143	здесь не	7	3
144	ясно что	4	3
145	жизнь и	3	3
146	аналогии с	1	3
147	бы в	1	3
148	говорит он	1	3
149	как она	1	3
150	один из	2	3
151	или же	2	3
152	в большинстве	1	3
153	и других	1	3
154	не для	1	3
155	и даже	14	3
156	в области	2	3
157	не было	1	3
158	на фоне	1	3
159	ничем не	1	3
160	но это	1	3
161	у них	1	3
162	с помощью	2	3
163	же в	3	3
164	что он	7	3
165	и это	1	2
166	тех же	1	2
167	науки о	1	2
168	в году	5	2
169	в предыдущей	1	2
170	его не	2	2
171	а как	1	2
172	вопрос о	1	2
173	на кого	1	2
174	в создании	1	2
175	своей работе	1	2
176	а только	1	2
177	и всякий	1	2
178	нет и	1	2
179	во что	1	2
180	с этим	1	2
181	в него	1	2
182	однако не	1	2
183	эту проблему	1	2
184	от этого	3	2
185	он в	3	2
186	в нашем	1	2
187	и те	1	2
188	этот образ	2	2
189	и если	1	2
190	на его	2	2
191	а вовсе	1	2
192	и вот	1	2
193	том чтобы	1	2
194	и более	2	2
195	ни были	1	2
196	но все	4	2
197	того или	1	2
198	в работе	1	2
199	это не	2	2
200	всю свою	3	2
201	с начала	1	2
202	в новое	3	2
203	ни в	4	2
204	с тем	5	2
205	нисколько не	5	2
206	их на	1	2
207	не так	4	2
208	таким же	1	2
209	почти не	1	2
210	не от	1	2
211	что было	1	2
212	человеческое сознание	1	2
213	на всю	1	2
214	раз и	2	2
215	мысли в	1	2
216	на него	2	2
217	и слишком	1	2
218	ничего не	2	2
219	в самой	3	2
220	к ней	1	2
221	и является	2	2
222	во всем	1	2
223	от того	1	2
224	его с	1	2
225	от нее	1	2
226	ни стало	1	2
227	в науке	2	2
228	как с	2	2
229	на нее	1	2
230	для всякого	1	2
231	глубоко и	1	2
232	еще в	5	2
233	с ним	3	2
234	и должно	1	2
235	кого не	1	2
236	и что	6	2
237	или на	1	2
238	все в	3	2
239	между тем	2	2
240	ее от	1	2
241	что и	6	2
242	в другой	1	2
243	нем и	1	2
244	производства и	1	2
245	только в	9	2
246	уже не	6	2
247	если мы	1	2
248	большинстве случаев	1	2
249	в душе	1	2
250	в одном	3	2
251	как раз	5	2
252	даже и	4	2
253	перейти к	3	2
254	орудия производства	1	2
255	или иначе	1	2
256	здесь в	2	2
257	сама по	1	2
258	и самый	1	2
259	не на	1	2
260	все время	3	2
261	была бы	2	2
262	под влиянием	1	2
263	мира в	3	2
264	вместе с	7	2
265	одновременно с	1	2
266	из этой	1	2
267	по существу	2	2
268	является для	1	2
269	прежде чем	2	2
270	в результате	7	2
271	дана в	1	2
272	ни было	1	2
273	в своих	1	2
274	жизни в	4	2
275	одной из	1	2
276	только как	1	2
277	они были	1	2
278	и судьба	1	2
279	природы или	1	2
280	что такое	1	2
281	нас не	3	2
282	новое время	3	1
283	смысле слова	3	1
284	также и	12	1
285	людей на	1	1
286	или к	2	1
287	и есть	1	1
288	художник а	1	1
289	из его	1	1
290	едва ли	4	1
291	мы уже	1	1
292	в и	1	1
293	всем миром	1	1
294	на первом	3	1
295	которую мы	1	1
296	нечего делать	2	1
297	в составе	1	1
298	ему в	1	1
299	это время	2	1
300	проявляется в	2	1
301	не чуждо	1	1
302	xix века	1	1
303	не был	1	1
304	говоря уже	1	1
305	в чем	2	1
306	тем как	2	1
307	и всего	1	1
308	предисловии к	1	1
309	чем это	1	1
310	совсем не	3	1
311	значимость всю	1	1
312	в данном	2	1
313	не входит	2	1
314	действительно мог	1	1
315	оно является	1	1
316	или иное	1	1
317	и речи	2	1
318	только путем	1	1
319	о необходимости	1	1
320	и вовсе	1	1
321	в м	2	1
322	тем он	1	1
323	этой стороны	1	1
324	что касается	3	1
325	перед нами	1	1
326	этого еще	1	1
327	хотя и	8	1
328	в этот	1	1
329	то в	1	1
330	бы и	1	1
331	так или	1	1
332	из этих	1	1
333	может считаться	1	1
334	творчества и	1	1
335	творчество и	1	1
336	воспитания и	1	1
337	на то	2	1
338	быть только	3	1
339	тем не	5	1
340	в первой	2	1
341	всем своем	2	1
342	состоит в	1	1
343	вообще не	1	1
344	чтобы в	1	1
345	прошлого века	1	1
346	и по	1	1
347	людей и	13	1
348	лишь с	1	1
349	или иных	2	1
350	в нее	1	1
351	это конечно	2	1
352	для всей	1	1
353	из-за этого	1	1
354	философские или	1	1
355	они должны	1	1
356	на этой	1	1
357	искусство не	1	1
358	но самый	1	1
359	этом смысле	3	1
360	должен был	1	1
361	и тем	3	1
362	и каждый	1	1
363	стиля с	1	1
364	только одно	1	1
365	для них	3	1
366	но уже	2	1
367	основные моменты	1	1
368	далеко не	4	1
369	но лишь	1	1
370	он и	5	1
371	и превращения	1	1
372	первом плане	3	1
373	такой же	1	1
374	и тогда	2	1
375	не мог	4	1
376	и ко	1	1
377	и другие	3	1
378	что если	1	1
379	художественного творчества	8	1
380	можно найти	6	1
381	в такой	1	1
382	положительное отношение	1	1
383	в котором	2	1
384	литературе он	1	1
385	и свой	1	1
386	не столько	1	1
387	и действиях	1	1
388	большей степени	1	1
389	своего рода	1	1
390	в силу	5	1
391	мифе и	1	1
392	эту идею	1	1
393	такую же	2	1
394	но он	5	1
395	самих по	1	1
396	какое бы	1	1
397	тому что	1	1
398	и очень	1	1
399	человека но	2	1
400	иной раз	2	1
401	самого начала	1	1
402	в русской	3	1
403	не имеет	1	1
404	на котором	1	1
405	если в	1	1
406	и притом	5	1
407	и сама	2	1
408	два мира	1	1
409	которого он	1	1
410	но только	3	1
411	того чтобы	2	1
412	для всего	1	1
413	в искусство	2	1
414	правда в	1	1
415	и без	2	1
416	на себя	1	1
417	борьба между	1	1
418	этих последних	1	1
419	он хочет	2	1
420	по своей	2	1
421	жизни как	1	1
422	чтобы этот	1	1
423	потому что	13	1
424	идею в	1	1
425	поэтической формы	1	1
426	творчество с	1	1
427	не принадлежит	1	1
428	было не	1	1
429	уже и	2	1
430	этом отношении	1	1
431	мы и	2	1
432	и из	1	1
433	если только	2	1
434	свое собственное	2	1
435	уже о	1	1
436	и стиль	1	1
437	в духе	3	1
438	не могут	2	1
439	есть только	3	1
440	могут быть	1	1
441	числе и	1	1
442	как для	1	1
443	свое значение	1	1
444	науки в	1	1
445	ничего общего	1	1
446	этим только	1	1
447	правда не	1	1
448	и самое	1	1
449	и о	5	1
450	людей в	5	1
451	данном случае	2	1
452	и всякой	1	1
453	то чтобы	1	1
454	с самого	1	1
455	что у	5	1
456	в образе	1	1
457	здесь он	1	1
458	по природе	1	1
459	в борьбе	1	1
460	здесь нет	1	1
461	мог бы	1	1
462	остается только	1	1
463	что от	3	1
464	смысле и	1	1
465	это понимание	1	1
466	в другом	3	1
467	другими словами	1	1
468	его жизни	1	1
469	притом в	1	1
470	окружающего его	1	1
471	и просто	2	1
472	можно сказать	6	1
473	а также	3	1
474	второй половины	1	1
475	науке и	1	1
476	нет у	2	1
477	от них	2	1
478	и скульптор	1	1
479	вся эта	1	1
480	в науку	1	1
481	должно было	1	1
482	творчества в	1	1
483	именно она	2	1
484	в форме	1	1
485	вслед за	2	1
486	как из	1	1
487	к нему	3	1
488	в двух	1	1
489	речи о	1	1
490	менее в	1	1
491	в состав	1	1
492	подвиг и	1	1
493	же должен	1	1
494	в стороне	1	1
495	очень много	1	1
496	который в	9	1
497	по мнению	2	1
498	в предисловии	1	1
499	именно на	2	1
500	так что	11	1
501	для всех	1	1
502	борьбы с	2	1
503	бы искусственно	1	1
504	в виде	10	1
505	из них	2	1
506	участие в	2	1
507	был бы	1	1
508	себе в	1	1
509	никто не	1	1
510	от тех	1	1
511	так как	6	1
512	художника и	1	1
513	как его	1	1
514	у него	11	1
515	он глубоко	1	1
516	имеет значение	1	1
517	к самым	1	1
518	не были	1	1
519	или иной	1	1
520	даже не	1	1
521	за ними	2	1
522	в н	12	1
523	как у	1	1
524	что они	3	1
525	и нельзя	1	1
526	а именно	12	1
527	а с	4	1
528	что не	2	1
529	тут-то и	1	1
530	что для	1	1
531	его из	1	1
532	эти идеи	1	1
533	смысла и	1	1
534	к науке	1	1
535	а на	1	1
536	у человека	1	1
537	зависит от	1	1
538	черты в	1	1
539	к своему	1	1
540	однако и	1	1
541	для человека	1	1
542	там где	1	1
543	для историка	1	1
544	в море	1	1
545	периода и	1	1
546	несмотря на	6	1
547	стоять на	1	1
548	в непрерывном	1	1
549	по праву	1	1
550	к его	1	1
551	его на	2	1
552	из которых	1	1
553	почти всех	1	1
554	для искусства	1	1
555	по поводу	2	1
556	видя в	2	1
557	в сборнике	1	1
558	с такой	2	1
559	нам думается	1	1
560	наряду с	2	1
561	лишенным всякой	1	1
562	даже с	1	1
563	получает свое	1	1
564	тех пор	1	1
565	дело здесь	1	1
566	в это	2	1
567	стремления к	1	1
568	и всех	1	1
569	весь этот	1	1
570	но даже	4	1
571	между прочим	1	1
572	в смысле	4	1
573	кроме того	2	1
574	при всем	2	1
575	тех или	2	1
576	в более	1	1
577	стремиться к	1	1
578	и такая	1	1
579	только одна	1	1
580	и для	6	1
581	слова но	1	1
582	или в	4	1
583	что оно	1	1
584	мира и	2	1
585	которого они	1	1
586	том что	17	1
587	это уже	2	1
588	для нас	10	1
589	что некоторые	1	1
590	из себя	1	1
591	еще более	3	1
592	тем более	1	1
593	не должен	1	1
594	зрения в	1	1
595	природы оно	1	1
596	в г	1	1
597	только что	1	1
598	не утрачивает	1	1
599	здесь несколько	1	1
600	гораздо больше	2	1
601	а о	1	1
602	с ней	1	1
603	не говоря	1	1
604	работы и	1	1
605	сказать что	9	1
606	другой стороны	6	1
607	о себе	2	1
608	при изучении	1	1
609	из этого	4	1
610	себе но	1	1
611	если она	1	1
612	и состоит	1	1
613	просто не	1	1
614	ее в	2	1
615	это в	1	1
616	свое и	1	1
617	к этому	2	1
618	этой точки	1	1
619	том числе	2	1
620	творчество как	1	1
