N	2gram	Propp_Isto_1	Problemy
133	говорить о	1	3
134	и со	1	3
135	в виду	1	3
136	бы то	2	3
137	во всех	2	3
138	совсем не	1	3
139	а он	1	3
140	с этим	4	3
141	когда он	6	3
142	поэтому он	2	3
143	в целом	2	3
144	все эти	4	3
145	ее как	1	3
146	и кто	1	3
147	тому же	1	3
148	то ни	2	3
149	знает что	1	3
150	было бы	7	3
151	этом смысле	1	3
152	нет в	2	3
153	этого не	1	3
154	с тем	4	3
155	в котором	3	3
156	не как	3	3
157	героя из	2	3
158	собой и	1	3
159	раз и	3	3
160	а так	1	3
161	ничего не	2	3
162	к концу	1	3
163	только с	2	3
164	в ее	2	3
165	сводится к	1	3
166	что и	6	3
167	это не	7	3
168	в форме	3	3
169	того что	4	3
170	но так	2	3
171	словом и	1	3
172	уже не	3	3
173	из них	3	3
174	его и	2	3
175	свое лицо	1	3
176	другого и	1	3
177	а с	2	3
178	эти слова	1	3
179	должно быть	2	3
180	дело идет	1	3
181	в начале	3	3
182	которой он	1	3
183	не мог	1	3
184	и от	2	3
185	мы должны	13	3
186	ни было	2	3
187	том что	7	3
188	сказать что	5	3
189	другой стороны	5	3
190	бы его	1	3
191	например в	5	2
192	чтобы не	3	2
193	в первом	1	2
194	из его	1	2
195	и этот	1	2
196	а как	1	2
197	она в	1	2
198	надо было	1	2
199	мы говорили	1	2
200	героя но	1	2
201	время как	3	2
202	в ней	7	2
203	в которых	1	2
204	столь же	2	2
205	бы не	1	2
206	друг на	1	2
207	герой не	1	2
208	уже как	1	2
209	отличие от	2	2
210	не просто	3	2
211	однако в	2	2
212	материалом для	1	2
213	в своем	5	2
214	мы можем	1	2
215	хотя и	1	2
216	и как	2	2
217	увидим что	5	2
218	в этот	1	2
219	в которой	1	2
220	мне не	1	2
221	бы с	1	2
222	еще один	2	2
223	но ведь	1	2
224	как он	2	2
225	так сказать	1	2
226	при этом	3	2
227	а просто	1	2
228	всех этих	2	2
229	их в	5	2
230	и по	3	2
231	на этом	3	2
232	а затем	2	2
233	это было	2	2
234	кажется что	1	2
235	но уже	2	2
236	в этих	7	2
237	в отличие	2	2
238	своего рода	1	2
239	злой человек	1	2
240	бы так	1	2
241	войти в	1	2
242	тому чтобы	1	2
243	на всю	1	2
244	как можно	1	2
245	тому что	1	2
246	вопрос о	5	2
247	не менее	6	2
248	но что	1	2
249	тогда и	1	2
250	о них	1	2
251	к другим	1	2
252	подобно тому	1	2
253	к ней	1	2
254	по своей	2	2
255	такая же	1	2
256	же слова	1	2
257	очень часто	3	2
258	есть только	3	2
259	лежит в	1	2
260	этого и	1	2
261	а что	1	2
262	бы он	1	2
263	и он	3	2
264	здесь еще	1	2
265	всем этим	1	2
266	так в	4	2
267	приводит к	2	2
268	в дальнейшем	5	2
269	с собой	1	2
270	можно было	5	2
271	на нее	2	2
272	здесь он	1	2
273	те же	1	2
274	времени и	1	2
275	для этого	3	2
276	о нем	2	2
277	именно потому	1	2
278	на другого	1	2
279	о том	9	2
280	на вопрос	2	2
281	и та	1	2
282	его очень	1	2
283	и об	1	2
284	на которой	1	2
285	одной из	2	2
286	мы увидим	10	2
287	то в	1	2
288	никаких новых	1	2
289	иной характер	1	2
290	себя в	2	2
291	в сторону	1	2
292	конечно не	2	2
293	в большинстве	4	2
294	в жизни	1	2
295	большинстве случаев	4	2
296	за ним	1	2
297	мы знаем	4	2
298	друг друга	1	2
299	каждый из	1	2
300	связан с	1	2
301	здесь в	2	2
302	это кажется	1	2
303	была и	1	2
304	он во	1	2
305	отчего же	2	2
306	говорит о	2	2
307	от другого	1	2
308	на этот	2	2
309	на друга	1	2
310	мы видели	2	2
311	знают и	1	2
312	вступает в	2	2
313	в темноте	2	2
314	вместе с	6	2
315	с каким-то	1	2
316	себя за	1	2
317	смысле этого	1	2
318	тому как	1	2
319	когда она	1	2
320	из этого	2	2
321	пока еще	1	2
322	или в	5	2
323	что оно	1	2
324	хотя бы	4	2
325	будто бы	3	2
326	меня в	1	2
327	себе но	1	2
328	фигурирует и	1	1
329	путь к	1	1
330	ту же	1	1
331	одним из	2	1
332	начинается с	3	1
333	но вернемся	1	1
334	такой форме	1	1
335	мы здесь	3	1
336	он может	1	1
337	даже из	1	1
338	же был	1	1
339	в стороне	3	1
340	но тем	1	1
341	и меня	1	1
342	он находится	1	1
343	правда и	2	1
344	нем но	1	1
345	что эти	1	1
346	и больше	1	1
347	в доме	2	1
348	отношения к	2	1
349	уже по	1	1
350	в их	3	1
351	по его	2	1
352	несколько иной	1	1
353	этом направлении	1	1
354	есть не	1	1
355	мы не	10	1
356	настолько тесно	2	1
357	которую мы	1	1
358	что уже	1	1
359	есть нечто	1	1
360	когда герой	1	1
361	но даже	1	1
362	ему в	3	1
363	то это	3	1
364	или нет?	1	1
365	иван не	1	1
366	зависимости от	2	1
367	меньшей степени	1	1
368	более глубокий	1	1
369	и иначе	1	1
370	на другом	1	1
371	другом что	1	1
372	он был	1	1
373	отказ от	2	1
374	нет к	1	1
375	то он	2	1
376	же на	1	1
377	к которой	1	1
378	тех же	1	1
379	не все	4	1
380	чтоб не	1	1
381	в качестве	5	1
382	иначе что	1	1
383	вступают в	1	1
384	тут же	1	1
385	когда например	2	1
386	между словом	1	1
387	жили и	1	1
388	отнюдь не	1	1
389	нас прежде	1	1
390	независимо от	1	1
391	без другого	2	1
392	из уст	1	1
393	за этим	1	1
394	очень трудно	1	1
395	ней в	1	1
396	словом в	1	1
397	как нам	1	1
398	и пр	4	1
399	перед нами	3	1
400	кроме того	1	1
401	по внешним	1	1
402	в единый	1	1
403	могли бы	3	1
404	них как	1	1
405	впечатление что	1	1
406	к чему	3	1
407	оттого что	1	1
408	мы это	1	1
409	вопрос почему	2	1
410	ни один	6	1
411	а во-вторых	1	1
412	тут и	2	1
413	тоже не	2	1
414	в этой	6	1
415	вообще а	1	1
416	во многих	2	1
417	его но	2	1
418	вследствие этого	2	1
419	к героям	1	1
420	чтобы они	1	1
421	он должен	2	1
422	что еще	1	1
423	и если	2	1
424	отца а	1	1
425	так например	6	1
426	мы обратимся	1	1
427	именно это	2	1
428	здесь мы	7	1
429	что этот	2	1
430	об этом	4	1
431	в глубине	2	1
432	них не	1	1
433	с целью	1	1
434	в непосредственном	1	1
435	и мы	2	1
436	стоит на	2	1
437	по всему	1	1
438	не чем	1	1
439	ивана как	1	1
440	ни одной	2	1
441	в реальной	1	1
442	его отношения	1	1
443	для чего	1	1
444	фигурирует в	1	1
445	здесь можно	2	1
446	находится под	1	1
447	в один	1	1
448	нисколько не	2	1
449	его строем	1	1
450	перед собой	1	1
451	все или	1	1
452	том как	2	1
453	что такое	2	1
454	таким же	1	1
455	к ивану	1	1
456	и ее	1	1
457	в чужие	1	1
458	его мнению	1	1
459	они уже	1	1
460	с уверенностью	1	1
461	об этих	1	1
462	никого и	1	1
463	из области	1	1
464	нем он	1	1
465	которые в	2	1
466	иначе как	1	1
467	иным как	1	1
468	тем не	6	1
469	говорит как	1	1
470	и эти	3	1
471	без его	1	1
472	и более	1	1
473	есть еще	2	1
474	гл vi	1	1
475	с такими	1	1
476	им под	1	1
477	бы быть	3	1
478	нас к	1	1
479	приводят к	1	1
480	пять лет	2	1
481	но они	2	1
482	в таких	2	1
483	она не	1	1
484	он все-таки	1	1
485	с теми	1	1
486	на котором	3	1
487	построен например	1	1
488	дело в	3	1
489	одна из	2	1
490	что их	2	1
491	я буду	1	1
492	на себе	1	1
493	в основе	4	1
494	материала в	1	1
495	как здесь	1	1
496	того чтобы	1	1
497	это еще	1	1
498	не лучше	1	1
499	в самой	1	1
500	именно с	1	1
501	сам герой	1	1
502	другого также	1	1
503	это сделать	1	1
504	связи с	4	1
505	всегда сразу	1	1
506	здесь же	2	1
507	замечательно что	1	1
508	почти не	3	1
509	входят в	1	1
510	этом отношении	1	1
511	эту сторону	1	1
512	стоит перед	1	1
513	от их	1	1
514	материала но	1	1
515	вот не	1	1
516	не могут	2	1
517	когда мы	2	1
518	это конечно	3	1
519	же самое	3	1
520	всего в	2	1
521	значительной степени	1	1
522	обусловливает и	1	1
523	его понимал	1	1
524	само действие	1	1
525	для того	1	1
526	оно не	1	1
527	которой она	1	1
528	него как	1	1
529	приведем еще	1	1
530	мы привели	2	1
531	оно может	2	1
532	приходит к	1	1
533	образы и	1	1
534	не совсем	3	1
535	но по	1	1
536	каждому из	1	1
537	в некоторых	2	1
538	здесь не	4	1
539	сравнению со	1	1
540	из приведенных	1	1
541	реальной действительности	1	1
542	в особенности	2	1
543	в себя	1	1
544	но мы	2	1
545	то время	3	1
546	же касается	1	1
547	за то	2	1
548	очень долго	1	1
549	себя что	1	1
550	здесь как	1	1
551	вопрос всегда	1	1
552	найти в	1	1
553	в весьма	1	1
554	собою что	1	1
555	по сравнению	1	1
556	за этими	1	1
557	в последней	1	1
558	поэтому в	2	1
559	если бы	8	1
560	тесно что	1	1
561	но здесь	1	1
562	наконец еще	1	1
563	находится в	4	1
564	можно бы	1	1
565	все дело	1	1
566	не найдем	1	1
567	же было	1	1
568	и должно	3	1
569	только бы	1	1
570	этому мы	1	1
571	мы могли	1	1
572	каждое движение	1	1
573	еще хуже	1	1
574	никак не	1	1
575	или на	3	1
576	образом в	1	1
577	это потому	1	1
578	после того	1	1
579	в значительной	1	1
580	не выходит	2	1
581	нас в	2	1
582	должно было	1	1
583	все в	1	1
584	отражением в	2	1
585	связь между	3	1
586	это может	1	1
587	а у	1	1
588	и требует	1	1
589	ним и	1	1
590	ними в	1	1
591	во всей	2	1
592	не видел	1	1
593	и только	2	1
594	в середине	2	1
595	в ту	2	1
596	но она	1	1
597	следовало бы	3	1
598	и она	2	1
599	но почти	1	1
600	виде отдельных	1	1
601	происходит в	1	1
602	большей или	2	1
603	известно что	1	1
604	уходит в	1	1
605	что здесь	5	1
606	в формах	1	1
607	этом моменте	1	1
608	один из	4	1
609	в большей	1	1
610	но с	1	1
611	который попадает	1	1
612	видели что	3	1
613	той почвой	1	1
614	этот вопрос	7	1
615	будь то	1	1
616	и часто	2	1
617	еще и	2	1
618	очень много	3	1
619	с одной	4	1
620	тон рассказа	1	1
621	не то	4	1
622	нее он	1	1
623	для всех	2	1
624	то и	2	1
625	всем его	1	1
626	или не	1	1
627	оно в	2	1
628	этот момент	2	1
629	или даже	3	1
630	другом материале	1	1
631	не знаешь	1	1
632	ответ на	2	1
633	выливается в	1	1
634	ты им	1	1
635	меня то	1	1
636	них мы	1	1
637	выдает себя	1	1
638	ее на	1	1
639	но из	1	1
640	в очень	2	1
641	момент в	1	1
642	правда по	1	1
643	до начала	1	1
644	почвой на	1	1
645	мы нашли	2	1
646	до сих	5	1
647	а именно	4	1
648	к которому	5	1
649	а наоборот	1	1
650	чем он	1	1
651	и между	2	1
652	мы еще	3	1
653	обратиться к	1	1
654	и их	3	1
655	превращается в	4	1
656	может ли	1	1
657	не на	2	1
658	так это	1	1
659	я ищу	1	1
660	найдем ни	1	1
661	мы сейчас	2	1
662	него не	1	1
663	или с	1	1
664	что из	1	1
665	они-то и	1	1
666	это давно	1	1
667	все более	1	1
668	но оно	4	1
669	их с	1	1
670	нет ничего	1	1
671	на который	1	1
672	о своих	1	1
673	но кроме	1	1
674	и потому	2	1
675	даже тон	1	1
676	две особенности	1	1
677	из которых	3	1
678	как если	1	1
679	с внутренней	1	1
680	некоторое время	2	1
681	и всей	1	1
682	общения с	1	1
683	в тот	1	1
684	как средство	1	1
685	ко мне	2	1
686	он начинает	1	1
687	по ним	1	1
688	нам еще	1	1
689	одно только	1	1
690	сейчас же	1	1
691	этом случае	1	1
692	и некоторые	1	1
693	сих пор	5	1
694	в основном	2	1
695	только для	2	1
696	в который	1	1
697	за неимением	1	1
698	у вас	2	1
699	при всем	1	1
700	и строит	1	1
701	своего лица	1	1
702	еще одна	2	1
703	она знает	1	1
704	сейчас увидим	1	1
705	его нет	1	1
706	в результате	1	1
707	между ними	2	1
708	в другой	1	1
709	которая в	1	1
710	бы ему	1	1
711	мысль о	2	1
712	главным образом	1	1
713	не должен	5	1
714	на более	5	1
715	уже давно	1	1
716	или меньшей	2	1
717	нем и	1	1
718	очень хорошо	1	1
719	себе как	1	1
720	здесь только	1	1
721	ты не	5	1
722	постепенно и	1	1
723	требует чтобы	1	1
724	это все	1	1
725	с ней	2	1
726	учитывать его	1	1
727	чем иным	1	1
728	не у	1	1
729	пришел он	1	1
730	себе не	1	1
731	того или	1	1
732	и другие	4	1
733	все основные	1	1
734	к этому	2	1
735	и вновь	1	1
