N	2gram	Nazirov_Tv_2	Problema
296	уже давно	1	2
297	вместе с	3	2
298	и особенно	1	2
299	который бы	1	2
300	но такое	1	2
301	он будет	1	2
302	поскольку он	1	2
303	не хватает	1	2
304	заставляет нас	3	2
305	в результате	1	2
306	но когда	1	2
307	о своем	1	2
308	от всех	1	2
309	или иного	1	2
310	а может	1	2
311	а между	1	1
312	дальнейшем мы	1	1
313	ту же	1	1
314	одним из	3	1
315	с с	1	1
316	у гоголя	1	1
317	художественного произведения	1	1
318	начинается с	2	1
319	говорили о	1	1
320	идея в	1	1
321	с общеизвестными	1	1
322	ивана карамазова	8	1
323	изображения и	1	1
324	проникает в	2	1
325	сам автор	1	1
326	только кажущаяся	1	1
327	в году	16	1
328	той же	1	1
329	из всех	1	1
330	г в	1	1
331	смотреть на	1	1
332	самое же	1	1
333	этом не	1	1
334	со смертью	1	1
335	отказывается от	2	1
336	эстетики и	1	1
337	требует от	1	1
338	я не	2	1
339	эта функция	1	1
340	то это	1	1
341	и считает	1	1
342	и наказание	1	1
343	первого взгляда	1	1
344	нечто более	1	1
345	с большим	3	1
346	должна указывать	1	1
347	быть в	1	1
348	это действительно	1	1
349	нам представляется	1	1
350	во имя	1	1
351	то мы	1	1
352	этого героя	1	1
353	о смерти	1	1
354	еще б	1	1
355	и всякий	1	1
356	переход от	1	1
357	тут же	2	1
358	ничуть не	1	1
359	или иное	1	1
360	другое и	1	1
361	преступление и	2	1
362	и эстетического	1	1
363	во что	2	1
364	и я	1	1
365	в течение	1	1
366	и поэтому	2	1
367	смотрим на	1	1
368	дает нам	1	1
369	в браке	1	1
370	и нет	1	1
371	все же	5	1
372	встрече с	1	1
373	нас за	2	1
374	говорит что	1	1
375	его к	1	1
376	к другим	1	1
377	сливается с	1	1
378	еще на	1	1
379	не знает	1	1
380	за это	1	1
381	бы не	2	1
382	ужаса и	1	1
383	этот роман	1	1
384	думать что	1	1
385	в известном	1	1
386	нами в	1	1
387	но его	1	1
388	тому же	2	1
389	если он	5	1
390	в братьях	6	1
391	теории и	1	1
392	в мистическом	1	1
393	в какой-то	1	1
394	а скорее	2	1
395	о которой	1	1
396	в первую	1	1
397	эта последняя	1	1
398	идеи и	1	1
399	этого вопроса	1	1
400	не к	1	1
401	в силу	1	1
402	д все	1	1
403	человека в	3	1
404	в каждом	1	1
405	связан с	1	1
406	первом из	1	1
407	не считать	2	1
408	об этой	1	1
409	говорил что	2	1
410	в глубине	1	1
411	а по	1	1
412	а его	1	1
413	это это	1	1
414	лишь в	1	1
415	заключается в	1	1
416	и других	2	1
417	первую очередь	1	1
418	мы на	1	1
419	подходит к	1	1
420	то все	1	1
421	известно что	2	1
422	нечто внешнее	1	1
423	даже в	1	1
424	мог бы	1	1
425	карамазовых что	1	1
426	нет в	1	1
427	достоевский так	1	1
428	показывает что	4	1
429	жизни то	1	1
430	тот самый	1	1
431	со своими	2	1
432	мы видели	1	1
433	с лизой	1	1
434	потому и	1	1
435	и тогда	2	1
436	их на	1	1
437	не так	2	1
438	во время	1	1
439	содержится немало	1	1
440	в такой	2	1
441	и без	2	1
442	князь говорит	1	1
443	древних греков	1	1
444	здравого смысла	2	1
445	аверинцев в	1	1
446	место в	3	1
447	представление о	7	1
448	в известной	4	1
449	ипполит в	1	1
450	признать что	1	1
451	является только	1	1
452	поэтому в	1	1
453	том чтобы	1	1
454	сам достоевский	1	1
455	т п	2	1
456	том же	2	1
457	неопределенно и	1	1
458	не имеющего	1	1
459	сам он	1	1
460	всего его	1	1
461	и обратное	1	1
462	без него	1	1
463	между людьми	2	1
464	вплоть до	1	1
465	все отдельные	1	1
466	о значении	1	1
467	для определения	2	1
468	хотелось бы	1	1
469	как о	2	1
470	если в	1	1
471	в процессе	2	1
472	в основе	2	1
473	образом в	1	1
474	заключалось в	1	1
475	здравому смыслу	1	1
476	и мало	1	1
477	на путях	1	1
478	через него	1	1
479	рассматриваться в	1	1
480	одна из	3	1
481	бумаги и	1	1
482	он пытается	1	1
483	к ней	1	1
484	х годов	3	1
485	же он	1	1
486	так например	3	1
487	с аверинцев	1	1
488	средствами но	1	1
489	считать что	1	1
490	общим законом	1	1
491	только с	2	1
492	видим его	3	1
493	что на	2	1
494	ему не	1	1
495	с определенным	1	1
496	представляется нам	1	1
497	иван карамазов	7	1
498	в момент	1	1
499	начиная с	2	1
500	содержанием и	1	1
501	этой сцене	2	1
502	является одним	1	1
503	его с	1	1
504	бы он	1	1
505	ли что	1	1
506	отказаться от	2	1
507	если же	1	1
508	должен быть	1	1
509	человечеству с	1	1
510	как объективно	1	1
511	у себя	1	1
512	на другой	1	1
513	для читателя	1	1
514	мысль о	1	1
515	то время	1	1
516	в пределах	1	1
517	нам хотелось	1	1
518	и сам	5	1
519	к окончательному	1	1
520	только через	2	1
521	учит нас	1	1
522	не с	1	1
523	что никогда	1	1
524	отождествляется с	1	1
525	вопрос этот	1	1
526	веры в	1	1
527	известной мере	2	1
528	в которые	1	1
529	он был	1	1
530	был не	1	1
531	и всякого	1	1
532	по мере	1	1
533	сводится к	2	1
534	познания и	2	1
535	же необходимо	1	1
536	это происходит	1	1
537	в другом	1	1
538	себя не	1	1
539	одного из	1	1
540	почему же	1	1
541	утверждает что	1	1
542	ее и	1	1
543	по адресу	1	1
544	и нечто	1	1
545	и требует	1	1
546	своей исповеди	2	1
547	решающую роль	1	1
548	переходит в	1	1
549	и хорошо	1	1
550	если у	2	1
551	не сводится	1	1
552	в античной	3	1
553	выше в	1	1
554	в художественной	1	1
555	какой-то мере	1	1
556	нем и	1	1
557	в ту	2	1
558	не зная	1	1
559	ни к	2	1
560	известном смысле	1	1
561	не случайно	2	1
562	всякого рода	2	1
563	он стал	1	1
564	этот вопрос	3	1
565	не сказано	1	1
566	в стороне	2	1
567	может оказаться	1	1
568	который в	1	1
569	об идейной	1	1
570	себя в	2	1
571	от одной	1	1
572	функционирования этого	1	1
573	вот что	1	1
574	момент для	1	1
575	этом что	1	1
576	записках из	3	1
577	в начале	3	1
578	многое другое	2	1
579	не из	1	1
580	анализа и	1	1
581	не дает	1	1
582	в душе	4	1
583	не стал	1	1
584	его и	2	1
585	процесс и	1	1
586	мы знаем	1	1
587	мир в	1	1
588	и их	1	1
589	ощущения в	1	1
590	при всей	1	1
591	друг друга	2	1
592	братьях карамазовых	7	1
593	из нее	1	1
594	не говорит	1	1
595	смерти и	1	1
596	к самому	2	1
597	со стороны	1	1
598	даже не	1	1
599	жизни при	1	1
600	в записках	3	1
601	хоть и	1	1
602	же о	1	1
603	на ней	2	1
604	его из	1	1
605	а главное	1	1
606	позиции в	1	1
607	идет уже	1	1
608	человек в	1	1
609	была бы	1	1
610	в россии	2	1
611	и случайно	1	1
612	для начала	1	1
613	романы достоевского	2	1
614	под влиянием	1	1
615	есть одно	1	1
616	через нее	1	1
617	нет никаких	1	1
618	является его	1	1
619	в идиоте	1	1
620	от этих	1	1
621	с первого	1	1
622	но кто	1	1
623	в одной	3	1
624	человека к	1	1
625	только его	1	1
626	к другой	1	1
627	литературы но	1	1
628	в подростке	1	1
629	в любой	1	1
630	и к	1	1
631	xix века	7	1
632	для искусства	1	1
633	он говорит	1	1
634	что за	1	1
635	наряду с	7	1
636	не видят	1	1
637	образ и	2	1
638	понял что	1	1
639	вы мне	1	1
640	в бесах	6	1
641	с этой	3	1
642	в основном	6	1
643	ничего кроме	1	1
644	остается в	1	1
645	с большой	1	1
646	при всем	1	1
647	она должна	1	1
648	вообще говоря	2	1
649	в мысли	1	1
650	что я	2	1
651	и от	4	1
652	представляется что	1	1
653	а все	1	1
654	своей собственной	1	1
655	себе всегда	1	1
656	от него	1	1
657	у достоевского	30	1
658	года в	7	1
659	но зато	3	1
660	будто бы	1	1
661	в свете	3	1
662	романа и	3	1
663	тот же	1	1
664	еще ничего	1	1
665	это все	2	1
666	в романе	15	1
667	только как	1	1
668	не быть	1	1
669	алеши и	1	1
670	как люди	1	1
671	у которых	1	1
672	огромное значение	1	1
673	но эти	2	1
674	разговоре с	1	1
675	а я	2	1
676	это понятие	1	1
677	лиц в	1	1
678	в противоположность	1	1
679	молодой человек	1	1
680	к этому	3	1
681	как на	1	1
