N	2gram	Bakhtin_Fr_8	Marksizm
334	но если	1	2
335	в романе	21	2
336	не знает	1	2
337	к его	3	2
338	отношению к	1	2
339	из этого	1	2
340	речи как	1	2
341	жизни и	1	2
342	в своих	4	2
343	том числе	3	2
344	действительности так	1	1
345	то на	1	1
346	но более	1	1
347	лишь ее	1	1
348	также и	2	1
349	например в	4	1
350	речи все	1	1
351	новое время	2	1
352	и то	2	1
353	лишь там	2	1
354	становится в	1	1
355	тем же	1	1
356	явления и	1	1
357	и чрезвычайно	2	1
358	мировоззрения и	1	1
359	и до	10	1
360	этого в	1	1
361	можно лишь	1	1
362	века в	1	1
363	момент когда	1	1
364	из всех	2	1
365	момент времени	1	1
366	для выражения	1	1
367	за другом	1	1
368	или наоборот	1	1
369	при анализе	1	1
370	что между	1	1
371	является наиболее	1	1
372	бы что	1	1
373	индивидуален и	1	1
374	почти все	2	1
375	так чтобы	1	1
376	они связаны	2	1
377	и другая	1	1
378	вместо того	1	1
379	они были	4	1
380	и ни	1	1
381	жизни это	1	1
382	латинского языка	1	1
383	и самого	1	1
384	почти без	1	1
385	которые он	1	1
386	т.п но	1	1
387	на них	3	1
388	здесь не	1	1
389	наоборот как	1	1
390	с его	5	1
391	но конечно	1	1
392	а следовательно	1	1
393	различия между	1	1
394	совсем не	2	1
395	со всеми	1	1
396	с собою	1	1
397	в едином	3	1
398	значение имеет	2	1
399	большое значение	1	1
400	и единства	1	1
401	части в	1	1
402	достаточно назвать	1	1
403	это был	1	1
404	этой последней	1	1
405	они дают	1	1
406	индивидуальностью и	1	1
407	хотя и	2	1
408	и наконец	3	1
409	это тоже	1	1
410	более или	2	1
411	романе не	1	1
412	становятся как	1	1
413	и конечно	2	1
414	та же	1	1
415	другие элементы	1	1
416	что это	4	1
417	вышедших из	1	1
418	в этой	6	1
419	в известном	2	1
420	элементов языка	1	1
421	прямой и	1	1
422	с их	2	1
423	эпохи и	6	1
424	во многих	1	1
425	но ведь	1	1
426	фактический материал	1	1
427	не следует	1	1
428	главным образом	3	1
429	большей или	3	1
430	каждая эпоха	1	1
431	всех этих	3	1
432	момента в	1	1
433	сильны в	1	1
434	мы касаемся	1	1
435	функции и	1	1
436	пор мы	1	1
437	ни была	1	1
438	и вот	1	1
439	вообще не	1	1
440	их в	4	1
441	таких которые	1	1
442	какой бы	1	1
443	подобно тому	1	1
444	оказались в	1	1
445	в образе	3	1
446	но дело	2	1
447	так например	2	1
448	в нее	1	1
449	его до	1	1
450	ни был	1	1
451	и чистым	1	1
452	же не	1	1
453	в совершенно	4	1
454	его границы	2	1
455	в школе	1	1
456	перечисленных нами	1	1
457	о какой	1	1
458	из самой	1	1
459	на все	1	1
460	зрения на	2	1
461	со своею	1	1
462	это не	2	1
463	к анализу	1	1
464	что большинство	1	1
465	и тем	1	1
466	нет в	1	1
467	с тем	2	1
468	и вся	1	1
469	понят и	1	1
470	со своими	1	1
471	мы видели	5	1
472	между собою	2	1
473	т.п все	1	1
474	еще в	1	1
475	классовой борьбы	1	1
476	жизненного общения	1	1
477	в один	1	1
478	в других	2	1
479	или менее	2	1
480	все более	1	1
481	во время	5	1
482	и ограниченный	1	1
483	и мышления	1	1
484	особенности же	1	1
485	наших дней	1	1
486	и специфического	1	1
487	мировоззрения притом	1	1
488	в средневековых	1	1
489	наиболее глубокий	1	1
490	значение то	1	1
491	языка такой	1	1
492	широкий и	1	1
493	мы полагаем	1	1
494	образом и	3	1
495	которые в	1	1
496	тесно связаны	1	1
497	друг другу	2	1
498	осмысливает и	1	1
499	общего и	1	1
500	время был	1	1
501	т.п эта	1	1
502	она могла	1	1
503	тогда когда	1	1
504	того как	2	1
505	не по	1	1
506	взглянуть на	1	1
507	чтобы стать	2	1
508	о них	2	1
509	может только	1	1
510	он с	1	1
511	и всегда	1	1
512	и проблемы	1	1
513	в самой	1	1
514	близки к	1	1
515	и по-видимому	1	1
516	что самое	1	1
517	явление в	1	1
518	даже прямо	1	1
519	того в	1	1
520	по своей	4	1
521	камень и	1	1
522	углом зрения	1	1
523	потому что	6	1
524	ибо все	1	1
525	ничто не	2	1
526	даже из	1	1
527	свет и	1	1
528	xvi века	8	1
529	с другом	1	1
530	стороны и	1	1
531	едином и	1	1
532	в духе	4	1
533	вошли в	1	1
534	всего в	1	1
535	очень существенной	1	1
536	лишены всякой	2	1
537	той или	2	1
538	особенности и	1	1
539	если же	1	1
540	из всего	1	1
541	речи мы	1	1
542	отношения и	1	1
543	и служит	1	1
544	характер и	3	1
545	реальной действительности	1	1
546	в особенности	4	1
547	только не	2	1
548	только то	1	1
549	латинский язык	4	1
550	мы наблюдаем	3	1
551	и совершенно	2	1
552	вещи и	4	1
553	времени и	4	1
554	связан с	2	1
555	особенно в	1	1
556	здесь нет	3	1
557	быть разрешена	1	1
558	могла быть	2	1
559	строго говоря	1	1
560	для этого	1	1
561	как выражение	1	1
562	форме в	1	1
563	образом в	2	1
564	подхода к	1	1
565	связаны и	1	1
566	действительно понять	1	1
567	широкой и	2	1
568	типа в	1	1
569	и что	1	1
570	идет о	1	1
571	все его	3	1
572	как форма	3	1
573	в значительной	2	1
574	до известной	1	1
575	должно было	1	1
576	в которую	1	1
577	места и	1	1
578	к нему	2	1
579	и вещей	4	1
580	отметить что	2	1
581	во всей	2	1
582	в форме	3	1
583	уходят в	1	1
584	даже для	1	1
585	века и	1	1
586	также в	1	1
587	в ту	4	1
588	знания и	2	1
589	углубляться в	1	1
590	условия для	1	1
591	и мир	1	1
592	и борьбы	1	1
593	оно и	1	1
594	целое в	1	1
595	мы видим	6	1
596	будем касаться	1	1
597	очень много	2	1
598	во времени	1	1
599	или же	1	1
600	бы ни	1	1
601	от них	1	1
602	никаких новых	1	1
603	с одной	4	1
604	вся эта	2	1
605	так что	3	1
606	языка нужно	1	1
607	уже не	3	1
608	и современная	1	1
609	уже в	2	1
610	и они	1	1
611	языку язык	1	1
612	друг за	1	1
613	значение и	2	1
614	всех вопросах	1	1
615	и повсюду	1	1
616	остальное в	1	1
617	или даже	1	1
618	превращаются в	2	1
619	характерно что	2	1
620	теснейшим образом	2	1
621	слова в	1	1
622	в одном	2	1
623	и целых	1	1
624	и художественный	1	1
625	характерны для	1	1
626	сфер из	1	1
627	какой же	1	1
628	лишь один	1	1
629	они становятся	1	1
630	о каком	1	1
631	образом к	1	1
632	до наших	1	1
633	одной стороны	2	1
634	выходит за	1	1
635	языковой жизни	1	1
636	имеет и	1	1
637	форм с	1	1
638	этом как	1	1
639	или меньшей	3	1
640	от пут	1	1
641	еще и	3	1
642	тому как	1	1
643	мы еще	1	1
644	смысле и	1	1
645	романа в	2	1
646	вещь и	1	1
647	что для	3	1
648	и самый	3	1
649	полагаем что	1	1
650	превращается в	1	1
651	весь роман	2	1
652	чем речь	1	1
653	самое слово	1	1
654	и непосредственно	1	1
655	более широкий	1	1
656	основных и	1	1
657	самый факт	1	1
658	и социальных	1	1
659	пределы нашей	1	1
660	нас интересуют	1	1
661	под влиянием	1	1
662	на слово	1	1
663	его как	2	1
664	здесь идет	1	1
665	проходит через	1	1
666	этой же	1	1
667	материал и	1	1
668	том новом	1	1
669	между явлениями	2	1
670	границы между	6	1
671	но не	5	1
672	речь не	1	1
673	политической жизни	1	1
674	их к	1	1
675	в моей	1	1
676	если оно	1	1
677	в той	6	1
678	данной эпохи	1	1
679	его жизни	2	1
680	и там	1	1
681	и всей	3	1
682	быть только	1	1
683	времени с	2	1
684	для понимания	2	1
685	друг с	1	1
686	дело здесь	1	1
687	мы сказали	1	1
688	есть и	5	1
689	его за	1	1
690	народа и	1	1
691	к другим	1	1
692	являются по	1	1
693	в обычных	1	1
694	в более	1	1
695	идет именно	1	1
696	известной степени	1	1
697	идеологии на	1	1
698	и слова	1	1
699	к одной	1	1
700	обычных условиях	1	1
701	и темы	1	1
702	только с	1	1
703	в большей	3	1
704	здесь на	1	1
705	другая в	1	1
706	в потоке	2	1
707	язык не	1	1
708	обстоит дело	1	1
709	и другие	5	1
710	мы переходим	1	1
711	нашло свое	1	1
712	в системе	1	1
713	равно как	1	1
714	их с	1	1
715	и так	1	1
716	но этот	1	1
717	же мы	1	1
718	в абстрактном	1	1
719	ее в	1	1
720	то оно	1	1
721	каждое слово	1	1
722	яркое выражение	1	1
723	и особенно	1	1
724	гораздо более	1	1
