N	2gram	Losev_Dial_2	Problema
215	в чем	3	2
216	но как	5	2
217	а только	3	2
218	не все	1	2
219	или иное	4	2
220	в истории	2	2
221	дает нам	1	2
222	показать что	1	2
223	себе не	3	2
224	к чему	1	2
225	что это	10	2
226	на то	1	2
227	а к	1	2
228	оно было	1	2
229	собственно не	1	2
230	но нельзя	2	2
231	его тела	1	2
232	понятий и	1	2
233	на этом	2	2
234	всех своих	1	2
235	в каждом	2	2
236	входя в	1	2
237	действительности в	1	2
238	форму и	1	2
239	как таковой	4	2
240	на первый	1	2
241	и при	2	2
242	или точнее	3	2
243	и более	3	2
244	и вообще	6	2
245	можем сказать	1	2
246	от чисто	1	2
247	что эта	1	2
248	она не	8	2
249	одна из	1	2
250	чем не	1	2
251	слово и	1	2
252	к поэзии	2	2
253	все стороны	1	2
254	во всем	1	2
255	связи с	4	2
256	следует что	2	2
257	этом отношении	1	2
258	не могут	4	2
259	есть только	4	2
260	отличается от	1	2
261	же самое	2	2
262	что оно	4	2
263	быть конечно	1	2
264	должен быть	1	2
265	что все	1	2
266	нами выше	2	2
267	и которые	1	2
268	здесь нет	1	2
269	ибо только	1	2
270	том как	2	2
271	и здесь	1	2
272	в другом	4	2
273	и что	5	2
274	и познания	1	2
275	от них	1	2
276	и во	1	2
277	нем и	2	2
278	в каких	2	2
279	того что	6	2
280	нуждается в	3	2
281	что он	6	2
282	в какой	2	2
283	и ее	1	2
284	на мир	2	2
285	и тела	1	2
286	себя в	2	2
287	в виде	2	2
288	но совершенно	1	2
289	ни с	4	2
290	что и	5	2
291	вовсе не	13	2
292	содержание и	1	2
293	и искусства	1	2
294	бы просто	1	2
295	в некоторых	2	2
296	случае не	1	2
297	которые могут	1	2
298	то или	4	2
299	тем что	2	2
300	есть выражение	3	2
301	в особенности	1	2
302	чем в	1	2
303	или иной	1	2
304	не входя	1	2
305	здесь в	1	2
306	кончается и	1	2
307	форме и	1	2
308	следовательно не	2	2
309	души и	2	2
310	и пр	5	2
311	не было	3	2
312	но лишь	1	2
313	в связи	4	2
314	человек в	1	2
315	в частности	2	2
316	как это	7	2
317	из которых	1	2
318	по существу	1	2
319	можно сказать	5	2
320	того или	2	2
321	является как	1	2
322	и внешнего	2	2
323	форм и	2	2
324	или в	2	2
325	о котором	3	2
326	той или	4	2
327	мы должны	2	2
328	ибо в	1	2
329	но зато	1	2
330	в этих	3	2
331	была бы	3	2
332	к его	1	2
333	или иного	1	2
334	не нуждается	4	2
335	в своих	2	2
336	и эта	1	2
337	только она	1	2
338	в сфере	2	1
339	находить в	1	1
340	человека и	2	1
341	выражения в	1	1
342	тех же	1	1
343	это и	3	1
344	мере в	2	1
345	не через	1	1
346	от самого	1	1
347	уже указывали	1	1
348	все те	1	1
349	обойтись без	1	1
350	им самим	1	1
351	бы уже	1	1
352	обходится без	1	1
353	что уже	2	1
354	вопрос о	3	1
355	этого является	1	1
356	нам в	1	1
357	мы называем	1	1
358	так чтобы	2	1
359	время как	7	1
360	что иное	3	1
361	этом условии	2	1
362	с ее	2	1
363	бы ни	2	1
364	свой предмет	1	1
365	поэзия как	1	1
366	иное как	3	1
367	время в	1	1
368	ее форма	1	1
369	как таковая	1	1
370	ее вещность	1	1
371	по своему	5	1
372	различия между	2	1
373	покой и	1	1
374	мы же	2	1
375	в общем	2	1
376	в новом	1	1
377	себе и	3	1
378	только путем	1	1
379	которые не	2	1
380	в материальном	1	1
381	идет о	1	1
382	план выступает	1	1
383	и выражения	1	1
384	стороны и	1	1
385	более и	2	1
386	все остальные	1	1
387	есть что-то	2	1
388	и где	3	1
389	что по	2	1
390	к культуре	1	1
391	в противоположность	2	1
392	есть ли	5	1
393	другом случае	1	1
394	почти весь	1	1
395	то в	1	1
396	бы и	2	1
397	нужно только	1	1
398	не даны	2	1
399	и я	2	1
400	то время	4	1
401	в этой	3	1
402	бы только	2	1
403	но он	4	1
404	только один	1	1
405	чувств и	1	1
406	но ведь	2	1
407	как он	4	1
408	если он	1	1
409	и эстетика	2	1
410	направлено на	1	1
411	не могла	1	1
412	и если	4	1
413	к выводу	1	1
414	к искусству	1	1
415	как оно	1	1
416	т д	15	1
417	всех этих	3	1
418	не связан	1	1
419	есть та	3	1
420	в узком	2	1
421	в принципе	1	1
422	этого вопроса	1	1
423	не как	2	1
424	душу и	1	1
425	и вот	4	1
426	того можно	1	1
427	широком смысле	2	1
428	свое время	1	1
429	можно даже	1	1
430	чем она	1	1
431	подобно тому	1	1
432	свете а	1	1
433	даже прямо	1	1
434	всего то	1	1
435	живущие и	1	1
436	именно это	1	1
437	своей чистой	1	1
438	от нее	1	1
439	в одну	5	1
440	значение в	1	1
441	мы уже	8	1
442	больше как	3	1
443	и религиозной	1	1
444	это было	3	1
445	или просто	1	1
446	можно узнать	2	1
447	и мы	3	1
448	без нее	1	1
449	искусстве в	1	1
450	истории и	1	1
451	в природу	1	1
452	вещи а	1	1
453	в один	3	1
454	нам никаких	1	1
455	она и	2	1
456	ни одной	1	1
457	все равно	5	1
458	мифа но	3	1
459	с тем	2	1
460	внутренний человек	1	1
461	и уже	3	1
462	неотделим от	3	1
463	выйти за	1	1
464	действительно не	1	1
465	потому и	1	1
466	нисколько не	4	1
467	но я	3	1
468	бесконечного и	1	1
469	органах но	1	1
470	самим и	1	1
471	или что-то	1	1
472	по сравнению	1	1
473	еще нет	1	1
474	том смысле	4	1
475	себе а	1	1
476	бы мы	1	1
477	себе самой	1	1
478	телесного и	1	1
479	жизнь уже	1	1
480	мифом как	1	1
481	его мы	1	1
482	силу и	1	1
483	и эти	1	1
484	он далеко	1	1
485	том и	1	1
486	не должно	2	1
487	формы как	1	1
488	по себе	18	1
489	же мы	3	1
490	тому что	2	1
491	что есть	2	1
492	некоторых случаях	1	1
493	можно ли	3	1
494	не раз	2	1
495	это чувство	1	1
496	человека но	2	1
497	что с	2	1
498	иной раз	5	1
499	виду что	2	1
500	и начинает	1	1
501	но для	1	1
502	как о	1	1
503	познающего и	1	1
504	уже из	1	1
505	или за	1	1
506	бытия и	1	1
507	ибо эта	1	1
508	в самых	1	1
509	иметь в	2	1
510	та или	2	1
511	может только	2	1
512	социального и	1	1
513	того и	2	1
514	и всегда	1	1
515	эта сторона	1	1
516	или иная	2	1
517	и независимо	1	1
518	во всей	1	1
519	правда это	1	1
520	от внутреннего	1	1
521	мире и	2	1
522	исторического процесса	1	1
523	уже и	2	1
524	душе его	1	1
525	так то	1	1
526	ли это	1	1
527	однако это	2	1
528	ему не	1	1
529	от их	2	1
530	личности в	8	1
531	и структуру	1	1
532	уже о	2	1
533	что можно	1	1
534	нуждается ни	1	1
535	есть вообще	1	1
536	телесно и	1	1
537	его с	3	1
538	даже и	1	1
539	его значение	1	1
540	как некое	1	1
541	мы ее	1	1
542	из всего	2	1
543	к такому	1	1
544	иной чем	1	1
545	как не	2	1
546	говоря уже	2	1
547	без всякого	4	1
548	могут и	1	1
549	ни стало	1	1
550	если в	2	1
551	пределы мира	2	1
552	видимая и	1	1
553	искусство должно	1	1
554	мы наблюдаем	1	1
555	стремиться к	1	1
556	что у	2	1
557	на нее	1	1
558	границы но	1	1
559	мог бы	1	1
560	на которую	1	1
561	как таковую	1	1
562	в одном	4	1
563	начинается в	1	1
564	это только	3	1
565	имеется в	2	1
566	строго говоря	1	1
567	даны в	3	1
568	что под	1	1
569	это как	3	1
570	никакому сомнению	1	1
571	по теории	1	1
572	выводу что	1	1
573	смысле и	1	1
574	образом в	1	1
575	прошлым и	1	1
576	мы это	2	1
577	возможна только	1	1
578	ли она	1	1
579	и умирает	1	1
580	на что	1	1
581	его тело	1	1
582	мы понимаем	1	1
583	в которую	1	1
584	нем не	1	1
585	тем или	2	1
586	суть не	1	1
587	же час	2	1
588	них в	1	1
589	резко отличается	1	1
590	что бы	2	1
591	и следовательно	5	1
592	внутреннего и	2	1
593	что здесь	2	1
594	быть и	4	1
595	мифе в	1	1
596	и назначения	1	1
597	обе эти	1	1
598	историки литературы	1	1
599	к которой	1	1
600	этого движения	1	1
601	на другие	1	1
602	к их	1	1
603	и действительно	1	1
604	каждом моменте	1	1
605	поэзии хотя	1	1
606	не происходит	1	1
607	форме но	1	1
608	науке в	1	1
609	есть ни	6	1
610	конца как	1	1
611	именно на	1	1
612	человека с	1	1
613	действительно может	1	1
614	и теперь	1	1
615	где-то в	1	1
616	есть в	2	1
617	есть я	1	1
618	уже не	3	1
619	только на	1	1
620	ее а	1	1
621	только чисто	1	1
622	есть уже	2	1
623	или даже	1	1
624	в душе	7	1
625	метафизическое построение	1	1
626	из них	3	1
627	его и	1	1
628	сами по	3	1
629	к ним	1	1
630	не о	1	1
631	друг друга	1	1
632	но что	7	1
633	содержанием в	1	1
634	природы а	1	1
635	явлений в	1	1
636	не просто	12	1
637	мир на	1	1
638	и наука	1	1
639	момент в	2	1
640	глубине и	1	1
641	в мифическую	1	1
642	тела и	5	1
643	с другим	1	1
644	до сих	2	1
645	ли он	1	1
646	или иначе	2	1
647	нас в	1	1
648	именно в	2	1
649	сказать несколько	1	1
650	несколько примеров	1	1
651	мы еще	1	1
652	и оформляет	1	1
653	и души	1	1
654	только что	5	1
655	связано с	1	1
656	свободе и	1	1
657	самом же	1	1
658	смысла и	2	1
659	моментов и	1	1
660	во что	1	1
661	только момент	1	1
662	но внутренний	1	1
663	человеческой жизни	2	1
664	с которым	1	1
665	отрешение от	1	1
666	как ни	2	1
667	все время	3	1
668	о чем	3	1
669	слова слово	1	1
670	в боге	1	1
671	этом основании	1	1
672	что мы	2	1
673	что угодно	1	1
674	близка к	1	1
675	и ему	1	1
676	нигде не	1	1
677	и вне	1	1
678	вообще никакого	1	1
679	входить в	1	1
680	в органах	1	1
681	вместе с	2	1
682	и труднее	1	1
683	так же	2	1
684	происходит в	1	1
685	в познание	1	1
686	мы говорим	3	1
687	его содержание	1	1
688	стать только	1	1
689	вещь есть	1	1
690	но этот	1	1
691	поэзия и	2	1
692	сравнению с	1	1
693	который мы	1	1
694	она есть	9	1
695	образом и	1	1
696	в той	3	1
697	анализу и	1	1
698	тому как	1	1
699	образ и	1	1
700	ли на	1	1
701	она вся	1	1
702	лишь чисто	1	1
703	форма в	1	1
704	и менее	1	1
705	д мы	1	1
706	чувство и	1	1
707	поэзия не	1	1
708	есть и	6	1
709	она как	1	1
710	эти два	2	1
711	подчеркивает ее	1	1
712	что-то на	1	1
713	есть то	1	1
714	сих пор	2	1
715	в смысле	5	1
716	о мире	1	1
717	и собственно	1	1
718	это уже	2	1
719	сам же	1	1
720	не занимает	1	1
721	и часто	2	1
722	образом есть	1	1
723	и может	6	1
724	не существует	1	1
725	к тому	2	1
726	или только	1	1
727	и познаваемого	1	1
728	это можно	1	1
729	в результате	2	1
730	мира и	1	1
731	или иным	2	1
732	пр в	1	1
733	к счастью	1	1
734	ее и	1	1
735	это может	2	1
736	личность есть	11	1
737	в одинаковой	1	1
738	я в	1	1
739	же деле	1	1
740	хотя в	2	1
741	в мифе	16	1
742	но всегда	2	1
743	но чисто	1	1
744	как человек	1	1
745	всеми его	1	1
746	личность и	2	1
747	и начинается	1	1
748	но эта	1	1
749	но если	1	1
750	не говоря	2	1
751	равно как	1	1
752	себе самому	1	1
753	в характере	1	1
754	узнать что	1	1
755	не что	3	1
756	из этого	1	1
757	в свое	1	1
758	в которой	2	1
759	другого рода	2	1
760	жизни и	6	1
761	но эти	1	1
762	с первого	2	1
763	это в	1	1
764	им и	1	1
765	никаких указаний	1	1
766	смысле что	3	1
767	слова это	1	1
