N	2gram	Medvedev_F_2	Hudozhes
130	на фоне	4	3
131	самом деле	8	3
132	же как	3	2
133	и то	2	2
134	но тем	1	2
135	в первом	7	2
136	той же	1	2
137	а как	3	2
138	который был	1	2
139	говорить о	5	2
140	они были	2	2
141	различия между	1	2
142	если в	3	2
143	отношение к	2	2
144	без другого	1	2
145	все же	8	2
146	и к	4	2
147	но в	4	2
148	со своей	2	2
149	та же	2	2
150	в нашем	1	2
151	из этих	3	2
152	роли в	1	2
153	т д	5	2
154	но именно	3	2
155	в принципе	1	2
156	не как	4	2
157	на этом	2	2
158	оно не	4	2
159	могла бы	1	2
160	не будет	2	2
161	же не	1	2
162	лишь в	7	2
163	его в	3	2
164	это было	3	2
165	который и	1	2
166	характер и	1	2
167	автора и	1	2
168	обратимся к	1	2
169	только тем	2	2
170	место в	3	2
171	с точки	7	2
172	если можно	1	2
173	не столько	4	2
174	что говорит	1	2
175	нельзя было	1	2
176	сам он	2	2
177	не по	2	2
178	к ней	1	2
179	в основе	5	2
180	представляется нам	1	2
181	героя например	1	2
182	они и	1	2
183	как мы	7	2
184	данном случае	1	2
185	самим собою	1	2
186	приводит к	2	2
187	роль в	3	2
188	на свой	1	2
189	с собой	1	2
190	те же	1	2
191	с самим	1	2
192	до сих	1	2
193	во второй	2	2
194	том как	1	2
195	все те	1	2
196	о нем	1	2
197	в другом	1	2
198	того или	4	2
199	во втором	7	2
200	и только	5	2
201	говорит в	5	2
202	один из	2	2
203	здесь не	4	2
204	трудно не	1	2
205	он уже	1	2
206	именно на	3	2
207	же и	2	2
208	в виде	1	2
209	произведения не	3	2
210	потребность в	1	2
211	себе в	1	2
212	из них	4	2
213	т п	9	2
214	вовсе не	11	2
215	сих пор	1	2
216	именно в	5	2
217	как же	1	2
218	что не	4	2
219	мы знаем	3	2
220	именно так	1	2
221	однако и	3	2
222	было на	1	2
223	вместе с	6	2
224	и а	1	2
225	в данном	1	2
226	не зная	1	2
227	или иного	5	2
228	сам не	1	2
229	что же	5	2
230	в контексте	1	2
231	и от	2	2
232	о его	1	2
233	не является	3	2
234	и для	5	2
235	отнюдь не	8	2
236	потому что	2	2
237	хотя бы	6	2
238	точки зрения	8	2
239	а о	3	2
240	между ними	2	2
241	и эта	1	2
242	сказать что	2	2
243	что даже	1	2
244	т е	26	2
245	как на	1	2
246	тем самым	2	2
247	гораздо более	1	2
248	одним из	1	1
249	например в	3	1
250	таком случае	1	1
251	функции в	2	1
252	и через	1	1
253	становится в	2	1
254	это и	5	1
255	на деле	1	1
256	здесь и	4	1
257	и так	1	1
258	к другому	2	1
259	его же	1	1
260	высшей степени	4	1
261	когда это	1	1
262	целого произведения	1	1
263	обойтись без	1	1
264	которыми он	1	1
265	полагает что	1	1
266	на материале	1	1
267	мы имеем	1	1
268	мы не	3	1
269	что если	1	1
270	между его	1	1
271	содержания в	1	1
272	нам в	1	1
273	не была	2	1
274	установкой на	2	1
275	в сущности	4	1
276	к смыслу	1	1
277	поэзии не	1	1
278	этого термина	2	1
279	но ее	1	1
280	из ее	1	1
281	это время	2	1
282	он был	2	1
283	на них	1	1
284	именно этого	1	1
285	установку на	1	1
286	со словами	1	1
287	бы то	1	1
288	в различных	1	1
289	во всех	5	1
290	в сюжете	3	1
291	сознания а	1	1
292	иного рода	1	1
293	именно тем	1	1
294	к нулю	1	1
295	и стало	1	1
296	то он	1	1
297	точка зрения	1	1
298	в сторону	4	1
299	этом для	1	1
300	в общем	5	1
301	иногда и	1	1
302	не просто	2	1
303	отказать в	1	1
304	или иное	1	1
305	за пределы	1	1
306	один и	1	1
307	ни одна	2	1
308	во что	1	1
309	в одной	2	1
310	в той	2	1
311	процесса здесь	1	1
312	показать что	1	1
313	как к	3	1
314	более и	1	1
315	и нет	1	1
316	собственно и	1	1
317	хотя и	3	1
318	сознания в	1	1
319	но для	1	1
320	его к	1	1
321	нового и	1	1
322	от этого	3	1
323	и глубокой	1	1
324	за собой	1	1
325	в которой	2	1
326	так или	1	1
327	он в	2	1
328	все эти	6	1
329	внутреннего смысла	1	1
330	и тот	1	1
331	ее как	2	1
332	но ведь	3	1
333	так сказать	3	1
334	в поэтике	2	1
335	сказать в	1	1
336	здесь по-видимому	1	1
337	нее и	1	1
338	же это	2	1
339	ими в	1	1
340	в корне	7	1
341	том чтобы	1	1
342	из виду	1	1
343	их в	2	1
344	какой бы	1	1
345	постольку поскольку	2	1
346	тон всему	1	1
347	дистанции между	1	1
348	он об	1	1
349	и заключается	1	1
350	не должно	1	1
351	но все	3	1
352	значительной степени	3	1
353	не следует	4	1
354	тут не	1	1
355	в каждом	1	1
356	произведение искусства	2	1
357	смысле в	1	1
358	то ни	2	1
359	он просто	1	1
360	тем в	1	1
361	им как	1	1
362	том случае	2	1
363	самим собой	1	1
364	и других	2	1
365	и иных	2	1
366	с проповедью	1	1
367	и тем	2	1
368	даже в	2	1
369	за ней	1	1
370	нельзя отказать	1	1
371	тенденция к	1	1
372	в самую	1	1
373	в слове	5	1
374	он и	3	1
375	отрицание в	1	1
376	при необходимости	1	1
377	и еще	1	1
378	была поставлена	1	1
379	и при	1	1
380	установка на	2	1
381	каким был	1	1
382	знаем что	1	1
383	теперь как	1	1
384	от его	2	1
385	как особой	2	1
386	характерное для	1	1
387	просто с	1	1
388	этой плоскости	1	1
389	но он	1	1
390	и более	2	1
391	не могли	2	1
392	в конце	2	1
393	в словах	1	1
394	любовь к	1	1
395	же мы	1	1
396	случае мы	1	1
397	же такое	1	1
398	произведения и	3	1
399	раз и	4	1
400	и притом	1	1
401	виду что	1	1
402	и другое	2	1
403	самого начала	2	1
404	в направлении	1	1
405	дело в	1	1
406	только из	1	1
407	ее с	2	1
408	конкретные формы	1	1
409	во всякой	1	1
410	которых и	1	1
411	чем не	1	1
412	не могло	1	1
413	для всего	2	1
414	например не	1	1
415	всей его	1	1
416	был в	1	1
417	как два	1	1
418	не лучше	1	1
419	не видели	3	1
420	на язык	2	1
421	это то	1	1
422	учения о	1	1
423	этих двух	2	1
424	к определенному	1	1
425	как она	2	1
426	такая же	1	1
427	а лишь	3	1
428	для осуществления	1	1
429	в области	3	1
430	мы узнаем	1	1
431	есть только	2	1
432	что основные	1	1
433	во все	1	1
434	и такие	1	1
435	похож на	1	1
436	ли не	1	1
437	отличается от	1	1
438	всего в	2	1
439	его с	3	1
440	от нее	4	1
441	той или	1	1
442	при анализе	2	1
443	литературного творчества	2	1
444	и понять	1	1
445	не существует	1	1
446	ни стало	2	1
447	то или	1	1
448	нет никакой	1	1
449	ему внутреннее	1	1
450	с самого	2	1
451	в дальнейшем	4	1
452	ее совершенно	1	1
453	читателя в	1	1
454	как ее	3	1
455	то как	1	1
456	в годы	3	1
457	времени и	2	1
458	особенно в	3	1
459	каждого из	1	1
460	в плоскости	1	1
461	иногда в	1	1
462	это только	1	1
463	мы в	2	1
464	является в	2	1
465	был не	1	1
466	на что	1	1
467	в настоящее	1	1
468	по себе	7	1
469	смысле и	1	1
470	образом в	1	1
471	она могла	1	1
472	лишь одно	1	1
473	и здесь	3	1
474	настолько что	1	1
475	настоящее время	1	1
476	что перед	1	1
477	в поэтической	4	1
478	роль принадлежит	1	1
479	в значительной	3	1
480	все в	1	1
481	и лишь	2	1
482	или иначе	1	1
483	должно было	3	1
484	и хорошо	1	1
485	для той	1	1
486	бы она	3	1
487	еще более	5	1
488	и писать	1	1
489	ней все	2	1
490	того что	3	1
491	как например	2	1
492	быть и	3	1
493	стороны других	1	1
494	а если	1	1
495	согласиться с	1	1
496	но ни	1	1
497	фразы как	1	1
498	они даже	1	1
499	но как	2	1
500	например с	1	1
501	не происходит	2	1
502	и теперь	4	1
503	звук и	2	1
504	характерной для	1	1
505	так что	1	1
506	для всех	1	1
507	уже в	2	1
508	мы получим	1	1
509	героя с	1	1
510	в объекте	1	1
511	еще одну	2	1
512	не принимает	1	1
513	мышления и	1	1
514	сущность и	1	1
515	следует что	3	1
516	который как	1	1
517	или даже	2	1
518	ведь это	1	1
519	в прозе	1	1
520	не для	1	1
521	так как	4	1
522	не о	4	1
523	независимо от	4	1
524	произведение не	1	1
525	этом отношении	7	1
526	образом не	2	1
527	к социальной	1	1
528	это по	1	1
529	лишь для	4	1
530	без того	1	1
531	ней и	1	1
532	и даже	4	1
533	по своим	1	1
534	а именно	2	1
535	это все	1	1
536	системы и	3	1
537	полагаем что	1	1
538	что бы	1	1
539	настоящего времени	1	1
540	а на	1	1
541	до конца	2	1
542	более того	5	1
543	быть искренним	1	1
544	а так	1	1
545	не то	3	1
546	там где	4	1
547	слова без	1	1
548	это говорится	1	1
549	в речи	1	1
550	все более	2	1
551	вступает в	1	1
552	ни на	2	1
553	оказывается не	1	1
554	социальной среде	1	1
555	в пределах	12	1
556	чем в	1	1
557	такого рода	1	1
558	это за	1	1
559	поскольку он	2	1
560	по существу	7	1
561	другого человека	1	1
562	лежит в	1	1
563	нее самой	1	1
564	слова и	7	1
565	этом случае	1	1
566	художественное произведение	2	1
567	в условиях	1	1
568	но это	2	1
569	рассказа как	1	1
570	очень велика	1	1
571	к которому	1	1
572	которых он	1	1
573	только тогда	1	1
574	в пределе	1	1
575	на внутреннюю	1	1
576	она уже	1	1
577	ее и	2	1
578	из себя	1	1
579	бы в	5	1
580	и дело	1	1
581	же в	1	1
582	чем же	3	1
583	не обладает	1	1
584	нам не	1	1
585	с сыном	2	1
586	слова от	1	1
587	только как	1	1
588	другой стороны	4	1
589	должен иметь	1	1
590	совершенно не	4	1
591	жизни а	1	1
592	того на	1	1
593	здесь каждый	1	1
594	из этого	2	1
595	только о	1	1
596	у толстого	2	1
597	героя в	1	1
598	в действительности	1	1
599	в искусстве	2	1
600	случае если	1	1
601	в своих	1	1
602	к этому	4	1
603	можно назвать	1	1
604	которая не	1	1
605	в таком	2	1
606	смысле что	2	1
