N	2gram	Vygotskiy__3	StatiiOP
377	с но	2	1
378	степени как	1	1
379	которые возбуждает	1	1
380	совершенно непонятным	1	1
381	с нашими	1	1
382	зависимости от	1	1
383	так а	1	1
384	в сцене	1	1
385	что оба	1	1
386	и на	6	1
387	же мере	2	1
388	драмы и	2	1
389	между собой	2	1
390	внимание и	1	1
391	время в	5	1
392	мог совершенно	1	1
393	каждый новый	2	1
394	с его	1	1
395	мысль что	4	1
396	значение которых	1	1
397	бы она	2	1
398	но почему-то	1	1
399	при жизни	1	1
400	но как	2	1
401	за ту	1	1
402	только при	1	1
403	присутствует в	1	1
404	должны были	2	1
405	очевидно что	2	1
406	с собою	1	1
407	всему тому	2	1
408	нет и	1	1
409	общего правила	1	1
410	в свои	1	1
411	вот эти	1	1
412	это тот	1	1
413	это самое	1	1
414	как говорит	1	1
415	они ни	1	1
416	в одной	2	1
417	показать что	7	1
418	это был	2	1
419	перед нами	8	1
420	кроме того	1	1
421	хотя и	1	1
422	что по	3	1
423	та и	1	1
424	именно такие	1	1
425	и к	3	1
426	писал что	1	1
427	в ожидании	1	1
428	стиля и	1	1
429	для ее	1	1
430	котором она	1	1
431	дело только	1	1
432	и конечно	3	1
433	момент его	1	1
434	сюжет и	1	1
435	за это	1	1
436	он в	2	1
437	или во	1	1
438	то я	1	1
439	лучшем случае	2	1
440	вы увидите	1	1
441	правилу которое	1	1
442	в известном	1	1
443	в обширном	2	1
444	и до	1	1
445	имеет для	1	1
446	своей речи	1	1
447	если он	4	1
448	ответом на	3	1
449	а вовсе	2	1
450	бы вдруг	1	1
451	одним только	1	1
452	на одну	1	1
453	не как	1	1
454	дело именно	1	1
455	в корне	1	1
456	и вот	2	1
457	у читателя	3	1
458	довольно часто	1	1
459	так часто	1	1
460	так уж	1	1
461	в плане	3	1
462	смысле как	1	1
463	все с	1	1
464	всеобщим достоянием	1	1
465	в одну	1	1
466	увидите что	1	1
467	могла бы	3	1
468	том случае	1	1
469	в таких	1	1
470	которое с	1	1
471	это было	1	1
472	мы на	2	1
473	в глазах	1	1
474	не имела	1	1
475	то все	1	1
476	и дает	2	1
477	она стала	2	1
478	мысли чтобы	1	1
479	здесь нет	1	1
480	только одно	1	1
481	для них	1	1
482	в них	3	1
483	о которых	9	1
484	далеко не	3	1
485	показывает что	2	1
486	которое имеет	2	1
487	на основании	1	1
488	с тем	8	1
489	перед своими	1	1
490	материалом для	2	1
491	и было	1	1
492	действительно не	3	1
493	иначе говоря	5	1
494	мере не	1	1
495	в один	3	1
496	на себя	1	1
497	когда в	4	1
498	со всей	3	1
499	узнать что	1	1
500	бы на	1	1
501	от своего	2	1
502	и при	1	1
503	что такое	1	1
504	интерес и	1	1
505	представить себе	1	1
506	нас не	1	1
507	своем роде	2	1
508	это только	3	1
509	из прежних	1	1
510	место в	3	1
511	мы в	2	1
512	не столько	1	1
513	них нет	1	1
514	степени не	2	1
515	оказывается что	1	1
516	или вернее	2	1
517	от себя	1	1
518	дальнейшие слова	1	1
519	это утверждение	1	1
520	том чтобы	1	1
521	в прямом	2	1
522	доказывает что	1	1
523	и эти	2	1
524	том и	2	1
525	однако в	1	1
526	с такими	1	1
527	быть не	2	1
528	каждой его	1	1
529	бы быть	1	1
530	характерная черта	1	1
531	дошла до	1	1
532	нас к	1	1
533	нет никакого	2	1
534	есть известная	1	1
535	но они	2	1
536	и ясно	1	1
537	и другое	4	1
538	в русской	2	1
539	считает что	1	1
540	р и	2	1
541	она ни	1	1
542	одна из	4	1
543	и притом	1	1
544	не вытекает	1	1
545	к этим	1	1
546	одной только	1	1
547	читаем что	1	1
548	и слить	1	1
549	и имеет	1	1
550	но только	8	1
551	не могло	1	1
552	казалось бы	5	1
553	того как	3	1
554	это то	1	1
555	своей задачей	2	1
556	какой же	1	1
557	вернее сказать	1	1
558	бы по	1	1
559	вместо этого	1	1
560	неужели в	1	1
561	так то	1	1
562	не потому	1	1
563	всех прочих	2	1
564	ни о	1	1
565	мы встречаем	1	1
566	в момент	1	1
567	которых он	1	1
568	многие исследователи	1	1
569	не могут	2	1
570	когда мы	2	1
571	отличается от	1	1
572	к тому	6	1
573	отказаться от	1	1
574	его личное	1	1
575	как мы	7	1
576	и о	3	1
577	в виду	4	1
578	встречаем и	1	1
579	но при	1	1
580	не могу	2	1
581	находилась в	1	1
582	на основе	1	1
583	с каким	1	1
584	мысль о	1	1
585	можно сделать	1	1
586	и говорит	1	1
587	только то	2	1
588	на той	1	1
589	с самого	6	1
590	прямом смысле	2	1
591	и когда	5	1
592	то как	2	1
593	ссылается на	3	1
594	мог бы	1	1
595	которые с	2	1
596	она была	4	1
597	таком виде	2	1
598	он к	1	1
599	мы вправе	1	1
600	никогда и	1	1
601	и та	2	1
602	прав в	1	1
603	язык и	1	1
604	его словам	2	1
605	в глаза	2	1
606	два стиха	1	1
607	и просто	1	1
608	что его	2	1
609	можно сказать	1	1
610	и который	2	1
611	не просто	2	1
612	времени в	1	1
613	образом мы	4	1
614	и всю	1	1
615	не считаясь	1	1
616	и грубой	1	1
617	в форме	1	1
618	в другой	1	1
619	принципиальной разницы	1	1
620	которой в	1	1
621	разницы между	1	1
622	случае и	1	1
623	который присутствует	1	1
624	указывает что	1	1
625	или нет	1	1
626	но тот	1	1
627	что только	2	1
628	чем он	1	1
629	тот же	3	1
630	всю свою	1	1
631	пор не	1	1
632	положение в	1	1
633	до уровня	1	1
634	д вот	1	1
635	наше время	2	1
636	исключительно для	1	1
637	которых я	1	1
638	именно на	1	1
639	какой степени	1	1
640	не имеют	2	1
641	уже не	2	1
642	ряде случаев	1	1
643	и насколько	1	1
644	если мы	6	1
645	чтобы он	2	1
646	и других	1	1
647	был бы	3	1
648	не так	3	1
649	ведь это	1	1
650	в одном	8	1
651	с этими	1	1
652	можно с	1	1
653	к ним	3	1
654	не о	1	1
655	дело и	1	1
656	каждый из	1	1
657	положению вещей	1	1
658	указание на	1	1
659	само собой	1	1
660	были бы	3	1
661	русской поэзии	2	1
662	заключается вовсе	1	1
663	так не	1	1
664	значение которое	1	1
665	говорит я	1	1
666	здесь в	2	1
667	никакого определенного	1	1
668	совершенно точно	1	1
669	одну минуту	1	1
670	с той	4	1
671	обобщения а	1	1
672	такое же	3	1
673	обратиться к	4	1
674	больше и	3	1
675	обратить внимание	1	1
676	в некоторых	1	1
677	которых мы	6	1
678	до конца	2	1
679	и своим	1	1
680	рядом других	1	1
681	долго и	1	1
682	что нового	1	1
683	о чем	1	1
684	него не	1	1
685	бы совершенно	6	1
686	ближе к	1	1
687	для этой	1	1
688	и вовсе	1	1
689	но что	2	1
690	именно поэтому	1	1
691	противоречия в	1	1
692	случаев что	1	1
693	вместе с	5	1
694	где эта	1	1
695	мы говорим	1	1
696	дело которое	1	1
697	тот факт	1	1
698	что именно	2	1
699	из которых	4	1
700	поэзия и	1	1
701	чем то	1	1
702	к своему	2	1
703	вызвать у	1	1
704	он приводит	3	1
705	целом ряде	1	1
706	к самой	2	1
707	лежащий в	1	1
708	в течение	4	1
709	месте своей	1	1
710	и там	1	1
711	им с	1	1
712	для понимания	1	1
713	и другой	1	1
714	этих случаев	1	1
715	в последнем	1	1
716	и смерти	1	1
717	намек и	1	1
718	ни для	1	1
719	в наше	2	1
720	каждой из	1	1
721	относиться к	1	1
722	не сказалось	1	1
723	один человек	1	1
724	указать на	3	1
725	этого рода	1	1
726	факт что	1	1
727	от той	1	1
728	тем и	1	1
729	читателя создается	2	1
730	именно чтобы	1	1
731	или в	5	1
732	тот кто	1	1
733	бы ему	1	1
734	в отдельных	1	1
735	критика который	1	1
736	у них	2	1
737	виде в	1	1
738	но еще	1	1
739	бы в	3	1
740	раз ту	2	1
741	уже давно	2	1
742	уверен в	1	1
743	бы оно	1	1
744	отношении к	1	1
745	в стихах	3	1
746	простым и	1	1
747	но эта	1	1
748	и поэтической	1	1
749	с ней	1	1
750	это делает	1	1
751	от всех	1	1
752	то здесь	1	1
753	к его	2	1
754	этого сопоставления	2	1
755	из этого	8	1
756	в малой	2	1
757	не верить	1	1
758	большей частью	2	1
759	просто не	1	1
760	мере он	1	1
761	и другие	2	1
762	к этому	3	1
763	как на	3	1
764	они не	2	1
765	смысле что	1	1
