N	2gram	Propp_Isto_3	Problema
624	в основном	1	1
625	вдруг видит	1	1
626	видно что	2	1
627	чем та	1	1
628	она должна	1	1
629	бы обратить	1	1
630	для этой	1	1
631	и от	3	1
632	которая в	1	1
633	вот теперь	1	1
634	от него	2	1
635	знак того	1	1
636	д здесь	1	1
637	что по	2	1
638	в свете	5	1
639	жизни так	1	1
640	все они	1	1
641	тот же	1	1
642	обычно не	1	1
643	этот же	1	1
644	помещения в	2	1
645	нет но	1	1
646	отношении он	1	1
647	по которой	1	1
648	ко всему	1	1
649	т е	16	1
650	бы его	1	1
651	у которых	1	1
652	здесь кроется	1	1
653	этих пунктов	1	1
654	поставить вопрос	2	1
655	жизни и	2	1
656	но эти	1	1
657	к этой	1	1
658	а я	2	1
659	однако мы	1	1
660	и эта	1	1
661	к этому	7	1
662	как на	1	1
663	которая не	1	1
