N	2gram	Tiupa_Lite_3	Analitik
199	наш взгляд	1	2
200	в нем	2	2
201	в лирике	1	2
202	о которой	2	2
203	не как	2	2
204	художественного высказывания	1	2
205	и вот	2	2
206	значительной степени	1	2
207	о в	1	2
208	по два	1	2
209	входит в	4	2
210	это не	5	2
211	системе ценностей	1	2
212	в жизни	8	2
213	в них	1	2
214	о которых	1	2
215	с тем	1	2
216	несмотря на	2	2
217	художественного дискурса	1	2
218	как способу	1	2
219	с точки	3	2
220	в принципе	2	2
221	в отличие	5	2
222	тем не	1	2
223	даже в	4	2
224	чистом виде	1	2
225	вплоть до	2	2
226	на два	1	2
227	на наш	1	2
228	обратим внимание	3	2
229	по своей	3	2
230	эстетического объекта	6	2
231	его за	1	2
232	говоря словами	3	2
233	со мною	1	2
234	не с	2	2
235	в борьбе	1	2
236	и т.д	1	2
237	в значительной	1	2
238	составляет не	1	2
239	сознания к	1	2
240	в конечном	1	2
241	в глазах	3	2
242	очевидным образом	1	2
243	тех пор	1	2
244	еще существеннее	1	2
245	субъекта и	5	2
246	один из	2	2
247	но с	2	2
248	с появлением	1	2
249	только в	7	2
250	то в	3	2
251	и ее	2	2
252	с одной	4	2
253	все они	2	2
254	в точке	1	2
255	для всех	1	2
256	нуждается в	1	2
257	тем что	2	2
258	одной стороны	4	2
259	русской поэзии	1	2
260	как сам	1	2
261	который не	1	2
262	этом как	1	2
263	в романе	3	2
264	в соответствии	3	2
265	что несмотря	1	2
266	там где	3	2
267	не может	8	2
268	вместе с	5	2
269	цикла с	1	2
270	и потому	2	2
271	в той	1	2
272	когда мы	1	2
273	тому как	3	2
274	я с	3	2
275	в контексте	1	2
276	лирическое я	1	2
277	на пути	1	2
278	произведении искусства	1	2
279	в глубине	2	2
280	и для	4	2
281	и от	1	2
282	мира и	2	2
283	хотя и	4	2
284	и все	1	2
285	не должен	1	2
286	из существеннейших	1	2
287	же в	2	2
288	то что	12	2
289	сказать что	1	2
290	совершенно не	3	2
291	себе самому	3	2
292	читателя и	2	2
293	а также	4	2
294	в искусстве	1	2
295	искусства слова	1	1
296	например по	1	1
297	как известно	1	1
298	поэтому столь	1	1
299	на самом	1	1
300	и есть	1	1
301	не признает	1	1
302	перед лицом	4	1
303	из самых	1	1
304	и до	1	1
305	из его	1	1
306	с таким	1	1
307	жизни здесь	2	1
308	мы уже	1	1
309	самому в	1	1
310	собой как	1	1
311	факторов художественного	1	1
312	цикла к	1	1
313	вопрос о	2	1
314	жизненной позицией	1	1
315	занимающего нас	1	1
316	начинается с	1	1
317	является эстетическим	1	1
318	что иное	1	1
319	как было	1	1
320	я не	2	1
321	мы и	2	1
322	но напротив	1	1
323	предстает как	2	1
324	проявляется в	1	1
325	в таком	1	1
326	как ему	1	1
327	он был	1	1
328	он сам	1	1
329	иное как	1	1
330	себя а	1	1
331	этом и	1	1
332	время в	2	1
333	тем как	1	1
334	стихотворения в	1	1
335	легко может	2	1
336	внутреннего бытия	1	1
337	к богу	1	1
338	субъективности а	1	1
339	человеческих отношений	1	1
340	герой не	1	1
341	уже как	1	1
342	отношение к	2	1
343	художественного впечатления	1	1
344	ними а	1	1
345	друг от	1	1
346	лирической героини	1	1
347	центрального героя	1	1
348	за пределы	1	1
349	внешних и	1	1
350	которые могли	1	1
351	в истории	1	1
352	идет о	1	1
353	сверхсхемных ударения	1	1
354	в акте	1	1
355	независимо от	1	1
356	одном из	2	1
357	своей и	1	1
358	встречи с	1	1
359	воззрений на	1	1
360	между отцом	1	1
361	в полном	2	1
362	в одноименной	1	1
363	этом контексте	1	1
364	самом начале	1	1
365	с целым	1	1
366	заполнить собою	1	1
367	и хотя	1	1
368	что произведение	1	1
369	и внутренних	1	1
370	или иную	1	1
371	для которого	3	1
372	к художественному	1	1
373	с творческой	1	1
374	и у	1	1
375	состоит как	1	1
376	так или	2	1
377	бы не	1	1
378	за себя	1	1
379	определена как	1	1
380	но без	2	1
381	раз в	2	1
382	объекта в	2	1
383	на смену	3	1
384	двух других	1	1
385	на то	2	1
386	вследствие этого	2	1
387	духовной культуры	1	1
388	отказа от	1	1
389	все перечисленные	1	1
390	при виде	1	1
391	в восприятии	1	1
392	и еще	1	1
393	свою собственную	1	1
394	в силу	1	1
395	том чтобы	2	1
396	не друг	1	1
397	на жизнь	2	1
398	именно такова	1	1
399	горького мать	1	1
400	серьезность и	1	1
401	такого же	1	1
402	человека в	2	1
403	здесь мы	1	1
404	а затем	3	1
405	борьбы и	1	1
406	свое имя	1	1
407	в другом	6	1
408	с позиций	1	1
409	диалогическое взаимодействие	1	1
410	бы быть	1	1
411	а по	2	1
412	высказывания и	1	1
413	мыслится как	3	1
414	распятия и	1	1
415	в художественном	1	1
416	с другими	1	1
417	который и	1	1
418	и иных	1	1
419	центральное место	1	1
420	есть и	1	1
421	творческой волей	1	1
422	по мысли	6	1
423	они по	1	1
424	> и	2	1
425	еще одно	1	1
426	только одно	1	1
427	остаться самим	1	1
428	реальности и	1	1
429	о подлинном	1	1
430	в самую	1	1
431	не узнает	1	1
432	место и	1	1
433	лирическая героиня	2	1
434	растворяясь в	1	1
435	как целого	1	1
436	в чистом	1	1
437	к ситуации	1	1
438	должно быть	4	1
439	и себя	1	1
440	и нераздельности	1	1
441	остается в	1	1
442	со всей	2	1
443	с я	1	1
444	на таких	1	1
445	в г	3	1
446	от своего	1	1
447	в своей	7	1
448	право на	2	1
449	индивидуальной жизни	1	1
450	где мы	1	1
451	адресата и	1	1
452	разного рода	1	1
453	а от	1	1
454	место в	4	1
455	двух разнонаправленных	1	1
456	два сверхсхемных	1	1
457	сверхличному содержанию	1	1
458	относительно его	1	1
459	жизненный путь	2	1
460	мысли и	1	1
461	от себя	2	1
462	ключевая роль	1	1
463	композиционным ходом	1	1
464	художественного мира	1	1
465	втором случае	1	1
466	отцом и	1	1
467	что было	1	1
468	произведения в	3	1
469	свобода и	1	1
470	в устах	1	1
471	открывается в	1	1
472	для этого	1	1
473	весьма распространенным	1	1
474	со многими	1	1
475	смешной и	1	1
476	нас к	2	1
477	же самого	1	1
478	то с	1	1
479	автора и	2	1
480	взглянула на	1	1
481	даже столь	1	1
482	я для	1	1
483	как о	2	1
484	в основе	5	1
485	совпадает с	1	1
486	от жизни	2	1
487	у него	1	1
488	свободы и	2	1
489	счастьем и	1	1
490	эстетических отношений	1	1
491	того чтобы	2	1
492	самого по	1	1
493	к тебе	1	1
494	слова как	1	1
495	лирическую героиню	1	1
496	преимущественно на	1	1
497	и является	1	1
498	ему и	1	1
499	а лишь	2	1
500	потому что	3	1
501	и теперь	1	1
502	связи с	2	1
503	как я	1	1
504	стихотворение не	1	1
505	неслиянности и	1	1
506	возвращает нас	1	1
507	не столь	1	1
508	как будто	4	1
509	лирический герой	5	1
510	эстетический объект	3	1
511	у нас	2	1
512	и далее	1	1
513	уже о	3	1
514	доверие к	2	1
515	сути своей	1	1
516	этой причине	1	1
517	все еще	3	1
518	слова с	1	1
519	как некое	1	1
520	для себя	2	1
521	в ситуации	2	1
522	как мы	2	1
523	и о	1	1
524	то она	2	1
525	от друга	1	1
526	говоря уже	4	1
527	события как	1	1
528	самим собою	1	1
529	общения между	1	1
530	для всего	1	1
531	сознания с	2	1
532	это путь	2	1
533	природе своей	1	1
534	что у	2	1
535	по этой	2	1
536	из двух	1	1
537	не за	1	1
538	повседневную жизнь	1	1
539	здесь как	2	1
540	ориентировано на	2	1
541	соответствующую ей	1	1
542	в чужом	1	1
543	субъектом и	1	1
544	и всякого	1	1
545	если бы	2	1
546	и внешней	1	1
547	коммуникативное событие	4	1
548	о ней	1	1
549	самим собой	3	1
550	и пребывания	1	1
551	глубине души	1	1
552	искусства и	3	1
553	нет на	1	1
554	и герой	1	1
555	при котором	1	1
556	экзистенциального присутствия	1	1
557	воспринимающим сознанием	1	1
558	одного из	2	1
559	целостности и	1	1
560	произведение является	1	1
561	не допуская	1	1
562	героя при	1	1
563	и смыслом	1	1
564	жизни но	1	1
565	интертекстуальные связи	1	1
566	эти стороны	1	1
567	во всей	2	1
568	и только	2	1
569	вслед за	3	1
570	собственного творения	1	1
571	с ослабленной	1	1
572	его эстетической	1	1
573	и прочих	1	1
574	того что	9	1
575	герой в	2	1
576	я был	1	1
577	и одновременно	2	1
578	что лирическое	1	1
579	одной из	1	1
580	с ними	2	1
581	личностного существования	1	1
582	обращаться к	1	1
583	в стороне	1	1
584	свой путь	2	1
585	личного самоопределения	1	1
586	так что	1	1
587	человеческой личности	1	1
588	есть в	1	1
589	не становится	3	1
590	нами и	1	1
591	из первых	1	1
592	которая способна	1	1
593	в такого	2	1
594	двух основных	1	1
595	как писал	2	1
596	или даже	1	1
597	по выражению	1	1
598	две другие	1	1
599	к единой	1	1
600	ту или	1	1
601	же эстетической	1	1
602	одно из	4	1
603	и их	1	1
604	вовсе не	1	1
605	при всей	1	1
606	случае не	1	1
607	ему казалось	1	1
608	в самый	2	1
609	автор и	1	1
610	присутствия в	6	1
611	напротив предполагает	1	1
612	соотносится с	1	1
613	с действительностью	1	1
614	и делает	1	1
615	к той	1	1
616	я со	1	1
617	автора как	1	1
618	нет в	1	1
619	лишь один	1	1
620	внутреннего мира	1	1
621	своей ролевой	1	1
622	для того	2	1
623	и побуждает	1	1
624	обращением к	1	1
625	искусству как	1	1
626	не ведая	1	1
627	может и	1	1
628	как у	4	1
629	вследствие которой	1	1
630	или иначе	2	1
631	если говорить	1	1
632	ее в	2	1
633	а именно	5	1
634	веселым и	1	1
635	есть от	1	1
636	чем он	1	1
637	для слушателей	1	1
638	это все	1	1
639	наконец в	3	1
640	а с	1	1
641	себя и	2	1
642	только по	1	1
643	превращается в	1	1
644	иначе в	1	1
645	на этот	1	1
646	не знает	2	1
647	из наиболее	1	1
648	при участии	1	1
649	героя первенство	1	1
650	было сказано	1	1
651	без которых	1	1
652	человека как	1	1
653	мире есть	1	1
654	на фоне	1	1
655	и заодно	1	1
656	внутреннюю свободу	1	1
657	как говорилось	1	1
658	оказывается не	2	1
659	из трех	1	1
660	к себе	8	1
661	однако поэтика	1	1
662	случайным что	1	1
663	перекликается с	1	1
664	со словом	1	1
665	в цикле	1	1
666	можно быть	2	1
667	и мир	1	1
668	читателей по	1	1
669	ведет к	1	1
670	в европейской	1	1
671	из стихотворений	2	1
672	индивидуального я	1	1
673	мало или	1	1
674	в литературе	1	1
675	с тех	1	1
676	за рамки	1	1
677	столетия но	1	1
678	в москве	1	1
679	он рвется	1	1
680	и положено	1	1
681	не говоря	4	1
682	внешние обстоятельства	1	1
683	лирического я	1	1
684	творческую индивидуальность	1	1
685	и всех	1	1
686	это контекст	2	1
687	с этой	2	1
688	в эстетический	1	1
689	художественное произведение	2	1
690	затем и	1	1
691	речевого общения	1	1
692	действительность в	1	1
693	своей жизни	2	1
694	но это	1	1
695	и адресата	2	1
696	и тогда	2	1
697	под названием	1	1
698	в книге	1	1
699	внимание лишь	1	1
700	это уже	1	1
701	в исполнении	1	1
702	эстетического дискурса	1	1
703	объекта и	2	1
704	искусства как	1	1
705	в стихотворении	6	1
706	в связи	1	1
707	как на	3	1
708	отчизны на	1	1
709	себя самого	1	1
710	и однако	1	1
711	но еще	2	1
712	на свою	3	1
713	на границах	1	1
714	бы в	1	1
715	движущей силой	1	1
716	правда не	1	1
717	стороны в	1	1
718	хотя бы	1	1
719	будто бы	1	1
720	быть определена	1	1
721	по рассуждению	3	1
722	в стихах	6	1
723	над собою	1	1
724	к ее	1	1
725	жизни в	4	1
726	я стал	1	1
727	отход от	1	1
728	в ходе	1	1
729	картину мира	1	1
730	к его	1	1
731	не что	1	1
732	оно не	2	1
733	из этого	1	1
734	и ударной	1	1
735	к сверхличному	1	1
736	когда на	1	1
737	жизни и	3	1
738	по отдельности	1	1
739	к этой	1	1
740	в своих	2	1
741	по причине	1	1
742	жизни оказывается	1	1
743	они не	1	1
