N	2gram	Vinokur_St_2	Literetu
142	представляет собой	1	2
143	большей части	1	2
144	раз в	2	2
145	им в	1	2
146	особое место	1	2
147	на то	2	2
148	вследствие этого	1	2
149	все они	1	2
150	в нем	4	2
151	не как	1	2
152	том чтобы	1	2
153	то ни	2	2
154	в совершенно	1	2
155	и с	4	2
156	а по	1	2
157	его в	2	2
158	действительности в	1	2
159	было бы	5	2
160	к власти	2	2
161	и даже	3	2
162	лишь на	1	2
163	он и	1	2
164	несмотря на	2	2
165	еще раз	1	2
166	одно дело	1	2
167	не удивительно	1	2
168	об отсутствии	1	2
169	одном из	3	2
170	вплоть до	1	2
171	ни было	2	2
172	в конце	2	2
173	по себе	3	2
174	нас к	1	2
175	не менее	3	2
176	в принципе	1	2
177	того чтобы	6	2
178	как раз	8	2
179	другой стороны	3	2
180	у нас	3	2
181	для такого	1	2
182	и сам	2	2
183	что у	4	2
184	не с	1	2
185	во второй	1	2
186	если бы	2	2
187	одного из	1	2
188	можно сказать	1	2
189	во втором	1	2
190	что и	2	2
191	что ему	3	2
192	в ту	1	2
193	и об	1	2
194	в лице	1	2
195	как например	2	2
196	но с	4	2
197	здесь не	1	2
198	с ними	1	2
199	ср у	3	2
200	связи с	4	2
201	ни с	2	2
202	для него	4	2
203	тем что	3	2
204	и вместе	1	2
205	для того	7	2
206	или иначе	1	2
207	по большей	1	2
208	себя и	1	2
209	в живом	1	2
210	а на	1	2
211	если не	2	2
212	в полном	3	2
213	так же	3	2
214	и потому	2	2
215	xix века	3	2
216	человек с	1	2
217	на свете	1	2
218	быть не	1	2
219	с этой	2	2
220	один из	1	2
221	по дороге	1	2
222	за его	1	2
223	что в	19	2
224	в каждой	1	2
225	внимание на	4	2
226	же в	1	2
227	романа и	1	2
228	в свою	1	2
229	я это	1	2
230	оно не	3	2
231	эти слова	2	2
232	еще и	3	2
233	ее в	2	2
234	в своих	1	2
235	к этому	4	2
236	как известно	2	1
237	была бы	5	1
238	и т	9	1
239	зависимость от	1	1
240	и хотя	1	1
241	с кем	1	1
242	и то	1	1
243	на самом	3	1
244	это и	1	1
245	идет о	3	1
246	в приведенном	1	1
247	и принципиально	1	1
248	по преимуществу	1	1
249	и до	1	1
250	из его	2	1
251	в какой-то	1	1
252	он выражается	1	1
253	века в	1	1
254	где я	2	1
255	по его	3	1
256	стихах о	1	1
257	который в	1	1
258	смотреть на	1	1
259	бы уже	1	1
260	не открывается	1	1
261	на позиции	1	1
262	тому кто	1	1
263	память о	1	1
264	в последнем	1	1
265	говорить о	1	1
266	к началу	1	1
267	и он	3	1
268	в ней	7	1
269	такое отношение	1	1
270	в сочетании	2	1
271	он был	2	1
272	он сам	1	1
273	с тех	1	1
274	в последних	1	1
275	этой почве	1	1
276	в чем	1	1
277	в создании	1	1
278	о смерти	1	1
279	очевидно что	2	1
280	я что	1	1
281	не просто	1	1
282	нет и	2	1
283	первые десятилетия	1	1
284	за пределы	1	1
285	этих словах	2	1
286	и пушкинского	1	1
287	к сожалению	2	1
288	в истории	2	1
289	для русской	1	1
290	независимо от	1	1
291	с этим	3	1
292	в своем	9	1
293	ему кажется	1	1
294	что касается	1	1
295	в рядах	1	1
296	ценность и	1	1
297	более или	2	1
298	за собой	1	1
299	не оставляет	1	1
300	т п	3	1
301	что к	1	1
302	уже в	1	1
303	и кто	1	1
304	как он	2	1
305	вообще не	3	1
306	по словам	4	1
307	больше всего	2	1
308	в определенном	1	1
309	тем не	2	1
310	он не	9	1
311	именно то	1	1
312	и еще	1	1
313	свою собственную	1	1
314	века это	1	1
315	от господствовавшей	1	1
316	прежде чем	1	1
317	не довольствуется	1	1
318	что почти	1	1
319	а то	1	1
320	значение в	1	1
321	его не	3	1
322	на все	1	1
323	традиции и	1	1
324	о в	1	1
325	первую очередь	1	1
326	с другими	1	1
327	всю свою	1	1
328	не выше	1	1
329	и была	2	1
330	еще одно	1	1
331	кажется что	3	1
332	в них	2	1
333	нет в	1	1
334	о которых	2	1
335	а прежде	1	1
336	и уже	1	1
337	говорится о	1	1
338	на этот	2	1
339	этом в	1	1
340	истории русской	1	1
341	на таких	1	1
342	на пути	1	1
343	в первую	1	1
344	во время	2	1
345	в понимании	1	1
346	что такое	2	1
347	сочетании с	2	1
348	нас не	2	1
349	народ и	1	1
350	в их	3	1
351	то для	1	1
352	не столько	7	1
353	а там	1	1
354	не к	2	1
355	путем в	1	1
356	значение для	1	1
357	права на	1	1
358	но это	3	1
359	такую же	1	1
360	но он	3	1
361	в россии	3	1
362	что было	2	1
363	и эти	1	1
364	была не	2	1
365	в таких	1	1
366	ты знаешь	1	1
367	в устах	2	1
368	вовсе не	6	1
369	тому что	7	1
370	пять лет	3	1
371	в отношении	2	1
372	не имела	1	1
373	этот был	1	1
374	она не	1	1
375	в русской	5	1
376	мысли в	1	1
377	на два	1	1
378	к новым	1	1
379	в процессе	2	1
380	с и	2	1
381	что ей	1	1
382	года после	1	1
383	для кого	1	1
384	что вы	1	1
385	для всего	1	1
386	он с	1	1
387	только не	2	1
388	борьба с	2	1
389	не имеет	2	1
390	к концу	1	1
391	писал в	1	1
392	и теперь	2	1
393	в книге	1	1
394	участию в	1	1
395	не по	2	1
396	века не	1	1
397	поэта как	1	1
398	ему не	2	1
399	у меня	3	1
400	именно такой	1	1
401	свое собственное	1	1
402	а вполне	1	1
403	ему все	1	1
404	его за	1	1
405	значительной степени	2	1
406	я чувствую	1	1
407	ничего общего	1	1
408	собеседников в	1	1
409	и о	4	1
410	противен мне	1	1
411	в виду	7	1
412	свою очередь	1	1
413	из москвы	2	1
414	общения между	1	1
415	и от	1	1
416	но одно	1	1
417	так в	1	1
418	материала для	3	1
419	свет в	1	1
420	на том	1	1
421	котором мы	1	1
422	с собой	1	1
423	нельзя не	3	1
424	не за	1	1
425	времени и	4	1
426	было в	1	1
427	в борьбе	1	1
428	здесь нет	1	1
429	она была	1	1
430	разного рода	1	1
431	в диалог	1	1
432	и всякого	1	1
433	другом месте	2	1
434	на этой	1	1
435	на вопрос	3	1
436	столь же	1	1
437	второй половине	1	1
438	говорит об	2	1
439	немалое значение	1	1
440	этой мысли	2	1
441	с того	1	1
442	и который	2	1
443	в значительной	2	1
444	на нее	3	1
445	материал для	3	1
446	лет спустя	1	1
447	эти два	1	1
448	нуждается в	1	1
449	бы в	1	1
450	чем и	1	1
451	в середине	1	1
452	по своим	1	1
453	какой-то мере	1	1
454	которой в	2	1
455	к пушкину	3	1
456	тех пор	1	1
457	зачем я	1	1
458	в двух	1	1
459	мысли об	1	1
460	одной из	3	1
461	будто бы	1	1
462	и действительно	1	1
463	согласно которой	1	1
464	в самое	1	1
465	по мнению	1	1
466	но между	1	1
467	мнению автора	1	1
468	подозрения в	1	1
469	так что	3	1
470	то и	1	1
471	в значении	4	1
472	пушкина от	4	1
473	речь в	1	1
474	но совершенно	1	1
475	который сам	1	1
476	извлечь из	1	1
477	и их	1	1
478	в прозе	1	1
479	в котором	7	1
480	на слушателей	1	1
481	так как	2	1
482	у него	1	1
483	случае не	2	1
484	связано с	1	1
485	целиком в	1	1
486	стороны или	1	1
487	в каждом	1	1
488	без внимания	1	1
489	только на	1	1
490	ссср в	1	1
491	русской поэзии	1	1
492	с общим	1	1
493	не были	1	1
494	даже не	1	1
495	в обращении	2	1
496	что они	2	1
497	я был	1	1
498	чем он	2	1
499	совпадает с	1	1
500	и быть	1	1
501	а с	3	1
502	или о	1	1
503	что для	1	1
504	ничем не	1	1
505	только по	2	1
506	не создает	1	1
507	не было	3	1
508	иначе в	1	1
509	с тем	7	1
510	из наиболее	1	1
511	и далее	1	1
512	не на	2	1
513	в свете	1	1
514	в руках	1	1
515	выписка из	2	1
516	и я	2	1
517	впрочем в	1	1
518	в ряду	1	1
519	за свою	3	1
520	и ему	1	1
521	в связи	1	1
522	по заказу	1	1
523	именно поэтому	1	1
524	внимания к	1	1
525	в москве	2	1
526	общего с	1	1
527	нет ни	1	1
528	над ним	1	1
529	к своему	2	1
530	он смотрел	1	1
531	конечно не	1	1
532	не зная	1	1
533	осмелился бы	1	1
534	в той	5	1
535	самого себя	1	1
536	этом его	1	1
537	внимание лишь	1	1
538	он совершил	1	1
539	моя не	1	1
540	своего поэтического	1	1
541	в контексте	1	1
542	в первые	2	1
543	все это	11	1
544	были отмечены	1	1
545	этом и	1	1
546	слова с	1	1
547	своих читателей	1	1
548	и более	2	1
549	героини и	1	1
550	для нас	1	1
551	или менее	2	1
552	и все	1	1
553	в этих	3	1
554	еще более	4	1
555	не должен	2	1
556	я должен	1	1
557	хотя бы	3	1
558	с остальным	1	1
559	с ума	1	1
560	до ее	2	1
561	отношении к	3	1
562	нисколько не	1	1
563	себе и	1	1
564	в общем	3	1
565	в период	2	1
566	в апреле	1	1
567	от своего	1	1
568	сказать что	2	1
569	связях с	1	1
570	на один	1	1
571	к его	1	1
572	бы его	1	1
573	из этого	1	1
574	из романа	2	1
575	не сказал	1	1
576	в таком	1	1
577	к этой	1	1
578	того времени	4	1
579	политики в	1	1
580	что за	2	1
581	он писал	3	1
582	невозможна без	1	1
583	который не	1	1
584	для тебя	1	1
585	они не	2	1
586	которая не	1	1
