N	2gram	Tiupa_Hudo_1	Problema
585	отличаются друг	1	1
586	и этих	1	1
587	то в	4	1
588	и так	2	1
589	это очень	1	1
590	нужно и	1	1
591	в литературоведении	1	1
592	м ю	1	1
593	да еще	1	1
594	раз в	2	1
595	так можно	1	1
596	преимуществу к	1	1
597	о чем-то	1	1
598	оно в	1	1
599	а то	2	1
600	в данной	2	1
601	не стал	2	1
602	но для	1	1
603	она действительно	1	1
604	а и	2	1
605	не будут	1	1
606	слова в	2	1
607	в одном	1	1
608	в пространстве	1	1
609	может претендовать	1	1
610	перед собой	2	1
611	содержания а	1	1
612	друг друга	5	1
613	далеким от	1	1
614	людей не	1	1
615	новое качество	1	1
616	и побуждает	1	1
617	же деле	1	1
618	в сфере	1	1
619	со стороны	3	1
620	о своей	2	1
621	с другим	2	1
622	ни другое	1	1
623	за последние	1	1
624	не один	1	1
625	именно в	7	1
626	том как	3	1
627	было и	1	1
628	а с	2	1
629	себя и	2	1
630	говорит о	1	1
631	превращается в	3	1
632	самом же	1	1
633	от этого	1	1
634	и своего	1	1
635	это прежде	2	1
636	нашему мнению	1	1
637	до конца	2	1
638	не на	1	1
639	однако и	3	1
640	слов и	1	1
641	о каком-то	1	1
642	главы рассказа	1	1
643	для человека	1	1
644	и уже	1	1
645	из области	1	1
646	представляется нам	2	1
647	л а	2	1
648	в речи	2	1
649	и м	2	1
650	ни на	1	1
651	выраженное в	1	1
652	к его	1	1
653	и потому	2	1
654	как это	1	1
655	вопросе о	1	1
656	в предыдущей	3	1
657	в москве	1	1
658	его на	1	1
659	даже до	1	1
660	поэтому не	1	1
661	к своему	2	1
662	в пределах	3	1
663	как вещь	1	1
664	которые являются	1	1
665	уходит своими	1	1
666	этих словах	2	1
667	как объект	1	1
668	о человеке	2	1
669	ни то	1	1
670	в тот	2	1
671	т е	4	1
672	думать о	2	1
673	н а	2	1
674	и другой	1	1
675	поэтому когда	1	1
676	еще раз	2	1
677	на пути	1	1
678	этих отношений	1	1
679	и ненужным	1	1
680	между прочим	1	1
681	в аспекте	5	1
682	ближе к	2	1
683	и любую	1	1
684	в смысле	1	1
685	к другим	1	1
686	форма является	1	1
687	в следующей	3	1
688	еще больше	1	1
689	мышления в	1	1
690	то можно	1	1
691	узком смысле	1	1
692	в отдельных	1	1
693	но когда	1	1
694	сознания что	1	1
695	же в	3	1
696	сознания так	1	1
697	давно уже	1	1
698	всегда есть	1	1
699	и какой	1	1
700	сведения о	1	1
701	всего мира	2	1
702	это касается	1	1
703	и внутренне	1	1
704	где как	1	1
705	этом мы	1	1
706	чем иным	1	1
707	никакого отношения	1	1
708	в свое	1	1
709	в литературе	3	1
710	к этой	3	1
711	разговоре с	1	1
712	как слово	1	1
713	и эта	1	1
714	который не	1	1
715	можно назвать	1	1
716	они не	2	1
