N	2gram	Bakhtin_Pr_2	Problema
143	художественную форму	1	4
144	и потому	1	4
145	себя самого	1	4
146	лишь как	2	4
147	хотя бы	2	4
148	вне себя	1	4
149	между ними	4	4
150	сказать что	2	4
151	другой стороны	3	4
152	также и	3	3
153	например в	2	3
154	на материале	2	3
155	которую мы	1	3
156	на них	1	3
157	бы то	1	3
158	мы будем	3	3
159	точка зрения	1	3
160	менее всего	1	3
161	нет и	1	3
162	из важнейших	1	3
163	значение для	2	3
164	кроме того	3	3
165	и к	3	3
166	и художественного	1	3
167	в целом	2	3
168	словесного целого	1	3
169	к миру	2	3
170	он не	9	3
171	то ни	1	3
172	в мире	1	3
173	а как	4	3
174	с другими	1	3
175	может стать	4	3
176	и тем	1	3
177	в слове	5	3
178	несмотря на	1	3
179	том что	2	3
180	тем не	2	3
181	на него	3	3
182	как его	4	3
183	же время	5	3
184	или как	4	3
185	языка в	1	3
186	все то	1	3
187	слова но	2	3
188	и это	4	3
189	хотя и	5	3
190	и от	1	3
191	приводит к	6	3
192	совершенно невозможно	1	3
193	если бы	3	3
194	но здесь	5	3
195	на почве	2	3
196	этом смысле	2	3
197	но с	1	3
198	одной из	1	3
199	мы увидим	5	3
200	с одной	1	3
201	со всеми	3	3
202	вопроса о	1	3
203	слова не	1	3
204	в известной	1	3
205	и даже	3	3
206	себя и	3	3
207	одной стороны	1	3
208	есть лишь	1	3
209	его как	1	3
210	на фоне	5	3
211	только его	1	3
212	и на	10	3
213	да и	5	3
214	слова и	12	3
215	но это	4	3
216	все это	5	3
217	она может	1	3
218	от него	1	3
219	и все	6	3
220	ни было	2	3
221	не знает	3	3
222	в таком	2	3
223	все что	1	3
224	они не	1	3
225	смысле слова	1	2
226	относится и	1	2
227	его моментов	1	2
228	он может	1	2
229	и должны	1	2
230	и есть	1	2
231	в котором	6	2
232	проникает в	1	2
233	их и	1	2
234	есть не	1	2
235	не во	2	2
236	себя свою	1	2
237	но она	1	2
238	я не	4	2
239	и он	5	2
240	со словами	2	2
241	оглядки на	2	2
242	с его	4	2
243	но как	1	2
244	их пределы	1	2
245	ивана карамазова	2	2
246	дело идет	1	2
247	как к	1	2
248	себе не	1	2
249	к чему	1	2
250	что это	2	2
251	момент его	2	2
252	бы не	2	2
253	за их	1	2
254	нами в	2	2
255	на то	5	2
256	а к	1	2
257	не следует	1	2
258	оно было	1	2
259	собственно не	1	2
260	он должен	1	2
261	в корне	1	2
262	на этом	1	2
263	человека в	4	2
264	в каждом	11	2
265	здесь мы	2	2
266	лишь в	8	2
267	форму и	1	2
268	о которых	1	2
269	место и	1	2
270	переходим к	3	2
271	и при	2	2
272	или точнее	1	2
273	том же	4	2
274	и вообще	1	2
275	можем сказать	1	2
276	раз и	2	2
277	в таких	1	2
278	она не	3	2
279	дело в	2	2
280	одна из	2	2
281	того чтобы	1	2
282	словом но	1	2
283	слово и	9	2
284	в самой	4	2
285	во всем	3	2
286	а лишь	2	2
287	связи с	1	2
288	здесь же	1	2
289	у нас	2	2
290	к себе	7	2
291	не могут	4	2
292	отличается от	2	2
293	же самое	1	2
294	слова с	7	2
295	что все	1	2
296	композиционные формы	2	2
297	самим собою	5	2
298	в себя	3	2
299	она только	1	2
300	степени и	1	2
301	особенно в	2	2
302	с самим	8	2
303	здесь нет	3	2
304	том как	1	2
305	его разновидностях	1	2
306	поэтому в	1	2
307	и здесь	3	2
308	в другом	7	2
309	и что	5	2
310	в значительной	1	2
311	от них	2	2
312	и во	1	2
313	автор как	2	2
314	не довлеет	1	2
315	человека как	1	2
316	в него	7	2
317	мир в	1	2
318	и мир	1	2
319	в каких	1	2
320	того что	2	2
321	единство не	1	2
322	в двух	1	2
323	что он	13	2
324	в какой	1	2
325	и ее	3	2
326	материал как	1	2
327	себя в	3	2
328	в виде	3	2
329	в начале	1	2
330	ни с	1	2
331	что и	3	2
332	вовсе не	5	2
333	которые могут	1	2
334	тем что	3	2
335	лишь для	1	2
336	чем в	1	2
337	или иной	3	2
338	здесь в	3	2
339	и пр	2	2
340	не было	1	2
341	но лишь	1	2
342	но можно	1	2
343	в связи	1	2
344	человек в	1	2
345	как это	1	2
346	подхода к	1	2
347	из которых	1	2
348	к своему	1	2
349	этих явлений	1	2
350	по существу	3	2
351	для понимания	2	2
352	можно сказать	1	2
353	является как	2	2
354	или в	8	2
355	узком смысле	2	2
356	о котором	1	2
357	той или	3	2
358	ибо в	1	2
359	но зато	3	2
360	в этих	6	2
361	формы по	1	2
362	в равной	1	2
363	от ее	1	2
364	слово в	8	2
365	была бы	2	2
366	материал и	1	2
367	творчестве не	1	2
368	и другие	1	2
369	в своих	2	2
370	по поводу	1	2
371	и эта	2	2
372	к этому	1	2
373	он совершенно	1	1
374	а между	2	1
375	достоевского имеет	1	1
376	он получает	1	1
377	для построения	2	1
378	лишь после	1	1
379	словесный материал	2	1
380	человека и	2	1
381	мир где	1	1
382	выражения в	1	1
383	это и	1	1
384	своего выражения	1	1
385	в чисто	1	1
386	в первом	2	1
387	как необходимый	1	1
388	к другому	5	1
389	контекста в	1	1
390	его же	1	1
391	из его	2	1
392	не вещь	1	1
393	в нашу	2	1
394	случае оно	1	1
395	все те	1	1
396	и могут	1	1
397	обойтись без	3	1
398	бы уже	1	1
399	из подполья	2	1
400	нуждаются в	1	1
401	до крайности	1	1
402	связан с	1	1
403	вопрос о	2	1
404	во внутреннем	2	1
405	высказывания в	1	1
406	так чтобы	4	1
407	время как	2	1
408	на себя	2	1
409	с ее	1	1
410	бы ни	2	1
411	свой предмет	7	1
412	такое же	1	1
413	в каждой	2	1
414	собою и	2	1
415	меньшей степени	1	1
416	осуществляет себя	1	1
417	это направление	1	1
418	произведения только	1	1
419	по своему	2	1
420	вполне и	1	1
421	а следовательно	1	1
422	различия между	1	1
423	слова как	3	1
424	то он	1	1
425	художественное задание	1	1
426	к слову	1	1
427	в общем	1	1
428	в новом	1	1
429	для всякой	1	1
430	себе и	4	1
431	контексте в	1	1
432	каково бы	1	1
433	конечно совершенно	1	1
434	возникнет вопрос	1	1
435	идет о	1	1
436	стороны и	3	1
437	ней в	1	1
438	им в	2	1
439	восприятия то	1	1
440	за своими	1	1
441	целый ряд	2	1
442	характер носит	1	1
443	было только	1	1
444	нет здесь	1	1
445	переходит и	1	1
446	другом случае	1	1
447	вот на	1	1
448	то в	1	1
449	бы и	2	1
450	формализма и	1	1
451	то время	2	1
452	определяет все	1	1
453	которые в	1	1
454	что так	3	1
455	следующей главе	1	1
456	в этой	1	1
457	но он	4	1
458	его момент	1	1
459	только один	1	1
460	но ведь	5	1
461	как он	2	1
462	направлено на	3	1
463	не могла	1	1
464	а вовсе	1	1
465	и если	1	1
466	в первых	1	1
467	независимость от	1	1
468	т д	4	1
469	формы но	1	1
470	эта последняя	1	1
471	и социальной	1	1
472	в узком	2	1
473	они служат	1	1
474	не как	6	1
475	ни были	1	1
476	характер в	1	1
477	и единство	1	1
478	даже прямо	1	1
479	его можно	1	1
480	видит и	1	1
481	становится как	1	1
482	от нее	1	1
483	этом последнем	1	1
484	мыслью но	1	1
485	его характера	1	1
486	они должны	1	1
487	значение в	2	1
488	и дальше	1	1
489	и каковы	1	1
490	есть конечно	3	1
491	мы уже	3	1
492	себя не	1	1
493	зрения на	1	1
494	его своим	1	1
495	от одного	2	1
496	слово уже	2	1
497	и иных	1	1
498	и мы	1	1
499	в существенном	1	1
500	она становится	1	1
501	языковые явления	2	1
502	ведь в	1	1
503	отражение в	1	1
504	он является	2	1
505	нет в	1	1
506	это положение	1	1
507	но вся	1	1
508	произведения или	1	1
509	все равно	1	1
510	разобранные нами	3	1
511	их взаимоотношения	1	1
512	нами особенность	1	1
513	и уже	1	1
514	их лишь	1	1
515	действительно не	1	1
516	не проникает	2	1
517	автора и	2	1
518	нисколько не	1	1
519	ибо не	1	1
520	которую он	2	1
521	места в	1	1
522	получается впечатление	1	1
523	не становится	1	1
524	еще нет	1	1
525	что вся	1	1
526	строгое различение	1	1
527	к одному	6	1
528	слово он	1	1
529	себе а	2	1
530	в которых	2	1
531	мысли и	2	1
532	выглядит и	1	1
533	нем он	1	1
534	силу и	1	1
535	и эти	1	1
536	лежит не	1	1
537	том и	1	1
538	однако в	1	1
539	же может	1	1
540	по себе	11	1
541	связей с	1	1
542	чрезвычайно велико	1	1
543	быть лишь	1	1
544	что есть	1	1
545	к некоторым	1	1
546	слова мы	2	1
547	не раз	1	1
548	как выражение	2	1
549	он занимает	1	1
550	будем рассматривать	1	1
551	человека но	1	1
552	что с	1	1
553	иной раз	2	1
554	виду что	1	1
555	в чем-либо	1	1
556	но для	3	1
557	мышления и	1	1
558	что их	1	1
559	чрезвычайно характерно	1	1
560	и два	1	1
561	эта внутренняя	1	1
562	иметь в	1	1
563	следовательно и	1	1
564	этому как	1	1
565	того и	3	1
566	и всегда	2	1
567	и без	2	1
568	находятся в	1	1
569	этих двух	1	1
570	и лишь	1	1
571	явление в	1	1
572	во всей	1	1
573	правда это	2	1
574	понимания же	1	1
575	и является	2	1
576	нам важно	1	1
577	в сознании	1	1
578	в процессе	2	1
579	слова его	1	1
580	до того	1	1
581	уже и	2	1
582	предметное значение	2	1
583	совершенно необходимо	1	1
584	до своих	2	1
585	ему не	1	1
586	и со	3	1
587	очень часто	1	1
588	значительной степени	1	1
589	героя его	1	1
590	его с	1	1
591	служить и	1	1
592	положений не	1	1
593	для его	1	1
594	его значение	1	1
595	поэтического языка	1	1
596	эти явления	1	1
597	него как	2	1
598	некоторой степени	1	1
599	слов но	1	1
600	как не	1	1
601	мы конечно	1	1
602	всего этого	2	1
603	без всякого	2	1
604	если в	1	1
605	за пределами	1	1
606	идет речь	1	1
607	мы наблюдаем	2	1
608	стремиться к	1	1
609	на том	2	1
610	что у	2	1
611	на нее	1	1
612	мог бы	1	1
613	произведения не	1	1
614	глубоко и	1	1
615	в одном	12	1
616	это только	1	1
617	даны в	3	1
618	это как	1	1
619	собою но	2	1
620	это возможно	1	1
621	словами предложениями	1	1
622	в содержании	1	1
623	с человеком	2	1
624	но может	1	1
625	часто и	1	1
626	мы это	1	1
627	нашей работы	2	1
628	настоящее время	2	1
629	на что	1	1
630	для нас	2	1
631	событие именно	1	1
632	не выходит	1	1
633	и смысловой	1	1
634	нем не	1	1
635	которого оно	2	1
636	его так	1	1
637	лишь путем	1	1
638	всем в	1	1
639	это имеет	1	1
640	во втором	1	1
641	ибо и	2	1
642	человека из	1	1
643	резко отличается	1	1
644	к определенному	2	1
645	и следовательно	3	1
646	может непосредственно	1	1
647	в самый	2	1
648	сюда относится	1	1
649	что здесь	1	1
650	необходимое для	1	1
651	быть и	2	1
652	на которой	1	1
653	установок и	1	1
654	важное значение	1	1
655	этот вопрос	4	1
656	направлена на	1	1
657	к их	1	1
658	и действительно	1	1
659	нее она	1	1
660	они могут	2	1
661	между этими	1	1
662	здесь с	2	1
663	изнутри и	1	1
664	всегда с	1	1
665	именно на	1	1
666	бы вбирает	1	1
667	человека с	1	1
668	действительно может	1	1
669	ибо его	1	1
670	есть в	3	1
671	со своим	1	1
672	все словесные	1	1
673	есть я	2	1
674	уже не	3	1
675	эти отношения	2	1
676	только на	3	1
677	своим собственным	1	1
678	есть уже	1	1
679	не принимает	2	1
680	речь в	2	1
681	тем чего	1	1
682	или даже	1	1
683	из них	2	1
684	его и	2	1
685	глаза и	1	1
686	для него	8	1
687	творчестве достоевского	3	1
688	самого слова	1	1
689	сами по	1	1
690	вся внутренняя	1	1
691	не о	1	1
692	может служить	2	1
693	друг друга	1	1
694	если оно	2	1
695	но что	1	1
696	только с	1	1
697	в объект	1	1
698	предметных и	1	1
699	на их	1	1
700	уверенного и	1	1
701	гораздо сложнее	1	1
702	подходом к	1	1
703	наконец третья	1	1
704	чувствует себя	1	1
705	образ человека	2	1
706	именно как	2	1
707	точек зрения	4	1
708	он живет	1	1
709	с другим	2	1
710	до сих	7	1
711	или иначе	1	1
712	нас в	1	1
713	человека а	1	1
714	и самая	1	1
715	и между	1	1
716	оно является	2	1
717	предмет и	1	1
718	равной степени	1	1
719	связано с	1	1
720	смысла и	1	1
721	на этот	4	1
722	до конца	4	1
723	основной вопрос	1	1
724	как ни	1	1
725	так называемой	1	1
726	все время	1	1
727	не совпадающее	1	1
728	одну из	1	1
729	о чем	1	1
730	слова слово	2	1
731	для историка	1	1
732	значительно и	1	1
733	нигде не	1	1
734	входить в	1	1
735	но оно	1	1
736	слова от	1	1
737	вместе с	1	1
738	так же	2	1
739	и особенно	2	1
740	смысла не	1	1
741	но этот	2	1
742	внутреннего человека	1	1
743	со всею	3	1
744	без труда	1	1
745	если так	1	1
746	видит в	1	1
747	образом и	3	1
748	берет слово	1	1
749	в той	5	1
750	которому оно	2	1
751	смысле этого	1	1
752	дело конечно	1	1
753	же их	1	1
754	и всей	1	1
755	слов в	2	1
756	форма в	1	1
757	как целое	1	1
758	человека или	1	1
759	мы сказали	2	1
760	историка литературы	1	1
761	есть и	3	1
762	этого слова	2	1
763	она как	1	1
764	напряженно чувствует	1	1
765	правда этот	1	1
766	и положений	1	1
767	благодаря этому	1	1
768	сих пор	7	1
769	словом в	4	1
770	конкретное высказывание	1	1
771	здесь есть	1	1
772	в смысле	1	1
773	о мире	1	1
774	рассказа но	1	1
775	в следующей	1	1
776	для выражения	1	1
777	слова со	1	1
778	к тому	4	1
779	этом его	1	1
780	что кроме	1	1
781	в результате	4	1
782	своему предмету	4	1
783	и слов	1	1
784	которая в	1	1
785	в настоящее	2	1
786	может войти	1	1
787	это может	1	1
788	бы в	5	1
789	еще более	2	1
790	его уже	1	1
791	я в	1	1
792	но чисто	1	1
793	как человек	2	1
794	реально не	1	1
795	отношении к	2	1
796	всеми его	1	1
797	с людьми	1	1
798	но эта	2	1
799	в творчестве	2	1
800	не лежит	1	1
801	отношением к	1	1
802	образа как	1	1
803	большое значение	1	1
804	которых слово	1	1
805	себе самому	4	1
806	жизни а	1	1
807	в характере	1	1
808	этом глубокое	1	1
809	из этого	1	1
810	формы его	1	1
811	выходят за	1	1
812	у толстого	1	1
813	занимает в	1	1
814	направленность слова	2	1
815	жизни и	1	1
816	но эти	4	1
817	как слово	2	1
818	он-то и	1	1
819	это в	1	1
820	им и	1	1
