N	2gram	Voloshinov_1	Myshleni
146	в качестве	2	4
147	мы знаем	7	4
148	которые в	1	4
149	в состоянии	2	4
150	на этот	1	4
151	и следовательно	1	4
152	ко всем	1	4
153	они не	2	4
154	отношения к	2	3
155	начинается с	1	3
156	это и	1	3
157	за собой	1	3
158	иное отношение	1	3
159	с его	8	3
160	из этих	4	3
161	видели что	1	3
162	значение для	2	3
163	объекту и	1	3
164	независимо от	1	3
165	как в	3	3
166	хотя и	1	3
167	от этого	1	3
168	остановиться на	1	3
169	его развития	1	3
170	связанные с	2	3
171	при этом	7	3
172	одной и	1	3
173	возможно только	2	3
174	и по	5	3
175	развития на	1	3
176	должен был	1	3
177	что такое	3	3
178	его отношение	2	3
179	и той	1	3
180	по себе	2	3
181	является как	1	3
182	до известной	1	3
183	что с	1	3
184	в основе	3	3
185	только не	1	3
186	это мы	1	3
187	связи с	1	3
188	этом отношении	2	3
189	для овладения	1	3
190	опыта и	2	3
191	только то	3	3
192	в себя	5	3
193	действия и	1	3
194	но мы	2	3
195	переход к	1	3
196	те же	4	3
197	мог бы	1	3
198	образом в	1	3
199	и здесь	1	3
200	развития как	2	3
201	до сих	3	3
202	ребенка еще	1	3
203	во втором	3	3
204	в его	9	3
205	и только	4	3
206	слов и	1	3
207	все время	4	3
208	один из	4	3
209	этот вопрос	1	3
210	это означает	1	3
211	и его	15	3
212	в нашей	1	3
213	до конца	5	3
214	нуждается в	2	3
215	на примере	1	3
216	в психологии	2	3
217	относящихся к	1	3
218	связано с	1	3
219	зависит от	1	3
220	а не	2	3
221	но как	1	3
222	как это	1	3
223	требует от	1	3
224	это есть	1	3
225	сих пор	3	3
226	в целом	2	3
227	в другой	1	3
228	бы в	2	3
229	мы должны	7	3
230	не знает	3	3
231	мышления не	1	3
232	в своих	4	3
233	как на	3	3
234	одним из	3	2
235	а из	1	2
236	самом деле	7	2
237	мы уже	5	2
238	что нам	1	2
239	которые он	1	2
240	он сам	4	2
241	а только	1	2
242	к которой	1	2
243	себе и	1	2
244	что они	1	2
245	прежде всего	11	2
246	все же	5	2
247	рода в	1	2
248	когда он	1	2
249	и наконец	10	2
250	животных и	1	2
251	все эти	9	2
252	если он	5	2
253	мысли и	4	2
254	освобождение от	2	2
255	связей между	2	2
256	от общего	1	2
257	как они	1	2
258	различие между	1	2
259	в другом	1	2
260	с другими	5	2
261	чем в	1	2
262	в высшей	2	2
263	во внимание	1	2
264	раз и	1	2
265	этой области	3	2
266	в этих	2	2
267	в своей	9	2
268	в такой	1	2
269	которого является	1	2
270	в котором	1	2
271	мы называем	1	2
272	из области	1	2
273	точку зрения	4	2
274	но это	2	2
275	друг другу	1	2
276	и вообще	1	2
277	не менее	3	2
278	она не	2	2
279	уже из	1	2
280	мыслей и	1	2
281	у нас	3	2
282	перейти к	1	2
283	всем этим	1	2
284	и от	1	2
285	нами выше	2	2
286	последнее время	1	2
287	в совершенно	2	2
288	как с	1	2
289	этот период	3	2
290	поэтому мы	1	2
291	к его	1	2
292	о связи	1	2
293	еще в	1	2
294	можно только	1	2
295	для этого	4	2
296	новых и	1	2
297	с ним	12	2
298	означает что	1	2
299	предмета и	2	2
300	на вопрос	1	2
301	этим понятием	1	2
302	нас в	2	2
303	ступенях развития	3	2
304	ребенок оказывается	1	2
305	в настоящей	2	2
306	с ними	4	2
307	и является	1	2
308	из которого	1	2
309	для всех	2	2
310	если мы	5	2
311	только на	2	2
312	бы совершенно	1	2
313	на одном	1	2
314	из них	1	2
315	в одном	3	2
316	моментов в	1	2
317	у него	3	2
318	с другой	1	2
319	к которому	1	2
320	чем он	2	2
321	и между	1	2
322	во второй	5	2
323	и др	8	2
324	на ней	1	2
325	более того	2	2
326	не на	1	2
327	была бы	1	2
328	ребенка и	1	2
329	мы говорим	1	2
330	по своему	1	2
331	в данном	3	2
332	и ведет	1	2
333	в пользу	1	2
334	по существу	1	2
335	в ряду	1	2
336	этом случае	1	2
337	все это	5	2
338	этом вопросе	1	2
339	сторона этого	1	2
340	известной степени	1	2
341	у них	1	2
342	интерес к	1	2
343	возникает вопрос	1	2
344	в ссср	2	2
345	а в	6	2
346	из этого	2	2
347	ее в	2	2
348	и другие	2	2
349	все основные	4	2
350	этом совершенно	2	1
351	смысле слова	2	1
352	довести их	1	1
353	и через	2	1
354	не остается	3	1
355	сам по	2	1
356	тех же	1	1
357	другому человеку	2	1
358	бы для	1	1
359	сразу и	1	1
360	мы имели	1	1
361	что когда	1	1
362	старой психологии	1	1
363	и до	3	1
364	собственном смысле	1	1
365	без влияния	1	1
366	с таким	1	1
367	в прежних	1	1
368	и должен	1	1
369	высшей сфере	1	1
370	совершенно невыясненным	1	1
371	и образования	1	1
372	при анализе	3	1
373	неизбежно приводит	1	1
374	в первый	4	1
375	нам в	2	1
376	и новых	1	1
377	еще до	1	1
378	только это	1	1
379	на другой	1	1
380	ему в	1	1
381	свое отношение	1	1
382	что мог	1	1
383	образом оказывается	1	1
384	с мыслью	2	1
385	первого и	2	1
386	свою очередь	1	1
387	как ему	1	1
388	закончить изложение	1	1
389	в различных	2	1
390	видим таким	1	1
391	окажется в	1	1
392	на самом	2	1
393	сущности и	1	1
394	жить и	1	1
395	точка зрения	1	1
396	не то	1	1
397	явлений и	2	1
398	ответ на	2	1
399	нет и	1	1
400	из важнейших	2	1
401	старая психология	1	1
402	за пределы	2	1
403	только путем	1	1
404	один и	2	1
405	которые не	1	1
406	отнюдь не	2	1
407	в центре	3	1
408	общего с	1	1
409	пути в	1	1
410	что как	1	1
411	перед нами	1	1
412	далее и	1	1
413	и тот	2	1
414	мы выясним	1	1
415	его к	1	1
416	связанный с	2	1
417	тем же	1	1
418	и хотя	1	1
419	в этот	4	1
420	психологии и	2	1
421	помощью которого	1	1
422	не можем	3	1
423	не приходится	1	1
424	точкой зрения	1	1
425	как то	1	1
426	что это	3	1
427	другого как	1	1
428	он в	1	1
429	так было	1	1
430	не сделал	1	1
431	учение о	2	1
432	то обстоятельство	1	1
433	переходит на	1	1
434	с их	3	1
435	отношений к	1	1
436	низших животных	1	1
437	как он	1	1
438	а более	1	1
439	нами при	1	1
440	сфере есть	1	1
441	теории и	1	1
442	что она	2	1
443	не его	1	1
444	он ни	1	1
445	но именно	1	1
446	единство в	1	1
447	роли в	2	1
448	и входит	1	1
449	не являлось	1	1
450	не как	1	1
451	самое основное	1	1
452	в классе	1	1
453	к основной	1	1
454	и единство	1	1
455	но вместе	2	1
456	прежде чем	1	1
457	существенные стороны	1	1
458	основных особенностей	1	1
459	в нее	1	1
460	конца и	1	1
461	одно и	1	1
462	последнее слово	1	1
463	но все	2	1
464	и за	2	1
465	может остаться	1	1
466	так ребенок	1	1
467	и может	4	1
468	свое учение	1	1
469	об этом	4	1
470	связанных с	4	1
471	и с	7	1
472	особенности в	1	1
473	ему возможность	1	1
474	то нам	1	1
475	на все	2	1
476	ребенок на	1	1
477	всех областях	1	1
478	на каком	1	1
479	входит в	1	1
480	это было	1	1
481	речью и	1	1
482	может стать	3	1
483	заключение этой	1	1
484	приходит в	2	1
485	на следующих	2	1
486	с первого	1	1
487	ни в	6	1
488	но уже	1	1
489	рядом с	2	1
490	далеко не	4	1
491	он действительно	1	1
492	и определяет	1	1
493	которой он	2	1
494	он и	2	1
495	рода и	1	1
496	потому и	3	1
497	и тогда	1	1
498	всех этих	5	1
499	не самостоятельно	1	1
500	и становится	2	1
501	во время	5	1
502	созревшее в	1	1
503	и при	3	1
504	и мышления	1	1
505	таким же	1	1
506	и без	1	1
507	где мы	1	1
508	это делает	1	1
509	зрения обоих	1	1
510	приводится в	2	1
511	оказывается что	1	1
512	в отличие	1	1
513	не исчерпывается	1	1
514	до последнего	2	1
515	несомненно что	1	1
516	на первой	1	1
517	однако не	1	1
518	тем не	2	1
519	ничего другого	1	1
520	так называемое	1	1
521	их в	2	1
522	и обе	1	1
523	на всю	1	1
524	в детской	3	1
525	даже в	1	1
526	мы встречаемся	1	1
527	и очень	2	1
528	что те	1	1
529	новым и	1	1
530	на один	2	1
531	следующих ступенях	2	1
532	случае в	2	1
533	первым и	2	1
534	значению слова	1	1
535	дело в	2	1
536	одна из	3	1
537	одной плоскости	1	1
538	и притом	1	1
539	к новым	1	1
540	к этим	2	1
541	современной психологии	5	1
542	о таких	1	1
543	в стадии	1	1
544	для всего	1	1
545	наиболее полно	1	1
546	этих двух	2	1
547	в наше	1	1
548	из основных	2	1
549	нам важно	3	1
550	в будущем	1	1
551	в каком	3	1
552	конечно только	1	1
553	обстоятельство что	1	1
554	в момент	1	1
555	к объяснению	1	1
556	есть только	1	1
557	что основной	1	1
558	человека в	3	1
559	ребенка к	3	1
560	сходство с	1	1
561	анализа и	1	1
562	к овладению	1	1
563	в самых	2	1
564	он никогда	1	1
565	на это	1	1
566	в работах	1	1
567	т.е в	1	1
568	его научных	1	1
569	ничего общего	2	1
570	и это	1	1
571	оно может	3	1
572	и о	3	1
573	без всякого	1	1
574	процесс образования	1	1
575	в ее	4	1
576	данном случае	3	1
577	и значении	1	1
578	в собственном	2	1
579	она только	1	1
580	другой мы	1	1
581	это для	1	1
582	должны прибавить	1	1
583	и когда	1	1
584	только через	1	1
585	черты всех	1	1
586	этой мысли	1	1
587	еще одного	1	1
588	которые у	1	1
589	этих особенностей	1	1
590	находится в	3	1
591	может в	1	1
592	совершенно невозможна	1	1
593	два момента	1	1
594	в детском	1	1
595	о том	1	1
596	настоящее время	1	1
597	в глаза	1	1
598	после того	1	1
599	что его	1	1
600	все его	2	1
601	отчета в	1	1
602	в единую	1	1
603	ни на	2	1
604	на всех	1	1
605	к нему	7	1
606	между тем	2	1
607	работе мы	1	1
608	вся эта	1	1
609	которые мы	2	1
610	для второго	1	1
611	нечто принципиально	1	1
612	при исследовании	1	1
613	время книга	1	1
614	что же	4	1
615	эту область	1	1
616	второй половине	1	1
617	всегда может	2	1
618	в современной	1	1
619	по собственному	1	1
620	но так	1	1
621	на которой	1	1
622	которых она	1	1
623	этого ряда	1	1
624	в двух	1	1
625	тот же	5	1
626	время когда	1	1
627	два основных	1	1
628	мы увидим	4	1
629	человека все	2	1
630	к нашему	1	1
631	в прошлом	1	1
632	осознать свои	1	1
633	может оказаться	1	1
634	первой стадии	1	1
635	и ее	3	1
636	об их	1	1
637	из наших	1	1
638	с одной	1	1
639	именно на	1	1
640	с которыми	2	1
641	и теперь	1	1
642	конечно не	3	1
643	на всем	2	1
644	уже не	5	1
645	и у	6	1
646	и современная	2	1
647	что психологическая	1	1
648	то и	1	1
649	оно в	1	1
650	в начале	1	1
651	дает ему	1	1
652	постановка вопроса	2	1
653	и сознания	1	1
654	его и	2	1
655	и навсегда	1	1
656	цели и	2	1
657	слова в	1	1
658	двух принципов	2	1
659	вовсе не	2	1
660	в систему	2	1
661	отличие от	1	1
662	не говорит	1	1
663	во всей	1	1
664	в случаях	1	1
665	к той	1	1
666	образом что	1	1
667	находятся в	1	1
668	а потому	2	1
669	без всякой	1	1
670	и даже	2	1
671	или иной	1	1
672	говорили что	1	1
673	влияние на	1	1
674	что можно	1	1
675	мыслей которые	2	1
676	этот взгляд	1	1
677	этим вопросом	1	1
678	здесь в	1	1
679	как же	1	1
680	наконец в	1	1
681	а с	1	1
682	может иметь	1	1
683	он продолжает	2	1
684	больше и	1	1
685	говорит о	1	1
686	к сожалению	1	1
687	процесс в	1	1
688	она вполне	1	1
689	что обе	1	1
690	уже во	1	1
691	из наиболее	3	1
692	и осуществляется	1	1
693	только как	1	1
694	слабость его	1	1
695	в руках	1	1
696	объекта в	1	1
697	в психологическом	1	1
698	этот принцип	1	1
699	этого влияния	1	1
700	этой главы	1	1
701	под влиянием	1	1
702	вызвать в	1	1
703	эти пути	1	1
704	от этих	1	1
705	и во	1	1
706	содержание но	1	1
707	только его	1	1
708	развития еще	1	1
709	перейти в	1	1
710	она отражает	1	1
711	мысли т.е	1	1
712	к своему	1	1
713	влияния на	1	1
714	одной стороны	1	1
715	с внутренней	1	1
716	ко всякому	2	1
717	мы говорили	1	1
718	зрения и	1	1
719	самого себя	2	1
720	происходит в	1	1
721	является его	1	1
722	является крайним	1	1
723	от раннего	1	1
724	этого сделать	1	1
725	эти вопросы	1	1
726	сейчас же	2	1
727	в истории	3	1
728	благодаря этому	1	1
729	в основном	2	1
730	возникает в	1	1
731	становится ясным	1	1
732	часть нашей	1	1
733	в более	3	1
734	в следующей	5	1
735	является одним	1	1
736	обычно не	1	1
737	к пониманию	1	1
738	в самые	1	1
739	должны быть	3	1
740	при таком	1	1
741	оно как	1	1
742	не существует	3	1
743	позади себя	1	1
744	котором он	1	1
745	мы только	1	1
746	это как	3	1
747	в настоящее	1	1
748	и крайне	1	1
749	на первый	1	1
750	оказалось что	1	1
751	особого рода	1	1
752	это часто	1	1
753	бы он	3	1
754	тем более	1	1
755	с не	1	1
756	главным образом	4	1
757	на языке	1	1
758	но всегда	1	1
759	существеннее чем	1	1
760	должен быть	2	1
761	и начинается	2	1
762	слово в	1	1
763	в свою	2	1
764	из тех	1	1
765	относящиеся к	1	1
766	совершенно не	2	1
767	есть и	2	1
768	только о	1	1
769	в заключение	3	1
770	настоящей главе	1	1
771	но эти	2	1
772	при оценке	1	1
773	т.е как	1	1
774	к этому	7	1
775	значение в	3	1
776	все что	9	1
