N	2gram	Nazirov_Tv_1	FransuaR
135	о нем	1	3
136	в самой	1	3
137	с другой	3	3
138	к нему	1	3
139	вся эта	1	3
140	во всей	2	3
141	в концепции	1	3
142	что он	6	3
143	золотого века	1	3
144	как раз	1	3
145	в других	1	3
146	даже и	1	3
147	же деле	1	3
148	связан с	3	3
149	самом же	1	3
150	мира в	2	3
151	и их	1	3
152	его концепции	1	3
153	в более	1	3
154	от всех	1	3
155	не может	4	3
156	что в	12	3
157	в искусстве	1	3
158	одним из	4	2
159	нам кажется	1	2
160	это очень	1	2
161	из всех	4	2
162	на тех	1	2
163	всех его	1	2
164	не вполне	1	2
165	и он	2	2
166	это время	2	2
167	он был	1	2
168	время в	3	2
169	в чем	2	2
170	но не	3	2
171	человеческих отношений	3	2
172	и наконец	2	2
173	его к	1	2
174	новый тип	1	2
175	он не	8	2
176	не к	1	2
177	и вот	1	2
178	на его	3	2
179	и по	3	2
180	в гротескной	1	2
181	а затем	2	2
182	на все	1	2
183	это было	1	2
184	жизни но	1	2
185	в этих	2	2
186	но эта	1	2
187	в таких	1	2
188	дело в	3	2
189	на него	1	2
190	в процессе	1	2
191	всего на	1	2
192	же он	1	2
193	в мир	2	2
194	начиная с	1	2
195	к себе	1	2
196	есть только	1	2
197	могут быть	2	2
198	к тому	2	2
199	и это	1	2
200	восходящая к	1	2
201	но при	1	2
202	говорили что	1	2
203	приводит к	2	2
204	роль в	1	2
205	особенно в	1	2
206	во многом	7	2
207	во второй	2	2
208	но у	1	2
209	стремление к	2	2
210	своей книге	1	2
211	о том	6	2
212	можно сказать	2	2
213	ни на	3	2
214	в отрыве	1	2
215	воспринимается как	1	2
216	отметить что	1	2
217	представления о	1	2
218	но с	1	2
219	этот вопрос	1	2
220	с одной	1	2
221	только на	2	2
222	далек от	1	2
223	протяжении всего	2	2
224	не укладывается	1	2
225	неразрывном единстве	1	2
226	что не	2	2
227	всего мира	1	2
228	у других	1	2
229	одной стороны	1	2
230	на этот	1	2
231	до конца	2	2
232	и самый	1	2
233	некоторые из	2	2
234	в изображении	1	2
235	к жизни	2	2
236	наряду с	1	2
237	да и	1	2
238	того что	3	2
239	еще раз	1	2
240	в основном	4	2
241	в целом	4	2
242	между прочим	1	2
243	кроме того	1	2
244	в книге	3	2
245	и часто	1	2
246	при таком	1	2
247	и от	4	2
248	или в	2	2
249	хотя и	3	2
250	от него	1	2
251	со второй	1	2
252	вовсе нет	1	2
253	же в	1	2
254	в романе	10	2
255	одновременно и	2	2
256	в таком	1	2
257	говорили уже	1	1
258	они представляют	1	1
259	от этой	1	1
260	маски в	1	1
261	бытия по	1	1
262	к людям	1	1
263	прямой потомок	1	1
264	эта позиция	1	1
265	человека и	4	1
266	с исторической	1	1
267	это и	3	1
268	все его	1	1
269	на деле	2	1
270	от своей	1	1
271	можно жить	1	1
272	из самых	1	1
273	как результат	1	1
274	прошлое и	1	1
275	оно было	1	1
276	действительности и	2	1
277	был и	1	1
278	с темой	2	1
279	то же	13	1
280	их и	1	1
281	а как	2	1
282	на пороге	1	1
283	на первом	2	1
284	эпизоде с	1	1
285	реализма он	1	1
286	на эти	2	1
287	свое завершение	1	1
288	говорить о	1	1
289	принадлежит к	1	1
290	в одиночку	1	1
291	жизни это	1	1
292	не художественной	1	1
293	совершенно прав	1	1
294	от них	1	1
295	видит в	1	1
296	времени вполне	1	1
297	отвлеченной мысли	1	1
298	по отношению	1	1
299	а и	1	1
300	человека с	2	1
301	человеку и	1	1
302	в настоящем	2	1
303	сложную и	1	1
304	празднества на	1	1
305	это вовсе	1	1
306	с этим	1	1
307	из уст	1	1
308	как к	2	1
309	это был	1	1
310	в полном	1	1
311	сознания в	1	1
312	как уже	1	1
313	и как	4	1
314	говорит что	2	1
315	что по	1	1
316	и превращается	1	1
317	вокруг себя	2	1
318	в этот	1	1
319	для которого	1	1
320	лежит на	1	1
321	в которой	3	1
322	понимание времени	1	1
323	время это	1	1
324	он в	1	1
325	чуть ли	1	1
326	связанного с	1	1
327	по преимуществу	2	1
328	в известном	1	1
329	традиция в	1	1
330	но его	2	1
331	эпохи и	1	1
332	имеем в	1	1
333	тому же	1	1
334	как он	1	1
335	и если	1	1
336	на площади	2	1
337	своем развитии	1	1
338	о которой	1	1
339	же это	1	1
340	собой не	1	1
341	и более	1	1
342	и сам	1	1
343	понимаем его	1	1
344	на этом	1	1
345	людей и	2	1
346	в основу	1	1
347	здесь мы	2	1
348	эта книга	1	1
349	связанные с	1	1
350	об этом	2	1
351	самим собой	4	1
352	традиции и	1	1
353	мира сего	1	1
354	немецкий ученый	1	1
355	действительности в	2	1
356	было бы	1	1
357	лишь на	1	1
358	более широком	1	1
359	прочим в	1	1
360	о которых	1	1
361	совершенно иного	1	1
362	две линии	1	1
363	тот самый	1	1
364	мы имеем	1	1
365	и уже	1	1
366	нигде не	1	1
367	смысле с	1	1
368	и чего	1	1
369	друга в	1	1
370	был бы	2	1
371	на первый	1	1
372	место в	3	1
373	места в	1	1
374	что такое	1	1
375	не мир	1	1
376	к истории	1	1
377	и степени	1	1
378	человеком и	1	1
379	жизнь и	1	1
380	не столько	2	1
381	представление о	3	1
382	жить только	2	1
383	жизни с	2	1
384	своего рода	4	1
385	отношений между	2	1
386	как это	1	1
387	может вызвать	1	1
388	только для	1	1
389	и мышление	1	1
390	времени не	1	1
391	но он	2	1
392	сами по	1	1
393	не совпадают	1	1
394	в современном	2	1
395	свобода и	1	1
396	во времени	3	1
397	с развитием	1	1
398	и движущая	1	1
399	не менее	6	1
400	вплоть до	1	1
401	тем самым	7	1
402	она не	1	1
403	что с	1	1
404	вместе и	1	1
405	в то	15	1
406	их неразрывном	1	1
407	мышления и	1	1
408	глубина и	1	1
409	и далеко	1	1
410	которого он	2	1
411	считает что	1	1
412	пока еще	1	1
413	для всего	1	1
414	западной европы	1	1
415	на традиции	1	1
416	же время	12	1
417	природы в	1	1
418	видим что	1	1
419	всю историю	1	1
420	другой стороны	1	1
421	xix веке	1	1
422	со своим	1	1
423	до того	1	1
424	никуда не	2	1
425	что на	1	1
426	у нас	1	1
427	в образах	2	1
428	которую не	1	1
429	xx века	1	1
430	новым материалом	1	1
431	человека в	6	1
432	его понимании	1	1
433	считают не	1	1
434	он видит	3	1
435	оно не	1	1
436	он создает	1	1
437	время он	2	1
438	где он	2	1
439	опираясь на	1	1
440	им в	1	1
441	вступая в	1	1
442	что все	3	1
443	он вовсе	1	1
444	людей в	2	1
445	как самого	1	1
446	в собственном	1	1
447	время становится	1	1
448	смерти в	1	1
449	и говорит	1	1
450	действия и	1	1
451	так в	1	1
452	мы наблюдаем	1	1
453	среди людей	1	1
454	было в	2	1
455	здесь нет	2	1
456	все свои	1	1
457	иногда в	1	1
458	еще в	2	1
459	всегда включает	1	1
460	даже у	1	1
461	которого был	1	1
462	вышел в	1	1
463	этой концепции	2	1
464	нас и	1	1
465	по себе	1	1
466	и возможно	1	1
467	вот почему	3	1
468	в раннем	1	1
469	и та	2	1
470	настоящее время	2	1
471	говорит об	2	1
472	в глаза	2	1
473	по нашему	5	1
474	утверждает что	1	1
475	времени в	13	1
476	движущая сила	1	1
477	нас в	1	1
478	жизни он	2	1
479	в которую	1	1
480	мы понимаем	1	1
481	литературе о	1	1
482	стоит и	1	1
483	выступает как	1	1
484	наконец в	1	1
485	именно в	2	1
486	резко отличается	1	1
487	так говорит	1	1
488	где происходит	1	1
489	когда человек	2	1
490	и мир	2	1
491	в жизнь	1	1
492	и чище	1	1
493	с человеческим	1	1
494	известном смысле	1	1
495	один из	4	1
496	одной из	4	1
497	с ними	1	1
498	в какой	1	1
499	и действительно	1	1
500	который в	3	1
501	всей жизни	1	1
502	и оценку	1	1
503	и ее	1	1
504	не было	1	1
505	делает его	1	1
506	характерной для	1	1
507	же и	2	1
508	для всех	1	1
509	завершение в	1	1
510	литературы с	1	1
511	уже в	3	1
512	то и	1	1
513	по законам	1	1
514	до предела	1	1
515	которых можно	1	1
516	это характерно	1	1
517	на этих	1	1
518	от других	2	1
519	и обратно	1	1
520	его и	1	1
521	например к	1	1
522	в комедии	1	1
523	фаз развития	1	1
524	представлений о	2	1
525	и конечной	1	1
526	в конце	1	1
527	что и	2	1
528	о сложной	1	1
529	к ним	1	1
530	у него	7	1
531	томас манн	1	1
532	человек как	3	1
533	тем что	1	1
534	резких и	1	1
535	правды и	1	1
536	развития в	1	1
537	без всякой	1	1
538	они оставались	1	1
539	человеческой души	2	1
540	диккенса и	1	1
541	еще далеко	1	1
542	к которому	1	1
543	себя и	1	1
544	говорит о	3	1
545	к человеку	3	1
546	его романе	1	1
547	и стал	1	1
548	а на	1	1
549	он только	1	1
550	это прежде	1	1
551	стремится к	3	1
552	не на	1	1
553	а не	5	1
554	сколько в	1	1
555	жизнь в	1	1
556	его как	2	1
557	так называемой	1	1
558	о чем	1	1
559	одна из	2	1
560	его собственной	1	1
561	него не	1	1
562	века между	1	1
563	его всегда	1	1
564	другие в	1	1
565	для этой	2	1
566	люди в	1	1
567	именно поэтому	1	1
568	все более	2	1
569	по мысли	1	1
570	эта идея	1	1
571	в xix	1	1
572	этот мотив	1	1
573	не одно	1	1
574	он говорит	3	1
575	в область	1	1
576	он перестает	1	1
577	xix век	1	1
578	что как	2	1
579	человек с	1	1
580	сам не	1	1
581	на свете	2	1
582	бросается в	1	1
583	ли не	1	1
584	и смерти	1	1
585	нашему мнению	5	1
586	первом плане	2	1
587	слова и	1	1
588	отличается от	1	1
589	в последующем	1	1
590	более и	1	1
591	вне его	1	1
592	в мировой	1	1
593	времени его	1	1
594	уже на	1	1
595	искусства как	1	1
596	в самые	1	1
597	в связи	1	1
598	вот его	1	1
599	в настоящее	1	1
600	гораздо шире	1	1
601	литературная традиция	1	1
602	романе и	1	1
603	ищет в	1	1
604	хотя бы	5	1
605	все они	1	1
606	отношении к	1	1
607	всеми его	1	1
608	их с	1	1
609	этап в	1	1
610	но этот	1	1
611	имеет место	1	1
612	и литературная	1	1
613	даже за	1	1
614	отношению к	1	1
615	времен и	1	1
616	к чисто	1	1
617	просто не	3	1
618	для эпохи	1	1
619	к этому	2	1
620	такой же	2	1
621	с самим	1	1
