N	2gram	Tiupa_Disk_2	Problemy
224	самого начала	1	2
225	к этим	1	2
226	поэтому в	1	2
227	в вечность	1	2
228	жизни не	2	2
229	со своим	2	2
230	к себе	1	2
231	для себя	2	2
232	данном случае	6	2
233	сознания с	1	2
234	и что	1	2
235	слова а	1	2
236	и сам	1	2
237	что может	1	2
238	отсюда и	2	2
239	никак не	1	2
240	не позволяет	1	2
241	и во	1	2
242	от них	1	2
243	и взаимодействия	1	2
244	один из	1	2
245	сводить к	1	2
246	и ее	3	2
247	сколько в	1	2
248	же и	1	2
249	в большинстве	2	2
250	ни было	1	2
251	является не	2	2
252	большинстве случаев	1	2
253	одно из	4	2
254	не о	2	2
255	кругозор героя	1	2
256	его произведениях	1	2
257	и даже	1	2
258	себя и	1	2
259	на этот	1	2
260	что из	1	2
261	в данном	7	2
262	в контексте	3	2
263	с этой	1	2
264	на пути	1	2
265	является для	1	2
266	в условиях	1	2
267	слова но	1	2
268	и от	1	2
269	себя самого	1	2
270	на языке	2	2
271	его жизнь	1	2
272	же в	1	2
273	не есть	1	2
274	слово в	1	2
275	между ними	1	2
276	жизни а	3	2
277	жизни и	3	2
278	также не	1	2
279	же как	2	1
280	своего и	3	1
281	художественного произведения	1	1
282	не идет	1	1
283	его жизненного	1	1
284	в первом	1	1
285	характерное для	1	1
286	отношения между	2	1
287	на две	1	1
288	слово же	1	1
289	с таким	2	1
290	его не	1	1
291	характеристик и	1	1
292	в особой	1	1
293	мы не	1	1
294	замысел этот	1	1
295	вы из	1	1
296	этом не	1	1
297	не была	1	1
298	в полной	1	1
299	на практике	1	1
300	жизни как	2	1
301	и иван	1	1
302	но даже	1	1
303	становится объектом	1	1
304	с планом	1	1
305	основе этого	1	1
306	во мне	1	1
307	героев или	1	1
308	образа такой	1	1
309	на их	1	1
310	во всех	1	1
311	рассказ не	2	1
312	самому герою	1	1
313	в окружающем	1	1
314	сфер в	1	1
315	к которой	2	1
316	ответ на	1	1
317	в качестве	16	1
318	тогда как	11	1
319	первый взгляд	2	1
320	в рамках	7	1
321	вот как	1	1
322	своем творчестве	1	1
323	до его	1	1
324	стороны и	2	1
325	что как	2	1
326	авторская позиция	1	1
327	что касается	1	1
328	дистанция между	2	1
329	социальный и	1	1
330	хотя и	1	1
331	как уже	2	1
332	может получить	1	1
333	как формула	1	1
334	видения мира	1	1
335	со своей	1	1
336	себе как	1	1
337	лежит на	2	1
338	для данного	3	1
339	в нашем	1	1
340	автором как	1	1
341	из этих	3	1
342	ни одна	1	1
343	и воспринимается	1	1
344	также может	1	1
345	частности на	1	1
346	не тип	1	1
347	но на	1	1
348	не следует	3	1
349	в случае	1	1
350	время и	1	1
351	к миру	1	1
352	становится героем	1	1
353	и еще	1	1
354	он должен	1	1
355	же это	1	1
356	к одному	1	1
357	настоящее в	2	1
358	она впервые	1	1
359	другого это	1	1
360	такова например	1	1
361	же остается	1	1
362	образа и	1	1
363	дистанции между	1	1
364	становится частью	1	1
365	же касается	2	1
366	об этом	1	1
367	из них	3	1
368	решал в	1	1
369	лишь в	1	1
370	ее нельзя	1	1
371	и сердце	1	1
372	не совпадает	1	1
373	роль в	4	1
374	ориентировано на	1	1
375	мира с	2	1
376	приходит в	1	1
377	и романа	1	1
378	но уже	2	1
379	героя или	1	1
380	она и	1	1
381	мира где	1	1
382	под собою	2	1
383	мы имеем	2	1
384	и вне	1	1
385	ведет к	3	1
386	со всей	1	1
387	одного и	3	1
388	на первый	2	1
389	которую он	1	1
390	на раскрытие	1	1
391	перестало быть	1	1
392	в рассказ	1	1
393	место в	2	1
394	не столько	3	1
395	жизни с	1	1
396	своего рода	10	1
397	оно до	1	1
398	строго говоря	1	1
399	и другого	2	1
400	что делало	1	1
401	одном из	3	1
402	где герой	3	1
403	теми же	1	1
404	по крайней	1	1
405	так называемого	1	1
406	к собственному	1	1
407	нас самих	1	1
408	с миром	1	1
409	при всех	1	1
410	до известной	1	1
411	в русской	3	1
412	например не	1	1
413	дело в	2	1
414	которого он	1	1
415	всей их	1	1
416	только это	1	1
417	и именно	1	1
418	и имеет	1	1
419	та или	1	1
420	не то	1	1
421	рассматривать как	1	1
422	того и	2	1
423	и всегда	1	1
424	и образ	1	1
425	не всякий	1	1
426	на отношения	1	1
427	своему герою	1	1
428	всего на	1	1
429	или иная	1	1
430	показывает как	1	1
431	словесного выражения	1	1
432	на этом	1	1
433	период своего	1	1
434	целое в	1	1
435	в области	2	1
436	ему не	1	1
437	события но	1	1
438	настоящего времени	1	1
439	одно и	2	1
440	и чужого	2	1
441	я бы	1	1
442	об одном	3	1
443	всего в	1	1
444	к тому	1	1
445	выходе за	1	1
446	не исторически	1	1
447	должен быть	1	1
448	а предмет	1	1
449	субъективную значимость	1	1
450	как субъект	2	1
451	но при	2	1
452	людей в	1	1
453	ни одно	2	1
454	здесь не	2	1
455	в ее	1	1
456	характер и	1	1
457	восприятия и	1	1
458	жизненного пути	1	1
459	особенность художественного	1	1
460	между сознаниями	1	1
461	с самого	1	1
462	автора не	1	1
463	как с	1	1
464	в другом	3	1
465	в нескольких	1	1
466	времени и	2	1
467	здесь как	1	1
468	по природе	2	1
469	она была	1	1
470	своих границах	1	1
471	для этого	1	1
472	со стороны	10	1
473	бывает в	1	1
474	и лишена	1	1
475	полной мере	1	1
476	другом месте	1	1
477	о том	4	1
478	говорит об	2	1
479	не перед	1	1
480	один голос	1	1
481	можно сказать	3	1
482	прямого авторского	1	1
483	к чужому	1	1
484	времени в	4	1
485	роман и	1	1
486	того как	1	1
487	во втором	1	1
488	или напротив	2	1
489	и только	1	1
490	крайней мере	1	1
491	является по	1	1
492	внешнее и	1	1
493	он создал	1	1
494	всякий человек	1	1
495	ставил и	1	1
496	и всякое	2	1
497	и полное	1	1
498	того что	1	1
499	пушкиным в	1	1
500	быть и	1	1
501	мысли не	1	1
502	определяет основную	1	1
503	одной из	1	1
504	в какой	1	1
505	не появляется	1	1
506	как другое	1	1
507	не приобретают	1	1
508	то в	1	1
509	позиции и	1	1
510	даже если	1	1
511	и так	1	1
512	выходить за	1	1
513	а с	5	1
514	выбора и	1	1
515	самого говорящего	1	1
516	и решал	1	1
517	себя в	6	1
518	мире на	1	1
519	слова не	2	1
520	функционирует уже	1	1
521	и их	1	1
522	могло бы	1	1
523	не для	1	1
524	при всей	7	1
525	может служить	1	1
526	бытия и	2	1
527	случае не	1	1
528	принципиально не	1	1
529	повесть о	1	1
530	того или	1	1
531	и оценки	1	1
532	к той	1	1
533	в других	1	1
534	рассказа не	2	1
535	в особенности	1	1
536	ней и	1	1
537	не отдельная	1	1
538	героев с	1	1
539	и герой	1	1
540	как у	1	1
541	здесь в	3	1
542	и быть	1	1
543	во второй	1	1
544	к его	4	1
545	но есть	1	1
546	не между	1	1
547	но из	1	1
548	повести с	1	1
549	из героев	1	1
550	выпадает из	1	1
551	оценки и	1	1
552	что существенно	1	1
553	в одно	1	1
554	в частности	12	1
555	он представляет	1	1
556	зрения автора	1	1
557	автора с	1	1
558	изображении как	1	1
559	романного жанра	2	1
560	и художественный	1	1
561	к своему	2	1
562	нет а	1	1
563	и глубоко	1	1
564	такого рода	9	1
565	героя это	1	1
566	типа как	1	1
567	и там	1	1
568	чужого я	1	1
569	бы его	1	1
570	в состоянии	1	1
571	главного героя	1	1
572	в художественную	1	1
573	он от	1	1
574	столько в	1	1
575	слова и	1	1
576	этом случае	2	1
577	возможность одновременного	1	1
578	личность как	1	1
579	высказывания и	1	1
580	в книге	1	1
581	известной степени	1	1
582	он видел	1	1
583	от той	1	1
584	с позицией	1	1
585	и само	1	1
586	проблемы которые	1	1
587	его нет	1	1
588	его с	1	1
589	человека это	1	1
590	в индивидуальном	1	1
591	иного рода	1	1
592	совершенно иной	1	1
593	и все	3	1
594	отношении не	1	1
595	будто бы	1	1
596	прошлого и	1	1
597	и роста	1	1
598	ее в	1	1
599	я в	5	1
600	настоящим и	2	1
601	в искусстве	1	1
602	в новый	1	1
603	к самому	1	1
604	становления и	3	1
605	может и	2	1
606	а о	1	1
607	но если	1	1
608	чужому слову	1	1
609	с ней	2	1
610	это в	2	1
611	или иного	2	1
612	сам в	1	1
613	значение не	2	1
614	и повести	1	1
615	себе не	1	1
616	характера но	1	1
617	к этому	4	1
618	такой же	2	1
