N	2gram	Tiupa_Narr_1	Psycholo
138	и то	3	3
139	мы не	3	3
140	имеет дело	1	3
141	и он	6	3
142	столько же	2	3
143	во всех	1	3
144	но как	3	3
145	а только	1	3
146	которые не	1	3
147	что именно	1	3
148	и к	1	3
149	но в	7	3
150	та же	2	3
151	главным образом	1	3
152	состоит в	10	3
153	не как	1	3
154	и вот	2	3
155	евгения онегина	1	3
156	об этом	6	3
157	это было	2	3
158	в своей	5	3
159	в их	1	3
160	в которых	1	3
161	мы можем	2	3
162	во всем	1	3
163	указывает на	1	3
164	любопытно что	1	3
165	с ее	2	3
166	в виду	1	3
167	и совершенно	1	3
168	так и	5	3
169	для этого	1	3
170	с другой	2	3
171	в конечном	3	3
172	один из	6	3
173	действующих лиц	5	3
174	и ее	3	3
175	что не	2	3
176	конечном счете	1	3
177	но совершенно	1	3
178	представить себе	1	3
179	сами по	2	3
180	в конце	2	3
181	может служить	3	3
182	которых мы	1	3
183	тому как	3	3
184	до конца	2	3
185	в частности	14	3
186	по своему	2	3
187	видит в	1	3
188	само по	1	3
189	еще более	1	3
190	хотя бы	2	3
191	в свою	2	3
192	который не	1	3
193	точно так	1	3
194	также и	3	2
195	того же	1	2
196	не остается	1	2
197	только потому	1	2
198	еще не	4	2
199	из всех	1	2
200	в первый	1	2
201	становится совершенно	1	2
202	из того	1	2
203	но даже	1	2
204	как не	1	2
205	бы то	1	2
206	с его	4	2
207	в ее	1	2
208	но не	4	2
209	мы будем	1	2
210	точка зрения	5	2
211	значение и	1	2
212	если в	2	2
213	ответ на	1	2
214	отличие от	2	2
215	гораздо существеннее	1	2
216	впечатление что	1	2
217	в которой	1	2
218	бы не	1	2
219	и тот	1	2
220	в себе	6	2
221	как он	1	2
222	т д	1	2
223	что писатель	1	2
224	однако он	1	2
225	подобно тому	3	2
226	заключает в	2	2
227	то ни	1	2
228	значение в	1	2
229	была в	1	2
230	с другими	1	2
231	полагает что	1	2
232	это не	3	2
233	произведение как	1	2
234	тот самый	2	2
235	одного и	1	2
236	сводятся к	2	2
237	всяком случае	2	2
238	не понимает	1	2
239	их в	3	2
240	и наоборот	1	2
241	в этих	2	2
242	что этот	1	2
243	очень серьезно	1	2
244	для нее	1	2
245	произведения как	1	2
246	от сознания	2	2
247	вплоть до	4	2
248	своего исследования	1	2
249	как можно	1	2
250	на самый	1	2
251	его от	1	2
252	казалось бы	2	2
253	это то	1	2
254	же время	4	2
255	не вполне	2	2
256	которая не	1	2
257	не до	1	2
258	в полном	1	2
259	отличается от	1	2
260	для такого	1	2
261	это происходит	1	2
262	оно не	2	2
263	она не	2	2
264	из их	1	2
265	свою очередь	2	2
266	на другой	5	2
267	сводится к	3	2
268	в особенности	2	2
269	действия и	1	2
270	так в	4	2
271	роль в	2	2
272	на том	1	2
273	начала и	3	2
274	на которую	1	2
275	том как	1	2
276	и вообще	1	2
277	в таком	2	2
278	и здесь	1	2
279	во всяком	2	2
280	в глаза	1	2
281	этих двух	2	2
282	сознания к	1	2
283	он прямо	1	2
284	в его	6	2
285	а потому	1	2
286	и только	2	2
287	в него	1	2
288	к нему	4	2
289	в новой	1	2
290	это означает	1	2
291	место из	1	2
292	и у	1	2
293	ней не	1	2
294	творчества в	1	2
295	их как	1	2
296	говорит о	1	2
297	могло бы	3	2
298	слова в	4	2
299	в одном	4	2
300	отношение к	1	2
301	к ним	2	2
302	каждый из	2	2
303	а с	1	2
304	не было	3	2
305	на которых	1	2
306	не на	1	2
307	зависит от	2	2
308	была бы	1	2
309	там где	1	2
310	вместе с	2	2
311	если она	2	2
312	из которых	1	2
313	его жизни	3	2
314	но это	1	2
315	порядка и	1	2
316	не существует	3	2
317	для нас	1	2
318	у них	1	2
319	интерес к	1	2
320	тем более	1	2
321	вот этот	1	2
322	первый раз	1	2
323	в романе	2	2
324	другой стороны	2	2
325	на этот	1	2
326	в свое	1	2
327	ли он	1	2
328	и от	2	2
329	во сне	2	2
330	все что	2	2
331	как известно	3	1
332	речь идет	3	1
333	говоря о	1	1
334	одним из	1	1
335	произведению следует	1	1
336	чтобы не	1	1
337	всего тем	1	1
338	жил в	1	1
339	в эстетике	1	1
340	другому человеку	1	1
341	оказываются в	1	1
342	тем же	2	1
343	в первом	4	1
344	этот краткий	1	1
345	на две	2	1
346	кошке и	1	1
347	в зависимости	2	1
348	второй смысл	1	1
349	что между	1	1
350	что иное	1	1
351	а для	3	1
352	мы и	1	1
353	и со	1	1
354	похожи на	1	1
355	зависимости от	2	1
356	последней в	1	1
357	произведения всех	1	1
358	нее было	1	1
359	и много	1	1
360	история с	1	1
361	он сам	3	1
362	на своих	1	1
363	не роман	1	1
364	тем как	1	1
365	без которого	1	1
366	как если	2	1
367	в риторике	1	1
368	с одной	1	1
369	чем это	2	1
370	могло быть	1	1
371	которую она	1	1
372	с отцом	1	1
373	и т.д	6	1
374	должны были	1	1
375	друг от	1	1
376	идет о	3	1
377	его на	1	1
378	для всех	1	1
379	на минуту	1	1
380	что ее	1	1
381	что касается	2	1
382	и где	1	1
383	сознания в	2	1
384	изложении в	1	1
385	и какой	1	1
386	более или	1	1
387	следующим образом	1	1
388	он на	1	1
389	в противоположность	1	1
390	лет а	1	1
391	событиям и	1	1
392	то в	4	1
393	содержание не	2	1
394	только то	1	1
395	по утверждению	1	1
396	уже не	8	1
397	не приходится	1	1
398	в литературном	1	1
399	в нашем	3	1
400	из этих	4	1
401	речи но	1	1
402	видим и	1	1
403	тому же	6	1
404	но ведь	1	1
405	как принцип	1	1
406	не могла	2	1
407	это его	1	1
408	например как	1	1
409	это невозможно	1	1
410	ключ к	2	1
411	в принципе	4	1
412	в силу	1	1
413	нам только	1	1
414	и предполагает	1	1
415	людей и	1	1
416	так например	1	1
417	в нее	1	1
418	говоря в	1	1
419	одно и	2	1
420	но все	1	1
421	не будет	2	1
422	различие между	1	1
423	в другом	1	1
424	чего он	1	1
425	а по	2	1
426	его в	1	1
427	первой главе	1	1
428	своей матери	2	1
429	на бумаге	1	1
430	в глазах	3	1
431	всю свою	1	1
432	указанием на	1	1
433	но именно	3	1
434	отражение в	1	1
435	только одно	1	1
436	животных в	1	1
437	он является	1	1
438	а когда	1	1
439	все было	1	1
440	и уже	1	1
441	которой он	1	1
442	одна и	1	1
443	он и	2	1
444	мы видели	1	1
445	жизни но	2	1
446	и было	1	1
447	и тогда	2	1
448	и того	2	1
449	с еще	1	1
450	в котором	1	1
451	что вся	1	1
452	как произведение	1	1
453	себе а	1	1
454	в отличие	2	1
455	от его	1	1
456	стало быть	3	1
457	сам же	1	1
458	мир и	1	1
459	нами а	1	1
460	говорит с	2	1
461	что было	1	1
462	по крайней	1	1
463	всякий другой	1	1
464	однако в	3	1
465	которая представляет	1	1
466	того кто	2	1
467	в повести	2	1
468	и долго	1	1
469	как будет	1	1
470	важно что	1	1
471	истории о	2	1
472	что эта	1	1
473	в детстве	2	1
474	хотелось бы	1	1
475	в русской	3	1
476	дело не	2	1
477	дело в	2	1
478	одна из	4	1
479	при изложении	1	1
480	своего существования	1	1
481	не по	4	1
482	одним этим	1	1
483	о них	3	1
484	она из	1	1
485	в качестве	14	1
486	жизни не	1	1
487	имеем дело	2	1
488	слов в	2	1
489	с нами	1	1
490	к ней	1	1
491	и является	2	1
492	связи с	2	1
493	так называемый	1	1
494	и делает	1	1
495	в области	2	1
496	с другом	1	1
497	события но	1	1
498	только от	2	1
499	читателей в	1	1
500	принадлежит к	1	1
501	встречается в	1	1
502	мы узнаем	1	1
503	ли не	2	1
504	чтобы создать	1	1
505	они и	2	1
506	о роли	1	1
507	в одну	1	1
508	можно свести	1	1
509	должен быть	1	1
510	любили друг	1	1
511	как мы	2	1
512	и о	3	1
513	читателя он	1	1
514	от друга	1	1
515	происходит и	2	1
516	но при	3	1
517	для читателя	1	1
518	приводит к	1	1
519	слова а	1	1
520	как с	1	1
521	по аналогии	1	1
522	на нее	1	1
523	времени и	9	1
524	не с	1	1
525	живет в	1	1
526	и каждый	1	1
527	с собой	1	1
528	еще в	3	1
529	когда в	3	1
530	является в	1	1
531	с этого	1	1
532	как у	2	1
533	один человек	1	1
534	и восприятия	1	1
535	в тех	1	1
536	похожим на	1	1
537	иное как	1	1
538	о нем	3	1
539	приближается к	1	1
540	при такой	2	1
541	что каждый	1	1
542	можно сказать	5	1
543	в сфере	2	1
544	существует вне	1	1
545	под именем	1	1
546	автор как	1	1
547	крайней мере	1	1
548	же можно	1	1
549	казалось что	1	1
550	в двух	1	1
551	с ними	2	1
552	взывает к	1	1
553	одного сознания	1	1
554	мы увидим	1	1
555	что даже	1	1
556	не само	1	1
557	бы из	1	1
558	которое мы	1	1
559	правда и	1	1
560	русской литературе	1	1
561	со всеми	1	1
562	не то	1	1
563	где они	2	1
564	чем его	1	1
565	внимание что	1	1
566	на всем	1	1
567	вопроса о	1	1
568	этом что	1	1
569	ни одного	1	1
570	героя с	1	1
571	свидетельствует о	1	1
572	не обладают	1	1
573	от других	1	1
574	а то	1	1
575	его и	2	1
576	для него	4	1
577	автором в	1	1
578	и та	1	1
579	прежде всего	4	1
580	наступает в	1	1
581	произведения и	1	1
582	у нее	4	1
583	не о	2	1
584	только с	1	1
585	случае не	1	1
586	рассказа он	1	1
587	которые могут	1	1
588	человек как	1	1
589	людей не	1	1
590	связи в	1	1
591	образом не	1	1
592	не просто	1	1
593	этом один	1	1
594	из двух	1	1
595	со стороны	8	1
596	даже не	1	1
597	мы воспринимаем	1	1
598	о влиянии	1	1
599	и ему	1	1
600	не один	1	1
601	именно в	3	1
602	лица в	1	1
603	случаев в	1	1
604	один и	2	1
605	подошла к	1	1
606	к детскому	1	1
607	в соответствии	5	1
608	связано с	1	1
609	на основании	1	1
610	он только	1	1
611	первая из	1	1
612	и составляет	2	1
613	повествование как	1	1
614	которое по	1	1
615	обстановкой в	1	1
616	их друг	1	1
617	человеческой жизни	2	1
618	понятие о	1	1
619	свое отражение	1	1
620	следующее место	1	1
621	что мы	2	1
622	оснований для	2	1
623	в связи	2	1
624	как именно	1	1
625	с помощью	1	1
626	редко и	1	1
627	одной стороны	1	1
628	она есть	1	1
629	в той	2	1
630	такого рода	10	1
631	в европейской	1	1
632	или менее	1	1
633	в первой	2	1
634	друг с	1	1
635	исходя из	3	1
636	быть не	3	1
637	бросается в	1	1
638	и смерти	1	1
639	еще раз	3	1
640	человека который	2	1
641	под собой	1	1
642	о его	2	1
643	этом и	4	1
644	глаза что	1	1
645	в более	1	1
646	любовь к	1	1
647	и сами	1	1
648	указать на	1	1
649	не имея	1	1
650	хотя они	1	1
651	она может	2	1
652	или в	6	1
653	в результате	2	1
654	не встречается	1	1
655	обращается к	3	1
656	слов с	1	1
657	когда под	1	1
658	не более	1	1
659	будто бы	1	1
660	и наконец	1	1
661	только что	2	1
662	исключительно в	2	1
663	ни было	1	1
664	служить для	1	1
665	а о	2	1
666	этом становится	1	1
667	есть от	1	1
668	между ними	2	1
669	не сводит	1	1
670	на более	1	1
671	речи и	1	1
672	это на	1	1
673	взгляда на	1	1
674	им не	1	1
675	первом случае	3	1
676	они еще	1	1
677	это и	1	1
678	только о	1	1
679	замечает в	1	1
680	себе но	1	1
681	но еще	1	1
682	по поводу	1	1
683	что за	1	1
684	тем самым	5	1
685	к этому	1	1
686	они не	1	1
