N	2gram	Propp_Isto_3	Myslijsy
155	ведет к	1	3
156	с точки	1	3
157	но это	3	3
158	в которых	2	3
159	их в	3	3
160	на себе	1	3
161	только не	2	3
162	никогда не	3	3
163	в разных	1	3
164	связи с	6	3
165	до того	1	3
166	так то	1	3
167	а мы	3	3
168	к тому	3	3
169	что у	3	3
170	ту же	2	3
171	там же	2	3
172	образом мы	2	3
173	и только	1	3
174	с ними	3	3
175	этот вопрос	2	3
176	пор не	1	3
177	и так	2	3
178	с нею	1	3
179	уже не	7	3
180	при помощи	3	3
181	себе в	2	3
182	и их	1	3
183	всяком случае	2	3
184	со стороны	3	3
185	что человек	1	3
186	более чем	1	3
187	нет ничего	2	3
188	между прочим	3	3
189	кроме того	1	3
190	и другим	1	3
191	в этих	11	3
192	и вместе	1	3
193	таком случае	1	2
194	самых разнообразных	1	2
195	но тем	2	2
196	такое же	1	2
197	а как	1	2
198	как мы	8	2
199	имеет свою	3	2
200	что иное	3	2
201	не вполне	6	2
202	я не	3	2
203	мы и	1	2
204	в ней	2	2
205	иное как	3	2
206	столь же	1	2
207	в различных	1	2
208	этих случаях	7	2
209	тем как	1	2
210	к ним	1	2
211	одном из	3	2
212	что по	2	2
213	его к	1	2
214	это можно	1	2
215	вопрос почему	1	2
216	так или	1	2
217	из этих	3	2
218	что так	1	2
219	бы только	1	2
220	во многих	2	2
221	в наших	2	2
222	что она	5	2
223	не следует	1	2
224	он все	3	2
225	он не	5	2
226	состоит в	3	2
227	не как	1	2
228	из него	1	2
229	подобно тому	1	2
230	же или	1	2
231	человека в	1	2
232	здесь мы	5	2
233	в мире	1	2
234	об этом	1	2
235	то нам	1	2
236	этом мы	1	2
237	тех которые	1	2
238	человек не	1	2
239	она и	1	2
240	чем в	1	2
241	в других	4	2
242	по тому	1	2
243	вопрос о	2	2
244	выше мы	3	2
245	сами по	1	2
246	даже в	2	2
247	же мы	1	2
248	она не	4	2
249	в таких	1	2
250	даже не	2	2
251	самого начала	1	2
252	и сама	1	2
253	например что	1	2
254	что представление	1	2
255	не имели	1	2
256	имеем дело	1	2
257	к ней	4	2
258	как она	1	2
259	и его	4	2
260	уже и	1	2
261	что на	4	2
262	у нас	4	2
263	без языка	1	2
264	указывает на	1	2
265	и это	2	2
266	не существует	1	2
267	в ее	1	2
268	данном случае	3	2
269	на той	1	2
270	вопрос что	1	2
271	на том	3	2
272	в образе	1	2
273	можно было	1	2
274	не с	2	2
275	можно только	3	2
276	и здесь	7	2
277	после того	2	2
278	что его	1	2
279	нас в	1	2
280	как нет	1	2
281	можно видеть	2	2
282	примеры в	1	2
283	в другой	4	2
284	еще более	2	2
285	происходит в	2	2
286	быть и	3	2
287	один из	5	2
288	мы видим	8	2
289	тот же	1	2
290	связь и	2	2
291	они могут	2	2
292	именно на	1	2
293	конечно не	1	2
294	и у	3	2
295	в большинстве	1	2
296	и они	4	2
297	в виде	2	2
298	каким образом	1	2
299	большинстве случаев	2	2
300	за ним	3	2
301	обратить внимание	1	2
302	никто не	2	2
303	пока не	1	2
304	отношение к	4	2
305	друг друга	6	2
306	и даже	2	2
307	тела и	1	2
308	с другой	7	2
309	или иначе	1	2
310	на этот	1	2
311	и прежде	1	2
312	в свою	4	2
313	и быть	1	2
314	и др	2	2
315	превращается в	3	2
316	которые не	1	2
317	равно как	3	2
318	только для	1	2
319	по своему	1	2
320	а если	3	2
321	в течение	6	2
322	тому как	1	2
323	такая форма	2	2
324	в состоянии	1	2
325	том смысле	1	2
326	и для	2	2
327	будет иметь	1	2
328	от него	2	2
329	большею частью	1	2
330	и как	3	2
331	мы должны	7	2
332	во время	6	2
333	есть представление	1	2
334	не что	3	2
335	из этого	1	2
336	есть и	5	2
337	точно так	2	2
338	все что	3	2
339	также что	1	1
340	одним из	4	1
341	начинается с	1	1
342	связана с	3	1
343	есть очень	1	1
344	а из	1	1
345	бы для	1	1
346	в приведенном	1	1
347	не признает	1	1
348	связь эта	1	1
349	должна быть	1	1
350	и за	1	1
351	в несколько	1	1
352	со всех	1	1
353	дома здесь	1	1
354	также имеет	1	1
355	если я	3	1
356	или наоборот	2	1
357	на островах	2	1
358	большую роль	1	1
359	и новые	2	1
360	что никто	1	1
361	и другая	1	1
362	в некотором	1	1
363	говорит только	1	1
364	частный случай	2	1
365	свою очередь	1	1
366	столько же	1	1
367	по этому	1	1
368	на них	1	1
369	он сам	1	1
370	как один	1	1
371	быть в	1	1
372	в чем	3	1
373	и связь	1	1
374	но конечно	2	1
375	непосредственной связи	1	1
376	землю и	1	1
377	видели что	4	1
378	но не	7	1
379	могло быть	3	1
380	но как	1	1
381	не все	6	1
382	в новом	1	1
383	друг от	1	1
384	нет и	1	1
385	другое и	1	1
386	тесно связан	1	1
387	относится к	2	1
388	как говорит	1	1
389	несомненно что	2	1
390	его на	2	1
391	перед нами	1	1
392	хотя я	1	1
393	из сознания	1	1
394	и каждое	1	1
395	следующим образом	3	1
396	волос и	1	1
397	лес на	1	1
398	сказать о	1	1
399	и через	1	1
400	он в	1	1
401	в этой	5	1
402	при понимании	1	1
403	к двум	1	1
404	говорят о	1	1
405	имеем в	4	1
406	и те	1	1
407	какую роль	1	1
408	если он	2	1
409	этот процесс	1	1
410	видел на	1	1
411	вообще не	1	1
412	перестает быть	1	1
413	на одну	2	1
414	они в	2	1
415	том чтобы	1	1
416	и сам	1	1
417	одной и	1	1
418	на этом	4	1
419	это однако	1	1
420	форма в	1	1
421	и наоборот	1	1
422	но все	2	1
423	от нее	1	1
424	встречаются и	1	1
425	что этот	1	1
426	главным образом	1	1
427	видит что	1	1
428	на все	2	1
429	входит в	1	1
430	заключается в	1	1
431	окажется что	1	1
432	но самый	1	1
433	должен был	3	1
434	стоит на	3	1
435	только одно	1	1
436	этого она	1	1
437	когда его	2	1
438	случае мы	1	1
439	меняются и	1	1
440	он из	1	1
441	далеко не	3	1
442	на столе	2	1
443	показывает что	5	1
444	всю жизнь	2	1
445	мы видели	13	1
446	здесь можно	6	1
447	очень сложное	1	1
448	в передаче	1	1
449	и было	2	1
450	вырастающих из	1	1
451	убедиться что	1	1
452	не мог	2	1
453	по той	2	1
454	перед собой	1	1
455	в эту	1	1
456	другие примеры	1	1
457	в связь	1	1
458	та что	2	1
459	к тем	1	1
460	племени и	1	1
461	в своей	1	1
462	этой связи	1	1
463	в следующем	1	1
464	в такой	1	1
465	а от	1	1
466	своего рода	1	1
467	человеческого тела	1	1
468	и той	1	1
469	иду и	1	1
470	которые в	1	1
471	но он	4	1
472	друг другу	2	1
473	на всю	1	1
474	бы быть	1	1
475	для нее	2	1
476	и потом	2	1
477	что такие	1	1
478	стоит в	2	1
479	но они	2	1
480	но для	1	1
481	таких например	1	1
482	нас это	1	1
483	ее с	1	1
484	но вместе	1	1
485	этого одного	1	1
486	в самых	2	1
487	можем предположить	4	1
488	если кто	1	1
489	казалось бы	1	1
490	ничего не	6	1
491	находятся в	1	1
492	с одним	2	1
493	с нами	1	1
494	видим что	4	1
495	все члены	2	1
496	связанное с	2	1
497	во всем	1	1
498	непременное условие	1	1
499	этот способ	1	1
500	этого предмета	1	1
501	не принадлежит	1	1
502	меня с	1	1
503	на которой	1	1
504	только с	1	1
505	как будто	2	1
506	перед ним	1	1
507	у меня	5	1
508	к таким	1	1
509	начиная с	1	1
510	и другой	1	1
511	лежит в	1	1
512	нет мы	2	1
513	они и	3	1
514	видно и	1	1
515	что при	1	1
516	утверждать что	2	1
517	всегда в	1	1
518	при таком	1	1
519	совершенно правильно	1	1
520	то она	1	1
521	от друга	1	1
522	как не	1	1
523	меня в	1	1
524	к нам	1	1
525	будет сказать	1	1
526	при котором	1	1
527	свое имя	1	1
528	в себя	1	1
529	с самого	1	1
530	то время	2	1
531	ясно что	1	1
532	в пределах	4	1
533	роль в	2	1
534	образом я	1	1
535	в другом	2	1
536	и ту	1	1
537	почему в	3	1
538	есть также	1	1
539	во второй	1	1
540	является в	1	1
541	силу того	1	1
542	как у	1	1
543	состоящий в	1	1
544	как выражение	1	1
545	смысле и	1	1
546	только до	1	1
547	что огонь	1	1
548	предмет или	1	1
549	о ней	2	1
550	свойств и	1	1
551	ее невозможно	1	1
552	это то	1	1
553	два момента	1	1
554	это происходит	1	1
555	и поэтому	1	1
556	что каждый	1	1
557	этой мысли	1	1
558	а также	2	1
559	ли она	1	1
560	времени в	1	1
561	это в	1	1
562	ее от	1	1
563	от них	3	1
564	это увидим	1	1
565	он берет	1	1
566	что бы	1	1
567	из моментов	1	1
568	если это	3	1
569	есть что	1	1
570	к своим	1	1
571	что здесь	6	1
572	оно и	1	1
573	одной из	1	1
574	дело с	2	1
575	же по-видимому	1	1
576	пришел к	1	1
577	как нечто	1	1
578	в человека	2	1
579	с одной	2	1
580	в качестве	2	1
581	из которого	2	1
582	это показывает	1	1
583	это так	1	1
584	чтобы он	1	1
585	в нашей	1	1
586	из них	7	1
587	превращаются в	1	1
588	одно из	1	1
589	могло бы	1	1
590	это место	1	1
591	близко к	1	1
592	иногда и	1	1
593	есть условие	1	1
594	у него	3	1
595	как при	1	1
596	не говорит	1	1
597	тогда в	1	1
598	ее на	1	1
599	не противоречит	5	1
600	бы это	1	1
601	перейти к	2	1
602	ее себе	1	1
603	были бы	1	1
604	животное и	1	1
605	мне и	1	1
606	и обратно	1	1
607	мы это	1	1
608	с другим	1	1
609	только первый	1	1
610	здесь в	1	1
611	идут в	1	1
612	и затем	1	1
613	только к	1	1
614	предмет и	1	1
615	прежде всего	3	1
616	по нескольку	1	1
617	одной стороны	2	1
618	здесь дело	2	1
619	или другими	1	1
620	так это	1	1
621	для сознания	1	1
622	именно так	2	1
623	в руках	1	1
624	его руках	1	1
625	вопрос можно	1	1
626	под влиянием	1	1
627	если не	2	1
628	в связи	3	1
629	зрения нашего	1	1
630	связь с	6	1
631	в частности	5	1
632	можно утверждать	2	1
633	в лесу	26	1
634	никаких препятствий	1	1
635	как это	4	1
636	если она	1	1
637	власть над	4	1
638	к своему	1	1
639	здесь произошло	1	1
640	другу и	1	1
641	это делается	2	1
642	образом и	2	1
643	этим мы	1	1
644	смысле этого	1	1
645	на эту	1	1
646	не видят	1	1
647	какой-нибудь одной	1	1
648	где не	1	1
649	из этой	2	1
650	такие явления	1	1
651	сам не	1	1
652	исходя из	1	1
653	это значит	1	1
654	на другое	1	1
655	и тому	1	1
656	как из	1	1
657	и будут	1	1
658	каждое из	1	1
659	к новому	1	1
660	он слышит	1	1
661	чем та	1	1
662	говорит и	2	1
663	люди не	1	1
664	все же	5	1
665	мы найдем	2	1
666	связь не	1	1
667	бывает и	1	1
668	или в	11	1
669	та и	1	1
670	его не	3	1
671	которая в	1	1
672	человек и	1	1
673	здесь связь	1	1
674	она уже	1	1
675	к одной	1	1
676	обращается к	1	1
677	то не	2	1
678	но когда	1	1
679	или нет	1	1
680	разве только	1	1
681	время ее	1	1
682	ее в	3	1
683	или не	2	1
684	же в	2	1
685	могли быть	1	1
686	тому подобных	1	1
687	но если	1	1
688	не знает	1	1
689	другой стороны	7	1
690	состоит из	1	1
691	была бы	1	1
692	общего с	1	1
693	от всех	1	1
694	но можно	1	1
695	их с	1	1
696	есть своего	1	1
697	других случаях	1	1
698	по которой	1	1
699	на свет	1	1
700	и думает	1	1
701	жизни и	2	1
702	но еще	1	1
703	видим в	1	1
704	и эта	1	1
705	как на	1	1
706	том числе	1	1
707	ничего общего	1	1
