N	2gram	Losev_Dial_1	Istorich
283	не было	6	2
284	одной стороны	2	2
285	всю жизнь	1	2
286	представления о	1	2
287	именно так	1	2
288	уже давно	1	2
289	на островах	1	2
290	и потому	3	2
291	да и	6	2
292	можно сказать	6	2
293	мы найдем	1	2
294	указать на	1	2
295	если не	1	2
296	что там	1	2
297	происходит в	1	2
298	то не	2	2
299	от него	4	2
300	еще более	3	2
301	за него	1	2
302	или не	5	2
303	не дает	1	2
304	совершенно не	8	2
305	жизни и	3	2
306	точно так	2	2
307	а я	1	2
308	он на	2	2
309	во всяком	4	2
310	также и	7	1
311	только самый	1	1
312	есть очень	1	1
313	самом деле	3	1
314	показаться что	1	1
315	бы для	1	1
316	ясно что	8	1
317	и до	1	1
318	почти всегда	4	1
319	действительности и	3	1
320	и этот	1	1
321	есть не	3	1
322	как способ	1	1
323	мы не	1	1
324	связаны между	1	1
325	бы что	1	1
326	и ночи	1	1
327	и строя	1	1
328	быть в	2	1
329	столь же	1	1
330	в различных	1	1
331	на долгое	1	1
332	где же	1	1
333	есть частный	1	1
334	другой пример	1	1
335	мы будем	1	1
336	но как	2	1
337	не то	6	1
338	всего он	1	1
339	со всеми	1	1
340	не говорят	1	1
341	к богу	3	1
342	к ним	2	1
343	не просто	7	1
344	от такого	1	1
345	свое существование	1	1
346	друга и	1	1
347	нет и	1	1
348	есть просто	3	1
349	да как	1	1
350	материал который	1	1
351	отнюдь не	9	1
352	чем же	1	1
353	при известных	1	1
354	если она	3	1
355	общего с	5	1
356	было так	1	1
357	если на	1	1
358	по которому	1	1
359	что как	2	1
360	что ее	1	1
361	перед нами	1	1
362	кроме того	1	1
363	на губах	1	1
364	связь что	1	1
365	к этой	1	1
366	его к	1	1
367	еще на	1	1
368	говорят о	2	1
369	что это	11	1
370	сказать о	1	1
371	бы не	1	1
372	он состоит	1	1
373	сказка но	1	1
374	этим я	1	1
375	таком толковании	1	1
376	говорит не	1	1
377	друг от	1	1
378	или она	1	1
379	на то	5	1
380	а более	3	1
381	вообще не	1	1
382	больше всего	1	1
383	главным образом	1	1
384	должна быть	3	1
385	в первую	2	1
386	действительно есть	1	1
387	свою собственную	1	1
388	них нет	1	1
389	не как	2	1
390	в корне	2	1
391	том чтобы	1	1
392	и по	1	1
393	так например	1	1
394	что почти	1	1
395	могла бы	2	1
396	не будет	1	1
397	в состоянии	1	1
398	в мире	2	1
399	об этом	4	1
400	на ту	1	1
401	а как	1	1
402	заключается в	1	1
403	с другими	2	1
404	и тем	1	1
405	не соответствует	1	1
406	и находит	1	1
407	но уже	2	1
408	она и	1	1
409	есть некоторая	1	1
410	может даже	1	1
411	а за	1	1
412	для чего	2	1
413	в сон	1	1
414	оно имеет	1	1
415	наука в	1	1
416	этим в	1	1
417	убедиться что	2	1
418	и становится	1	1
419	но если	5	1
420	в своей	2	1
421	что такое	10	1
422	в такой	1	1
423	с точки	12	1
424	одна женщина	1	1
425	мы теперь	1	1
426	не самый	1	1
427	и той	1	1
428	которые в	1	1
429	земле и	1	1
430	ко всему	2	1
431	откуда я	1	1
432	вот эту	1	1
433	не могли	1	1
434	в меня	1	1
435	на всю	4	1
436	как можно	2	1
437	по себе	25	1
438	и очень	1	1
439	вплоть до	3	1
440	как из	1	1
441	самого начала	1	1
442	меня не	1	1
443	бы просто	1	1
444	того как	1	1
445	было у	1	1
446	о них	1	1
447	одной и	1	1
448	совершенно правильно	1	1
449	то чего	1	1
450	это мы	4	1
451	правда в	1	1
452	в разных	3	1
453	больше чем	1	1
454	имеем дело	1	1
455	именно с	1	1
456	находятся в	1	1
457	она уже	1	1
458	как при	1	1
459	очень мало	2	1
460	как она	7	1
461	на себе	3	1
462	меня и	1	1
463	не говорит	4	1
464	во всем	2	1
465	образа и	2	1
466	как я	1	1
467	е не	1	1
468	только с	3	1
469	так то	1	1
470	мы и	2	1
471	в каком	8	1
472	мире мы	1	1
473	но там	1	1
474	нет ни	2	1
475	оно именно	1	1
476	иногда даже	1	1
477	это конечно	2	1
478	отличается от	2	1
479	об одном	2	1
480	с полной	1	1
481	особенностей его	1	1
482	всего что	1	1
483	указывает на	3	1
484	не есть	40	1
485	в одну	3	1
486	если же	1	1
487	где он	1	1
488	него как	1	1
489	ничего общего	4	1
490	тогда я	1	1
491	вы не	1	1
492	от друга	1	1
493	как не	2	1
494	на нем	2	1
495	как один	2	1
496	и пытается	1	1
497	в ее	1	1
498	и этим	1	1
499	только то	4	1
500	с самого	1	1
501	д или	1	1
502	и сам	1	1
503	оно также	1	1
504	в образе	1	1
505	можно было	5	1
506	это можно	1	1
507	число этих	1	1
508	я привожу	1	1
509	столько же	1	1
510	есть также	1	1
511	часто в	1	1
512	имеется в	1	1
513	значит в	1	1
514	он сам	5	1
515	для этого	2	1
516	по мере	2	1
517	с ним	6	1
518	мне и	1	1
519	и должно	1	1
520	это происходит	1	1
521	и та	3	1
522	другими словами	2	1
523	при котором	1	1
524	никак не	6	1
525	с другим	1	1
526	почему же	1	1
527	можно встретить	1	1
528	и пустота	1	1
529	ли она	1	1
530	нечто иное	1	1
531	тогда она	1	1
532	явление в	1	1
533	именно такое	1	1
534	и только	1	1
535	здесь в	2	1
536	дом есть	1	1
537	у ворот	1	1
538	но тут	1	1
539	наконец и	1	1
540	своему собственному	1	1
541	большею частью	2	1
542	не хотят	3	1
543	и дело	1	1
544	известных условиях	1	1
545	хотя бы	6	1
546	найдем что	1	1
547	так всегда	1	1
548	пор не	1	1
549	как нечто	1	1
550	наконец есть	1	1
551	может оказаться	2	1
552	это становится	1	1
553	с лесом	1	1
554	в аид	1	1
555	с живыми	2	1
556	конечно не	3	1
557	также имеет	1	1
558	не можем	1	1
559	должны поставить	1	1
560	уже в	1	1
561	есть более	4	1
562	жене с	1	1
563	он имеет	1	1
564	с какой	4	1
565	и их	2	1
566	пока не	1	1
567	мы находим	7	1
568	сами по	1	1
569	богов и	1	1
570	смерти с	1	1
571	случае не	3	1
572	уже и	3	1
573	заметить что	2	1
574	люди не	1	1
575	от того	1	1
576	и вместе	1	1
577	ее на	2	1
578	своей будущей	1	1
579	бы это	1	1
580	эти явления	1	1
581	комнат в	1	1
582	были бы	2	1
583	находит его	1	1
584	же деле	1	1
585	должны считать	2	1
586	это или	2	1
587	ней и	1	1
588	также на	1	1
589	живой и	2	1
590	как у	2	1
591	или иначе	1	1
592	что человек	2	1
593	в каких	1	1
594	обряда но	1	1
595	и быть	2	1
596	и между	1	1
597	ну так	1	1
598	с другом	1	1
599	такое же	1	1
600	ничего говорить	1	1
601	говорит о	5	1
602	однако надо	1	1
603	них и	1	1
604	самом же	1	1
605	и образом	1	1
606	чтобы убедиться	1	1
607	а на	1	1
608	она может	1	1
609	ничем не	3	1
610	это далеко	1	1
611	жизнь в	1	1
612	вопрос можно	1	1
613	самый факт	2	1
614	о чем	2	1
615	от мира	1	1
616	что мы	1	1
617	понимания этого	1	1
618	становится ясным	1	1
619	смерть вот	1	1
620	которого она	1	1
621	роль и	1	1
622	спросим себя	1	1
623	д в	1	1
624	к своему	1	1
625	так или	1	1
626	на тот	1	1
627	найти много	1	1
628	как бы	11	1
629	в отдельности	2	1
630	кто из	1	1
631	то к	1	1
632	друг с	1	1
633	это значит	11	1
634	в малом	1	1
635	не совершать	1	1
636	что же	3	1
637	эти вопросы	1	1
638	с этой	2	1
639	на другое	1	1
640	и тому	1	1
641	героем является	1	1
642	все это	11	1
643	по краям	1	1
644	но для	1	1
645	думают что	6	1
646	она должна	2	1
647	это уже	1	1
648	он видел	1	1
649	так он	1	1
650	уже на	1	1
651	при таком	1	1
652	которое и	1	1
653	не существует	7	1
654	на небе	1	1
655	человек и	1	1
656	каждый год	1	1
657	представлениями о	1	1
658	вот теперь	1	1
659	это может	2	1
660	они говорят	1	1
661	или нет	3	1
662	разве только	1	1
663	вдруг стук	2	1
664	именно он	1	1
665	дана в	3	1
666	все они	1	1
667	не знает	2	1
668	состоит из	3	1
669	была бы	3	1
670	он находит	2	1
671	и также	1	1
672	это и	4	1
673	из этого	1	1
674	только одна	1	1
675	однако мы	1	1
676	и эта	2	1
677	я могу	2	1
678	в таком	1	1
679	этой точки	2	1
680	которая не	2	1
