N	2gram	Losev_Prob_3	Formalny
299	не можем	1	2
300	если мы	16	2
301	в душе	1	2
302	могло бы	3	2
303	точка зрения	1	2
304	в одном	1	2
305	сами по	6	2
306	как такового	1	2
307	как раз	8	2
308	даже и	16	2
309	или иначе	1	2
310	здесь в	3	2
311	не прав	1	2
312	сама по	8	2
313	она является	1	2
314	не на	1	2
315	самое понятие	1	2
316	все время	1	2
317	была бы	1	2
318	особенностей и	1	2
319	вместе с	2	2
320	и особенно	2	2
321	для нашего	1	2
322	образом на	1	2
323	по существу	2	2
324	действительности как	2	2
325	и развития	1	2
326	теоретика литературы	1	2
327	для этой	1	2
328	таком положении	1	2
329	в результате	2	2
330	ни было	3	2
331	в своих	1	2
332	но эта	3	2
333	только как	1	2
334	природы или	1	2
335	что такое	3	2
336	вещах и	1	2
337	как таковое	1	2
338	нас не	5	2
339	смысле слова	8	1
340	произведения но	1	1
341	символами и	1	1
342	научное значение	1	1
343	не сводимые	1	1
344	также и	16	1
345	например в	1	1
346	к вопросу	1	1
347	он может	1	1
348	показаться что	1	1
349	самодовлеющего и	1	1
350	и есть	5	1
351	что смысл	2	1
352	чего не	1	1
353	в первом	1	1
354	но чего	1	1
355	едва ли	5	1
356	его основе	1	1
357	и этот	1	1
358	мы уже	4	1
359	той же	1	1
360	и значение	3	1
361	словами в	1	1
362	и само	1	1
363	если структура	1	1
364	на первом	1	1
365	нами круг	1	1
366	почти все	1	1
367	и новых	1	1
368	а для	1	1
369	это казалось	1	1
370	в самих	2	1
371	самый термин	2	1
372	ней как	1	1
373	не был	2	1
374	в чем	4	1
375	является таким	1	1
376	различны то	1	1
377	чем это	1	1
378	совсем не	2	1
379	в данном	9	1
380	из художественного	1	1
381	произведение не	1	1
382	или иное	2	1
383	и речи	1	1
384	только путем	3	1
385	и вовсе	4	1
386	общего с	3	1
387	имела бы	1	1
388	очень трудно	1	1
389	перед нами	8	1
390	хотя и	5	1
391	реальной действительности	1	1
392	даже просто	2	1
393	в этот	1	1
394	о самом	1	1
395	то в	3	1
396	своей целью	1	1
397	в условиях	3	1
398	значения как	1	1
399	перестанет быть	1	1
400	бы и	1	1
401	так или	1	1
402	иначе и	1	1
403	из этих	1	1
404	качества а	1	1
405	с их	2	1
406	нами в	2	1
407	как он	1	1
408	на то	3	1
409	сам предмет	1	1
410	быть только	1	1
411	широком смысле	2	1
412	как оно	3	1
413	тем не	10	1
414	все те	1	1
415	художественном образе	2	1
416	соприкасается с	1	1
417	и общее	1	1
418	в первой	1	1
419	не значит	3	1
420	свою собственную	3	1
421	момент что	1	1
422	к одному	1	1
423	их конкретное	1	1
424	вообще не	1	1
425	целом а	1	1
426	нашего времени	1	1
427	это значение	2	1
428	том и	1	1
429	чтобы в	1	1
430	какой бы	1	1
431	приходим к	1	1
432	символы и	1	1
433	и по	2	1
434	отношении в	1	1
435	его содержании	1	1
436	или иных	4	1
437	в нее	1	1
438	конца и	1	1
439	это конечно	1	1
440	что является	2	1
441	общностью и	1	1
442	наоборот она	1	1
443	произведения с	1	1
444	и чтобы	1	1
445	физические качества	1	1
446	действительности которые	2	1
447	заключается в	4	1
448	первой главе	1	1
449	время и	2	1
450	может стать	1	1
451	художественной действительности	1	1
452	чисто художественные	1	1
453	и тем	9	1
454	за ней	1	1
455	изображения не	1	1
456	ведь в	2	1
457	для них	2	1
458	но уже	3	1
459	он является	3	1
460	нет в	1	1
461	далеко не	1	1
462	в контексте	2	1
463	он и	2	1
464	как целое	1	1
465	и тогда	3	1
466	роль и	2	1
467	в этих	2	1
468	отрыве от	1	1
469	и другие	3	1
470	структуры и	3	1
471	что если	1	1
472	к тем	1	1
473	она сама	1	1
474	художественного конструирования	1	1
475	в такой	1	1
476	в котором	2	1
477	бы к	3	1
478	не столько	2	1
479	в отличие	2	1
480	значение то	1	1
481	знаем что	1	1
482	бы мы	2	1
483	своего рода	1	1
484	от его	2	1
485	взятые сами	4	1
486	языке эта	1	1
487	нас только	1	1
488	но он	1	1
489	и эти	1	1
490	бы о	2	1
491	возможно только	1	1
492	не должно	1	1
493	языка то	1	1
494	и почти	1	1
495	для нее	2	1
496	сам этот	1	1
497	и вся	1	1
498	тому что	4	1
499	и очень	3	1
500	в отвлеченном	1	1
501	оно так	1	1
502	человека но	3	1
503	отражает и	1	1
504	иной раз	3	1
505	не имеет	9	1
506	на котором	2	1
507	и притом	4	1
508	и сама	2	1
509	которого он	1	1
510	говорить о	3	1
511	и художественными	1	1
512	функцию в	1	1
513	но только	6	1
514	того чтобы	1	1
515	та или	3	1
516	его от	1	1
517	ней действительности	2	1
518	его внутренний	1	1
519	правда в	1	1
520	трудно отделить	1	1
521	и без	4	1
522	понятие формы	1	1
523	или иная	3	1
524	художественными произведениями	1	1
525	он хочет	1	1
526	изображаемой действительности	1	1
527	чтобы этот	1	1
528	потому что	25	1
529	же он	1	1
530	только с	4	1
531	мы и	2	1
532	что на	1	1
533	однако это	2	1
534	если только	1	1
535	может показаться	1	1
536	свое собственное	2	1
537	в мифе	3	1
538	заключается что	1	1
539	не могут	1	1
540	есть только	4	1
541	могут быть	2	1
542	из самого	1	1
543	же что	1	1
544	произведении его	1	1
545	его значение	1	1
546	свое значение	3	1
547	что при	2	1
548	ничего общего	7	1
549	значение это	1	1
550	она дана	1	1
551	они вовсе	1	1
552	то естественно	1	1
553	именно эту	1	1
554	и о	5	1
555	более не	1	1
556	реалистическое искусство	2	1
557	и сами	2	1
558	данном случае	7	1
559	только при	4	1
560	же наконец	1	1
561	языка и	4	1
562	то чтобы	1	1
563	виде поэтому	1	1
564	сознания с	1	1
565	к изображаемой	1	1
566	слова а	2	1
567	если они	1	1
568	что у	3	1
569	в образе	1	1
570	мог бы	1	1
571	структуры как	1	1
572	и всегда	2	1
573	не должны	1	1
574	остается только	2	1
575	что дело	2	1
576	по сравнению	2	1
577	что от	1	1
578	понятно что	1	1
579	понимании этого	1	1
580	действительность и	3	1
581	о ней	2	1
582	в отдельных	1	1
583	эта точка	1	1
584	в другом	2	1
585	другими словами	6	1
586	язык и	1	1
587	идеологической значимости	1	1
588	структура в	1	1
589	можно сказать	6	1
590	а также	4	1
591	они ничего	1	1
592	как они	1	1
593	связь между	1	1
594	на отдельные	2	1
595	в отрыве	1	1
596	от них	1	1
597	вся эта	3	1
598	и во	2	1
599	и человеком	1	1
600	структуре которая	1	1
601	в языке	1	1
602	и стала	1	1
603	окажется в	1	1
604	положение вещей	1	1
605	искусства это	1	1
606	и ни	3	1
607	исторического развития	1	1
608	резко отличается	1	1
609	в свете	1	1
610	их живого	1	1
611	отраженной в	2	1
612	для самого	2	1
613	которых она	1	1
614	от этой	1	1
615	значений и	1	1
616	менее в	1	1
617	от всего	1	1
618	и действительно	1	1
619	о художественном	1	1
620	очень много	3	1
621	который в	2	1
622	по мнению	2	1
623	произведения можно	1	1
624	произведения то	2	1
625	не мешает	3	1
626	своей основе	1	1
627	эту действительность	2	1
628	с которыми	2	1
629	своего собственного	1	1
630	так что	12	1
631	которые мы	3	1
632	всего мы	1	1
633	для всех	1	1
634	к какому	2	1
635	к идее	1	1
636	и событий	1	1
637	в сторону	1	1
638	себя в	2	1
639	слова в	1	1
640	ведь если	2	1
641	в виде	6	1
642	а это	3	1
643	за счет	2	1
644	оно всегда	3	1
645	или даже	5	1
646	и обратно	1	1
647	из них	2	1
648	и понимание	1	1
649	глаза и	1	1
650	предмет и	1	1
651	был бы	1	1
652	мы рассматривали	1	1
653	себе в	1	1
654	и художественно	1	1
655	никто не	2	1
656	отличен от	1	1
657	от тех	2	1
658	так как	9	1
659	как его	1	1
660	но что	2	1
661	у него	1	1
662	отличие от	3	1
663	образом не	1	1
664	в руки	1	1
665	а самое	1	1
666	имеет значение	6	1
667	действительно в	1	1
668	же деле	4	1
669	не переходя	1	1
670	связан с	1	1
671	отражает действительность	2	1
672	к самым	1	1
673	или иной	8	1
674	даже не	2	1
675	на ее	2	1
676	что они	5	1
677	а именно	8	1
678	художественное чувство	1	1
679	а с	2	1
680	один и	1	1
681	что не	1	1
682	что для	3	1
683	проблема которую	1	1
684	самом же	4	1
685	смысла и	1	1
686	нужно сказать	1	1
687	у человека	2	1
688	зависит от	1	1
689	черты в	1	1
690	к своему	1	1
691	к таким	1	1
692	однако и	1	1
693	отделить от	1	1
694	в слове	2	1
695	о предмете	1	1
696	и исторической	1	1
697	там где	1	1
698	об ее	2	1
699	несмотря на	1	1
700	развитии и	2	1
701	деле это	1	1
702	дан нам	1	1
703	особого типа	1	1
704	путь от	2	1
705	его на	1	1
706	жизни а	3	1
707	требует от	1	1
708	из которых	2	1
709	своей идеологической	1	1
710	по своему	2	1
711	другу и	1	1
712	и нисколько	1	1
713	по поводу	2	1
714	сравнению с	2	1
715	в той	3	1
716	однако эти	1	1
717	своих врагов	1	1
718	значения их	1	1
719	говоря об	1	1
720	во все	1	1
721	что же	8	1
722	на какой-то	2	1
723	образ и	3	1
724	возникновения и	1	1
725	ней не	1	1
726	значит что	7	1
727	это значит	4	1
728	получает свое	1	1
729	они сами	1	1
730	дело здесь	4	1
731	так трудно	1	1
732	его именно	1	1
733	в гораздо	1	1
734	но даже	4	1
735	как предмет	1	1
736	такова же	1	1
737	между прочим	2	1
738	конкретных вещей	1	1
739	между собой	1	1
740	кроме того	3	1
741	тех или	5	1
742	в более	1	1
743	всякой художественной	1	1
744	не является	11	1
745	и для	2	1
746	слова но	1	1
747	общественной и	1	1
748	сложны и	1	1
749	или в	4	1
750	что оно	2	1
751	том что	12	1
752	но отнюдь	1	1
753	это уже	3	1
754	или другой	4	1
755	к одной	2	1
756	ее и	2	1
757	для нас	16	1
758	особого рода	1	1
759	из себя	3	1
760	которую он	1	1
761	в литературной	1	1
762	тем более	3	1
763	не должен	1	1
764	идеей а	1	1
765	ни к	3	1
766	с понятием	3	1
767	пришлось бы	1	1
768	зрения в	1	1
769	в самодовлеющем	1	1
770	только что	2	1
771	них и	1	1
772	но чисто	1	1
773	нам в	1	1
774	всех тех	1	1
775	гораздо больше	2	1
776	в какие	1	1
777	с ней	5	1
778	сказать что	16	1
779	другой стороны	5	1
780	обычно не	1	1
781	они весьма	1	1
782	совершенно не	4	1
783	же самой	4	1
784	для любого	1	1
785	одновременно и	1	1
786	самой же	1	1
787	предмета изображения	1	1
788	из этого	3	1
789	есть и	2	1
790	значение не	1	1
791	были и	1	1
792	только одну	1	1
793	себе не	2	1
794	себе но	1	1
795	если она	1	1
796	и состоит	2	1
797	этой действительности	1	1
798	ее в	1	1
799	это в	2	1
800	это понятие	2	1
801	к этому	1	1
802	его структура	1	1
803	этой точки	2	1
