N	2gram	Losev_Dial_3	Vvedenie
195	дело не	1	3
196	связи с	1	3
197	в каком	3	3
198	но все	1	3
199	себе что	1	3
200	должен быть	1	3
201	в ней	2	3
202	и вообще	2	3
203	вот почему	1	3
204	можно сказать	1	3
205	в конечном	1	3
206	что с	1	3
207	к нему	3	3
208	знания и	1	3
209	одной из	1	3
210	история и	6	3
211	при помощи	3	3
212	из них	3	3
213	в одном	1	3
214	что и	6	3
215	но что	7	3
216	а потому	1	3
217	именно как	3	3
218	говорит о	4	3
219	на основании	2	3
220	зависит от	2	3
221	так же	4	3
222	от характера	1	3
223	что же	11	3
224	да и	1	3
225	в своем	3	3
226	но с	1	3
227	к тому	4	3
228	об отношении	1	3
229	в результате	1	3
230	в частности	2	3
231	могут не	1	2
232	это однако	1	2
233	же как	2	2
234	должна быть	6	2
235	что время	2	2
236	что мы	8	2
237	мы уже	3	2
238	есть не	9	2
239	на вещи	1	2
240	мы не	5	2
241	что если	2	2
242	которого мы	1	2
243	в основу	1	2
244	что можно	2	2
245	в каждой	1	2
246	понятия в	1	2
247	целое и	2	2
248	природы и	2	2
249	тогда как	1	2
250	себе и	1	2
251	надо было	1	2
252	чем же	1	2
253	понимать в	1	2
254	что нет	4	2
255	в этот	1	2
256	учение о	8	2
257	что к	1	2
258	и совершенно	1	2
259	не к	1	2
260	в силу	3	2
261	одной и	1	2
262	подобно тому	4	2
263	и с	6	2
264	на свои	3	2
265	этого не	2	2
266	во внимание	2	2
267	несмотря на	2	2
268	должно быть	3	2
269	после этого	1	2
270	она была	2	2
271	и тогда	5	2
272	не мог	1	2
273	из того	2	2
274	и при	1	2
275	будет в	1	2
276	хорошо знать	1	2
277	с точки	14	2
278	как совокупность	1	2
279	свое существование	1	2
280	и той	1	2
281	тому что	4	2
282	и истории	1	2
283	в отношении	1	2
284	на котором	2	2
285	того как	1	2
286	одна из	3	2
287	никогда не	7	2
288	казалось бы	1	2
289	ничего не	17	2
290	его можно	1	2
291	иной раз	2	2
292	находит себе	1	2
293	этого термина	1	2
294	от того	4	2
295	у нас	4	2
296	именно оно	1	2
297	когда мы	2	2
298	есть только	12	2
299	истории не	2	2
300	как только	1	2
301	с полной	3	2
302	понять что	1	2
303	той или	2	2
304	что остается	1	2
305	если же	8	2
306	говоря уже	2	2
307	средних веков	1	2
308	нечто целое	1	2
309	и сам	1	2
310	из двух	3	2
311	так и	5	2
312	не с	1	2
313	мог бы	1	2
314	для этого	2	2
315	же самое	1	2
316	только так	1	2
317	и здесь	2	2
318	с соответствующими	1	2
319	во всех	1	2
320	тем или	1	2
321	ее от	2	2
322	и требует	1	2
323	вообще и	1	2
324	тем более	3	2
325	все время	3	2
326	если это	1	2
327	быть и	3	2
328	оказалось что	2	2
329	здесь не	1	2
330	и так	1	2
331	для нее	1	2
332	когда говорил	1	2
333	каждый из	1	2
334	только на	7	2
335	чтобы он	1	2
336	нужно знать	1	2
337	мы можем	1	2
338	само собой	1	2
339	или иной	4	2
340	в соответствующих	1	2
341	по его	1	2
342	не говоря	2	2
343	не было	3	2
344	а так	1	2
345	ближе к	1	2
346	в связи	1	2
347	науку и	1	2
348	внимания к	1	2
349	мы говорим	2	2
350	из которых	3	2
351	с этим	3	2
352	истории в	1	2
353	а если	3	2
354	тому как	4	2
355	это есть	8	2
356	по существу	2	2
357	самой идеи	1	2
358	но это	5	2
359	этой стороны	1	2
360	и собственно	1	2
361	и сама	5	2
362	не существует	10	2
363	между ними	1	2
364	никакого различия	1	2
365	это может	1	2
366	или нет	5	2
367	то о	1	2
368	бы в	2	2
369	ни к	3	2
370	но зато	1	2
371	в нечто	3	2
372	нами не	1	2
373	нам не	1	2
374	он и	3	2
375	жизни и	5	2
376	точно так	2	2
377	за ее	1	1
378	я и	2	1
379	например в	2	1
380	сам по	5	1
381	но тогда	11	1
382	на самом	1	1
383	только потому	2	1
384	к сказанному	1	1
385	это и	7	1
386	как такового	1	1
387	с необходимыми	1	1
388	сразу и	1	1
389	культура не	1	1
390	речь идет	1	1
391	что эти	1	1
392	ведь и	1	1
393	какими бы	1	1
394	в зависимости	2	1
395	отношения к	1	1
396	и за	1	1
397	то для	1	1
398	и ничего	4	1
399	та же	1	1
400	таком случае	10	1
401	и совсем	1	1
402	есть нечто	23	1
403	в возможности	4	1
404	в учении	1	1
405	реальным и	1	1
406	высказать в	1	1
407	и говорить	2	1
408	которую можно	1	1
409	он был	1	1
410	на них	2	1
411	что его	5	1
412	то очевидно	1	1
413	то мы	1	1
414	он умеет	1	1
415	виду когда	1	1
416	одна за	1	1
417	и вопрос	1	1
418	в область	1	1
419	но как	2	1
420	сверх этого	1	1
421	что способно	1	1
422	в сторону	1	1
423	одном и	1	1
424	только тогда	3	1
425	на первые	1	1
426	и будет	1	1
427	никакой истории	1	1
428	нет и	4	1
429	глубине человеческой	1	1
430	который хотя	1	1
431	и я	3	1
432	только вообще	1	1
433	но сущность	1	1
434	как к	1	1
435	уже о	2	1
436	помнить что	1	1
437	кроме того	6	1
438	просто как	1	1
439	разного рода	2	1
440	и понимания	2	1
441	это тоже	1	1
442	показывает что	2	1
443	более или	1	1
444	себе не	1	1
445	и принципиально	1	1
446	словом все	1	1
447	то в	2	1
448	них как	1	1
449	идея и	1	1
450	из самых	3	1
451	не приходится	1	1
452	в которой	1	1
453	с какой	1	1
454	его содержания	1	1
455	опыт и	1	1
456	только один	1	1
457	говорят о	1	1
458	имеем в	1	1
459	тому же	2	1
460	во многих	1	1
461	на то	3	1
462	если он	1	1
463	но на	2	1
464	случае все	1	1
465	в реальной	1	1
466	перестает быть	2	1
467	не значит	3	1
468	как часто	1	1
469	он должен	3	1
470	же это	1	1
471	существует и	1	1
472	из него	1	1
473	его от	1	1
474	именно это	1	1
475	одно и	5	1
476	это конечно	1	1
477	сознание но	2	1
478	объект и	2	1
479	то ни	1	1
480	факт что	1	1
481	что все	14	1
482	не наука	3	1
483	они должны	1	1
484	пока мы	1	1
485	им как	1	1
486	целое как	1	1
487	и никакого	4	1
488	говорил что	2	1
489	в глубине	1	1
490	того или	3	1
491	но совершенно	2	1
492	нет вообще	2	1
493	он есть	3	1
494	известно что	1	1
495	за другой	1	1
496	чаще всего	2	1
497	все существенное	1	1
498	бы только	2	1
499	она и	2	1
500	в слове	3	1
501	не всегда	1	1
502	значит не	1	1
503	существует то	1	1
504	действительно не	1	1
505	в научной	1	1
506	к помощи	1	1
507	не больше	3	1
508	и становится	1	1
509	относительно которых	1	1
510	или менее	1	1
511	его нельзя	1	1
512	не выдерживает	1	1
513	во время	1	1
514	история есть	10	1
515	никак не	2	1
516	взгляд на	1	1
517	в такой	1	1
518	и без	3	1
519	почти не	1	1
520	возможности так	1	1
521	представление о	1	1
522	не от	1	1
523	вещи и	1	1
524	от его	2	1
525	и другого	1	1
526	как одна	1	1
527	точку зрения	1	1
528	но он	1	1
529	зависимости от	3	1
530	что было	1	1
531	не его	1	1
532	что сейчас	1	1
533	и эти	2	1
534	и опыта	1	1
535	знания но	3	1
536	возможно только	6	1
537	вещей и	6	1
538	что этот	2	1
539	научную систему	1	1
540	того кто	3	1
541	в историческом	1	1
542	же мы	2	1
543	и очень	1	1
544	нет никакого	7	1
545	если и	1	1
546	а наоборот	1	1
547	этого же	1	1
548	природа и	1	1
549	это дает	1	1
550	эти процессы	1	1
551	это хорошо	1	1
552	в центр	1	1
553	на связь	1	1
554	случае не	3	1
555	и имеет	1	1
556	и восприятия	1	1
557	знания есть	3	1
558	следовательно и	2	1
559	а для	2	1
560	что ни	1	1
561	в самой	1	1
562	имеем дело	1	1
563	по вопросу	1	1
564	этих двух	1	1
565	отсюда ясно	1	1
566	тогда она	1	1
567	история должна	1	1
568	и является	2	1
569	во всем	3	1
570	е не	4	1
571	платона и	1	1
572	слова о	1	1
573	себе это	1	1
574	входят в	1	1
575	что на	1	1
576	себя именно	1	1
577	из пределов	1	1
578	ли это	1	1
579	представлять себе	1	1
580	у меня	2	1
581	превращается в	6	1
582	и картина	1	1
583	если его	1	1
584	сравнении с	3	1
585	имеет своего	1	1
586	д таким	1	1
587	и дух	1	1
588	отличается от	8	1
589	должны быть	3	1
590	всего в	1	1
591	того есть	1	1
592	что существует	6	1
593	оно не	6	1
594	утверждать что	6	1
595	опыта и	1	1
596	этом понятии	1	1
597	из чего	2	1
598	для себя	2	1
599	вещей в	1	1
600	на нечто	1	1
601	и материальная	1	1
602	диалектического материализма	1	1
603	и которая	1	1
604	зрения совершенно	1	1
605	можно и	3	1
606	как таковым	1	1
607	из всего	1	1
608	и входит	1	1
609	и о	3	1
610	представляли себе	1	1
611	подобных случаях	1	1
612	как не	2	1
613	нужно однако	1	1
614	меня в	2	1
615	поэтического образа	1	1
616	были только	1	1
617	без всякого	1	1
618	только при	1	1
619	совершенно ясно	1	1
620	только слово	1	1
621	чтобы быть	4	1
622	все прочие	1	1
623	и этим	3	1
624	только то	1	1
625	вопрос что	1	1
626	что именно	3	1
627	как с	2	1
628	то как	2	1
629	что у	2	1
630	достаточно чтобы	1	1
631	культуре т	1	1
632	и которые	1	1
633	сознание а	1	1
634	человека можно	1	1
635	что идея	1	1
636	как таковые	1	1
637	можно только	4	1
638	представить в	1	1
639	и многое	2	1
640	жизнь и	4	1
641	существует само	1	1
642	во-первых с	1	1
643	разная степень	1	1
644	о ней	2	1
645	и нужно	2	1
646	термины эти	1	1
647	и та	1	1
648	другими словами	7	1
649	не содержит	2	1
650	бы то	2	1
651	теми или	1	1
652	в вопросах	1	1
653	это было	3	1
654	о сумме	1	1
655	все в	1	1
656	не называли	1	1
657	смысле не	2	1
658	вся эта	1	1
659	есть такие	1	1
660	есть действительно	2	1
661	и можно	2	1
662	наконец в	1	1
663	получается что	2	1
664	в лучшем	1	1
665	нет он	1	1
666	а кроме	1	1
667	значит что	24	1
668	тех пор	2	1
669	только совокупность	1	1
670	от прочих	1	1
671	д и	6	1
672	и воспринимать	2	1
673	целое не	2	1
674	требует гораздо	1	1
675	очень много	1	1
676	все той	1	1
677	или другим	1	1
678	или же	3	1
679	этот факт	1	1
680	не мешает	2	1
681	на одно	1	1
682	не то	1	1
683	себя в	2	1
684	имеет права	2	1
685	есть в	3	1
686	и у	2	1
687	вопроса о	1	1
688	исторического бытия	1	1
689	своим собственным	2	1
690	а это	1	1
691	каким образом	1	1
692	д словом	1	1
693	она действительно	2	1
694	обратиться к	1	1
695	для него	4	1
696	руки и	2	1
697	ведь это	2	1
698	содержания и	1	1
699	мы находим	1	1
700	к ним	1	1
701	при всей	1	1
702	бытия и	2	1
703	у него	2	1
704	и никогда	1	1
705	чтобы не	1	1
706	могли не	1	1
707	явно не	1	1
708	указание на	1	1
709	подлинный источник	1	1
710	явно что	5	1
711	момент в	1	1
712	были бы	1	1
713	знает не	1	1
714	как особое	2	1
715	но одно	1	1
716	деле есть	1	1
717	может ли	3	1
718	однако что	2	1
719	этот взгляд	1	1
720	здесь в	1	1
721	все равно	2	1
722	в каких	1	1
723	к которому	1	1
724	с той	1	1
725	и прежде	3	1
726	как же	5	1
727	факта что	1	1
728	в природе	2	1
729	из таких	1	1
730	своего собственного	2	1
731	при чем	1	1
732	не на	6	1
733	чтобы убедиться	1	1
734	поскольку она	1	1
735	а главное	1	1
736	тот факт	1	1
737	то ясно	3	1
738	говорим об	1	1
739	в подобных	1	1
740	всегда и	1	1
741	мира в	1	1
742	мы знаем	3	1
743	если не	3	1
744	как именно	2	1
745	здесь именно	2	1
746	не видит	1	1
747	ее становления	1	1
748	все то	1	1
749	и потому	2	1
750	существует никакой	1	1
751	понятия о	1	1
752	но который	1	1
753	и основной	1	1
754	быть только	2	1
755	это значит	24	1
756	том смысле	1	1
757	быть не	2	1
758	о жизни	1	1
759	или с	1	1
760	слова и	1	1
761	что из	1	1
762	оба они	1	1
763	лучшем случае	1	1
764	в культуре	1	1
765	в который	2	1
766	но для	2	1
767	уже было	1	1
768	или по	1	1
769	ее пределами	1	1
770	на одной	1	1
771	и часто	1	1
772	и более	1	1
773	и от	3	1
774	что оно	7	1
775	которая в	1	1
776	бы ему	1	1
777	для нас	2	1
778	есть система	1	1
779	и все	6	1
780	лишь как	2	1
781	из себя	2	1
782	чтобы его	1	1
783	на других	1	1
784	превратился в	2	1
785	существует ли	1	1
786	ни было	1	1
787	же в	2	1
788	вв в	1	1
789	есть продукт	1	1
790	себя не	1	1
791	на части	1	1
792	них нет	1	1
793	становления и	1	1
794	может и	2	1
795	от своего	2	1
796	понимать как	3	1
797	состоит из	1	1
798	своего предмета	1	1
799	совершенно не	2	1
800	или иного	2	1
801	одновременно и	1	1
802	в явление	1	1
803	в сравнении	3	1
804	только о	3	1
805	это очевидно	1	1
806	есть то	6	1
807	самое что	1	1
808	вся история	1	1
809	просто не	1	1
810	но еще	2	1
811	и стало	1	1
812	только одна	3	1
813	также не	3	1
814	ее в	2	1
815	в своих	2	1
816	и эта	1	1
817	это понятие	1	1
818	в таком	14	1
819	все что	3	1
820	этой точки	2	1
821	они не	2	1
822	которая не	1	1
