N	2gram	Vygotskiy__3	Myshleni
252	в зависимости	1	2
253	момент когда	1	2
254	их и	1	2
255	совершенно в	2	2
256	есть не	1	2
257	которую мы	4	2
258	сущности это	1	2
259	совпадает с	2	2
260	на свою	1	2
261	на практике	1	2
262	я не	5	2
263	зависимости от	1	2
264	в ней	15	2
265	что оба	1	2
266	на их	2	2
267	столь же	2	2
268	во всех	4	2
269	с каким	1	2
270	мы будем	1	2
271	мы нашли	2	2
272	очевидно что	2	2
273	отличие от	1	2
274	которые не	1	2
275	когда он	4	2
276	и к	3	2
277	котором она	1	2
278	поэтому он	1	2
279	самой природе	1	2
280	бы сказать	1	2
281	то и	3	2
282	нами в	2	2
283	только один	1	2
284	тому же	1	2
285	если он	4	2
286	на его	1	2
287	что она	16	2
288	идет от	1	2
289	в корне	1	2
290	факт который	1	2
291	теории и	1	2
292	именно это	3	2
293	но все	1	2
294	что является	1	2
295	в совершенно	2	2
296	те же	1	2
297	не совпадает	2	2
298	мы постараемся	1	2
299	в жизни	1	2
300	в них	3	2
301	мы пытались	1	2
302	в высшей	1	2
303	все равно	1	2
304	к которым	5	2
305	на основании	1	2
306	же самый	2	2
307	нашли что	1	2
308	в своей	5	2
309	в котором	6	2
310	мы говорили	3	2
311	иначе как	2	2
312	в отличие	1	2
313	одного этого	1	2
314	должны были	2	2
315	из области	3	2
316	друг другу	2	2
317	и эти	2	2
318	все это	3	2
319	их в	2	2
320	который мы	3	2
321	на всю	2	2
322	стоит только	3	2
323	но они	2	2
324	этими двумя	2	2
325	высшей степени	1	2
326	как показывают	1	2
327	но только	8	2
328	видим что	8	2
329	имеет два	1	2
330	то это	2	2
331	и здесь	6	2
332	в момент	1	2
333	лежит в	2	2
334	знает что	1	2
335	указывает на	6	2
336	уже на	1	2
337	в виду	4	2
338	но при	1	2
339	вывод что	1	2
340	на основе	1	2
341	совершенно ясно	13	2
342	в истории	2	2
343	что у	7	2
344	не с	1	2
345	к совершенно	2	2
346	к самой	2	2
347	это мы	1	2
348	том как	2	2
349	по мере	1	2
350	сказанного выше	1	2
351	язык и	1	2
352	находятся в	2	2
353	его в	3	2
354	эта фраза	2	2
355	говорит он	2	2
356	вслед за	1	2
357	слов и	2	2
358	явствует из	1	2
359	что только	2	2
360	осознавать и	1	2
361	что нам	1	2
362	в первой	2	2
363	со всеми	2	2
364	то почему	1	2
365	с которыми	1	2
366	только на	1	2
367	ни одного	1	2
368	же в	2	2
369	но с	1	2
370	из них	6	2
371	эти три	1	2
372	вовсе не	8	2
373	к ним	3	2
374	не говорит	1	2
375	как будто	4	2
376	образом что	1	2
377	быть совершенно	1	2
378	представляют собой	2	2
379	это будет	2	2
380	и даже	4	2
381	и между	4	2
382	а с	2	2
383	себя и	1	2
384	что для	1	2
385	обратиться к	4	2
386	у нас	2	2
387	который с	1	2
388	о чем	1	2
389	совершенно очевидно	1	2
390	действия в	1	2
391	ни на	1	2
392	и потому	1	2
393	мы говорим	1	2
394	предположить что	1	2
395	в область	1	2
396	эту мысль	1	2
397	в тот	1	2
398	благодаря этому	2	2
399	только для	3	2
400	которых он	1	2
401	и другими	2	2
402	понять что	1	2
403	чем он	1	2
404	или не	2	2
405	и другие	2	2
406	другой стороны	5	2
407	совершенно не	5	2
408	имеет место	2	2
409	из этого	8	2
410	жизни и	1	2
411	без всяких	3	2
412	в своих	4	2
413	во всяком	2	2
414	все что	1	2
415	а между	1	1
416	и высший	1	1
417	лежащую в	1	1
418	например в	2	1
419	этом она	1	1
420	обычно в	1	1
421	в движение	1	1
422	относится и	1	1
423	переходит к	1	1
424	приемов и	1	1
425	в тех	4	1
426	отсутствует вовсе	1	1
427	этом суть	1	1
428	мы может	3	1
429	на самом	2	1
430	на деле	4	1
431	что когда	2	1
432	нас на	2	1
433	из его	1	1
434	от которых	1	1
435	и больше	2	1
436	прав когда	3	1
437	которыми он	1	1
438	мы уже	7	1
439	полагает что	3	1
440	к нашей	1	1
441	часто бывает	1	1
442	мы имеем	1	1
443	и ничего	2	1
444	с более	1	1
445	нашу мысль	1	1
446	и о	3	1
447	бы что	1	1
448	что уже	1	1
449	на глазах	1	1
450	самый акт	1	1
451	становится совершенно	1	1
452	всего сказанного	1	1
453	но уже	1	1
454	и ее	2	1
455	событий и	1	1
456	себе что	1	1
457	утверждая что	1	1
458	быть понято	1	1
459	он был	3	1
460	заключенное в	1	1
461	знаем что	1	1
462	может помочь	1	1
463	когда из	1	1
464	что его	2	1
465	которое он	1	1
466	это означало	1	1
467	с его	1	1
468	то мы	1	1
469	в ее	7	1
470	чтобы сделаться	1	1
471	которых один	1	1
472	и вниманием	2	1
473	прибавим к	1	1
474	в общем	2	1
475	можем не	2	1
476	из важнейших	1	1
477	она заставляет	1	1
478	в собственном	1	1
479	что хотя	1	1
480	независимо от	1	1
481	это одно	3	1
482	что именно	2	1
483	то чем	1	1
484	учит что	1	1
485	которой они	1	1
486	как к	2	1
487	части в	1	1
488	более и	2	1
489	как нам	1	1
490	к новому	1	1
491	все остальные	1	1
492	перед нами	8	1
493	кроме того	1	1
494	которая состоит	1	1
495	целый ряд	2	1
496	и наконец	2	1
497	всеми остальными	1	1
498	и каждое	1	1
499	требует того	1	1
500	более или	1	1
501	в себе	4	1
502	для ее	1	1
503	дело только	1	1
504	ним как	1	1
505	сказать по	1	1
506	именно эта	1	1
507	что это	10	1
508	чем больше	1	1
509	означает и	1	1
510	думать что	2	1
511	стороны это	1	1
512	идет речь	1	1
513	нам как	1	1
514	имеем в	1	1
515	и те	1	1
516	психологическая основа	2	1
517	на то	16	1
518	то этим	1	1
519	так сказать	5	1
520	дальше и	1	1
521	по самому	2	1
522	же эта	1	1
523	образом для	1	1
524	не как	1	1
525	переходит от	1	1
526	собой не	1	1
527	не обнаруживается	1	1
528	том чтобы	1	1
529	что без	1	1
530	в плане	3	1
531	одной и	2	1
532	и нарастание	1	1
533	легко показать	6	1
534	действие развивается	1	1
535	смысле как	1	1
536	одно и	3	1
537	и заключается	1	1
538	этом последнем	1	1
539	здесь мы	4	1
540	в житейском	1	1
541	главным образом	3	1
542	есть все	1	1
543	конечно в	3	1
544	иной с	4	1
545	чем идет	1	1
546	всякое обобщение	1	1
547	глубокий и	1	1
548	и других	1	1
549	последовательности которая	1	1
550	говоря мы	1	1
551	моменты в	1	1
552	свою противоположность	1	1
553	в сложном	1	1
554	должен был	2	1
555	мог бы	1	1
556	ни в	3	1
557	самые различные	1	1
558	самый характер	1	1
559	о которых	9	1
560	случае мы	1	1
561	нашего исследования	1	1
562	в слове	1	1
563	и уже	2	1
564	несмотря на	5	1
565	каждым новым	1	1
566	означает одновременно	1	1
567	нисколько не	1	1
568	со всей	3	1
569	места в	2	1
570	в понимании	1	1
571	сказать так	1	1
572	мы встретились	1	1
573	в следующем	1	1
574	и благодаря	1	1
575	если можно	1	1
576	она в	3	1
577	место в	3	1
578	не столько	1	1
579	том смысле	2	1
580	доказательство того	1	1
581	или вернее	2	1
582	как будет	1	1
583	это сделал	1	1
584	совершенно иначе	2	1
585	образом и	2	1
586	в прямом	2	1
587	вызывая в	1	1
588	однако в	1	1
589	тем меньше	1	1
590	одна сторона	1	1
591	чем перейти	1	1
592	бывает в	1	1
593	ничего нового	1	1
594	что кто	1	1
595	которые она	2	1
596	с которой	1	1
597	она не	6	1
598	с теми	3	1
599	дело не	2	1
600	отличается от	1	1
601	уже из	6	1
602	и притом	1	1
603	имеют своей	1	1
604	к этим	1	1
605	которого он	1	1
606	он указывает	1	1
607	совершенно правильно	1	1
608	основе как	1	1
609	не могло	1	1
610	он мог	1	1
611	из него	4	1
612	этому что	1	1
613	что ни	1	1
614	в самой	4	1
615	план в	1	1
616	к ней	2	1
617	в другую	1	1
618	относится к	1	1
619	развивается в	2	1
620	он пытался	1	1
621	исследования мы	1	1
622	уже говорили	3	1
623	происходит как	1	1
624	вернее сказать	1	1
625	так то	1	1
626	которому мы	1	1
627	что на	1	1
628	такие же	1	1
629	что можно	1	1
630	говоря она	1	1
631	есть только	2	1
632	из самого	1	1
633	и другой	1	1
634	внимания но	1	1
635	как только	3	1
636	не самую	1	1
637	к речи	1	1
638	ли что	2	1
639	в одну	1	1
640	что при	1	1
641	тот и	1	1
642	и он	1	1
643	где он	3	1
644	в применении	1	1
645	на тот	1	1
646	качестве предмета	1	1
647	понятным почему	1	1
648	и которая	2	1
649	из всего	2	1
650	но по	1	1
651	с ее	2	1
652	в заключение	1	1
653	что составляет	1	1
654	всего этого	2	1
655	не могу	2	1
656	будем иметь	1	1
657	только при	1	1
658	всякую возможность	1	1
659	они ни	1	1
660	а другая	1	1
661	постараемся показать	1	1
662	мысль о	1	1
663	только то	2	1
664	действия и	2	1
665	всей своей	1	1
666	своей речи	1	1
667	прямом смысле	2	1
668	и совершенно	4	1
669	до самого	2	1
670	достаточной мере	1	1
671	не пойдет	1	1
672	по аналогии	2	1
673	же выводу	1	1
674	учит нас	1	1
675	ясно что	6	1
676	и которые	3	1
677	этого как	2	1
678	которая была	1	1
679	противопоставляются друг	1	1
680	бы ход	1	1
681	к тем	3	1
682	что обобщение	1	1
683	остается только	1	1
684	мы в	2	1
685	бы величайшей	1	1
686	слова или	1	1
687	для этого	2	1
688	всегда имеет	1	1
689	мы вправе	1	1
690	он спрашивает	1	1
691	и той	2	1
692	формально более	1	1
693	законам и	1	1
694	по психологической	1	1
695	к одной	1	1
696	ясным что	1	1
697	что существуют	1	1
698	одного из	2	1
699	требует для	1	1
700	и просто	1	1
701	в пользу	1	1
702	может не	1	1
703	аналогии с	2	1
704	это часто	1	1
705	ровно в	1	1
706	и во	2	1
707	образом мы	4	1
708	нет у	1	1
709	своему значению	1	1
710	в которую	2	1
711	частном случае	1	1
712	видели на	1	1
713	которых в	1	1
714	высших форм	1	1
715	бы она	2	1
716	своих собственных	1	1
717	двойственный характер	1	1
718	и только	3	1
719	самого конца	2	1
720	не более	2	1
721	все время	30	1
722	мы хотим	3	1
723	если взять	1	1
724	их основе	1	1
725	показывают что	1	1
726	один из	6	1
727	что даже	2	1
728	с каждым	2	1
729	иначе если	1	1
730	до уровня	1	1
731	всяком случае	2	1
732	это слово	1	1
733	узнаем что	2	1
734	между этими	1	1
735	с самой	2	1
736	это же	2	1
737	какой степени	1	1
738	без этого	1	1
739	помочь нам	1	1
740	для всех	2	1
741	есть в	2	1
742	отражение в	1	1
743	не можем	4	1
744	одном и	1	1
745	ту самую	1	1
746	постараемся сейчас	1	1
747	чтобы он	2	1
748	в виде	2	1
749	в начале	1	1
750	что не	3	1
751	при помощи	4	1
752	за ним	1	1
753	только одно	1	1
754	утверждал что	1	1
755	был сам	1	1
756	не так	3	1
757	представить себе	1	1
758	другую сторону	1	1
759	в конце	2	1
760	двух противоположных	5	1
761	это верно	2	1
762	с этими	1	1
763	отношении к	1	1
764	должны будем	1	1
765	каждый из	1	1
766	потому его	1	1
767	увидеть что	7	1
768	дает такое	1	1
769	это было	1	1
770	что прежде	2	1
771	как раз	8	1
772	плана в	4	1
773	и вместе	2	1
774	в других	1	1
775	в форме	1	1
776	противоречия в	1	1
777	само собой	1	1
778	были бы	3	1
779	разница в	1	1
780	почти с	1	1
781	из двух	3	1
782	ссылается на	3	1
783	без всякой	2	1
784	со стороны	2	1
785	или иначе	1	1
786	здесь в	2	1
787	мы никогда	1	1
788	не потому	1	1
789	и прежде	1	1
790	не прав	1	1
791	как же	2	1
792	величайшей ошибкой	1	1
793	деле если	1	1
794	не было	1	1
795	которых мы	6	1
796	целым рядом	1	1
797	на которых	1	1
798	и самый	1	1
799	же точно	2	1
800	самый факт	1	1
801	на эту	1	1
802	там где	6	1
803	разговор с	1	1
804	самого порядка	1	1
805	если не	1	1
806	в речи	3	1
807	виде в	1	1
808	должны сделать	1	1
809	именно поэтому	1	1
810	причину этого	1	1
811	все более	2	1
812	бы оно	1	1
813	я говорю	3	1
814	плоскость и	1	1
815	что характеризует	1	1
816	с первого	1	1
817	одного а	1	1
818	в одной	2	1
819	же заключается	1	1
820	относятся к	1	1
821	мы увидим	12	1
822	решение вопроса	1	1
823	чем то	1	1
824	если так	2	1
825	он говорит	6	1
826	указывал на	3	1
827	в данном	2	1
828	что за	2	1
829	а если	1	1
830	смысле этого	2	1
831	применении к	1	1
832	чтобы увидеть	5	1
833	что всякое	2	1
834	одновременно с	1	1
835	заложенное в	1	1
836	что же	2	1
837	и там	1	1
838	когда же	1	1
839	или менее	1	1
840	в обратном	1	1
841	иначе говоря	5	1
842	из простого	1	1
843	останавливаться на	1	1
844	этого слова	2	1
845	этого факта	1	1
846	и наши	1	1
847	намеренно и	1	1
848	заставляет нас	2	1
849	слов которые	1	1
850	говоря это	1	1
851	это последнее	1	1
852	случае он	1	1
853	которые казалось	1	1
854	тех случаях	1	1
855	применимо к	1	1
856	бы предположить	1	1
857	и для	4	1
858	верно не	1	1
859	и ко	1	1
860	тем и	1	1
861	при таком	2	1
862	для этой	1	1
863	того о	1	1
864	том виде	1	1
865	имеет дело	1	1
866	в отдельных	1	1
867	как именно	1	1
868	для нас	8	1
869	от него	1	1
870	и все	10	1
871	или нет	1	1
872	случае и	1	1
873	известные нам	1	1
874	нашего внимания	2	1
875	в достаточной	1	1
876	ее основе	3	1
877	что этот	4	1
878	на любой	1	1
879	между ними	1	1
880	с ней	1	1
881	дело с	1	1
882	была бы	2	1
883	он представляет	1	1
884	других подобных	1	1
885	то здесь	1	1
886	это на	1	1
887	говорили выше	1	1
888	или иного	1	1
889	узнать что	1	1
890	чем это	1	1
891	этот момент	1	1
892	но еще	1	1
893	к действительности	1	1
894	и это	8	1
895	того или	1	1
896	она содержит	1	1
897	это в	1	1
898	гораздо более	1	1
899	смысле что	1	1
