N	2gram	Bakhtin_Pr_2	VeschiIm
357	еще более	1	2
358	обе эти	1	2
359	что только	1	2
360	ни тем	1	2
361	и понимает	3	2
362	можно выразить	1	2
363	и они	1	2
364	не из	1	2
365	его и	3	2
366	мы можем	4	2
367	а потому	2	2
368	в особенности	2	2
369	на ее	1	2
370	не относится	1	2
371	превращается в	4	2
372	может ли	1	2
373	ничем не	2	2
374	а так	1	2
375	о чем	1	2
376	что из	1	2
377	если не	2	2
378	но оно	1	2
379	в частности	1	2
380	который мы	1	2
381	предмету и	1	2
382	навсегда и	1	2
383	мы говорили	1	2
384	в первой	1	2
385	личность как	1	2
386	себя я	1	2
387	кроме того	1	2
388	в более	1	2
389	с другою	2	2
390	но именно	1	2
391	но зато	1	2
392	же оно	1	2
393	и необходимо	1	2
394	не я	1	2
395	отношении к	1	2
396	жизни в	2	2
397	это все	1	2
398	была бы	3	2
399	а я	1	2
400	в своих	4	2
401	сущности не	1	2
402	так же	5	2
403	во всяком	1	2
404	этой точки	2	2
405	эта новая	2	1
406	я и	3	1
407	от вас	1	1
408	же как	4	1
409	связана с	1	1
410	не объяснять	1	1
411	получает в	1	1
412	идет о	2	1
413	же по	1	1
414	не хочет	1	1
415	очень тонкой	1	1
416	быть вы	1	1
417	к учению	1	1
418	не имеют	1	1
419	все те	2	1
420	с таким	1	1
421	потому ее	1	1
422	тип с	1	1
423	в зависимости	3	1
424	собою в	1	1
425	когда уже	1	1
426	и ничего	1	1
427	что если	3	1
428	которую мы	2	1
429	в которой	2	1
430	из своих	2	1
431	именно к	1	1
432	он как	3	1
433	время как	1	1
434	эстетики и	1	1
435	времени вещи	1	1
436	и со	2	1
437	уже в	4	1
438	проявляется в	2	1
439	в xix	2	1
440	философских теорий	1	1
441	и на	7	1
442	между собой	1	1
443	три плана	2	1
444	всего этого	3	1
445	с его	8	1
446	первой степени	1	1
447	ними в	1	1
448	всегда стремится	1	1
449	его сознания	1	1
450	ответ на	1	1
451	зрения это	1	1
452	отличие от	1	1
453	впервые и	1	1
454	само же	1	1
455	в едином	2	1
456	личности ивана	1	1
457	и речи	1	1
458	в настоящем	1	1
459	из таких	1	1
460	него только	1	1
461	в истории	2	1
462	и всякой	1	1
463	только ее	1	1
464	стороны и	1	1
465	сознания но	2	1
466	перед нами	4	1
467	хотя и	2	1
468	быть а	1	1
469	было только	1	1
470	и к	2	1
471	что этим	1	1
472	самом начале	3	1
473	и свою	2	1
474	еще на	1	1
475	бы с	1	1
476	все эти	4	1
477	в этой	1	1
478	само оно	1	1
479	зависимости от	3	1
480	жизнь как	1	1
481	тому же	1	1
482	как он	4	1
483	но на	2	1
484	как принцип	1	1
485	и идея	1	1
486	в определенном	1	1
487	при этом	2	1
488	не внешнее	1	1
489	он ни	1	1
490	у людей	1	1
491	чтобы данная	1	1
492	силой и	2	1
493	они в	1	1
494	опять-таки не	1	1
495	и еще	1	1
496	и совершенно	1	1
497	не как	6	1
498	которому она	1	1
499	вы в	1	1
500	необходимо для	1	1
501	бы нелепо	1	1
502	одной и	1	1
503	их из	1	1
504	смысле как	1	1
505	и по	2	1
506	и должен	1	1
507	всех своих	1	1
508	может понять	2	1
509	или иных	1	1
510	это конечно	1	1
511	подход к	2	1
512	тоже как	1	1
513	конечно в	2	1
514	определенном направлении	1	1
515	вы это	1	1
516	этого мы	1	1
517	они тоже	1	1
518	по природе	3	1
519	может стать	2	1
520	которая как	1	1
521	форму и	1	1
522	же если	1	1
523	что сама	1	1
524	о характере	1	1
525	в них	4	1
526	она и	3	1
527	далеко не	4	1
528	но лишь	1	1
529	а за	2	1
530	со своими	6	1
531	не всегда	1	1
532	всегда и	2	1
533	переходим к	2	1
534	он и	4	1
535	и вне	1	1
536	потому и	1	1
537	она была	1	1
538	и того	1	1
539	в научной	1	1
540	ли быть	1	1
541	со всей	2	1
542	же я	1	1
543	одного и	2	1
544	нет никакого	1	1
545	от всякого	1	1
546	этом случае	1	1
547	уж и	1	1
548	в котором	7	1
549	ту сторону	1	1
550	представление о	2	1
551	с первой	1	1
552	логика и	1	1
553	ничего в	1	1
554	в отличие	1	1
555	они уже	1	1
556	не учитывает	1	1
557	собою а	1	1
558	от его	2	1
559	вовсе еще	1	1
560	строго говоря	1	1
561	стало быть	3	1
562	единство и	1	1
563	надо чтобы	1	1
564	что было	1	1
565	тем самым	2	1
566	не могли	1	1
567	с такими	2	1
568	даже в	6	1
569	сам он	2	1
570	и очень	1	1
571	раз и	1	1
572	сознании в	1	1
573	что эта	2	1
574	что с	1	1
575	иной раз	1	1
576	есть а	1	1
577	зрения которую	1	1
578	не имеет	3	1
579	жизни человек	1	1
580	о них	2	1
581	в наше	1	1
582	находиться в	2	1
583	видим что	1	1
584	правда это	1	1
585	истину в	1	1
586	не вытекает	1	1
587	притом как	1	1
588	xix веке	2	1
589	в сознании	2	1
590	хочет быть	1	1
591	эти три	1	1
592	до того	1	1
593	только с	1	1
594	уже и	1	1
595	принцип единства	1	1
596	в каком	1	1
597	с другом	2	1
598	остановиться несколько	2	1
599	всей полнотой	1	1
600	личности в	3	1
601	и оно	2	1
602	от жизни	1	1
603	нет ни	3	1
604	не могут	1	1
605	и действовать	1	1
606	могут быть	4	1
607	понимает и	2	1
608	отказаться от	1	1
609	даже когда	1	1
610	единым и	1	1
611	ничего общего	2	1
612	существует только	1	1
613	в абсолютном	1	1
614	стоит на	1	1
615	им в	4	1
616	вы не	1	1
617	в конце	4	1
618	как не	5	1
619	на нем	1	1
620	изменения в	1	1
621	ведь они	2	1
622	на основе	2	1
623	теперь что	1	1
624	только при	1	1
625	сейчас нам	1	1
626	свою идею	1	1
627	и от	3	1
628	уже с	1	1
629	прямо и	1	1
630	с самого	1	1
631	то время	1	1
632	в пределах	4	1
633	дано в	1	1
634	на том	1	1
635	природе своей	2	1
636	они могут	3	1
637	что у	4	1
638	достаточно чтобы	1	1
639	в другом	1	1
640	только тот	1	1
641	на нее	1	1
642	а этот	1	1
643	это вовсе	2	1
644	перенести его	1	1
645	к самой	1	1
646	подойти к	1	1
647	именно этот	1	1
648	фона и	1	1
649	быть или	1	1
650	или иной	3	1
651	образ или	1	1
652	говорят что	1	1
653	и нужно	1	1
654	о нем	6	1
655	не был	2	1
656	вот почему	3	1
657	их сущность	1	1
658	то они	2	1
659	это я	1	1
660	говорит об	1	1
661	за пределами	1	1
662	таким же	2	1
663	я которое	1	1
664	в единую	1	1
665	ли она	1	1
666	они ничего	1	1
667	происходит не	1	1
668	мы понимаем	1	1
669	нет это	1	1
670	не условный	1	1
671	от них	2	1
672	установка по	1	1
673	с вами	1	1
674	на одном	1	1
675	ее всегда	1	1
676	но конечно	1	1
677	резко отличается	1	1
678	а именно	3	1
679	познания в	1	1
680	но тут	1	1
681	в сферу	1	1
682	этом смысле	5	1
683	одного из	1	1
684	но с	3	1
685	его собственная	1	1
686	и новая	1	1
687	только одной	1	1
688	в какой	1	1
689	но ни	1	1
690	только чистые	1	1
691	тем или	1	1
692	и полную	1	1
693	и так	1	1
694	несколько подробнее	2	1
695	лишь одна	1	1
696	их жизни	2	1
697	всей жизни	1	1
698	и выбрали	1	1
699	или другим	1	1
700	никак нельзя	1	1
701	не было	2	1
702	с одной	1	1
703	где они	1	1
704	конечно не	6	1
705	и у	2	1
706	же из	1	1
707	существенное для	1	1
708	получили в	1	1
709	в виде	1	1
710	в начале	2	1
711	от других	1	1
712	и сознании	2	1
713	к своим	1	1
714	зрения на	5	1
715	результате такого	1	1
716	слова в	4	1
717	сами по	1	1
718	вовсе не	7	1
719	не о	2	1
720	как его	2	1
721	у него	6	1
722	совершенно безразлично	1	1
723	в других	1	1
724	нужно сказать	1	1
725	в очень	1	1
726	другого и	1	1
727	только у	1	1
728	до сих	2	1
729	осмысления и	1	1
730	перестают быть	1	1
731	не обязательно	1	1
732	нельзя сказать	1	1
733	к которым	1	1
734	и прежде	2	1
735	мы еще	1	1
736	иногда это	1	1
737	к человеку	1	1
738	в некоторых	2	1
739	а сам	1	1
740	зависит от	1	1
741	жизнь в	1	1
742	его как	1	1
743	еще только	1	1
744	с которым	1	1
745	так значит	1	1
746	входить в	1	1
747	очень важное	1	1
748	самую форму	1	1
749	а вы	1	1
750	к другой	1	1
751	следовательно что	1	1
752	из которых	2	1
753	нет а	1	1
754	он говорит	2	1
755	смысле этого	2	1
756	форму своего	2	1
757	им не	1	1
758	из этой	1	1
759	по существу	1	1
760	друг с	2	1
761	лежит в	2	1
762	и жизнь	1	1
763	том смысле	1	1
764	мы сказали	3	1
765	этого слова	2	1
766	и формы	1	1
767	слова и	1	1
768	как из	1	1
769	установки и	1	1
770	сих пор	2	1
771	проявляется и	1	1
772	но для	1	1
773	этот образ	1	1
774	не является	3	1
775	очень интересный	1	1
776	отвечает на	1	1
777	и человек	1	1
778	или в	2	1
779	сознания и	6	1
780	его с	2	1
781	о котором	1	1
782	ее и	1	1
783	сознания вообще	4	1
784	лишь как	1	1
785	с уже	1	1
786	или нет	1	1
787	конце концов	3	1
788	мы должны	4	1
789	ибо в	1	1
790	также не	2	1
791	на более	1	1
792	очень хорошо	1	1
793	ибо опровержение	1	1
794	в целях	1	1
795	к самому	1	1
796	и сила	1	1
797	одной из	2	1
798	слово в	3	1
799	в моем	1	1
800	другой стороны	1	1
801	они все	1	1
802	к его	1	1
803	это положение	1	1
804	жизни а	1	1
805	ними существует	1	1
806	как вещи	1	1
807	я это	2	1
808	и идеи	5	1
809	из своей	1	1
810	мысли но	1	1
811	к этой	2	1
812	два человека	1	1
813	то оно	2	1
814	и эта	3	1
815	к этому	4	1
816	думать что	1	1
817	в таком	3	1
818	они не	2	1
819	которая не	2	1
