N	2gram	Vinokur_Ku_3	StatiiOP
233	бы все	1	3
234	трудно понять	1	3
235	возможно что	1	3
236	а именно	3	3
237	а с	3	3
238	что для	1	3
239	на этот	2	3
240	в тех	2	3
241	материал для	2	3
242	с этой	3	3
243	вопрос в	2	3
244	и для	1	3
245	в результате	3	3
246	или иным	2	3
247	будто бы	1	3
248	письма и	1	3
249	отношению к	2	3
250	культуры в	1	3
251	в таком	4	3
252	отношения к	1	2
253	дело что	1	2
254	е как	3	2
255	мере в	1	2
256	запятая и	1	2
257	в первом	5	2
258	зрения их	1	2
259	мы имеем	2	2
260	мы не	3	2
261	бы что	1	2
262	оба эти	1	2
263	в сущности	4	2
264	время как	1	2
265	из того	2	2
266	в числе	4	2
267	подчеркнуть что	2	2
268	литературы и	1	2
269	ответа на	2	2
270	быть в	2	2
271	иных случаях	1	2
272	в сторону	1	2
273	русского языка	7	2
274	отношение к	3	2
275	за пределы	2	2
276	идет о	1	2
277	более чем	2	2
278	что как	3	2
279	в своем	4	2
280	смысле этого	2	2
281	целый ряд	4	2
282	в каком-то	1	2
283	к числу	1	2
284	вот несколько	1	2
285	ни один	1	2
286	чуть ли	1	2
287	бы не	3	2
288	очевидно только	1	2
289	думать что	1	2
290	то обстоятельство	3	2
291	раз в	1	2
292	в себе	1	2
293	но он	1	2
294	и те	1	2
295	но на	3	2
296	не могла	1	2
297	при этом	6	2
298	о системе	1	2
299	он не	3	2
300	деле вовсе	1	2
301	всех этих	1	2
302	чем у	1	2
303	и более	3	2
304	свое время	2	2
305	что все	2	2
306	разница между	1	2
307	при помощи	1	2
308	в данной	3	2
309	его в	2	2
310	это вовсе	1	2
311	первую очередь	3	2
312	в свой	1	2
313	думать будто	1	2
314	литературной и	1	2
315	не всегда	1	2
316	и уже	1	2
317	в первую	3	2
318	имеет ничего	1	2
319	в такой	1	2
320	одним и	2	2
321	равной мере	1	2
322	что до	1	2
323	всякий раз	1	2
324	которые в	4	2
325	уже выше	5	2
326	наших глазах	1	2
327	тем самым	4	2
328	как можно	1	2
329	она не	3	2
330	что с	1	2
331	меня не	1	2
332	как о	3	2
333	на него	3	2
334	говорить о	6	2
335	ничего не	6	2
336	тем не	9	2
337	убедиться в	1	2
338	только с	1	2
339	что на	3	2
340	тему в	1	2
341	начиная с	1	2
342	такие случаи	1	2
343	ли не	1	2
344	с пушкина	1	2
345	и такие	2	2
346	о них	4	2
347	без всякого	1	2
348	то время	1	2
349	каждого из	1	2
350	для этого	6	2
351	только у	1	2
352	а также	4	2
353	другом месте	1	2
354	в пользу	1	2
355	может не	1	2
356	на точку	2	2
357	и научной	1	2
358	с нашей	1	2
359	этому поводу	1	2
360	а потому	2	2
361	то место	1	2
362	никаких сомнений	1	2
363	отметить что	3	2
364	крайней мере	1	2
365	не надо	1	2
366	также в	1	2
367	следовало бы	1	2
368	статье о	1	2
369	более что	2	2
370	к нему	1	2
371	что здесь	1	2
372	быть и	1	2
373	по своей	1	2
374	д и	1	2
375	история литературы	1	2
376	кстати сказать	1	2
377	оказывается в	1	2
378	для современности	1	2
379	конечно не	2	2
380	уже в	3	2
381	хочу сказать	1	2
382	свидетельствует о	1	2
383	целого ряда	1	2
384	который как	2	2
385	а то	2	2
386	могло бы	3	2
387	не для	1	2
388	очевидно не	1	2
389	отношении что	1	2
390	вопросы связанные	1	2
391	самого же	1	2
392	делает в	1	2
393	представляет собою	1	2
394	еще и	2	2
395	превращается в	1	2
396	одной стороны	4	2
397	по крайней	1	2
398	языка не	1	2
399	который не	1	2
400	не знаю	1	2
401	если не	1	2
402	нет никаких	1	2
403	ни на	2	2
404	что во	1	2
405	и потому	1	2
406	в иных	1	2
407	и их	1	2
408	а если	1	2
409	печатного издания	1	2
410	по существу	3	2
411	том смысле	1	2
412	этого слова	4	2
413	в свое	2	2
414	этом случае	4	2
415	между прочим	8	2
416	точно и	1	2
417	но для	3	2
418	это явление	1	2
419	что то	1	2
420	ли в	1	2
421	о котором	1	2
422	то не	2	2
423	ни одного	2	2
424	в этих	2	2
425	в равной	1	2
426	г и	1	2
427	е в	2	2
428	несмотря на	1	2
429	не знает	2	2
430	занимает в	1	2
431	том числе	2	2
432	в вопросе	1	1
433	если б	1	1
434	можно говорить	10	1
435	не сомневаюсь	1	1
436	помимо прочего	1	1
437	чтобы не	2	1
438	по адресу	2	1
439	только теперь	1	1
440	увидим ниже	1	1
441	эти случаи	1	1
442	фактов на	1	1
443	в упомянутой	3	1
444	но тогда	1	1
445	на деле	1	1
446	и есть	5	1
447	впечатление что	1	1
448	на две	1	1
449	п которые	1	1
450	что эти	2	1
451	в зависимости	7	1
452	мы называем	2	1
453	поэзии и	1	1
454	к нашей	2	1
455	для существа	1	1
456	в лучшем	1	1
457	области собственно	1	1
458	и язык	1	1
459	об этом-то	1	1
460	так чтобы	1	1
461	достаточно привести	1	1
462	это казалось	1	1
463	и такой	2	1
464	почти исключительно	1	1
465	от друга	1	1
466	как я	2	1
467	можно принимать	1	1
468	читателей и	1	1
469	что наши	1	1
470	зависимости от	8	1
471	что принесла	1	1
472	же нужно	1	1
473	и на	1	1
474	между собой	1	1
475	это действительно	1	1
476	время в	3	1
477	бы то	1	1
478	значение которых	1	1
479	вполне и	1	1
480	о языке	6	1
481	отказ от	1	1
482	но как	3	1
483	и стилистической	1	1
484	а только	1	1
485	тех же	4	1
486	могут и	2	1
487	очевидно что	3	1
488	друг от	1	1
489	нет и	1	1
490	знакомства с	1	1
491	вот эти	1	1
492	конечно совершенно	1	1
493	во что	1	1
494	мы снова	1	1
495	первом издании	2	1
496	это тот	1	1
497	это самое	2	1
498	оказывается не	1	1
499	в одной	1	1
500	это был	1	1
501	перед нами	1	1
502	кроме того	2	1
503	на память	1	1
504	хотя и	5	1
505	и понимания	1	1
506	и какой	1	1
507	и к	3	1
508	самое важное	2	1
509	зрения как	1	1
510	есть самое	1	1
511	или иную	1	1
512	и конечно	1	1
513	еще на	2	1
514	себе как	1	1
515	а во-вторых	2	1
516	тот общий	1	1
517	он в	2	1
518	в нашем	7	1
519	или во	1	1
520	то я	1	1
521	случае можно	1	1
522	вы увидите	1	1
523	что пока	1	1
524	так в	2	1
525	паузы и	1	1
526	в известном	2	1
527	им в	1	1
528	за кого	1	1
529	поэтому вполне	1	1
530	области так	1	1
531	как он	2	1
532	если он	1	1
533	а вовсе	1	1
534	по какому	1	1
535	не знать	3	1
536	сейчас и	1	1
537	раз когда	1	1
538	они сумеют	1	1
539	от которого	1	1
540	времени для	1	1
541	как увидим	1	1
542	не как	2	1
543	дело именно	1	1
544	в корне	2	1
545	которых эта	1	1
546	и вот	3	1
547	сказал что	1	1
548	у читателя	1	1
549	в английском	1	1
550	так уж	1	1
551	считать лишь	1	1
552	приходим к	1	1
553	смысле как	1	1
554	действительно так	1	1
555	но дело	1	1
556	без исключения	1	1
557	а разве	1	1
558	всеобщим достоянием	1	1
559	в одну	1	1
560	увидите что	1	1
561	так называемым	1	1
562	том случае	4	1
563	получает свое	1	1
564	в таких	2	1
565	а по	1	1
566	литературного языка	3	1
567	с целью	2	1
568	на каком	1	1
569	входит в	1	1
570	те или	1	1
571	на протяжении	2	1
572	мы на	1	1
573	с неба	1	1
574	известно что	1	1
575	же сорта	1	1
576	ведь в	1	1
577	он является	1	1
578	о которых	1	1
579	и вы	1	1
580	уже быть	1	1
581	далеко не	5	1
582	показывает что	1	1
583	с тем	6	1
584	и следовало	1	1
585	во внимание	5	1
586	п но	3	1
587	писать на	2	1
588	принадлежит в	1	1
589	можно считать	1	1
590	и было	1	1
591	иначе говоря	2	1
592	мере не	2	1
593	на себя	2	1
594	когда в	2	1
595	что значит	4	1
596	оно свидетельствует	1	1
597	одно дело	1	1
598	и при	2	1
599	что такое	4	1
600	знаний о	1	1
601	представить себе	1	1
602	мы приходим	1	1
603	это только	1	1
604	мы в	1	1
605	не столько	4	1
606	оказывается что	1	1
607	заявил что	1	1
608	что я	1	1
609	какой-то намек	1	1
610	вовсе еще	1	1
611	мы теперь	1	1
612	когда и	1	1
613	значение для	1	1
614	одном из	1	1
615	это утверждение	1	1
616	ряда других	2	1
617	том чтобы	4	1
618	действительно есть	1	1
619	на другую	1	1
620	речи в	7	1
621	чтобы она	1	1
622	однако в	2	1
623	и наоборот	1	1
624	не должно	1	1
625	быть не	2	1
626	по себе	6	1
627	так называемого	3	1
628	же мы	4	1
629	нас к	2	1
630	слово как	1	1
631	если и	2	1
632	в русской	1	1
633	тогда когда	4	1
634	к этим	1	1
635	в процессе	3	1
636	беда не	1	1
637	тогда и	1	1
638	в стилистическом	1	1
639	но только	1	1
640	чем не	1	1
641	значение этого	1	1
642	для работ	1	1
643	не могло	1	1
644	же значение	1	1
645	работы но	1	1
646	решительно никаких	1	1
647	казалось бы	1	1
648	самый язык	1	1
649	случаи как	1	1
650	правда в	1	1
651	на язык	1	1
652	того как	7	1
653	пример из	1	1
654	они являются	1	1
655	таким путем	1	1
656	того в	1	1
657	не стоило	1	1
658	есть такой	1	1
659	за исключением	1	1
660	и после	1	1
661	к работе	1	1
662	бы по	1	1
663	языка который	1	1
664	вместо этого	1	1
665	так то	2	1
666	и делает	1	1
667	же до	2	1
668	фактов и	1	1
669	не потому	3	1
670	сделать в	1	1
671	ни о	1	1
672	не станет	1	1
673	которых он	1	1
674	не давая	1	1
675	не могут	5	1
676	основных положений	1	1
677	когда мы	3	1
678	тот именно	1	1
679	отличается от	2	1
680	одного слова	1	1
681	к тому	3	1
682	школьной грамматикой	2	1
683	в наши	1	1
684	пушкин для	1	1
685	две разные	1	1
686	отказаться от	1	1
687	им по	1	1
688	то ни	1	1
689	как мы	5	1
690	и о	4	1
691	в виду	8	1
692	и говорить	2	1
693	говоря уже	2	1
694	на основе	1	1
695	ни стало	1	1
696	последнее время	1	1
697	только то	3	1
698	на той	1	1
699	том-то и	1	1
700	читателя в	1	1
701	на том	2	1
702	наукой и	1	1
703	имею в	2	1
704	эти факты	1	1
705	отсюда и	1	1
706	мог бы	2	1
707	она была	1	1
708	можно только	1	1
709	таких примеров	1	1
710	вот это	1	1
711	о нем	1	1
712	для одной	1	1
713	и возможно	1	1
714	писать и	1	1
715	язык и	2	1
716	при котором	2	1
717	после того	6	1
718	и просто	1	1
719	с того	1	1
720	можно сказать	2	1
721	не просто	2	1
722	то тем	1	1
723	что самое	1	1
724	и всякая	1	1
725	еще однако	1	1
726	нуждается в	1	1
727	иными словами	8	1
728	указано в	1	1
729	говорить как	1	1
730	сомневаюсь что	1	1
731	них в	1	1
732	состоящая в	1	1
733	что бы	1	1
734	стихи и	1	1
735	в свете	2	1
736	в данных	1	1
737	что тот	1	1
738	в том-то	1	1
739	судить по	1	1
740	некоторые существенные	1	1
741	в современной	1	1
742	указывает что	2	1
743	лишь о	2	1
744	чтобы выяснить	1	1
745	дела это	1	1
746	той мере	1	1
747	или нет	1	1
748	до очевидности	1	1
749	сразу же	2	1
750	который следует	1	1
751	и дело	1	1
752	тот же	6	1
753	время когда	1	1
754	или иные	1	1
755	языка на	1	1
756	согласно которой	1	1
757	наше время	1	1
758	который в	1	1
759	самые разнообразные	1	1
760	деле не	2	1
761	одних и	1	1
762	которых я	1	1
763	на мой	3	1
764	именно на	2	1
765	насчет того	1	1
766	не имеют	1	1
767	уже не	8	1
768	ряде случаев	1	1
769	видеть что	1	1
770	я имею	2	1
771	если мы	7	1
772	научное знание	2	1
773	этого понятия	1	1
774	в значении	2	1
775	нужно еще	1	1
776	которых можно	1	1
777	орфографической реформы	1	1
778	и обратно	1	1
779	если судить	1	1
780	языка но	3	1
781	то у	2	1
782	ту или	1	1
783	он имеет	2	1
784	был бы	3	1
785	не так	3	1
786	но вот	1	1
787	на основную	1	1
788	слова в	4	1
789	в одном	2	1
790	правильной постановке	1	1
791	не считается	1	1
792	с этими	1	1
793	не о	2	1
794	дело и	1	1
795	естественно что	3	1
796	вообще можно	1	1
797	каждый из	1	1
798	это какой-то	1	1
799	чем меньше	1	1
800	от того	5	1
801	вот оказывается	1	1
802	указание на	1	1
803	само собой	1	1
804	ни была	1	1
805	которое на	1	1
806	были бы	4	1
807	с общим	1	1
808	стилистическом отношении	1	1
809	заключается вовсе	1	1
810	или иной	7	1
811	точек зрения	2	1
812	себе представить	2	1
813	говорим о	2	1
814	так не	1	1
815	особенно же	1	1
816	в период	1	1
817	при отсутствии	1	1
818	и тех	1	1
819	собой разумеется	1	1
820	такое же	1	1
821	все благополучно	1	1
822	и др	1	1
823	виде эта	1	1
824	надо думать	1	1
825	обратиться к	1	1
826	обратить внимание	1	1
827	в некоторых	2	1
828	связано с	1	1
829	об изучении	1	1
830	которых мы	1	1
831	них вообще	1	1
832	с рядом	1	1
833	более того	1	1
834	не означает	2	1
835	самое слово	1	1
836	целью дать	1	1
837	именно так	2	1
838	ограничусь еще	1	1
839	возвращаясь к	1	1
840	подобного рода	2	1
841	вопросе о	2	1
842	речи это	1	1
843	о чем	2	1
844	нашей точки	1	1
845	для этой	1	1
846	не видит	1	1
847	но что	1	1
848	именно поэтому	2	1
849	является его	1	1
850	вместе с	2	1
851	пушкин а	1	1
852	мы говорим	4	1
853	что именно	3	1
854	п а	2	1
855	обязывает нас	1	1
856	из которых	1	1
857	поэзия и	3	1
858	п и	4	1
859	грамматикой то	1	1
860	xix века	3	1
861	его личной	1	1
862	стоило бы	1	1
863	целом ряде	1	1
864	той и	1	1
865	поводу в	1	1
866	кого же	2	1
867	пушкина я	1	1
868	согласно которому	2	1
869	я продолжаю	1	1
870	и другой	1	1
871	то на	1	1
872	в последнем	1	1
873	как например	2	1
874	сказать не	1	1
875	ссылки на	1	1
876	один только	1	1
877	каждое из	1	1
878	перестает уже	1	1
879	нужно отметить	1	1
880	такую картину	1	1
881	говорить что	3	1
882	этом смысле	1	1
883	к вопросу	2	1
884	каждой из	2	1
885	случаях когда	1	1
886	указать на	2	1
887	бы говорить	1	1
888	на форму	1	1
889	этого рода	3	1
890	пор еще	3	1
891	мой взгляд	3	1
892	от той	1	1
893	тем и	1	1
894	содержанием и	1	1
895	и от	1	1
896	пушкин и	1	1
897	ясное дело	1	1
898	котором он	1	1
899	другое дело	1	1
900	которая в	1	1
901	бы ему	1	1
902	остаются фактами	1	1
903	мне приходится	1	1
904	всего что	1	1
905	у них	1	1
906	той или	5	1
907	даже после	1	1
908	эти особенности	1	1
909	не должен	1	1
910	вообще в	1	1
911	против того	1	1
912	пришлось бы	1	1
913	ряд таких	1	1
914	нужно внушить	1	1
915	я в	3	1
916	отношении к	1	1
917	в целях	1	1
918	чем можно	2	1
919	одной из	1	1
920	слово в	3	1
921	не говоря	2	1
922	работы и	1	1
923	на более	1	1
924	состоит из	1	1
925	для каждой	2	1
926	то здесь	2	1
927	к его	2	1
928	не показано	1	1
929	для большинства	2	1
930	большей частью	1	1
931	решительно ни	1	1
932	а может	1	1
933	е для	1	1
934	и другие	1	1
935	к этому	1	1
936	как на	8	1
937	только путем	1	1
938	они не	3	1
939	смысле что	1	1
