N	2gram	Bakhtin_fo_2	Problemy
146	он был	2	3
147	он сам	1	3
148	мы будем	3	3
149	его художественного	1	3
150	за пределы	1	3
151	в одной	2	3
152	кроме того	3	3
153	когда он	1	3
154	и к	2	3
155	еще один	1	3
156	прямой и	1	3
157	никому не	1	3
158	всею его	1	3
159	это не	2	3
160	разобранные нами	1	3
161	а за	1	3
162	переходим к	3	3
163	такой же	1	3
164	и их	4	3
165	в их	3	3
166	образом и	1	3
167	в отношении	2	3
168	она не	2	3
169	на два	1	3
170	на него	1	3
171	себе самом	1	3
172	того и	1	3
173	слова как	1	3
174	во всем	1	3
175	уже говорили	4	3
176	могут быть	2	3
177	той или	1	3
178	но при	1	3
179	и этим	1	3
180	в себя	2	3
181	так и	7	3
182	не за	1	3
183	со всею	1	3
184	если бы	1	3
185	и даже	3	3
186	с ним	4	3
187	и здесь	1	3
188	в различных	1	3
189	между тем	1	3
190	что и	3	3
191	а он	1	3
192	и только	2	3
193	другого в	1	3
194	наконец в	2	3
195	здесь в	6	3
196	и следовательно	1	3
197	в формах	1	3
198	его в	6	3
199	тот же	3	3
200	и ее	1	3
201	со всеми	2	3
202	себя в	1	3
203	есть в	1	3
204	уже не	3	3
205	в виде	1	3
206	тем что	3	3
207	герой и	1	3
208	к самому	1	3
209	или иной	2	3
210	себя и	3	3
211	в рассказе	1	3
212	он и	1	3
213	по существу	5	3
214	все же	6	3
215	и для	9	3
216	в романе	13	3
217	не знает	2	3
218	другой стороны	1	3
219	того же	3	3
220	в последнем	2	3
221	есть и	4	3
222	самосознания и	1	3
223	ту же	2	2
224	отношения к	4	2
225	чтобы не	1	2
226	человека и	4	2
227	тем же	2	2
228	почти всегда	2	2
229	на материале	1	2
230	и о	2	2
231	вопрос о	1	2
232	во внутреннем	1	2
233	время как	1	2
234	бы ни	1	2
235	от друга	2	2
236	мы здесь	1	2
237	в каждой	1	2
238	и говорить	1	2
239	и явления	1	2
240	всем этим	1	2
241	этих случаях	1	2
242	но конечно	1	2
243	друг на	2	2
244	герой не	1	2
245	отношение к	3	2
246	друг от	2	2
247	друга и	1	2
248	не входят	1	2
249	опирается на	2	2
250	как в	4	2
251	с этим	5	2
252	целый ряд	3	2
253	и как	3	2
254	его к	1	2
255	та же	3	2
256	бы и	1	2
257	он там	1	2
258	бы не	1	2
259	из этих	4	2
260	им в	1	2
261	романа но	1	2
262	я пожалуй	1	2
263	как он	2	2
264	и еще	1	2
265	что тут	1	2
266	одно и	1	2
267	но все	1	2
268	а затем	3	2
269	об этом	1	2
270	из них	8	2
271	лишь на	1	2
272	ни в	1	2
273	в кухне	1	2
274	на друга	2	2
275	одна и	2	2
276	для чего	2	2
277	в тоне	1	2
278	автора и	2	2
279	том что	4	2
280	в рассказ	1	2
281	в которых	3	2
282	значение для	2	2
283	но эта	2	2
284	что было	3	2
285	одного куска	1	2
286	и то	1	2
287	раз и	1	2
288	иной раз	1	2
289	дело в	1	2
290	одна из	1	2
291	уст в	1	2
292	и всегда	2	2
293	слову и	1	2
294	к определенному	1	2
295	и является	1	2
296	и окружающий	1	2
297	что на	3	2
298	есть у	1	2
299	у нас	2	2
300	лежит в	2	2
301	должны быть	1	2
302	но к	1	2
303	здесь мы	3	2
304	для себя	1	2
305	и самое	4	2
306	в конце	2	2
307	всего этого	1	2
308	без всякого	2	2
309	особенно в	2	2
310	говорили что	1	2
311	то время	1	2
312	мы наблюдаем	3	2
313	он так	2	2
314	в образе	4	2
315	времени и	1	2
316	там это	1	2
317	это вовсе	1	2
318	в плоскости	2	2
319	с человеком	1	2
320	не был	2	2
321	в глаза	1	2
322	его жизни	4	2
323	все его	4	2
324	в форме	3	2
325	очень тонко	1	2
326	того что	3	2
327	быть и	2	2
328	словом и	2	2
329	и так	2	2
330	здесь с	1	2
331	и выходит	1	2
332	конечно не	4	2
333	не входит	1	2
334	уже в	4	2
335	и они	3	2
336	то и	1	2
337	в поэзии	2	2
338	же явления	1	2
339	имеется и	1	2
340	ведь это	1	2
341	и та	2	2
342	мы можем	1	2
343	каждый из	2	2
344	уже и	1	2
345	в самый	1	2
346	и др	5	2
347	что не	1	2
348	и пр	2	2
349	в руках	1	2
350	него не	1	2
351	так же	2	2
352	по своему	2	2
353	человек с	1	2
354	например в	1	2
355	этого слова	1	2
356	своей жизни	2	2
357	между собой	1	2
358	например у	1	2
359	и среди	1	2
360	в настоящее	1	2
361	лишь как	1	2
362	бы он	1	2
363	еще более	4	2
364	конце концов	1	2
365	сделаны из	1	2
366	образ человека	2	2
367	сказать что	1	2
368	и чувствует	1	2
369	авантюрного романа	1	2
370	но этот	1	2
371	нет но	1	2
372	ее в	3	2
373	в таком	1	2
374	во всяком	2	2
375	смысле слова	2	1
376	к полному	1	1
377	относится и	1	1
378	его моментов	1	1
379	на самом	1	1
380	это и	1	1
381	романа поэтому	1	1
382	и есть	2	1
383	как необходимый	2	1
384	и больше	1	1
385	видеть в	1	1
386	их и	1	1
387	есть не	1	1
388	и глубину	1	1
389	бы уже	1	1
390	всех его	1	1
391	внутреннего человека	1	1
392	дан в	3	1
393	выходит из	1	1
394	он как	1	1
395	своими корнями	2	1
396	и стиль	2	1
397	есть нечто	1	1
398	самом и	1	1
399	принадлежит к	2	1
400	роман в	2	1
401	и тем	1	1
402	вместо того	1	1
403	их к	1	1
404	их сам	1	1
405	ему в	3	1
406	конечно и	1	1
407	героев в	1	1
408	более глубокий	1	1
409	заключенных в	1	1
410	глубокой и	1	1
411	в сюжете	2	1
412	тем как	1	1
413	это имеет	1	1
414	иного рода	1	1
415	установкой на	1	1
416	а следовательно	3	1
417	с одной	2	1
418	землю и	1	1
419	но как	1	1
420	точка зрения	3	1
421	если в	2	1
422	в общем	1	1
423	менее всего	1	1
424	нет и	3	1
425	имеет громадное	2	1
426	и речи	1	1
427	большое значение	2	1
428	контексте в	2	1
429	учение о	1	1
430	одного момента	2	1
431	идет о	1	1
432	дело идет	2	1
433	каждая из	1	1
434	одном из	2	1
435	что как	1	1
436	однако не	1	1
437	характер носит	4	1
438	ничего и	1	1
439	главных героев	2	1
440	и художественного	3	1
441	и отчасти	1	1
442	человеком в	1	1
443	стороны мы	1	1
444	за свои	1	1
445	точкой зрения	1	1
446	примеров достаточно	1	1
447	благодаря этому	1	1
448	тон в	1	1
449	романа это	1	1
450	в нашем	1	1
451	которые в	1	1
452	самое это	1	1
453	ряд человеческих	1	1
454	форме диалога	1	1
455	в этой	2	1
456	эти новые	1	1
457	другом случае	1	1
458	эпохи и	2	1
459	не могла	2	1
460	его но	1	1
461	человек не	2	1
462	а вовсе	1	1
463	все они	3	1
464	но прежде	1	1
465	вообще не	1	1
466	всеми ее	1	1
467	сказать в	1	1
468	оно было	2	1
469	и лежат	1	1
470	в корне	2	1
471	мир как	1	1
472	достаточно чтобы	1	1
473	и единство	1	1
474	вот отчего	1	1
475	в содержание	1	1
476	этом мире	6	1
477	и по	3	1
478	на этом	2	1
479	будем говорить	1	1
480	однако в	1	1
481	становится как	1	1
482	раскрывается с	1	1
483	от нее	1	1
484	в нескольких	1	1
485	что все	2	1
486	и характер	1	1
487	они должны	1	1
488	и дальше	1	1
489	в мире	4	1
490	связанных с	3	1
491	и внутренняя	1	1
492	глубокий и	1	1
493	и иногда	1	1
494	друг другу	2	1
495	сразу с	1	1
496	ведь дело	1	1
497	более глубокой	2	1
498	должен был	1	1
499	в прямом	2	1
500	все равно	1	1
501	в ее	1	1
502	и уже	1	1
503	несмотря на	1	1
504	о чем	3	1
505	их лишь	1	1
506	чем в	1	1
507	такою же	1	1
508	и тогда	1	1
509	не мог	2	1
510	мы как	1	1
511	которую мы	1	1
512	в эпохи	1	1
513	как все	1	1
514	именно и	1	1
515	не становится	1	1
516	целого но	1	1
517	еще нет	3	1
518	необходимо указать	2	1
519	построить всю	1	1
520	что до	1	1
521	в частном	1	1
522	от его	1	1
523	для всякого	1	1
524	стало быть	1	1
525	принимают в	1	1
526	точку зрения	1	1
527	другом и	1	1
528	обращение к	1	1
529	превратиться в	1	1
530	и эти	1	1
531	без всяких	1	1
532	вещей и	7	1
533	непосредственное предметное	1	1
534	вернемся к	3	1
535	быть лишь	1	1
536	что есть	1	1
537	все для	1	1
538	сами герои	1	1
539	при всех	1	1
540	или что	1	1
541	в таких	1	1
542	виду что	1	1
543	есть прежде	1	1
544	что ему	1	1
545	жизни человек	1	1
546	в основе	6	1
547	материала в	1	1
548	героев и	4	1
549	и имеет	2	1
550	мир вещей	1	1
551	того чтобы	8	1
552	появляется в	1	1
553	не имеет	1	1
554	следовательно и	3	1
555	этих двух	1	1
556	и лишь	1	1
557	для поэзии	1	1
558	условность в	1	1
559	по своей	1	1
560	к вам	1	1
561	нам важно	1	1
562	связи с	8	1
563	еще довольно	1	1
564	до того	2	1
565	только с	1	1
566	здесь появляется	1	1
567	острое ощущение	1	1
568	точном смысле	1	1
569	мировоззрения в	1	1
570	формы для	3	1
571	особое внимание	1	1
572	очень часто	2	1
573	п в	1	1
574	и голос	1	1
575	же самое	3	1
576	числе и	2	1
577	сверх всего	1	1
578	всего в	3	1
579	здесь они	2	1
580	его с	1	1
581	важно было	1	1
582	когда они	1	1
583	своего выражения	1	1
584	где он	1	1
585	здесь еще	3	1
586	некоторой степени	1	1
587	я тебя	1	1
588	где нет	1	1
589	образы и	1	1
590	но только	1	1
591	с ее	1	1
592	как не	1	1
593	элементы этого	1	1
594	для читателя	1	1
595	так в	1	1
596	здесь он	1	1
597	те же	6	1
598	здесь как	1	1
599	отсюда и	2	1
600	и каждый	1	1
601	его вечной	1	1
602	еще в	1	1
603	жизнь и	3	1
604	которая в	1	1
605	и вообще	1	1
606	быть или	1	1
607	будем рассматривать	1	1
608	все дело	1	1
609	в смысле	5	1
610	часто и	1	1
611	имеет еще	1	1
612	переходить в	1	1
613	и поэтому	1	1
614	за пределами	1	1
615	но мы	1	1
616	можно сказать	2	1
617	диалога с	1	1
618	может не	1	1
619	в значительной	1	1
620	не выходит	1	1
621	на всех	1	1
622	необходимый момент	2	1
623	и во	6	1
624	функций в	1	1
625	на одном	1	1
626	же характер	1	1
627	человека из	1	1
628	говорит он	1	1
629	сюда же	2	1
630	бы поставить	1	1
631	в пародийном	1	1
632	романа в	2	1
633	ее как	1	1
634	поэтому все	1	1
635	все больше	1	1
636	что здесь	2	1
637	проявляется прежде	1	1
638	один из	2	1
639	утрачивает свое	1	1
640	образов и	1	1
641	мы видим	2	1
642	стиль в	1	1
643	важное значение	1	1
644	они становятся	1	1
645	вступить в	1	1
646	как пародия	1	1
647	его жизнь	1	1
648	в устах	1	1
649	то в	2	1
650	и действительно	1	1
651	еще и	1	1
652	только тон	1	1
653	в уста	2	1
654	именно на	1	1
655	в качестве	3	1
656	где они	1	1
657	с нею	1	1
658	человека эта	1	1
659	иной форме	1	1
660	этого нового	2	1
661	него и	2	1
662	здесь же	1	1
663	рано или	1	1
664	глаза и	1	1
665	ни с	1	1
666	мир в	4	1
667	и прямой	1	1
668	отклоняется от	1	1
669	как их	1	1
670	события которое	1	1
671	сами по	2	1
672	сказать более	1	1
673	зрения другого	3	1
674	но что	1	1
675	явлениями и	1	1
676	и сама	1	1
677	и делает	1	1
678	и строго	1	1
679	о которых	1	1
680	не было	3	1
681	чувствует себя	3	1
682	и неожиданные	1	1
683	не до	1	1
684	никого не	1	1
685	или поздно	1	1
686	связан с	1	1
687	одной стороны	1	1
688	землю но	1	1
689	мы это	1	1
690	и т.п	2	1
691	герои и	1	1
692	каждом из	2	1
693	том как	3	1
694	глубокая и	1	1
695	и самая	2	1
696	он часто	1	1
697	только один	2	1
698	такое же	1	1
699	на которые	1	1
700	мира она	1	1
701	больше и	2	1
702	смысла и	2	1
703	от этого	2	1
704	которых мы	1	1
705	в воздухе	1	1
706	после этих	1	1
707	и непосредственно	1	1
708	его как	1	1
709	дух и	1	1
710	так называемой	1	1
711	одну из	1	1
712	а так	1	1
713	всеми своими	1	1
714	здесь имеет	2	1
715	и слово	1	1
716	в связи	8	1
717	с помощью	3	1
718	на этой	1	1
719	следовало бы	1	1
720	все более	1	1
721	различным образом	1	1
722	человек в	2	1
723	вместе с	9	1
724	двух последних	1	1
725	стиле и	1	1
726	и потому	2	1
727	как это	2	1
728	в присутствии	1	1
729	в духе	2	1
730	многообразнейший мир	1	1
731	не знал	1	1
732	и глубоко	1	1
733	из уст	1	1
734	не боится	2	1
735	того здесь	1	1
736	это есть	1	1
737	форма в	2	1
738	и функций	1	1
739	в это	3	1
740	стремятся к	1	1
741	в основном	8	1
742	занимает в	1	1
743	о его	2	1
744	которой он	2	1
745	нисколько не	1	1
746	миру в	1	1
747	и от	2	1
748	в точном	1	1
749	в пределе	1	1
750	тем более	3	1
751	слова у	1	1
752	это как	1	1
753	в двух	2	1
754	наличной действительности	1	1
755	с двух	1	1
756	с установкой	1	1
757	увидим дальше	1	1
758	и ни	1	1
759	своих героев	1	1
760	дана в	3	1
761	его функции	1	1
762	же в	4	1
763	обстоит дело	1	1
764	видения и	2	1
765	по поводу	1	1
766	от ее	1	1
767	за исключением	1	1
768	на более	1	1
769	они как	1	1
770	же относится	1	1
771	жизни а	2	1
772	лишает их	1	1
773	жизни и	8	1
774	все что	2	1
775	правда все	1	1
776	и другие	3	1
777	этой точки	1	1
778	до некоторой	1	1
779	значение они	1	1
780	к этому	3	1
781	как на	2	1
782	том числе	3	1
783	они не	1	1
