N	2gram	Losev_Prob_3	StatiiOP
101	нужно сказать	1	5
102	там где	1	5
103	что мы	8	5
104	все это	5	5
105	была бы	1	5
106	совершенно не	4	5
107	жизни и	6	5
108	так же	5	5
109	речь идет	1	4
110	как это	2	4
111	это и	7	4
112	в которой	2	4
113	вопрос о	1	4
114	бы и	1	4
115	что это	3	4
116	на то	3	4
117	что она	1	4
118	и почему	1	4
119	является не	2	4
120	но все	3	4
121	но если	6	4
122	том как	2	4
123	представление о	1	4
124	и очень	3	4
125	можно ли	4	4
126	дело не	2	4
127	не имеет	9	4
128	это слово	1	4
129	как будто	3	4
130	в ее	4	4
131	языка и	4	4
132	что у	3	4
133	и что	7	4
134	заключается в	4	4
135	во втором	1	4
136	этот вопрос	3	4
137	в качестве	3	4
138	же и	4	4
139	никто не	2	4
140	мы находим	7	4
141	как раз	8	4
142	не было	5	4
143	даже не	2	4
144	в частности	2	4
145	как бы	9	4
146	тем более	3	4
147	пушкиным и	1	4
148	или иного	3	4
149	того или	6	4
150	это в	2	4
151	гораздо более	5	4
152	же как	3	3
153	того же	2	3
154	и без	4	3
155	тем же	2	3
156	должна быть	1	3
157	и за	2	3
158	то это	10	3
159	конечно и	1	3
160	в ней	5	3
161	еще не	5	3
162	в чем	4	3
163	своего рода	1	3
164	но не	3	3
165	не все	1	3
166	ответ на	1	3
167	или иное	2	3
168	в истории	1	3
169	общего с	3	3
170	с этим	2	3
171	так называемая	1	3
172	не являются	2	3
173	это просто	1	3
174	то в	3	3
175	это можно	2	3
176	точку зрения	1	3
177	во многих	1	3
178	ведь и	1	3
179	не значит	3	3
180	связанные с	1	3
181	же касается	4	3
182	в другом	2	3
183	и с	9	3
184	лишь в	1	3
185	и тем	9	3
186	даже в	1	3
187	ни в	8	3
188	о которой	1	3
189	что не	1	3
190	тому что	4	3
191	во время	1	3
192	пушкина с	1	3
193	в конце	5	3
194	в основе	2	3
195	а во	1	3
196	очень мало	2	3
197	в каком	4	3
198	обстоятельство что	1	3
199	и вполне	5	3
200	что оно	2	3
201	для себя	2	3
202	то или	3	3
203	об этом	3	3
204	поэтому в	1	3
205	и вообще	8	3
206	и нужно	1	3
207	внимание на	1	3
208	и только	6	3
209	значит что	7	3
210	но с	2	3
211	по мнению	2	3
212	с одной	2	3
213	если это	1	3
214	в виде	6	3
215	в начале	2	3
216	ни с	4	3
217	в очень	1	3
218	без всякой	1	3
219	а именно	8	3
220	а с	2	3
221	что для	3	3
222	на этот	4	3
223	этой главы	1	3
224	в тех	3	3
225	да и	5	3
226	с этой	3	3
227	видно что	1	3
228	не является	11	3
229	и для	2	3
230	не существует	1	3
231	в результате	2	3
232	будто бы	3	3
233	в таком	5	3
234	ничего общего	7	3
235	отношения к	3	2
236	них это	1	2
237	мере в	1	2
238	в первом	1	2
239	не хочет	1	2
240	а как	2	2
241	мы имеем	2	2
242	мы не	7	2
243	время как	4	2
244	из того	3	2
245	подчеркнуть что	1	2
246	литературы и	2	2
247	быть в	2	2
248	совсем не	2	2
249	в сторону	1	2
250	таком положении	1	2
251	и речи	1	2
252	за пределы	5	2
253	идет о	1	2
254	в своем	5	2
255	есть в	3	2
256	смысле этого	1	2
257	как иначе	4	2
258	в каком-то	1	2
259	от этого	1	2
260	в литературном	1	2
261	так или	1	2
262	бы не	1	2
263	и и	1	2
264	то обстоятельство	1	2
265	в себе	8	2
266	но он	1	2
267	но на	1	2
268	в наших	2	2
269	вообще не	1	2
270	при этом	4	2
271	но именно	2	2
272	он не	8	2
273	опять-таки не	1	2
274	всех этих	2	2
275	свою собственную	3	2
276	этого вопроса	1	2
277	и более	2	2
278	что ни	1	2
279	тут не	1	2
280	что все	2	2
281	разница между	1	2
282	при помощи	8	2
283	его в	3	2
284	это вовсе	4	2
285	первую очередь	3	2
286	дела и	1	2
287	не всегда	1	2
288	нисколько не	2	2
289	перед собой	1	2
290	только тем	1	2
291	в первую	3	2
292	имеет ничего	3	2
293	в такой	1	2
294	одним и	1	2
295	бы мы	2	2
296	втором случае	1	2
297	без всяких	1	2
298	произведения в	2	2
299	является вполне	1	2
300	тем самым	5	2
301	дело когда	1	2
302	она не	3	2
303	что с	1	2
304	как о	5	2
305	на него	1	2
306	пушкина можно	1	2
307	говорить о	3	2
308	случае не	3	2
309	не имели	2	2
310	ничего не	3	2
311	больше чем	1	2
312	тем не	10	2
313	только с	4	2
314	что на	1	2
315	начиная с	1	2
316	есть только	4	2
317	и такие	3	2
318	что при	2	2
319	о них	1	2
320	и это	9	2
321	времени но	1	2
322	без всякого	3	2
323	говорит об	1	2
324	то время	4	2
325	и сам	5	2
326	что от	1	2
327	в эпоху	1	2
328	для этого	6	2
329	положении дела	1	2
330	то есть	34	2
331	а также	4	2
332	и все	3	2
333	все в	1	2
334	и во	2	2
335	а потому	1	2
336	отметить что	1	2
337	крайней мере	5	2
338	и можно	2	2
339	что здесь	5	2
340	быть и	3	2
341	д и	4	2
342	со всеми	1	2
343	с которыми	2	2
344	и у	2	2
345	уже в	3	2
346	конце первой	1	2
347	ведь если	2	2
348	свидетельствует о	1	2
349	этот раз	3	2
350	а то	3	2
351	могло бы	3	2
352	у него	1	2
353	даже и	16	2
354	самого же	2	2
355	или иначе	1	2
356	представляет собою	1	2
357	еще и	7	2
358	медного всадника	1	2
359	одной стороны	1	2
360	однако и	1	2
361	по крайней	5	2
362	если не	3	2
363	стороны в	1	2
364	на который	1	2
365	ни на	3	2
366	и потому	7	2
367	находим и	1	2
368	а если	1	2
369	такого рода	6	2
370	по существу	2	2
371	том смысле	3	2
372	этого слова	5	2
373	этом случае	5	2
374	между прочим	2	2
375	точно и	1	2
376	и тогда	3	2
377	но для	1	2
378	ли в	1	2
379	при таком	2	2
380	о котором	1	2
381	то не	1	2
382	находим например	1	2
383	истории литературы	1	2
384	зрения в	1	2
385	в этих	2	2
386	хотя в	1	2
387	знака в	1	2
388	гораздо больше	2	2
389	несмотря на	1	2
390	дело с	1	2
391	в своих	1	2
392	можно назвать	1	2
393	не должны	1	1
394	художественного произведения	14	1
395	являются такими	1	1
396	но тогда	3	1
397	словами и	1	1
398	показаться что	1	1
399	и есть	5	1
400	здесь и	3	1
401	чего не	1	1
402	что эти	1	1
403	от которых	1	1
404	не говорим	1	1
405	едва ли	5	1
406	какими бы	1	1
407	и этот	1	1
408	и могут	2	1
409	живой речи	1	1
410	мы называем	1	1
411	его не	2	1
412	каком случае	2	1
413	который был	1	1
414	достаточно привести	1	1
415	это казалось	1	1
416	на тему	1	1
417	от друга	2	1
418	но даже	4	1
419	и самого	1	1
420	на нем	1	1
421	и на	1	1
422	всегда можно	1	1
423	между собой	1	1
424	бы то	4	1
425	бы она	2	1
426	интерпретации и	1	1
427	за нас	1	1
428	них всегда	1	1
429	но как	4	1
430	знак и	3	1
431	а только	5	1
432	только при	4	1
433	в стихе	1	1
434	было а	1	1
435	не хотел	1	1
436	друг от	2	1
437	в настоящем	3	1
438	результате этого	1	1
439	другой же	1	1
440	требует и	1	1
441	во что	1	1
442	они ни	1	1
443	оказывается не	1	1
444	чем мы	1	1
445	настоящем смысле	1	1
446	до его	1	1
447	перед нами	8	1
448	кроме того	3	1
449	как вполне	2	1
450	на память	1	1
451	хотя и	5	1
452	это тоже	2	1
453	и к	6	1
454	нет здесь	2	1
455	для ее	2	1
456	не очень	2	1
457	на какой	1	1
458	или иную	1	1
459	итак и	1	1
460	значения как	1	1
461	еще на	2	1
462	себе как	3	1
463	указания на	3	1
464	а во-вторых	1	1
465	он в	2	1
466	в нашем	5	1
467	в известном	2	1
468	с их	2	1
469	звуков а	1	1
470	значение так	1	1
471	вообще а	1	1
472	бы только	2	1
473	и до	2	1
474	иначе и	1	1
475	имеет для	1	1
476	как он	1	1
477	личность но	1	1
478	всей его	2	1
479	а вовсе	2	1
480	уже решительно	1	1
481	время и	2	1
482	сейчас и	1	1
483	от которого	1	1
484	на одну	2	1
485	в узком	1	1
486	не как	1	1
487	нашего времени	1	1
488	чтобы в	1	1
489	можно даже	1	1
490	какой бы	1	1
491	приходим к	1	1
492	но дело	1	1
493	такого же	2	1
494	бы они	1	1
495	в одну	1	1
496	так называемым	1	1
497	являются и	1	1
498	содержит в	3	1
499	не считать	4	1
500	получает свое	1	1
501	в таких	3	1
502	входит в	1	1
503	это было	2	1
504	нечего и	1	1
505	не имела	1	1
506	но вовсе	1	1
507	то все	1	1
508	и соответствующие	1	1
509	и дает	1	1
510	более широком	1	1
511	ведь в	2	1
512	всего прочего	1	1
513	по всему	1	1
514	для них	2	1
515	он является	3	1
516	в них	1	1
517	о которых	3	1
518	и вы	1	1
519	является их	1	1
520	далеко не	1	1
521	которое имеет	3	1
522	на основании	2	1
523	с тем	5	1
524	кроме самого	1	1
525	во внимание	2	1
526	которой он	1	1
527	всегда и	1	1
528	сейчас мы	2	1
529	этого произведения	3	1
530	мере не	1	1
531	в один	1	1
532	когда в	3	1
533	со всей	1	1
534	которую он	1	1
535	от своего	1	1
536	и при	2	1
537	а главное	1	1
538	что такое	3	1
539	нас не	5	1
540	мы приходим	1	1
541	ли можно	2	1
542	мы в	4	1
543	не столько	2	1
544	оказывается что	1	1
545	значение то	1	1
546	от себя	2	1
547	оно стало	1	1
548	вовсе еще	1	1
549	мы теперь	2	1
550	этих точек	1	1
551	а есть	1	1
552	том чтобы	1	1
553	иным как	1	1
554	в прямом	1	1
555	и эти	1	1
556	действительно есть	1	1
557	на другую	1	1
558	речи в	1	1
559	такова же	1	1
560	том и	1	1
561	чтобы она	1	1
562	однако в	2	1
563	не должно	1	1
564	быть не	1	1
565	бы быть	3	1
566	единственный способ	2	1
567	по себе	25	1
568	же мы	1	1
569	нас к	2	1
570	же во	1	1
571	нет никакого	4	1
572	если и	1	1
573	каждого отдельного	1	1
574	таких случаях	2	1
575	но они	1	1
576	мы пока	1	1
577	лиц и	1	1
578	из нас	1	1
579	пушкина только	1	1
580	и другое	1	1
581	хотелось бы	1	1
582	на котором	2	1
583	тогда когда	1	1
584	она ни	2	1
585	что их	2	1
586	и притом	4	1
587	в процессе	2	1
588	для языка	1	1
589	у ломоносова	1	1
590	и имеет	1	1
591	опираться на	1	1
592	во всякой	1	1
593	но только	6	1
594	чем не	3	1
595	казалось бы	1	1
596	правда в	1	1
597	только и	8	1
598	нас еще	1	1
599	они являются	1	1
600	целое в	1	1
601	и является	4	1
602	и после	2	1
603	о чем-то	4	1
604	вместо этого	1	1
605	так то	1	1
606	которая по	1	1
607	всех прочих	1	1
608	и далее	1	1
609	ни о	3	1
610	мы встречаем	1	1
611	данного произведения	1	1
612	не могут	1	1
613	когда мы	15	1
614	другой и	1	1
615	отличается от	4	1
616	к тому	3	1
617	же только	1	1
618	такие которые	1	1
619	языка что	1	1
620	сделать только	1	1
621	приходится сказать	1	1
622	то ни	6	1
623	вещей в	1	1
624	как мы	8	1
625	и о	5	1
626	в виду	10	1
627	но при	1	1
628	и говорить	1	1
629	и грамматик	1	1
630	с каким	1	1
631	ни стало	1	1
632	которую указывает	2	1
633	было сделать	1	1
634	только то	2	1
635	только более	1	1
636	нечто целое	2	1
637	на том	1	1
638	прямом смысле	1	1
639	и когда	1	1
640	итак если	1	1
641	что говорилось	1	1
642	имеет целый	1	1
643	которыми мы	1	1
644	мог бы	1	1
645	почему же	1	1
646	на которую	3	1
647	можно только	1	1
648	разного рода	2	1
649	но у	1	1
650	является в	2	1
651	разумеется что	1	1
652	хотя это	2	1
653	быть никакого	1	1
654	образом в	1	1
655	опять-таки здесь	1	1
656	вот это	2	1
657	о ней	2	1
658	никогда и	1	1
659	авторы этих	1	1
660	только так	1	1
661	но к	1	1
662	и та	1	1
663	прав в	2	1
664	язык и	1	1
665	настоящее время	2	1
666	других вопросов	1	1
667	в глаза	1	1
668	можно сказать	6	1
669	все его	1	1
670	не просто	23	1
671	там же	1	1
672	то тем	1	1
673	несомненно и	1	1
674	в полтаве	1	1
675	на факт	1	1
676	которые мы	3	1
677	нуждается в	1	1
678	во всей	3	1
679	быть даже	3	1
680	что бы	1	1
681	в свете	1	1
682	еще только	1	1
683	каких бы	1	1
684	в данных	1	1
685	самостоятельно и	1	1
686	следовательно в	1	1
687	привести хотя	1	1
688	что будет	1	1
689	сразу же	2	1
690	что только	1	1
691	чем он	2	1
692	тезис в	1	1
693	самим пушкиным	1	1
694	д конечно	1	1
695	как нечто	9	1
696	бесконечного ряда	1	1
697	который в	2	1
698	самые разнообразные	1	1
699	бы ни	1	1
700	i и	2	1
701	критической литературе	1	1
702	копии и	2	1
703	себя в	2	1
704	не имеют	4	1
705	уже не	7	1
706	из бесконечного	1	1
707	если мы	16	1
708	именно второй	1	1
709	и обратно	1	1
710	и других	1	1
711	ту или	1	1
712	был бы	1	1
713	не так	3	1
714	себе в	1	1
715	но вот	3	1
716	на глаза	1	1
717	слова в	1	1
718	пушкина то	1	1
719	в одном	1	1
720	сами по	6	1
721	естественно что	1	1
722	которые могут	1	1
723	и никогда	1	1
724	вполне достаточно	1	1
725	д во	1	1
726	от того	2	1
727	указание на	1	1
728	необозримое количество	1	1
729	само собой	2	1
730	о каком	2	1
731	ни была	2	1
732	есть точно	1	1
733	были бы	2	1
734	чем так	1	1
735	с общим	1	1
736	представляется в	1	1
737	или иной	8	1
738	себе представить	1	1
739	говорим о	3	1
740	значение которое	2	1
741	ч ii	1	1
742	на ее	2	1
743	здесь в	3	1
744	иначе но	1	1
745	с той	5	1
746	собой разумеется	1	1
747	такое же	1	1
748	или о	1	1
749	обратить внимание	1	1
750	этот термин	1	1
751	них и	1	1
752	которых мы	1	1
753	до конца	1	1
754	не на	1	1
755	не означает	1	1
756	вопросов касающихся	1	1
757	именно так	3	1
758	что единственный	1	1
759	отделить от	1	1
760	меньше всего	1	1
761	подобного рода	3	1
762	речи это	1	1
763	о чем	2	1
764	бы совершенно	1	1
765	в одно	1	1
766	для этой	1	1
767	и вовсе	4	1
768	но что	2	1
769	вместе с	2	1
770	такой форме	1	1
771	д в	1	1
772	некоторые из	1	1
773	здесь является	1	1
774	мы говорим	4	1
775	и гораздо	1	1
776	есть такое	3	1
777	тот факт	1	1
778	что именно	1	1
779	сразу во	1	1
780	из которых	2	1
781	к своему	1	1
782	читатель мог	1	1
783	к самой	1	1
784	лежащий в	1	1
785	с некоторыми	1	1
786	уже без	1	1
787	это за	3	1
788	чтобы читатель	1	1
789	и там	2	1
790	на какой-то	2	1
791	и всей	2	1
792	он гораздо	1	1
793	всех его	1	1
794	при условии	2	1
795	ни для	2	1
796	говорить что	1	1
797	к вопросу	1	1
798	каждой из	1	1
799	случаях когда	1	1
800	указать на	1	1
801	факт что	1	1
802	от той	1	1
803	и от	9	1
804	пушкин и	1	1
805	котором он	2	1
806	или в	4	1
807	узком смысле	1	1
808	другое дело	2	1
809	в настоящее	2	1
810	в отдельных	1	1
811	обращается к	1	1
812	себя самого	1	1
813	всего что	1	1
814	у них	2	1
815	но еще	1	1
816	той или	12	1
817	бы в	2	1
818	в литературной	1	1
819	не должен	1	1
820	конце концов	3	1
821	пришлось бы	1	1
822	знак в	4	1
823	пушкина мы	1	1
824	исключительно в	1	1
825	уже давно	1	1
826	петра i	3	1
827	чем как	1	1
828	в целях	1	1
829	к самым	1	1
830	но эта	3	1
831	с ней	5	1
832	же будет	1	1
833	это делает	1	1
834	то понимание	1	1
835	на более	1	1
836	состоит из	5	1
837	их с	1	1
838	оно не	1	1
839	из этого	3	1
840	его личная	1	1
841	большей частью	1	1
842	решительно ни	1	1
843	но эти	1	1
844	а может	2	1
845	и другие	3	1
846	к этому	1	1
847	как на	2	1
848	точно так	3	1
849	только путем	3	1
850	они не	1	1
851	смысле что	3	1
