N	2gram	Losev_Prob_1	Formalny
175	не было	4	3
176	его как	2	3
177	в россии	1	3
178	произведение в	1	3
179	ни на	4	3
180	направление в	2	3
181	или иного	2	3
182	в художественном	1	3
183	в основном	1	3
184	но это	8	3
185	действительность не	1	3
186	она должна	1	3
187	же в	4	3
188	от всех	2	3
189	что он	7	3
190	думать что	1	3
191	же как	2	2
192	чтобы не	1	2
193	и это	9	2
194	оно было	1	2
195	и должен	1	2
196	в году	1	2
197	входящих в	1	2
198	от всякой	1	2
199	вопрос о	1	2
200	эстетики и	1	2
201	литературы и	4	2
202	а только	5	2
203	и всякий	1	2
204	нет и	2	2
205	за пределы	6	2
206	во что	1	2
207	чем же	2	2
208	искусства не	1	2
209	с этим	3	2
210	в него	2	2
211	однако не	3	2
212	в действительности	3	2
213	от этого	1	2
214	не приходится	1	2
215	от действительности	1	2
216	он в	2	2
217	и те	1	2
218	и если	6	2
219	на его	2	2
220	а вовсе	1	2
221	том чтобы	1	2
222	ни были	1	2
223	но ведь	3	2
224	но все	3	2
225	является конечно	1	2
226	того или	2	2
227	это не	6	2
228	действительности в	3	2
229	начала и	1	2
230	отражение в	1	2
231	действий и	1	2
232	ни в	7	2
233	с тем	5	2
234	мы видели	1	2
235	нисколько не	3	2
236	их на	1	2
237	в эту	2	2
238	не так	1	2
239	что было	1	2
240	войти в	1	2
241	раз и	9	2
242	чтобы стать	1	2
243	к другим	1	2
244	только не	3	2
245	следовательно и	2	2
246	ничего не	10	2
247	одна из	1	2
248	до настоящего	1	2
249	в самой	3	2
250	учения о	2	2
251	к ней	1	2
252	и является	7	2
253	нам важно	1	2
254	может и	3	2
255	от того	1	2
256	настоящего времени	1	2
257	и заключается	2	2
258	указать на	1	2
259	его с	1	2
260	не есть	29	2
261	если же	1	2
262	вещей в	1	2
263	ни стало	1	2
264	в науке	2	2
265	или для	1	2
266	произведения а	1	2
267	на нее	1	2
268	не с	1	2
269	глубоко и	1	2
270	с ним	3	2
271	часто и	2	2
272	и должно	2	2
273	на их	1	2
274	кого не	1	2
275	и что	9	2
276	как ее	1	2
277	или на	3	2
278	и художественная	1	2
279	единства и	1	2
280	не выходит	1	2
281	между тем	2	2
282	функций в	1	2
283	мы ни	1	2
284	во всей	3	2
285	не сводится	1	2
286	нем и	1	2
287	действительности не	1	2
288	только в	7	2
289	а часто	2	2
290	несколько подробнее	1	2
291	уже не	3	2
292	не можем	2	2
293	если мы	11	2
294	ни одного	1	2
295	и типов	1	2
296	чтобы он	1	2
297	и чисто	3	2
298	не дает	1	2
299	в душе	1	2
300	его и	1	2
301	могло бы	1	2
302	сами по	3	2
303	как такового	2	2
304	как раз	13	2
305	даже и	8	2
306	перейти к	4	2
307	или иначе	2	2
308	здесь в	3	2
309	сама по	4	2
310	она является	2	2
311	и самый	1	2
312	не на	3	2
313	самое понятие	1	2
314	все время	2	2
315	была бы	1	2
316	но есть	2	2
317	под влиянием	1	2
318	мира в	1	2
319	через нее	1	2
320	бы оно	3	2
321	вступает в	1	2
322	поняты и	1	2
323	вместе с	2	2
324	и особенно	2	2
325	его содержание	1	2
326	литературы но	1	2
327	для нашего	2	2
328	она есть	5	2
329	одновременно с	1	2
330	образом на	1	2
331	по существу	2	2
332	литературе и	4	2
333	является для	1	2
334	явление природы	1	2
335	для этой	1	2
336	прежде чем	3	2
337	в результате	2	2
338	ни было	1	2
339	тот или	1	2
340	только как	1	2
341	в системе	1	2
342	что такое	6	2
343	иная чем	1	2
344	нас не	2	2
345	трудности и	1	1
346	а между	1	1
347	смысле слова	7	1
348	ту же	1	1
349	этого в	1	1
350	также и	11	1
351	например в	2	1
352	для построения	2	1
353	начинается с	1	1
354	себя как	1	1
355	мы здесь	2	1
356	он может	1	1
357	других областей	1	1
358	и есть	6	1
359	что смысл	1	1
360	в первом	2	1
361	из самых	1	1
362	но чего	1	1
363	по преимуществу	2	1
364	едва ли	2	1
365	для этих	2	1
366	и этот	1	1
367	мы уже	5	1
368	той же	1	1
369	самое же	1	1
370	и само	1	1
371	и живых	1	1
372	на первом	1	1
373	которую мы	1	1
374	почти все	1	1
375	х годов	1	1
376	конструкции мы	1	1
377	действительности с	1	1
378	кто же	1	1
379	учение об	1	1
380	это время	1	1
381	явлением но	1	1
382	нет а	1	1
383	xix века	1	1
384	говоря уже	2	1
385	оно ни	1	1
386	в чем	3	1
387	не имеющий	3	1
388	как таковая	1	1
389	но конечно	1	1
390	действиях в	1	1
391	и всего	1	1
392	совсем не	4	1
393	в данном	9	1
394	ее внутреннее	1	1
395	или иное	1	1
396	и вовсе	4	1
397	общего с	8	1
398	построения и	1	1
399	не через	1	1
400	имела бы	1	1
401	очень трудно	2	1
402	не хватает	2	1
403	место именно	1	1
404	перед нами	5	1
405	хотя и	6	1
406	читатель это	1	1
407	есть ли	1	1
408	о самом	1	1
409	то в	5	1
410	в условиях	1	1
411	и огромную	1	1
412	перестанет быть	2	1
413	бы и	1	1
414	ни один	1	1
415	мы получаем	3	1
416	самой природе	1	1
417	так или	2	1
418	из этих	2	1
419	а особенно	1	1
420	может считаться	1	1
421	нами в	1	1
422	от простого	1	1
423	общей философии	1	1
424	к единству	1	1
425	совершается не	1	1
426	как он	4	1
427	на то	8	1
428	теории и	1	1
429	этого отражения	1	1
430	как оно	3	1
431	здесь по-видимому	1	1
432	тем не	18	1
433	художественном образе	1	1
434	действительность как	1	1
435	сам является	1	1
436	не значит	2	1
437	действительности к	2	1
438	вообще не	2	1
439	еще мало	1	1
440	том и	1	1
441	чтобы в	1	1
442	таких которые	1	1
443	прошлого века	1	1
444	более отчетливо	1	1
445	символы и	1	1
446	на этом	1	1
447	ним на	2	1
448	или иных	2	1
449	в нее	1	1
450	величин и	1	1
451	и понятие	2	1
452	однако едва	1	1
453	они должны	1	1
454	связанных с	1	1
455	и чтобы	2	1
456	на этой	2	1
457	заключается в	1	1
458	всеми своими	2	1
459	может стать	1	1
460	этом смысле	6	1
461	и тем	13	1
462	для них	2	1
463	но уже	5	1
464	он является	1	1
465	нет в	1	1
466	далеко не	5	1
467	всеми другими	1	1
468	и уже	3	1
469	он и	8	1
470	его нам	1	1
471	это совершенно	4	1
472	этой вещи	1	1
473	и тогда	1	1
474	смысл и	3	1
475	и ко	1	1
476	в этих	3	1
477	или вообще	2	1
478	что между	1	1
479	что если	2	1
480	она сама	1	1
481	внешним и	1	1
482	соприкосновение с	1	1
483	на данный	1	1
484	в такой	1	1
485	в котором	5	1
486	и конкретных	1	1
487	чем более	1	1
488	и свой	1	1
489	материализма для	1	1
490	знаем что	2	1
491	них есть	1	1
492	бы мы	3	1
493	нему и	1	1
494	до последнего	1	1
495	взятые сами	2	1
496	нас только	1	1
497	в силу	1	1
498	но он	3	1
499	друг другу	2	1
500	самих по	1	1
501	этом необходимо	1	1
502	есть еще	3	1
503	тому чтобы	1	1
504	и почти	1	1
505	неопределенно и	1	1
506	для нее	1	1
507	не знает	1	1
508	и вся	1	1
509	тому что	4	1
510	и очень	2	1
511	этом не	1	1
512	на один	2	1
513	иной раз	1	1
514	менее трудно	1	1
515	мышления и	4	1
516	не имеет	2	1
517	на котором	1	1
518	текста и	5	1
519	если в	1	1
520	и притом	4	1
521	и сама	2	1
522	которого он	2	1
523	говорить о	6	1
524	но только	2	1
525	того чтобы	9	1
526	та или	1	1
527	для всего	2	1
528	его от	3	1
529	правда в	1	1
530	принципы и	1	1
531	и без	1	1
532	это то	1	1
533	он пытается	1	1
534	на себя	2	1
535	и существенное	1	1
536	отрицательное отношение	1	1
537	понятными и	1	1
538	для мысли	1	1
539	по своей	1	1
540	чтобы этот	1	1
541	потому что	16	1
542	же он	1	1
543	в сознании	5	1
544	было не	1	1
545	только с	1	1
546	от конкретных	1	1
547	уже и	3	1
548	этом отношении	1	1
549	мы и	4	1
550	что на	1	1
551	однако это	3	1
552	и искусство	1	1
553	уже о	1	1
554	над другими	1	1
555	не могут	2	1
556	есть только	8	1
557	могут быть	2	1
558	однако история	1	1
559	содержанием и	1	1
560	того о	1	1
561	как для	2	1
562	выделить его	1	1
563	например на	2	1
564	теории в	2	1
565	только это	1	1
566	ничего общего	11	1
567	этой структуры	1	1
568	правда не	1	1
569	необходимо изучить	1	1
570	они вовсе	2	1
571	и самое	1	1
572	элементы в	1	1
573	то естественно	1	1
574	в вещах	1	1
575	и о	8	1
576	чрезвычайно сложным	1	1
577	данном случае	8	1
578	быть вполне	1	1
579	и важно	1	1
580	каждую вещь	1	1
581	сознания с	2	1
582	мы наблюдаем	2	1
583	если они	1	1
584	только через	1	1
585	здесь нет	2	1
586	мог бы	1	1
587	и всегда	2	1
588	не должны	3	1
589	чувственного восприятия	1	1
590	только внешнее	1	1
591	из одного	1	1
592	смысле и	2	1
593	разных типов	1	1
594	ничто в	1	1
595	в другом	1	1
596	того он	1	1
597	другими словами	3	1
598	все области	1	1
599	наоборот это	1	1
600	его жизни	1	1
601	притом в	1	1
602	одного из	1	1
603	и просто	1	1
604	можно сказать	5	1
605	а также	4	1
606	понятие и	2	1
607	как они	2	1
608	нас а	1	1
609	явление есть	1	1
610	как нет	1	1
611	и всю	2	1
612	было совершенно	1	1
613	и во	3	1
614	и хорошо	1	1
615	эти два	1	1
616	на одном	2	1
617	в языке	1	1
618	и ни	4	1
619	и эстетики	3	1
620	в художественной	1	1
621	в свете	1	1
622	наук и	1	1
623	вещи как	3	1
624	целое для	1	1
625	существует не	1	1
626	отражении и	1	1
627	содержания но	1	1
628	предмета и	2	1
629	путаница и	1	1
630	которых она	1	1
631	вещи от	2	1
632	этого ряда	1	1
633	к нему	3	1
634	романа и	1	1
635	мы видим	2	1
636	речи о	1	1
637	от всего	3	1
638	к нашему	2	1
639	в стороне	1	1
640	очень много	3	1
641	который в	1	1
642	воды но	1	1
643	данного художественного	2	1
644	и требует	1	1
645	не мешает	2	1
646	терминов и	1	1
647	кроме этого	1	1
648	эту действительность	1	1
649	художественный предмет	1	1
650	именно на	3	1
651	с которыми	4	1
652	так что	6	1
653	которые мы	1	1
654	для всех	1	1
655	себя в	1	1
656	в конкретной	1	1
657	и теоретическая	1	1
658	ведь если	2	1
659	ориентации в	1	1
660	в виде	15	1
661	чем с	1	1
662	а это	2	1
663	в понятие	1	1
664	от других	2	1
665	в данной	1	1
666	не стал	1	1
667	эту формулу	1	1
668	из них	3	1
669	предмет и	1	1
670	мы знаем	1	1
671	мир в	1	1
672	получить не	1	1
673	мы рассматривали	1	1
674	и навсегда	1	1
675	с этими	2	1
676	будет его	1	1
677	так как	11	1
678	как его	2	1
679	но что	2	1
680	явлений в	1	1
681	образом не	1	1
682	конструкция есть	1	1
683	имеет значение	1	1
684	же деле	1	1
685	изображения или	2	1
686	связан с	1	1
687	выходит за	1	1
688	или иной	5	1
689	даже не	1	1
690	имеет и	1	1
691	на ее	1	1
692	литературу и	1	1
693	что они	3	1
694	и нельзя	2	1
695	а именно	12	1
696	такого понимания	1	1
697	литературы итак	1	1
698	что не	3	1
699	зрения самого	1	1
700	что для	2	1
701	его из	1	1
702	самом же	1	1
703	нужно сказать	3	1
704	искусстве не	1	1
705	потом в	1	1
706	у человека	1	1
707	к своему	1	1
708	изображения в	1	1
709	однако и	3	1
710	идет уже	1	1
711	и социальных	1	1
712	о предмете	2	1
713	не мыслится	1	1
714	об ее	1	1
715	несмотря на	3	1
716	представления о	1	1
717	деле это	1	1
718	к его	2	1
719	если взять	2	1
720	чтобы выделить	1	1
721	критиков и	1	1
722	требует от	1	1
723	из которых	1	1
724	для искусства	1	1
725	по своему	9	1
726	по поводу	4	1
727	есть результат	4	1
728	наряду с	1	1
729	мы остановимся	1	1
730	что же	9	1
731	образ и	1	1
732	эти последние	2	1
733	отдельности и	1	1
734	значит что	3	1
735	это значит	1	1
736	вещь с	1	1
737	здесь идет	1	1
738	в это	2	1
739	время стремиться	1	1
740	его именно	3	1
741	но даже	1	1
742	между прочим	2	1
743	в смысле	1	1
744	конкретных вещей	1	1
745	кроме того	2	1
746	вещь а	1	1
747	при всем	1	1
748	тех или	3	1
749	не является	5	1
750	и такая	1	1
751	и для	4	1
752	анализа и	1	1
753	повторяем это	1	1
754	или в	4	1
755	что оно	3	1
756	этому понятию	1	1
757	сознания и	2	1
758	понять что	1	1
759	том что	12	1
760	чтобы понять	3	1
761	но отнюдь	3	1
762	или другой	1	1
763	ее и	1	1
764	для нас	5	1
765	есть система	1	1
766	особого рода	2	1
767	из себя	1	1
768	как художественный	1	1
769	тем более	5	1
770	не будучи	1	1
771	ни к	1	1
772	с понятием	1	1
773	только что	2	1
774	и всесторонне	1	1
775	и необходимо	1	1
776	нам в	1	1
777	всех тех	1	1
778	гораздо больше	2	1
779	не говоря	4	1
780	отражения и	1	1
781	сказать что	13	1
782	другой стороны	3	1
783	обычно не	1	1
784	совершенно не	6	1
785	одновременно и	1	1
786	самой же	2	1
787	в отдельности	4	1
788	есть и	3	1
789	значение не	2	1
790	самом начале	1	1
791	пределы этой	1	1
792	себе не	3	1
793	себе но	3	1
794	всем этом	2	1
795	просто не	1	1
796	этой действительности	2	1
797	в данную	1	1
798	ее в	2	1
799	и эта	1	1
800	это в	1	1
801	это понятие	1	1
802	к этому	1	1
803	этой цели	1	1
