N	2gram	Propp_Isto_1	Analitik
213	вступает в	2	2
214	с людьми	1	2
215	вместе с	6	2
216	так же	7	2
217	к своему	2	2
218	этих случаях	2	2
219	такого рода	1	2
220	по существу	5	2
221	ты не	5	2
222	можно отметить	1	2
223	тех или	1	2
224	и для	4	2
225	еще одна	2	2
226	при таком	1	2
227	и другими	1	2
228	тот кто	1	2
229	внимание на	1	2
230	сказать что	5	2
231	другой стороны	5	2
232	т е	10	2
233	об этих	1	2
234	также может	1	2
235	к этому	2	2
236	в роли	1	2
237	неотделима от	1	1
238	и т	25	1
239	также и	3	1
240	в первом	1	1
241	и больше	1	1
242	по его	2	1
243	мы уже	1	1
244	есть не	1	1
245	что иное	1	1
246	не вполне	2	1
247	в полной	1	1
248	я не	3	1
249	но даже	1	1
250	как миф	1	1
251	как один	1	1
252	иное как	1	1
253	миф о	2	1
254	очень близки	1	1
255	там и	3	1
256	и всего	1	1
257	иных случаях	1	1
258	совсем не	1	1
259	то он	2	1
260	о смерти	6	1
261	тех же	1	1
262	не все	4	1
263	и будет	1	1
264	тут же	1	1
265	один и	2	1
266	независимо от	1	1
267	так называемая	3	1
268	из уст	1	1
269	достаточно прозрачна	1	1
270	однако не	2	1
271	в противном	1	1
272	в полном	1	1
273	когда он	6	1
274	и тот	2	1
275	а со	1	1
276	тем же	1	1
277	имеет в	1	1
278	более или	5	1
279	со своей	1	1
280	себе как	1	1
281	в которой	1	1
282	мне не	1	1
283	черта в	1	1
284	бы с	1	1
285	все эти	4	1
286	бы не	1	1
287	из этих	1	1
288	которые в	2	1
289	еще один	2	1
290	рассказ о	1	1
291	сливаются в	1	1
292	но ведь	1	1
293	как он	2	1
294	после чего	1	1
295	в наших	1	1
296	так сказать	1	1
297	быть только	1	1
298	в нем	2	1
299	и легко	1	1
300	смерти имеет	1	1
301	оно в	2	1
302	всех этих	2	1
303	не как	3	1
304	в силу	5	1
305	у читателя	1	1
306	об отношении	1	1
307	что одно	1	1
308	на наш	1	1
309	и по	3	1
310	бы дать	3	1
311	об этом	4	1
312	из самой	1	1
313	в глубине	2	1
314	по смыслу	2	1
315	времени и	1	1
316	от степени	2	1
317	это не	7	1
318	смерти то	1	1
319	обыкновенно это	1	1
320	в жизни	1	1
321	смерть и	2	1
322	в них	1	1
323	еще что-то	1	1
324	этого не	1	1
325	со своими	1	1
326	которой он	1	1
327	мифа о	1	1
328	ведет к	2	1
329	обратимся к	1	1
330	нисколько не	2	1
331	в понимании	1	1
332	но если	2	1
333	таким же	1	1
334	этой связи	1	1
335	в такой	2	1
336	это делает	1	1
337	имеется в	1	1
338	и пошел	1	1
339	от себя	1	1
340	вплоть до	1	1
341	этот персонаж	1	1
342	и эти	3	1
343	и более	1	1
344	однако в	2	1
345	что этот	2	1
346	и вся	1	1
347	тому что	1	1
348	раз и	3	1
349	таких случаях	2	1
350	до известной	1	1
351	ничего нового	1	1
352	все три	1	1
353	мы вынуждены	1	1
354	с теми	1	1
355	и другое	2	1
356	тогда когда	2	1
357	одна из	2	1
358	материала в	1	1
359	это еще	1	1
360	он с	1	1
361	каждый из	1	1
362	не учитывать	1	1
363	именно с	1	1
364	пользуются в	1	1
365	с одним	1	1
366	по своей	2	1
367	потому что	4	1
368	связи с	4	1
369	тому кто	2	1
370	же слова	1	1
371	только с	2	1
372	с другом	3	1
373	и несколько	1	1
374	у нас	1	1
375	привести одну	1	1
376	же самое	3	1
377	уже было	1	1
378	должны быть	4	1
379	на улицу	2	1
380	бы он	1	1
381	так она	1	1
382	героя из	2	1
383	указывает на	2	1
384	он видит	1	1
385	отказаться от	2	1
386	о них	1	1
387	не одного	2	1
388	образы и	1	1
389	и тогда	3	1
390	на материал	2	1
391	в виду	1	1
392	в ее	2	1
393	к какой	1	1
394	только то	1	1
395	в совершенно	1	1
396	слова а	1	1
397	если они	1	1
398	в образе	3	1
399	с собой	1	1
400	в отношении	1	1
401	здесь он	1	1
402	связан с	1	1
403	с героем	2	1
404	в последней	1	1
405	поэтому в	2	1
406	даже из	1	1
407	о нем	2	1
408	и здесь	7	1
409	этому мы	1	1
410	мы могли	1	1
411	в другом	3	1
412	на вопрос	2	1
413	более высокой	1	1
414	но мы	2	1
415	и что	10	1
416	близки к	1	1
417	отдельном случае	1	1
418	может не	1	1
419	восходит к	5	1
420	в которую	3	1
421	путь к	1	1
422	себя от	1	1
423	непосредственно в	2	1
424	них в	1	1
425	что здесь	5	1
426	воздействия на	1	1
427	другого не	1	1
428	мы видим	11	1
429	тот же	2	1
430	в основном	2	1
431	дело с	2	1
432	в какой	3	1
433	на природу	2	1
434	хотя бы	4	1
435	который в	1	1
436	и ее	1	1
437	не мешает	1	1
438	же и	1	1
439	читатель не	1	1
440	этот вопрос	7	1
441	к земле	1	1
442	то и	2	1
443	в действие	1	1
444	а весь	1	1
445	в начале	3	1
446	мышления и	1	1
447	его и	2	1
448	за ним	1	1
449	пока не	2	1
450	слова в	1	1
451	висит на	1	1
452	сами по	1	1
453	так как	6	1
454	к ним	4	1
455	как его	1	1
456	которые могут	3	1
457	не доказывает	1	1
458	героя а	1	1
459	даже не	2	1
460	мы это	1	1
461	и точно	1	1
462	на примере	1	1
463	особое внимание	2	1
464	еще и	2	1
465	ниже что	1	1
466	исходит из	3	1
467	обратиться к	1	1
468	противном случае	1	1
469	у меня	3	1
470	смерти но	2	1
471	не означает	2	1
472	зависит от	2	1
473	на смерть	2	1
474	для анализа	1	1
475	а так	1	1
476	а своего	1	1
477	что хотя	1	1
478	или с	1	1
479	хотя он	2	1
480	прямо на	1	1
481	в связи	4	1
482	но оно	4	1
483	эти слова	1	1
484	себя за	1	1
485	и потому	2	1
486	например если	1	1
487	с каким-то	1	1
488	это своего	1	1
489	это приводит	2	1
490	в особый	1	1
491	в тех	2	1
492	такими словами	1	1
493	здесь совершенно	1	1
494	и всей	1	1
495	или менее	5	1
496	стороны и	1	1
497	да и	1	1
498	друг с	4	1
499	с тремя	1	1
500	я с	1	1
501	как нельзя	1	1
502	довольно много	1	1
503	и мотивы	1	1
504	что же	3	1
505	на которой	1	1
506	только для	2	1
507	получает от	1	1
508	с этими	1	1
509	см ниже	1	1
510	перед нами	3	1
511	к другим	1	1
512	тому или	1	1
513	это явление	2	1
514	известной степени	1	1
515	или иному	1	1
516	именно здесь	1	1
517	его не	1	1
518	а все	1	1
519	для нас	13	1
520	отметить еще	1	1
521	или нет	1	1
522	к этой	1	1
523	и как	2	1
524	мы должны	13	1
525	ни к	2	1
526	будто бы	3	1
527	но это	4	1
528	в мировом	1	1
529	себе ничего	1	1
530	в системе	1	1
531	еще ничего	1	1
532	с ней	2	1
533	состоит из	1	1
534	совершенно не	1	1
535	быть признано	1	1
536	по одному	1	1
537	не сами	1	1
538	не что	1	1
539	что ты	1	1
540	из этого	2	1
541	ее нет	1	1
542	ли он	3	1
543	самое что	2	1
544	на это	2	1
545	облечена в	1	1
546	ее в	5	1
547	точно так	3	1
