N	2gram	Vygotskiy__3	Myslijsy
632	язвы в	1	1
633	и которые	3	1
634	при попытке	1	1
635	начала и	1	1
636	которые с	2	1
637	к тем	3	1
638	наше внимание	3	1
639	что дело	1	1
640	по сравнению	1	1
641	не за	1	1
642	не кто	1	1
643	был не	1	1
644	будет уже	1	1
645	каждый раз	1	1
646	другое значение	1	1
647	именно с	1	1
648	и та	2	1
649	язык и	1	1
650	определенным образом	1	1
651	никак не	7	1
652	той степени	2	1
653	каждого порознь	1	1
654	одного из	2	1
655	от своего	2	1
656	мысли мы	1	1
657	требует для	1	1
658	и просто	1	1
659	другому в	1	1
660	времени в	1	1
661	по их	1	1
662	мы понимаем	1	1
663	своему значению	1	1
664	заключается в	7	1
665	этих слов	1	1
666	в глазах	1	1
667	не более	2	1
668	деле в	1	1
669	даже для	1	1
670	ее как	1	1
671	слов и	2	1
672	его силы	1	1
673	как она	1	1
674	мог найти	1	1
675	что здесь	2	1
676	чувства которое	1	1
677	и утверждать	1	1
678	но с	1	1
679	всякого рода	1	1
680	более сильного	1	1
681	дело с	1	1
682	о другом	1	1
683	сказали что	1	1
684	каждом шагу	1	1
685	когда нам	1	1
686	наше время	2	1
687	по мнению	2	1
688	между этими	1	1
689	именно на	1	1
690	со всеми	2	1
691	с предыдущим	1	1
692	конечно не	4	1
693	его или	1	1
694	всеми остальными	1	1
695	при помощи	4	1
696	роль и	1	1
697	обратить внимание	1	1
698	совсем другое	1	1
699	представить себе	1	1
700	могло бы	2	1
701	с этими	1	1
702	с собою	1	1
703	к ним	3	1
704	не о	1	1
705	может служить	7	1
706	должны будем	1	1
707	каждый из	1	1
708	каждого слова	1	1
709	себе никакого	1	1
710	бы это	1	1
711	к самому	2	1
712	на стороне	1	1
713	были бы	3	1
714	таком виде	2	1
715	в другой	1	1
716	а на	1	1
717	мы воспринимаем	1	1
718	так не	1	1
719	случае если	1	1
720	мы привыкли	1	1
721	значение которое	1	1
722	что человек	1	1
723	именно в	1	1
724	по своим	1	1
725	а именно	1	1
726	и прежде	1	1
727	бы никакого	1	1
728	в рассуждениях	2	1
729	а за	1	1
730	долго и	1	1
731	же точно	2	1
732	по внешнему	1	1
733	была бы	2	1
734	на основании	1	1
735	когда же	1	1
736	могут служить	1	1
737	медленным и	1	1
738	вероятно не	1	1
739	что из	1	1
740	то она	1	1
741	вызывает в	1	1
742	очень часто	2	1
743	виде в	1	1
744	будет совершенно	1	1
745	ко второй	2	1
746	уже давно	2	1
747	такой степени	3	1
748	все то	7	1
749	эти слова	2	1
750	что характеризует	1	1
751	относятся к	1	1
752	самый этот	2	1
753	легко заметить	1	1
754	к своему	2	1
755	сравнению с	1	1
756	а если	1	1
757	в течение	4	1
758	в той	5	1
759	указывает нам	1	1
760	частей мы	1	1
761	это есть	2	1
762	что же	2	1
763	о человеке	2	1
764	ее если	1	1
765	в первой	2	1
766	что как	3	1
767	к чему	6	1
768	и оценка	1	1
769	чувство и	1	1
770	нам еще	1	1
771	с этой	2	1
772	что тогда	1	1
773	и о	3	1
774	заставляет нас	2	1
775	ни для	1	1
776	я от	1	1
777	между собой	2	1
778	в наше	2	1
779	отношениях к	1	1
780	при таком	2	1
781	тогда не	1	1
782	том виде	1	1
783	имеет дело	1	1
784	с как	1	1
785	понять что	1	1
786	та и	1	1
787	человек и	1	1
788	тот кто	1	1
789	это часто	1	1
790	собственно говоря	1	1
791	нас по	1	1
792	было на	1	1
793	и совершенно	4	1
794	бы если	1	1
795	в зависимость	1	1
796	все они	2	1
797	со стихиями	2	1
798	случае а	1	1
799	бы на	1	1
800	противоречит тому	1	1
801	его к	2	1
802	но эта	1	1
803	не горит	1	1
804	они как	1	1
805	от всех	1	1
806	это на	1	1
807	многие и	1	1
808	что одна	1	1
809	в последнем	1	1
810	их заключается	1	1
811	и еще	1	1
812	есть и	1	1
813	который не	4	1
814	лиц на	1	1
815	в заключение	1	1
816	одном плане	3	1
817	просто не	1	1
818	жизни и	1	1
819	можем не	2	1
820	но еще	1	1
821	ни на	1	1
822	ее в	4	1
823	в своих	4	1
824	и ни	1	1
825	нас чувство	1	1
826	этой точки	1	1
827	в описание	1	1
828	смысле что	1	1
