N	2gram	Tiupa_Lite_1	Problemy
360	но даже	1	1
361	и он	1	1
362	во мне	2	1
363	его действительности	1	1
364	во всех	1	1
365	он говорит	1	1
366	а только	2	1
367	к которой	1	1
368	ответ на	1	1
369	в качестве	17	1
370	постановка проблемы	1	1
371	тогда как	13	1
372	в зеркале	1	1
373	что они	1	1
374	из таких	1	1
375	относится к	2	1
376	становится одним	1	1
377	первый взгляд	1	1
378	в рамках	6	1
379	авторская позиция	1	1
380	как нам	1	1
381	как уже	1	1
382	и художественного	1	1
383	в действительности	1	1
384	за собой	1	1
385	оно ориентировано	1	1
386	со своей	1	1
387	себе как	1	1
388	та же	2	1
389	в нашем	1	1
390	не оставляет	2	1
391	из этих	2	1
392	не растворяет	1	1
393	воспитания и	1	1
394	как он	2	1
395	и если	1	1
396	сам автор	1	1
397	в статье	1	1
398	в случае	4	1
399	мыслит и	1	1
400	же это	2	1
401	к одному	1	1
402	в начале	1	1
403	и вот	1	1
404	теории искусства	1	1
405	он эту	1	1
406	в творческом	1	1
407	и по	1	1
408	или иных	1	1
409	апеллирует к	1	1
410	мне в	1	1
411	пусть и	1	1
412	лишь за	1	1
413	из них	4	1
414	и неизбежно	1	1
415	из новых	1	1
416	лишь в	4	1
417	знает что	1	1
418	с самим	1	1
419	может стать	1	1
420	и мы	1	1
421	роль в	2	1
422	ориентировано на	1	1
423	быть не	1	1
424	воспринимающих произведения	1	1
425	для них	2	1
426	строит не	1	1
427	мы имеем	1	1
428	сознаний все	1	1
429	не всегда	1	1
430	между собою	1	1
431	уже у	1	1
432	ведет к	4	1
433	потому и	1	1
434	не размыкает	1	1
435	со всей	1	1
436	одного и	1	1
437	на первый	1	1
438	места в	1	1
439	от своего	2	1
440	этому пути	1	1
441	не столько	5	1
442	на свою	1	1
443	как совокупность	3	1
444	жизни с	2	1
445	своего рода	11	1
446	то лишь	1	1
447	строго говоря	1	1
448	одном из	1	1
449	и новые	1	1
450	остается вне	1	1
451	по крайней	1	1
452	о если	1	1
453	того кто	1	1
454	радости и	1	1
455	так называемого	2	1
456	героем и	1	1
457	если и	1	1
458	к собственному	1	1
459	нас самих	2	1
460	и многих	1	1
461	между людьми	1	1
462	с миром	4	1
463	при всех	2	1
464	он остается	1	1
465	xviii века	2	1
466	к прошлому	1	1
467	единство так	1	1
468	в русской	10	1
469	художника не	1	1
470	не имеет	1	1
471	дело в	3	1
472	только из	1	1
473	ее с	1	1
474	значение только	1	1
475	иметь в	1	1
476	не могло	2	1
477	и всегда	1	1
478	самой жизни	1	1
479	на этом	2	1
480	к концу	1	1
481	художественное видение	1	1
482	принципиальная особенность	1	1
483	и сама	1	1
484	собственной личности	1	1
485	с автором	1	1
486	достоевским в	1	1
487	средствами это	1	1
488	то это	2	1
489	в области	3	1
490	в каком	1	1
491	сознания она	1	1
492	с другом	1	1
493	в стиле	1	1
494	вот в	1	1
495	в момент	1	1
496	весь в	1	1
497	и чужого	1	1
498	искусства и	5	1
499	всего в	3	1
500	к тому	2	1
501	личность не	2	1
502	для обычного	1	1
503	как человек	1	1
504	из прошлого	1	1
505	быть назван	1	1
506	может показаться	1	1
507	существенный момент	1	1
508	существует только	1	1
509	не могли	1	1
510	должен быть	2	1
511	для всей	2	1
512	но только	1	1
513	как субъект	1	1
514	свою очередь	1	1
515	но при	2	1
516	как один	1	1
517	людей в	1	1
518	в ее	1	1
519	только при	1	1
520	и говорит	1	1
521	как автор	1	1
522	с самого	1	1
523	другом но	1	1
524	как с	1	1
525	другого героя	1	1
526	в произведение	1	1
527	в другом	2	1
528	себя другие	1	1
529	сознание от	1	1
530	здесь как	2	1
531	в борьбе	1	1
532	сознаний не	1	1
533	не исчерпывается	1	1
534	культуры нового	3	1
535	для этого	4	1
536	со стороны	4	1
537	в виду	3	1
538	полной мере	1	1
539	на другого	2	1
540	другом месте	1	1
541	люди с	1	1
542	о том	2	1
543	того он	1	1
544	другого сознания	4	1
545	самом во	1	1
546	можно сказать	1	1
547	к чужому	1	1
548	не поглощает	1	1
549	такими же	1	1
550	достоевского всегда	1	1
551	был уверен	1	1
552	является здесь	1	1
553	ее от	1	1
554	его личности	1	1
555	во втором	2	1
556	этом как	3	1
557	и только	2	1
558	крайней мере	1	1
559	реальность в	1	1
560	является по	2	1
561	достоевского это	1	1
562	внешнее и	1	1
563	резко отличается	1	1
564	своей индивидуальной	1	1
565	и всякое	1	1
566	безгласный объект	1	1
567	вся жизнь	1	1
568	которая как	1	1
569	сознания его	1	1
570	второй план	1	1
571	того что	6	1
572	пушкиным в	1	1
573	действительности не	1	1
574	толстой например	1	1
575	оно и	1	1
576	одной из	1	1
577	что даже	1	1
578	видение мира	1	1
579	в какой	1	1
580	то в	1	1
581	впрочем и	1	1
582	а с	1	1
583	по этому	2	1
584	однако с	1	1
585	себя в	6	1
586	рождается в	1	1
587	свидригайлов и	1	1
588	а то	1	1
589	окружающий его	1	1
590	и других	1	1
591	автора или	1	1
592	не так	1	1
593	себе в	2	1
594	он становится	1	1
595	не для	1	1
596	слово как	1	1
597	при всей	3	1
598	может служить	1	1
599	это было	1	1
600	а те	1	1
601	перейти к	1	1
602	у которого	1	1
603	в особенности	1	1
604	нами не	1	1
605	выступает и	1	1
606	другого и	1	1
607	для художника	1	1
608	выходит за	1	1
609	его мир	1	1
610	человека а	1	1
611	во второй	1	1
612	если мы	1	1
613	что не	2	1
614	что для	2	1
615	эти идеи	1	1
616	а на	1	1
617	сам себе	1	1
618	исключительное значение	1	1
619	главные герои	1	1
620	в бытии	1	1
621	если не	1	1
622	в частности	15	1
623	самого как	1	1
624	ни на	1	1
625	и особенно	1	1
626	бы это	1	1
627	во множестве	1	1
628	подхода к	1	1
629	к своему	1	1
630	не знал	1	1
631	быть это	3	1
632	от других	1	1
633	искусства его	1	1
634	если оно	2	1
635	такого рода	10	1
636	в чистом	1	1
637	сознания при	1	1
638	чужого я	2	1
639	в состоянии	1	1
640	объективном мире	1	1
641	столько в	1	1
642	этот не	1	1
643	при условии	1	1
644	ничего кроме	2	1
645	сознания это	1	1
646	тех или	1	1
647	в сферу	2	1
648	его собственными	1	1
649	потому не	1	1
650	и само	2	1
651	что я	2	1
652	третьего лица	1	1
653	и другими	1	1
654	в индивидуальном	2	1
655	сознания вполне	1	1
656	сознания в	12	1
657	последнего времени	1	1
658	не подчиняется	1	1
659	художественное творчество	1	1
660	и все	1	1
661	как теперь	1	1
662	и однако	1	1
663	у них	1	1
664	ну и	1	1
665	романы достоевского	1	1
666	только что	1	1
667	все они	2	1
668	я в	5	1
669	в искусстве	2	1
670	как дело	1	1
671	самому и	1	1
672	может и	1	1
673	собственного сознания	1	1
674	в свою	1	1
675	с ней	1	1
676	от всех	1	1
677	же успехом	1	1
678	впервые в	1	1
679	совершенно не	1	1
680	прошлому и	1	1
681	сознания на	1	1
682	бы быть	1	1
683	самого художественного	1	1
684	себя этим	1	1
685	к этой	1	1
686	сущности не	1	1
687	к этому	1	1
688	такой же	1	1
689	этой точки	3	1
690	событий в	1	1
