N	2gram	Bakhtin_Pr_1	Freidism
300	ибо не	2	2
301	в отличие	2	2
302	во второй	1	2
303	выйти за	2	2
304	да и	2	2
305	сознание и	3	2
306	свое выражение	1	2
307	оно не	2	2
308	теми же	1	2
309	а с	1	2
310	со всею	3	2
311	в первом	2	2
312	является по	1	2
313	и даже	3	2
314	заметить что	2	2
315	это было	1	2
316	это прежде	1	2
317	для своего	2	2
318	только не	1	2
319	поэтому все	1	2
320	не делает	1	2
321	не существует	1	2
322	же что	2	2
323	во всей	2	2
324	что и	5	2
325	мы видим	3	2
326	возможно только	1	2
327	сознание не	1	2
328	в высшей	1	2
329	в процессе	4	2
330	не отличается	1	2
331	до конца	5	2
332	роль в	2	2
333	их в	2	2
334	в своих	2	2
335	быть и	1	2
336	при помощи	1	2
337	в развитии	1	2
338	в прошлое	2	2
339	приходит в	1	2
340	все они	1	2
341	есть и	1	2
342	в основном	2	2
343	и у	4	2
344	и до	1	2
345	это не	10	2
346	а не	20	2
347	внешний мир	1	2
348	вся жизнь	1	2
349	к его	1	2
350	чем же	1	2
351	к этому	2	2
352	с другой	2	2
353	что она	2	2
354	формы и	1	2
355	и то	1	2
356	оно может	1	2
357	и уже	3	2
358	что оно	1	2
359	всей его	2	2
360	уже в	5	2
361	сознания как	1	2
362	себе и	3	2
363	но во	1	2
364	о нем	11	2
365	человека в	5	2
366	что мы	1	2
367	в своем	8	2
368	же самое	1	2
369	не приходится	1	2
370	или вовсе	1	2
371	том что	9	2
372	но для	2	2
373	и при	1	2
374	и форму	1	1
375	же самыми	1	1
376	индивидуальной души	1	1
377	динамика и	1	1
378	в свои	1	1
379	точек зрения	3	1
380	одним из	8	1
381	любовь к	1	1
382	не давая	1	1
383	реальность в	1	1
384	может и	1	1
385	почти не	1	1
386	форму и	1	1
387	сравнить его	1	1
388	жизни а	2	1
389	или может	1	1
390	он стремится	3	1
391	его внутреннего	1	1
392	до них	1	1
393	находят свое	1	1
394	эти черты	1	1
395	него уже	1	1
396	нем и	1	1
397	борьба с	1	1
398	образом и	1	1
399	правильно оценить	1	1
400	и здесь	3	1
401	по сравнению	1	1
402	сравнению с	1	1
403	переносит в	1	1
404	бы в	3	1
405	к той	2	1
406	особенно резко	1	1
407	вопрос о	4	1
408	входит в	2	1
409	на борьбу	1	1
410	же это	1	1
411	и социальная	1	1
412	так именно	1	1
413	так называемого	1	1
414	в противоположность	3	1
415	материал для	1	1
416	его с	1	1
417	является одним	1	1
418	что они	1	1
419	и статей	1	1
420	одного плана	1	1
421	существует только	1	1
422	лишь для	1	1
423	целом то	1	1
424	ко всему	1	1
425	даже не	1	1
426	в один	2	1
427	к прошлому	1	1
428	себе то	1	1
429	может служить	1	1
430	что вся	1	1
431	основных моментов	1	1
432	о своем	1	1
433	совсем другой	1	1
434	в снах	1	1
435	на тех	1	1
436	котором мы	1	1
437	не к	1	1
438	и социальном	1	1
439	апеллирует к	1	1
440	склонен объяснять	1	1
441	в настоящем	3	1
442	собою но	1	1
443	как по	1	1
444	для них	1	1
445	должны перейти	1	1
446	утверждает что	1	1
447	и со	1	1
448	но при	1	1
449	их взаимоотношения	1	1
450	крайней мере	2	1
451	в движение	1	1
452	за другими	1	1
453	во что	2	1
454	но даже	1	1
455	всякого человека	1	1
456	друг другу	2	1
457	перейти в	1	1
458	ему но	2	1
459	этот принцип	3	1
460	нему и	2	1
461	же мы	1	1
462	на ее	1	1
463	с любым	1	1
464	не между	1	1
465	есть в	3	1
466	плоскости в	1	1
467	гораздо более	1	1
468	слове и	1	1
469	и которые	1	1
470	тона в	1	1
471	из основных	1	1
472	на первый	1	1
473	конечно и	4	1
474	и во	2	1
475	далее и	1	1
476	самосознания и	1	1
477	его содержании	1	1
478	к которому	1	1
479	зрения его	1	1
480	там где	6	1
481	художественное творчество	1	1
482	другими моментами	1	1
483	души в	1	1
484	и далее	1	1
485	никак нельзя	2	1
486	в некоторых	1	1
487	художественного творчества	2	1
488	да ведь	2	1
489	согласиться с	1	1
490	это последнее	1	1
491	а на	1	1
492	в другой	3	1
493	на ней	1	1
494	точке зрения	2	1
495	нам кажется	4	1
496	на язык	1	1
497	бы и	4	1
498	жизнь в	1	1
499	который мы	1	1
500	в одном	9	1
501	в последний	2	1
502	при ознакомлении	1	1
503	одно из	1	1
504	вводит в	2	1
505	маленьком масштабе	1	1
506	у толстого	2	1
507	до известной	1	1
508	же в	2	1
509	на свои	1	1
510	только одну	1	1
511	его к	4	1
512	находит свое	1	1
513	явление в	1	1
514	который в	1	1
515	типа как	1	1
516	в свете	3	1
517	целом ряде	1	1
518	ознакомлении с	1	1
519	и только	1	1
520	смысле этого	1	1
521	говорит об	1	1
522	силами и	1	1
523	все его	1	1
524	является его	1	1
525	не утратили	1	1
526	только один	1	1
527	этом смысле	9	1
528	первый взгляд	1	1
529	превращается в	1	1
530	приведенные нами	1	1
531	и самого	4	1
532	так остро	1	1
533	этот период	1	1
534	исключительное значение	1	1
535	из него	1	1
536	таковы по	1	1
537	совершенно новое	1	1
538	но вовсе	1	1
539	то есть	24	1
540	выражения в	1	1
541	хоть сколько-нибудь	1	1
542	в том	11	1
543	работы и	1	1
544	не так	1	1
545	пределах того	1	1
546	все логические	1	1
547	интересует не	2	1
548	было до	1	1
549	форм их	1	1
550	у них	1	1
551	только из	1	1
552	мира с	1	1
553	этого пути	1	1
554	и сами	1	1
555	он ни	1	1
556	от других	1	1
557	к ней	1	1
558	того он	1	1
559	он по	1	1
560	в маленьком	1	1
561	к своему	1	1
562	он приводит	1	1
563	на это	1	1
564	человека но	2	1
565	и других	5	1
566	из которых	2	1
567	мы проследим	1	1
568	себе самому	3	1
569	характерно понимание	1	1
570	плана в	1	1
571	материала в	1	1
572	а как	6	1
573	в дальнейшем	1	1
574	в смысле	2	1
575	и внутренняя	1	1
576	какие мы	2	1
577	ни одно	1	1
578	со всех	1	1
579	между людьми	1	1
580	дано в	2	1
581	же степени	1	1
582	все время	1	1
583	из этого	1	1
584	мы только	1	1
585	переход к	1	1
586	то и	2	1
587	в целом	4	1
588	тогда когда	1	1
589	в сфере	2	1
590	можно говорить	2	1
591	и идеологические	1	1
592	для самого	2	1
593	события в	1	1
594	за собой	1	1
595	не видим	1	1
596	и каждое	1	1
597	и отдельных	1	1
598	тут и	2	1
599	что было	3	1
600	опоры для	2	1
601	только у	3	1
602	как он	2	1
603	и чем	1	1
604	между всеми	1	1
605	поэтому и	2	1
606	я в	1	1
607	дело в	1	1
608	он ищет	3	1
609	отношении к	2	1
610	наконец к	1	1
611	трагедии в	1	1
612	все события	1	1
613	ведь только	2	1
614	и другими	4	1
615	в индивидуальном	1	1
616	от обычного	1	1
617	человеческую речь	1	1
618	именно оно	1	1
619	вот в	1	1
620	но на	1	1
621	у самого	2	1
622	изображает для	1	1
623	находится в	1	1
624	весь мир	1	1
625	и старается	2	1
626	но эти	2	1
627	тотчас же	1	1
628	не сделал	1	1
629	за пределами	1	1
630	в истории	2	1
631	такого рода	1	1
632	ничего не	6	1
633	нет и	1	1
634	можно ли	1	1
635	он и	5	1
636	характерно для	1	1
637	художественный образ	1	1
638	является как	1	1
639	тем что	3	1
640	всего что	1	1
641	к которой	1	1
642	под влиянием	1	1
643	нуждаются в	1	1
644	мир но	1	1
645	их и	1	1
646	времени и	1	1
647	и благодаря	2	1
648	мы его	2	1
649	к сознанию	1	1
650	у которого	1	1
651	вот как	1	1
652	то это	1	1
653	в форме	6	1
654	это та	1	1
655	если и	1	1
656	в содержании	1	1
657	все элементы	1	1
658	и оформленные	1	1
659	объединения и	1	1
660	которые так	1	1
661	перейти к	1	1
662	из одного	4	1
663	одною из	1	1
664	и социальные	1	1
665	друг друга	3	1
666	часто вопреки	1	1
667	нельзя найти	1	1
668	и тем	2	1
669	равно как	1	1
670	со всем	1	1
671	он умер	1	1
672	этого слова	2	1
673	на те	1	1
674	по крайней	2	1
675	нет ни	2	1
676	по преимуществу	3	1
677	мы считаем	1	1
678	он в	2	1
679	будто бы	1	1
680	же как	1	1
681	на события	1	1
682	ни стало	1	1
683	значение в	1	1
684	а вовсе	1	1
685	именно в	6	1
686	жизни как	1	1
687	развитию ее	1	1
688	и входит	1	1
689	оно есть	1	1
690	лежит на	1	1
691	как уже	1	1
692	можно не	1	1
693	и было	1	1
694	а его	3	1
695	внешнее выражение	1	1
696	распадается на	1	1
697	в мире	7	1
698	растворяет в	1	1
699	мысль не	1	1
700	другая точка	1	1
701	из одной	1	1
702	особым путем	1	1
703	однако не	2	1
704	в результате	4	1
705	сознания но	1	1
706	что весь	1	1
707	ее и	1	1
708	точками зрения	2	1
709	его смерти	1	1
710	каждый акт	1	1
711	из всех	1	1
712	оценками и	1	1
713	в качестве	1	1
714	далеко не	1	1
715	вот это	1	1
716	что впервые	1	1
717	строится в	1	1
718	человеческое сознание	1	1
719	к человеку	2	1
720	в каждой	2	1
721	тем более	1	1
722	и сам	2	1
723	этот опыт	1	1
724	и является	1	1
725	является только	1	1
726	построения все	1	1
727	в книге	3	1
728	на своем	1	1
729	поэтому с	1	1
730	от них	1	1
731	нем мы	1	1
732	но конечно	2	1
733	творчества и	2	1
734	для других	2	1
735	хотя с	1	1
736	того в	1	1
737	однако в	2	1
738	растворять в	1	1
739	причинах и	1	1
740	в работе	1	1
741	всех его	1	1
742	ведь мы	1	1
743	как совокупность	1	1
744	или наоборот	1	1
745	и нет	1	1
746	если же	2	1
747	о том	2	1
748	черты своего	1	1
749	то время	2	1
750	единство в	1	1
751	для второго	1	1
752	борьба идеологических	1	1
753	вообще не	1	1
754	кажется что	3	1
755	чем в	2	1
756	не следует	1	1
757	выше в	1	1
758	но благодаря	1	1
759	говорить об	2	1
760	которые не	1	1
761	таким же	2	1
762	заставляет его	2	1
763	она ни	1	1
764	или как	5	1
765	двух людей	1	1
766	бытия и	1	1
767	он должен	1	1
768	и жажда	1	1
769	и тут	1	1
770	раз и	3	1
771	свой материал	1	1
772	представляется нам	2	1
773	понятно что	1	1
774	остается в	2	1
775	но эта	4	1
776	органическое единство	2	1
777	не больше	1	1
778	это первое	1	1
779	этом как	1	1
780	второй главе	1	1
781	противоречия и	2	1
782	до самого	1	1
783	к каждому	1	1
784	благодаря этому	2	1
785	которой можно	1	1
786	и это	5	1
787	как будто	3	1
788	к содержанию	1	1
789	мира в	6	1
790	себе а	1	1
791	находит себе	1	1
792	объективны и	1	1
793	книг и	1	1
794	на одну	1	1
795	разобраться в	2	1
796	порядка в	2	1
797	личной жизни	1	1
798	и следовательно	1	1
799	и позиция	1	1
800	здесь действительно	1	1
801	и оценками	1	1
802	известной степени	1	1
803	участие в	1	1
804	совершенно иной	1	1
805	в первой	2	1
806	с собою	2	1
807	ведь эти	1	1
808	социальные условия	1	1
809	он действительно	1	1
810	во многом	1	1
811	эта новая	1	1
