N	2gram	Ircho_Kome_2	Formalny
164	между людьми	1	3
165	случае в	1	3
166	в основе	1	3
167	для нас	3	3
168	они и	1	3
169	ясно что	8	3
170	еще в	4	3
171	жизнь и	1	3
172	в эпоху	1	3
173	никак не	1	3
174	и что	2	3
175	их в	1	3
176	в них	4	3
177	и следовательно	1	3
178	дело с	3	3
179	в какой	2	3
180	нуждается в	1	3
181	в конце	2	3
182	произведения и	1	3
183	слово как	1	3
184	не о	1	3
185	пришли к	1	3
186	у нас	1	3
187	не на	1	3
188	на фоне	1	3
189	к его	2	3
190	в той	2	3
191	отношению к	3	3
192	жизни в	1	3
193	сказать что	1	3
194	равно как	1	3
195	всех других	1	3
196	и эта	1	3
197	отношения к	1	2
198	отношения между	1	2
199	в котором	3	2
200	обойтись без	1	2
201	полагать что	1	2
202	в сущности	1	2
203	говорить о	2	2
204	в полной	1	2
205	же что	1	2
206	с его	5	2
207	в общем	1	2
208	отличие от	2	2
209	ведь мы	2	2
210	чем же	1	2
211	пределах одной	1	2
212	в своем	6	2
213	и понимаем	1	2
214	не являются	1	2
215	от этого	2	2
216	из этих	4	2
217	в этой	3	2
218	как он	3	2
219	что она	2	2
220	главным образом	1	2
221	сами эти	1	2
222	теперь на	1	2
223	пределах одного	1	2
224	его от	1	2
225	что ни	2	2
226	на этом	2	2
227	в основу	1	2
228	человека в	3	2
229	в чисто	1	2
230	на протяжении	10	2
231	этом смысле	2	2
232	ни с	1	2
233	и тогда	1	2
234	в эту	1	2
235	таким же	1	2
236	бы к	2	2
237	в отличие	2	2
238	в философии	2	2
239	друг другу	3	2
240	однако в	2	2
241	не требуется	1	2
242	даже в	2	2
243	и очень	1	2
244	как о	1	2
245	правда в	1	2
246	одна из	2	2
247	весь этот	1	2
248	как много	1	2
249	вытекает из	1	2
250	тем не	1	2
251	общения и	1	2
252	в каком	1	2
253	отличается от	1	2
254	темы и	1	2
255	и это	2	2
256	как не	2	2
257	так в	2	2
258	в рамки	1	2
259	если они	1	2
260	является в	1	2
261	ничего не	1	2
262	на все	1	2
263	в самой	3	2
264	или на	2	2
265	ее и	1	2
266	и во	2	2
267	что и	7	2
268	соединении с	1	2
269	должен быть	1	2
270	является не	2	2
271	от других	1	2
272	из них	7	2
273	к более	1	2
274	говорить об	1	2
275	как их	1	2
276	содержание и	1	2
277	от того	2	2
278	и даже	1	2
279	или иной	1	2
280	в области	1	2
281	и из	1	2
282	и тех	2	2
283	к которому	1	2
284	действующих лиц	5	2
285	а на	2	2
286	и самый	1	2
287	одну из	1	2
288	была бы	1	2
289	но уже	1	2
290	без труда	1	2
291	с такой	1	2
292	предложение и	1	2
293	в стихах	1	2
294	к самому	1	2
295	одной из	4	2
296	но если	3	2
297	героя и	1	2
298	лишь тогда	1	2
299	бы быть	1	2
300	в последнем	1	2
301	к этому	5	2
302	то на	1	1
303	также что	2	1
304	общества а	1	1
305	времени не	1	1
306	а из	2	1
307	тех же	3	1
308	стали бы	2	1
309	в первом	2	1
310	не имеют	1	1
311	в какой-то	2	1
312	видеть в	1	1
313	со своей	3	1
314	в доме	6	1
315	и этот	1	1
316	не происходит	1	1
317	мы имеем	2	1
318	этого нет	1	1
319	нам в	1	1
320	творчества с	1	1
321	всех без	1	1
322	а для	1	1
323	и готовых	1	1
324	из того	1	1
325	это подтверждается	1	1
326	ему в	1	1
327	то это	2	1
328	в каждой	1	1
329	это время	3	1
330	так или	3	1
331	же мере	1	1
332	в существовании	1	1
333	служит для	1	1
334	и изображение	1	1
335	тот или	1	1
336	теперь что	1	1
337	не пришли	1	1
338	значение и	1	1
339	должны были	1	1
340	не просто	1	1
341	одну за	1	1
342	значение для	1	1
343	из таких	1	1
344	ни одна	2	1
345	и вовсе	2	1
346	с этим	5	1
347	и нет	1	1
348	в одних	1	1
349	этом же	2	1
350	был сборник	1	1
351	хотя и	4	1
352	следующим образом	1	1
353	роль играет	1	1
354	составляет содержание	1	1
355	та же	1	1
356	из жизни	1	1
357	с сюжетом	1	1
358	чем больше	1	1
359	жизни так	2	1
360	в нашем	2	1
361	определяет все	1	1
362	с их	4	1
363	остановиться на	1	1
364	самым существенным	1	1
365	не могла	1	1
366	какую бы	1	1
367	и если	2	1
368	три года	2	1
369	время и	1	1
370	он не	2	1
371	игра с	1	1
372	понятно с	1	1
373	в принципе	2	1
374	замыкается в	1	1
375	по существу	1	1
376	евгения онегина	1	1
377	но все	3	1
378	исходя из	1	1
379	а вместе	1	1
380	же не	2	1
381	в мире	2	1
382	его не	1	1
383	зрения на	1	1
384	своей стороны	1	1
385	сказать в	1	1
386	знает что	1	1
387	того или	1	1
388	не одна	1	1
389	быть не	1	1
390	за другой	1	1
391	приходит в	1	1
392	на сцене	2	1
393	еще одно	1	1
394	от отца	1	1
395	о которых	1	1
396	освободиться от	1	1
397	с этой	3	1
398	чем в	2	1
399	в развитии	2	1
400	выражение в	1	1
401	элемента в	1	1
402	автора и	1	1
403	не больше	1	1
404	на первый	1	1
405	в первую	3	1
406	и при	1	1
407	не пришлось	1	1
408	к комическому	1	1
409	в их	3	1
410	могло бы	1	1
411	и ассоциаций	1	1
412	мере в	1	1
413	том же	1	1
414	вместе со	1	1
415	почве и	1	1
416	жизни между	1	1
417	можем сказать	1	1
418	и необходимость	1	1
419	оно занимает	1	1
420	на рубеже	1	1
421	дня и	1	1
422	с ним	1	1
423	тем самым	1	1
424	и роль	1	1
425	что эта	1	1
426	она могла	1	1
427	самого начала	1	1
428	того как	3	1
429	на себе	1	1
430	свою роль	1	1
431	из их	1	1
432	к жанру	1	1
433	иметь в	1	1
434	та или	1	1
435	в разных	1	1
436	больше чем	5	1
437	действительности но	1	1
438	при всем	3	1
439	таким путем	1	1
440	х годов	2	1
441	в сознании	1	1
442	этот образ	1	1
443	и самой	1	1
444	больше того	4	1
445	с другом	2	1
446	того обстоятельства	1	1
447	но там	3	1
448	его для	1	1
449	наконец в	2	1
450	и другой	1	1
451	числе и	1	1
452	первого и	1	1
453	той или	1	1
454	как известно	2	1
455	и был	2	1
456	вывод что	1	1
457	всего этого	1	1
458	взаимоотношения в	1	1
459	на основе	1	1
460	в в	4	1
461	только при	1	1
462	в собственном	1	1
463	к внешней	1	1
464	в себя	1	1
465	с самого	2	1
466	или для	1	1
467	можно было	4	1
468	не с	1	1
469	в социальном	1	1
470	для него	1	1
471	изображение в	1	1
472	быту и	2	1
473	первый план	1	1
474	об этом	2	1
475	в построении	2	1
476	является по	1	1
477	и произведения	1	1
478	и здесь	6	1
479	не был	1	1
480	и та	1	1
481	за пределами	1	1
482	относят к	1	1
483	но мы	1	1
484	одного из	1	1
485	что его	3	1
486	там же	1	1
487	нас в	1	1
488	но столь	1	1
489	ему же	1	1
490	от них	1	1
491	условия для	1	1
492	в жизнь	2	1
493	не так	1	1
494	в современной	1	1
495	как например	1	1
496	в двух	6	1
497	мы видим	1	1
498	тот же	2	1
499	к внутреннему	1	1
500	трагедии и	1	1
501	стремящегося к	1	1
502	может привести	1	1
503	впрочем и	2	1
504	деле здесь	1	1
505	одних и	2	1
506	делах и	1	1
507	с одной	2	1
508	в качестве	5	1
509	человека с	1	1
510	себя в	3	1
511	так что	5	1
512	для всех	3	1
513	быта в	1	1
514	да еще	2	1
515	и у	2	1
516	то и	1	1
517	ни одного	1	1
518	этого понятия	1	1
519	же в	4	1
520	в начале	4	1
521	целого ряда	1	1
522	здесь же	1	1
523	а то	1	1
524	пришли бы	1	1
525	за ним	1	1
526	отрывок из	1	1
527	к каким	1	1
528	одно из	2	1
529	говорит о	1	1
530	в одном	2	1
531	и продолжает	1	1
532	связи в	1	1
533	в других	2	1
534	где в	1	1
535	на положение	1	1
536	из двух	1	1
537	даже не	3	1
538	до сих	2	1
539	не дали	1	1
540	или иначе	3	1
541	именно в	1	1
542	здесь в	3	1
543	ряд с	1	1
544	и создает	1	1
545	с той	2	1
546	и затем	1	1
547	в середине	4	1
548	что для	4	1
549	что таким	1	1
550	не было	3	1
551	одной стороны	2	1
552	не делает	1	1
553	она является	1	1
554	жизнь в	1	1
555	в руках	4	1
556	его по	1	1
557	о чем	3	1
558	для их	2	1
559	тогда было	1	1
560	мира в	4	1
561	представляется нам	1	1
562	для этой	2	1
563	если это	1	1
564	все более	1	1
565	или другая	1	1
566	нет ничего	1	1
567	в творчестве	1	1
568	в частности	4	1
569	им по	1	1
570	только его	1	1
571	средств на	1	1
572	и столь	3	1
573	но никак	1	1
574	к своему	1	1
575	до настоящего	1	1
576	он говорит	1	1
577	в течение	2	1
578	одновременно с	2	1
579	всю глубину	1	1
580	в положении	1	1
581	даже те	1	1
582	если эти	1	1
583	друг с	2	1
584	из отдельных	1	1
585	в это	2	1
586	в контексте	1	1
587	обстоятельства что	1	1
588	но даже	1	1
589	сих пор	2	1
590	только для	1	1
591	является как	1	1
592	один из	5	1
593	говорят и	1	1
594	и новой	4	1
595	каждой из	2	1
596	мы найдем	3	1
597	при таком	1	1
598	его творчества	1	1
599	только тем	1	1
600	его с	1	1
601	о котором	1	1
602	то при	1	1
603	интерес к	3	1
604	ее объектом	1	1
605	еще более	2	1
606	не должен	1	1
607	а в	3	1
608	сделать вывод	1	1
609	не знает	1	1
610	вперед по	1	1
611	ведь он	1	1
612	того на	1	1
613	или иного	1	1
614	бы его	1	1
615	частности в	2	1
616	для создания	1	1
617	жизни существенно	1	1
618	историческая действительность	1	1
619	как следствие	1	1
620	как результат	1	1
621	том числе	3	1
