N	2gram	Tiupa_Teor_1	Analitik
422	о своем	2	2
423	стихотворения муза	2	2
424	тебе моем?	1	2
425	сказать что	3	2
426	совершенно не	1	2
427	имена в	1	2
428	к числу	1	2
429	а также	6	2
430	в искусстве	6	2
431	стих звучит	2	2
432	оказывается уже	1	2
433	в полагании	1	1
434	аллитерация в	1	1
435	собой так	1	1
436	повтор ударного	1	1
437	повторами стих	1	1
438	повтор т	1	1
439	не явно	1	1
440	жизни подобно	1	1
441	но наоборот	1	1
442	искусства слова	3	1
443	а между	1	1
444	стать полноценной	1	1
445	субструктура текста	1	1
446	эстетической доминантой	1	1
447	границ внутреннего	1	1
448	хотя муза	1	1
449	также что	1	1
450	это малое	1	1
451	говоря о	3	1
452	неотделима от	1	1
453	духу игорь	1	1
454	это сопряжение	1	1
455	не разграничивавшим	1	1
456	дестабилизированных висит	1	1
457	со сверхсхемным	1	1
458	внежизненно-активной позиции	2	1
459	знаменует тему	1	1
460	покровом тайны	1	1
461	героически с	1	1
462	мир суть	1	1
463	мире это	1	1
464	мы есмы	1	1
465	антонимы свобода	1	1
466	самой себе	1	1
467	человека и	1	1
468	обесценивающее привычные	1	1
469	отделен от	1	1
470	себе этот	1	1
471	связана с	1	1
472	глухого т	1	1
473	малое личностное	1	1
474	бы развернуть	1	1
475	субъекта самоопределения	1	1
476	вся глядела	1	1
477	ей поэтику	1	1
478	строках строф	1	1
479	две реплики	1	1
480	и четвертой	1	1
481	зависимые от	1	1
482	свобода не	1	1
483	помощью временной	1	1
484	забвение личностью	1	1
485	хронотопом встречи-разлуки	1	1
486	неповторимой жизни	1	1
487	границ и	1	1
488	в христианском	1	1
489	дело обстоит	1	1
490	имени дант	1	1
491	сакральной границы	1	1
492	изображения жизни	1	1
493	ложной границей	1	1
494	глоссализации интонационно-ритмически	1	1
495	отношение вызывают	1	1
496	структурная оппозиция	1	1
497	начало героике	1	1
498	строки смятенного	1	1
499	текста остается	1	1
500	забвение всего	1	1
501	строфе этот	1	1
502	отвечает поскольку	1	1
503	перед лицом	2	1
504	гоголя даже	1	1
505	ситуация избыточной	1	1
506	тем же	1	1
507	смыслосообразно пересиливает	1	1
508	а гоголевский	1	1
509	милыя хоти	1	1
510	моментов совмещения	1	1
511	выхода его	1	1
512	я кризис	1	1
513	так стих	1	1
514	к другому	1	1
515	оценки или	1	1
516	понятие модуса	1	1
517	гегелевское определение	1	1
518	один здесь	1	1
519	эпизоду лирического	1	1
520	истинность незыблемого	1	1
521	быть значимыми	1	1
522	ее случайными	1	1
523	и до	1	1
524	их внешней	1	1
525	субструктура стихотворения	1	1
526	на две	3	1
527	из его	1	1
528	повел себя	1	1
529	мире бобчинским	1	1
530	смежными значениями	1	1
531	жизни ее	1	1
532	традиции однако	1	1
533	знает личности	1	1
534	героиню в	1	1
535	статике пребывания	1	1
536	бытия каждым	1	1
537	в разладе	1	1
538	т.п типах	1	1
539	ситуация управляемая	1	1
540	типах ситуаций	1	1
541	кто бы	1	1
542	сопряжение индивидуального	1	1
543	во вневренной	1	1
544	неумолимо приводящего	1	1
545	художественную значимость	2	1
546	собою в	1	1
547	обозначенного им	1	1
548	такого несовпадения	1	1
549	собственный голос	1	1
550	лишь поддержанию	1	1
551	рыцарскую роль	1	1
552	оторванности от	1	1
553	включая и	1	1
554	существующая в	1	1
555	роль жена	1	1
556	действительную роль	1	1
557	фонемы суть	1	1
558	пиррихии однако	1	1
559	поэтического служения	1	1
560	и муза	1	1
561	реплик текста	1	1
562	строфе с	1	1
563	хозяйкой аллитерационная	1	1
564	философии искусства	1	1
565	первой и	1	1
566	свято дорожит	1	1
567	освоение человеком	1	1
568	в несомненно	1	1
569	случае так	1	1
570	дмитрий карамазов	1	1
571	несовпадения личности	1	1
572	при анализе	1	1
573	собой как	1	1
574	диады в	1	1
575	персону с	1	1
576	русской культуре	1	1
577	на первом	1	1
578	мала в	1	1
579	диадой организована	1	1
580	факторов художественного	3	1
581	мотивом инкарнационного	1	1
582	же добронравный	1	1
583	нею когда	1	1
584	бы служить	1	1
585	миропорядка художественное	1	1
586	одновременно подвергается	1	1
587	утяжеленность стиха	1	1
588	имитирующей сцену	1	1
589	вопрос о	1	1
590	оборвать волосок	1	1
591	данном контексте	1	1
592	отношении стихи	1	1
593	семантическая разность	1	1
594	представлено только	1	1
595	я оказывается	1	1
596	единство и	1	1
597	сути дела	1	1
598	стих в	1	1
599	четвертого чем	1	1
600	себе чтобы	1	1
601	сгустившимся в	1	1
602	и/ы мы	1	1
603	его мира	1	1
604	высказывания в	3	1
605	не наступает	1	1
606	строка вмещает	1	1
607	события свершающегося	1	1
608	начинается с	1	1
609	как анаграмматического	1	1
610	художник обретает	1	1
611	своей судьбы	1	1
612	хронотоп в	3	1
613	от ряда	1	1
614	становления художественности	1	1
615	именно те	1	1
616	никак не	1	1
617	целого это	1	1
618	предполагает способность	2	1
619	является эстетическим	1	1
620	муза выступает	1	1
621	и распределена	1	1
622	и гордости	1	1
623	что иное	1	1
624	автора теряют	1	1
625	текста даже	1	1
626	илиаде равно	1	1
627	вся превратилась	1	1
628	совершенном произведении	1	1
629	ударения на	1	1
630	почести юность	1	1
631	ночью вертикальный	1	1
632	претензией на	1	1
633	не манифестировано	1	1
634	граница личностного	1	1
635	с политической	1	1
636	в полной	1	1
637	культуре вызванный	1	1
638	я не	2	1
639	личные местоимения	1	1
640	их ведет	1	1
641	бы ни	1	1
642	простым воспроизведением	2	1
643	оказывается горизонтальным	1	1
644	разбуханием субъективности	1	1
645	князю киевскому	1	1
646	жажде остаться	1	1
647	чти и	1	1
648	дегероизация сама	1	1
649	обретает интонацию	1	1
650	образуется ударными	1	1
651	к чаадаеву	1	1
652	к преступлению	1	1
653	но напротив	2	1
654	субстратом доминирующего	1	1
655	симметрично пиррихий	1	1
656	объединяющее обе	1	1
657	связанные анаграмматической	1	1
658	жена тараса	1	1
659	я означает	1	1
660	внутренний хронотоп	2	1
661	из перечисленных	1	1
662	о судьбе	1	1
663	предстает как	1	1
664	революции в	1	1
665	и ада	1	1
666	воодушевляющим и	1	1
667	говорил о	1	1
668	во мне	2	1
669	словами гегеля	2	1
670	кладущего конец	1	1
671	скрижали миропорядка	1	1
672	самозванства состоит	1	1
673	тарас бульба	1	1
674	третьей стопах	1	1
675	и безударного	1	1
676	я жизнь	1	1
677	диктовка как	1	1
678	художественная картина	1	1
679	круг без	1	1
680	радикально меняется	1	1
681	традиционалистского заглавия	1	1
682	самом наличии	1	1
683	героев или	1	1
684	при назывании	1	1
685	повтора следует	1	1
686	малым лирическим	1	1
687	о разорении	1	1
688	между собой	3	1
689	ударных о	1	1
690	бытия мысли	1	1
691	как субъекта	1	1
692	прежнюю рыцарскую	1	1
693	иное как	1	1
694	перечисленные ценности	1	1
695	тексте изначально	1	1
696	на их	1	1
697	внешней границ	1	1
698	игореве публицистически	1	1
699	грядущем неблагополучии	1	1
700	учетом сделанных	1	1
701	метапоэтическое я	1	1
702	хронотоп ожидания	1	1
703	и внимательно	1	1
704	поле актуализации	1	1
705	рода многослойных	1	1
706	я на	3	1
707	наиболее глубинным	1	1
708	объекта или	1	1
709	самая яркая	1	1
710	хлестакову ничтожнейшими	1	1
711	текста полностью	1	1
712	тем как	1	1
713	стихотворения аллитерация	1	1
714	ситуации явления	1	1
715	диктовала ассонанс	1	1
716	иного рода	3	1
717	субъекту и	2	1
718	дорожит люлькой	1	1
719	статуарного жеста	1	1
720	носит конфликтного	1	1
721	слоге строки	1	1
722	и лирическое	1	1
723	внутренних человека	1	1
724	напишут наши	1	1
725	суда над	1	1
726	жизни диктовка	1	1
727	доминировала в	1	1
728	жизнью но	1	1
729	судьба выражает	1	1
730	в традициях	1	1
731	и л	1	1
732	и противостоящего	1	1
733	это бывает	1	1
734	в соседстве	1	1
735	стихотворения в	1	1
736	два спондея	1	1
737	сознанием мнимо	1	1
738	с миропорядком	1	1
739	слова гостья	1	1
740	художественности героика	2	1
741	осложнена наличием	1	1
742	оказываться повтор	1	1
743	финальная строка	1	1
744	стиха по	1	1
745	самозванной претензией	1	1
746	наглядна и	1	1
747	гибнет заглядывая	1	1
748	лингвистическом статусе	1	1
749	строке не	1	1
750	рисунки абсолютного	1	1
751	не все	3	1
752	границ существования	1	1
753	ведет по	1	1
754	не путем	1	1
755	человеческих отношений	1	1
756	добронравный автор	1	1
757	герой не	3	1
758	героическому архетипу	1	1
759	отделимая от	1	1
760	художественности необходима	1	1
761	собою как	1	1
762	вступают в	1	1
763	патетически гиперболизированное	1	1
764	отношение к	5	1
765	имя в	1	1
766	субститута мотива	1	1
767	художественного впечатления	5	1
768	ними а	1	1
769	невозможно практически	1	1
770	друг от	1	1
771	миропорядком в	1	1
772	лирической героини	1	1
773	центрального героя	1	1
774	добудем однако	1	1
775	анаграмматически средствами	1	1
776	и стиха	1	1
777	появлением гостьи	1	1
778	за пределы	2	1
779	говорилось выше	1	1
780	диалогическим углом	2	1
781	под покровом	1	1
782	контексте целого	1	1
783	соотношении этих	1	1
784	сверхличное метапоэтическое	1	1
785	ревизия началась	1	1
786	предательство совершается	1	1
787	объект восхищенного	1	1
788	внешних и	1	1
789	само патетически	1	1
790	которая восполняет	1	1
791	и первый	1	1
792	самоопределиться открытие	1	1
793	идет о	1	1
794	стиховедов мы	1	1
795	делает героя	1	1
796	является к	1	1
797	сверхсхемных ударения	1	1
798	хронотоп тогда	1	1
799	в акте	2	1
800	почве мифа	1	1
801	независимо от	1	1
802	каждая из	1	1
803	и равнодушна	1	1
804	осмеяния которая	1	1
805	суть всеобщие	1	1
806	человеческого бытия	2	1
807	внутри себя	1	1
808	текста такова	1	1
809	необходима активная	1	1
810	встречи с	1	1
811	строкой полноударного	1	1
812	напротив не	1	1
813	от радостей	1	1
814	д ты	1	1
815	с осознания	1	1
816	общепонятного символа	1	1
817	ритму четвертого	1	1
818	однако впоследствии	1	1
819	собственной самобытности	1	1
820	ямбом который	1	1
821	модель миропорядка	1	1
822	с доминирующим	1	1
823	этом саморазрушении	1	1
824	первых двух	1	1
825	мышления поскольку	1	1
826	личностью и	1	1
827	аналогом духовно-практического	1	1
828	уже сделанный	1	1
829	себя две	1	1
830	ео прихода	1	1
831	не два	1	1
832	усложнению сферы	1	1
833	гостья появление	1	1
834	от соседства	1	1
835	чего нет	1	1
836	ожидаемого поэтического	1	1
837	я ср	1	1
838	сгущенные глоссализацией	1	1
839	в одноименной	2	1
840	как откровение	1	1
841	повтор у	1	1
842	самовластья напишут	1	1
843	одного текста	1	1
844	отпадоша однако	1	1
845	говорит что	2	1
846	границу любить	1	1
847	строфой из	1	1
848	сатирическим несоответствием	1	1
849	и конструктивное	1	1
850	незыблемого миропорядка	1	1
851	выделить ритмическую	1	1
852	восполняет ущербность	1	1
853	эстетической константой	1	1
854	самом начале	2	1
855	имеет в	2	1
856	его кругозора	1	1
857	вот вошла	2	1
858	фонема о	1	1
859	и свою	1	1
860	авторской оценке	1	1
861	выделены в	1	1
862	трагически повел	1	1
863	заполнить собою	1	1
864	в героической	1	1
865	восхищенного любования	1	1
866	текста весьма	1	1
867	что произведение	1	1
868	и внутренних	1	1
869	д ограничено	1	1
870	излишне широк	1	1
871	ролевую границу	2	1
872	или иную	1	1
873	преступления именно	1	1
874	ничтожного истинное	1	1
875	н анаграмму	1	1
876	для которого	1	1
877	знамение ясно	1	1
878	который значительнее	1	1
879	сливается с	1	1
880	лирике ахматовой	1	1
881	к чему	2	1
882	признать финальное	1	1
883	резко активизироваться	1	1
884	я открытого	1	1
885	духом в	1	1
886	позволяет говорить	1	1
887	трагическом комическом	1	1
888	и идет	1	1
889	ударных у	1	1
890	границей личностного	1	1
891	тон в	1	1
892	только соответствующий	1	1
893	состоит как	1	1
894	вытесненные из	1	1
895	оказывается как	1	1
896	момент его	1	1
897	активизироваться в	1	1
898	же? такы	1	1
899	в ритмическом	2	1
900	так или	4	1
901	создается повторами	1	1
902	миропорядка сатирическому	1	1
903	не забвение	1	1
904	и комедийности	1	1
905	написано стопным	1	1
906	зерно художественности	1	1
907	но лично	1	1
908	типа возникает	1	1
909	неизбежно принадлежит	1	1
910	вошла кладущего	1	1
911	одной общей	1	1
912	внутреннего я	4	1
913	и дант	1	1
914	первоначальное отделение	1	1
915	маяковского во	1	1
916	на могиле	1	1
917	а самозванство	1	1
918	ожидания как	1	1
919	в известном	1	1
920	это тот	1	1
921	прослеживается в	1	1
922	этому я	1	1
923	иных жизненных	1	1
924	высшей тайны	1	1
925	контрастирующая с	1	1
926	трагических коллизий	1	1
927	миропорядке пустым	1	1
928	раз в	1	1
929	частности с	1	1
930	в иную	1	1
931	фигура могла	1	1
932	литературу с	1	1
933	чья фигура	1	1
934	задает аллитерация	1	1
935	собе рекуще	1	1
936	модуса было	1	1
937	ночной хронотоп	1	1
938	но свято	1	1
939	собой некий	1	1
940	диаметрально противоположная	1	1
941	свободы но	2	1
942	образец зарождения	1	1
943	окказиональные впрочем	1	1
944	исчезает чтобы	1	1
945	могла наглядеться	1	1
946	с личностным	1	1
947	доминирующим во	1	1
948	с художественной	3	1
949	пустым разбуханием	1	1
950	во многих	1	1
951	на стадии	1	1
952	покаянного самоотрицания	1	1
953	искусстве от	1	1
954	рыцарской ролью	1	1
955	административный ревизор	1	1
956	на смену	4	1
957	двух других	1	1
958	на то	1	1
959	заявленное лишь	1	1
960	у а	1	1
961	размежеваны а	1	1
962	вследствие этого	1	1
963	духовной культуры	2	1
964	самоотрицанию по	1	1
965	его известную	1	1
966	обремененного ответственностью	1	1
967	и покрывало	1	1
968	пафоса идейно-эмоциональной	1	1
969	вместо ожидаемого	1	1
970	актуализации д	1	1
971	известную аналогичность	1	1
972	случаях может	1	1
973	умноженные повторы	1	1
974	не следует	4	1
975	это жертвенное	1	1
976	освоением неполноты	1	1
977	искусства говорит	1	1
978	в статье	1	1
979	первой строфой	1	1
980	его катастрофического	1	1
981	время и	1	1
982	возвращения жизни	1	1
983	к миру	1	1
984	ч первоначально	1	1
985	и очевидна	1	1
986	безударного слогов	1	1
987	характеризуется тем	1	1
988	прочная сохраняющаяся	1	1
989	полноударных слов	1	1
990	с музой	1	1
991	сторон чего	1	1
992	любит сынов	1	1
993	нашествием приводит	1	1
994	все перечисленные	1	1
995	при виде	1	1
996	венчает тройной	1	1
997	первой части	2	1
998	героически самозабвенно	1	1
999	свою собственную	1	1
1000	объектной организации	10	1
1001	их высокой	1	1
1002	моя ты	1	1
1003	целое представляет	1	1
1004	муза внимательно	1	1
1005	принадлежат и	1	1
1006	как эстетического	1	1
1007	я героини	1	1
1008	каким диалогическим	1	1
1009	е ключевыми	1	1
1010	разграничивавшим однако	1	1
1011	стихе имеются	1	1
1012	допуская его	1	1
1013	согласия личности	1	1
1014	готовится сгущением	1	1
1015	в силу	1	1
1016	преображающего ситуацию	1	1
1017	выступает оппозиция	1	1
1018	от ролевых	1	1
1019	всего непричастного	1	1
1020	фонемах а	1	1
1021	не друг	1	1
1022	исключительные случаи	1	1
1023	не дорожит	1	1
1024	предполагает иерархические	1	1
1025	героическом мире	1	1
1026	воспроизведением мифологемы	1	1
1027	способ такого	1	1
1028	третий стих	1	1
1029	сверхличного ради	1	1
1030	поэтому оно	1	1
1031	вещей встречи	1	1
1032	не отделен	1	1
1033	такого знания	1	1
1034	забвение сверхличного	1	1
1035	сигнал олицетворения	1	1
1036	пластика статуарного	1	1
1037	горького мать	1	1
1038	два эпизода	2	1
1039	доминанту невозможно	1	1
1040	этом мире	2	1
1041	практически исчезает	1	1
1042	обеих борющихся	1	1
1043	повторов звонкого	1	1
1044	строк многообразны	1	1
1045	чтчстчтстчтс ддд	1	1
1046	эмоциональной рефлексии	6	1
1047	его можно	1	1
1048	но дело	1	1
1049	сила так	1	1
1050	об архитектонических	1	1
1051	вести речь	1	1
1052	в большой	1	1
1053	звуки и/ы	1	1
1054	с решимостью	1	1
1055	ролью при	1	1
1056	ни был	2	1
1057	самоопределения человека	1	1
1058	фоне ударных	1	1
1059	мы обнаруживаем	1	1
1060	течения жизни	1	1
1061	подвергается героизации	1	1
1062	равнодушна к	1	1
1063	сверхличного я	1	1
1064	своем составе	3	1
1065	ибо герои	1	1
1066	строф явление	1	1
1067	здесь мы	1	1
1068	однако все	2	1
1069	в безударном	1	1
1070	порыва и	1	1
1071	большинства строк	1	1
1072	фонемы зависимые	1	1
1073	собственной но	1	1
1074	а затем	1	1
1075	тем в	1	1
1076	свое имя	1	1
1077	практически каждый	1	1
1078	идентичен ритму	1	1
1079	пушкинского к	1	1
1080	своей отдельной	1	1
1081	единое целое	2	1
1082	в другом	3	1
1083	назывании музы	1	1
1084	условного героя	1	1
1085	авторского замысла	1	1
1086	с позиций	1	1
1087	что скрыто	1	1
1088	существенно сглаживается	1	1
1089	избыточность я	1	1
1090	половцев ужасошася	1	1
1091	трагическая вина	1	1
1092	созерцание сатирического	1	1
1093	точка золотого	1	1
1094	бы быть	1	1
1095	это нередко	1	1
1096	кто этого	1	1
1097	высказывания и	1	1
1098	мыслится как	1	1
1099	большинстве случаев	1	1
1100	очевидные антонимы	1	1
1101	хотят и	1	1
1102	заданности в	1	1
1103	субъективной стороне	1	1
1104	ритмическим курсивом	2	1
1105	широк человек	1	1
1106	музы поэтому	1	1
1107	это было	2	1
1108	в художественном	3	1
1109	заключается в	2	1
1110	жизненные ценности	1	1
1111	соседстве со	1	1
1112	многого множества	1	1
1113	с другими	5	1
1114	строки а	1	1
1115	братiе забывъ	1	1
1116	сечения текста	1	1
1117	образом доминирует	1	1
1118	миропорядке сверхличной	1	1
1119	и иных	1	1
1120	неполного совпадения	1	1
1121	свое я	1	1
1122	этого городничий	1	1
1123	этом смысле	2	1
1124	обладает семантическим	1	1
1125	малости неотъемлемый	1	1
1126	семантическим субстратом	1	1
1127	и знаменательна	1	1
1128	напротив в	1	1
1129	меняется гостья	1	1
1130	личностным меня	1	1
1131	также единственный	1	1
1132	доминирующего повтора	1	1
1133	закономерно и	1	1
1134	по мысли	1	1
1135	в речевом	1	1
1136	употребления в	1	1
1137	имеющихся в	1	1
1138	весь голос	1	1
1139	архитектонических заданиях	1	1
1140	поэзии повтор	1	1
1141	чаще всего	1	1
1142	своем лингвистическом	1	1
1143	его личностности	1	1
1144	смятенность субъекта	1	1
1145	эта вписанность	1	1
1146	случае совершенно	1	1
1147	ее действительного	1	1
1148	художественным означает	1	1
1149	вертикальный хронотоп	1	1
1150	сатирический художник	1	1
1151	минуту до	1	1
1152	только одно	1	1
1153	остаться самим	1	1
1154	архетипу подвига	1	1
1155	д как	1	1
1156	случае героические	1	1
1157	самоопределения князя	1	1
1158	стремиться христианской	1	1
1159	только лишь	1	1
1160	словом жизнь	1	1
1161	они сопоставлены	1	1
1162	тараса любит	1	1
