N	2gram	Propp_Isto_4	RusskieA
122	под землей	1	3
123	связанные с	3	3
124	в основном	1	3
125	на этом	2	3
126	то же	8	3
127	но все	5	3
128	совпадают с	1	3
129	чаще всего	1	3
130	он же	2	3
131	в этих	7	3
132	точки зрения	1	3
133	таким же	6	3
134	тем не	2	3
135	на небо	7	3
136	их в	7	3
137	не менее	2	3
138	в пищу	1	3
139	этого момента	1	3
140	этого обряда	1	3
141	ничего не	5	3
142	и другой	1	3
143	приводит к	1	3
144	к жизни	1	3
145	или на	2	3
146	а также	3	3
147	от них	2	3
148	в середине	1	3
149	всякого рода	3	3
150	в качестве	7	3
151	только на	1	3
152	в одном	5	3
153	к ним	2	3
154	много и	1	3
155	в древнем	1	3
156	и обряды	1	3
157	в области	2	3
158	на этот	2	3
159	о чем	3	3
160	так же	18	3
161	других случаях	1	3
162	по содержанию	1	3
163	в это	1	3
164	этого слова	2	3
165	не будем	1	3
166	уже указывалось	1	3
167	и к	1	3
168	но эти	1	3
169	например в	3	2
170	переход от	1	2
171	между двумя	12	2
172	к другому	1	2
173	в доме	4	2
174	на тех	1	2
175	но она	1	2
176	что иное	3	2
177	на себя	4	2
178	они были	1	2
179	как не	1	2
180	в числе	4	2
181	в ней	1	2
182	лучше понять	1	2
183	он был	1	2
184	иное как	3	2
185	но не	5	2
186	тогда как	4	2
187	не просто	4	2
188	обряды и	1	2
189	независимо от	1	2
190	что именно	1	2
191	с этим	2	2
192	мы можем	6	2
193	хотя и	2	2
194	и как	5	2
195	его к	3	2
196	в фольклоре	2	2
197	упомянуть что	2	2
198	еще упомянуть	1	2
199	но в	5	2
200	та же	1	2
201	в целом	2	2
202	все эти	3	2
203	и и	3	2
204	в дальнейшем	6	2
205	как он	6	2
206	и всей	1	2
207	что она	3	2
208	в нем	2	2
209	всех этих	1	2
210	в силу	5	2
211	и связанные	1	2
212	его от	2	2
213	главным образом	2	2
214	в старину	1	2
215	и с	5	2
216	на этой	1	2
217	с целью	2	2
218	такой же	1	2
219	никаких признаков	1	2
220	и звезды	1	2
221	как символ	1	2
222	должны были	1	2
223	и более	3	2
224	для этого	1	2
225	нас к	7	2
226	она не	3	2
227	или другие	2	2
228	они же	2	2
229	у него	5	2
230	именно с	1	2
231	до того	1	2
232	но даже	1	2
233	и здесь	5	2
234	могут быть	6	2
235	основаны на	1	2
236	в сибири	1	2
237	ничего общего	1	2
238	коня в	6	2
239	в более	1	2
240	что у	3	2
241	в образе	3	2
242	домой и	3	2
243	иногда в	2	2
244	с ним	1	2
245	на все	1	2
246	характер этого	1	2
247	говорилось о	1	2
248	на что	1	2
249	после того	2	2
250	в различных	1	2
251	связь между	2	2
252	в его	5	2
253	в свете	3	2
254	к ней	1	2
255	не случайно	2	2
256	этот вопрос	2	2
257	показывают что	2	2
258	их не	2	2
259	приводит нас	4	2
260	так что	2	2
261	это показывает	1	2
262	в большинстве	1	2
263	его и	2	2
264	тут же	2	2
265	чтобы лучше	1	2
266	не было	1	2
267	в особенности	2	2
268	такое же	4	2
269	но есть	2	2
270	и пр	11	2
271	только по	1	2
272	не на	3	2
273	а не	6	2
274	его как	2	2
275	большинстве случаев	1	2
276	в частности	2	2
277	их происхождение	2	2
278	предположить что	6	2
279	в земле	1	2
280	там где	3	2
281	довольно много	1	2
282	останавливаться на	1	2
283	быть и	1	2
284	между прочим	2	2
285	между собой	1	2
286	мы видим	6	2
287	на новый	1	2
288	не объясняет	1	2
289	или в	3	2
290	когда он	6	2
291	поле и	2	2
292	мы должны	5	2
293	года в	1	2
294	в дом	1	2
295	не что	3	2
296	в отдельности	2	2
297	в своих	1	2
298	и могилы	1	1
299	говоря о	1	1
300	на горох	1	1
301	же как	13	1
302	этого животного	1	1
303	эти случаи	2	1
304	мы здесь	2	1
305	название как	1	1
306	тех же	2	1
307	что дает	1	1
308	зависимости от	1	1
309	описываются в	1	1
310	непосредственно не	1	1
311	представлял собой	1	1
312	якобы не	1	1
313	что эти	1	1
314	должна быть	2	1
315	видеть в	2	1
316	состояла в	1	1
317	и за	2	1
318	по его	2	1
319	и могут	1	1
320	часть его	1	1
321	и встречается	1	1
322	явление он	1	1
323	мы уже	5	1
324	землей и	1	1
325	в русских	2	1
326	указать что	2	1
327	что если	1	1
328	фольклоре не	1	1
329	животного или	1	1
330	вопрос о	4	1
331	первоначальный смысл	1	1
332	приводят к	1	1
333	не вполне	1	1
334	фигурируют в	1	1
335	в глубоком	1	1
336	ему в	2	1
337	власть над	11	1
338	и он	3	1
339	него он	1	1
340	происхождение этого	1	1
341	некогда представлял	1	1
342	такими какими	1	1
343	что умершие	1	1
344	на них	1	1
345	в чем	1	1
346	этих случаях	8	1
347	материалов но	1	1
348	их так	1	1
349	сообщают что	1	1
350	часть из	1	1
351	другой более	1	1
352	имеем здесь	1	1
353	на основе	1	1
354	это видно	2	1
355	а только	1	1
356	же она	1	1
357	не все	1	1
358	в сказке	47	1
359	очевидно что	1	1
360	себе и	1	1
361	формы мышления	1	1
362	иные формы	1	1
363	только этот	1	1
364	относится к	3	1
365	в истории	2	1
366	исторически и	2	1
367	культа предков	2	1
368	эта связь	5	1
369	его на	4	1
370	общего с	1	1
371	здесь хозяин	1	1
372	показать что	1	1
373	в различные	1	1
374	что земля	1	1
375	однако не	1	1
376	перед нами	3	1
377	целый ряд	1	1
378	и русским	1	1
379	и наконец	1	1
380	бытовые формы	1	1
381	из работ	1	1
382	увидим что	2	1
383	говорится в	1	1
384	можно установить	1	1
385	всегда был	1	1
386	этот случай	9	1
387	говорят о	1	1
388	за это	2	1
389	его следует	1	1
390	когда будет	1	1
391	на некоторых	2	1
392	земля и	1	1
393	жертвенных животных	1	1
394	то и	1	1
395	значение так	1	1
396	в себе	2	1
397	в лес	3	1
398	на то	3	1
399	очень велико	1	1
400	не имеют	1	1
401	что было	1	1
402	вера в	1	1
403	он не	7	1
404	у древних	1	1
405	с новым	1	1
406	он должен	3	1
407	не к	2	1
408	не как	1	1
409	в начале	1	1
410	серебро и	1	1
411	в немецкой	2	1
412	подобно тому	1	1
413	эта же	1	1
414	какими их	1	1
415	а затем	3	1
416	здесь мы	2	1
417	в совершенно	1	1
418	те же	3	1
419	очень древний	1	1
420	его в	9	1
421	уже знаем	1	1
422	известно что	2	1
423	земледелия и	1	1
424	должен был	3	1
425	и тем	2	1
426	по всему	1	1
427	с водой	4	1
428	ни в	2	1
429	этом мы	1	1
430	русском фольклоре	1	1
431	в этой	2	1
432	они идут	1	1
433	со своими	1	1
434	не всегда	6	1
435	он и	1	1
436	мы видели	6	1
437	сообщает и	1	1
438	материал материал	1	1
439	в развитии	1	1
440	можно считать	2	1
441	рассмотрим некоторые	1	1
442	что между	1	1
443	но если	1	1
444	и при	3	1
445	рад бы	1	1
446	просто в	1	1
447	надо умилостивить	1	1
448	как указывает	1	1
449	установить что	2	1
450	что я	2	1
451	но эта	4	1
452	или черного	1	1
453	такую же	2	1
454	свет на	1	1
455	при рассмотрении	1	1
456	и эти	1	1
457	образом из	1	1
458	и наоборот	2	1
459	более древних	1	1
460	к хозяину	1	1
461	iii и	1	1
462	связь этого	1	1
463	сам он	1	1
464	полагают что	1	1
465	что есть	2	1
466	велит зарезать	1	1
467	будут рассмотрены	1	1
468	их очень	1	1
469	в то	1	1
470	дело не	2	1
471	тогда когда	1	1
472	здесь на	2	1
473	ее с	1	1
474	народов в	1	1
475	тому кто	1	1
476	не по	2	1
477	в основе	1	1
478	но вместе	1	1
479	сидят на	1	1
480	года он	1	1
481	можем предположить	1	1
482	животным на	1	1
483	за услугу	1	1
484	этом так	1	1
485	которые и	1	1
486	впрочем в	1	1
487	явление в	1	1
488	в три	1	1
489	пристальное изучение	1	1
490	стоят три	1	1
491	видим что	2	1
492	обилия и	1	1
493	в тексте	2	1
494	и его	10	1
495	к этим	2	1
496	особое значение	1	1
497	материалы по	2	1
498	ссылаясь на	1	1
499	животных это	1	1
500	доказать что	1	1
501	следы его	1	1
502	труда а	1	1
503	они показывают	2	1
504	при обряде	1	1
505	ему не	1	1
506	не потому	1	1
507	содержанию и	1	1
508	в сказках	1	1
509	должны быть	1	1
510	культу предков	1	1
511	в своего	1	1
512	служить и	1	1
513	они становятся	1	1
514	их происхождения	1	1
515	и это	1	1
516	творчества а	1	1
517	в виду	1	1
518	на другой	1	1
519	данном случае	3	1
520	только при	1	1
521	можно показать	2	1
522	которые как	1	1
523	большей частью	3	1
524	почему и	2	1
525	тех случаях	2	1
526	идет не	1	1
527	то время	1	1
528	всей своей	1	1
529	на свой	1	1
530	слова а	1	1
531	на том	2	1
532	дополняет картину	1	1
533	на путь	1	1
534	и каждый	1	1
535	и мы	1	1
536	вопрос этот	2	1
537	связанных с	2	1
538	во второй	1	1
539	часто в	1	1
540	имеется в	2	1
541	жизнь и	1	1
542	основана на	2	1
543	если бы	2	1
544	но ему	1	1
545	должны признать	1	1
546	собой и	1	1
547	древнейшая форма	2	1
548	по мере	1	1
549	быту и	1	1
550	мы рассмотрим	7	1
551	что им	1	1
552	но здесь	1	1
553	происходило не	1	1
554	и пахоты	1	1
555	вот почему	1	1
556	заставляет видеть	1	1
557	внимание на	1	1
558	этот все	1	1
559	же происходит	3	1
560	но мы	3	1
561	из сказки	1	1
562	в глаза	1	1
563	чтобы вызвать	3	1
564	можно сказать	1	1
565	как этот	1	1
566	нас в	1	1
567	приносили в	1	1
568	к нему	6	1
569	не могло	2	1
570	и во	2	1
571	раньше чем	5	1
572	в форме	2	1
573	и следовательно	1	1
574	указывает и	1	1
575	обряды или	1	1
576	это несомненно	1	1
577	было бы	2	1
578	это приводит	3	1
579	а позже	1	1
580	что здесь	7	1
581	мы однако	1	1
582	на которой	2	1
583	землю и	1	1
584	несколько примеров	2	1
585	тот же	1	1
586	что он	10	1
587	соответствующих ему	1	1
588	жертвенного животного	1	1
589	в жертву	1	1
590	к их	1	1
591	и действительно	3	1
592	даже если	1	1
593	очень много	1	1
594	и так	1	1
595	до нас	1	1
596	он во	1	1
597	речь будет	2	1
598	он уже	2	1
599	и раньше	1	1
600	это слово	1	1
601	или его	1	1
602	случаи когда	2	1
603	объяснило бы	1	1
604	иметь власть	2	1
605	том чтобы	1	1
606	одни и	1	1
607	этот очень	1	1
608	по другим	1	1
609	античности и	1	1
610	можно еще	1	1
611	есть в	2	1
612	рассматриваться как	1	1
613	по очень	1	1
614	наша задача	1	1
615	уже в	2	1
616	или не	1	1
617	в нашей	1	1
618	до появления	1	1
619	же в	3	1
620	только тогда	3	1
621	предков на	1	1
622	не дает	2	1
623	который по	1	1
624	земли и	2	1
625	религии но	1	1
626	и один	1	1
627	прибавить что	4	1
628	с этими	2	1
629	заметить что	1	1
630	не могут	2	1
631	афанасьев в	1	1
632	от того	2	1
633	смерти и	1	1
634	в очень	1	1
635	умерших предков	1	1
636	культ мертвых	1	1
637	возможно что	2	1
638	дают в	2	1
639	не делали	1	1
640	как у	1	1
641	что дело	1	1
642	сказки а	1	1
643	к которому	1	1
644	с той	2	1
645	на заре	1	1
646	тому как	1	1
647	мы еще	1	1
648	были не	1	1
649	происходит при	1	1
650	что не	1	1
651	обратиться к	1	1
652	иногда это	2	1
653	говорит о	2	1
654	уже почти	1	1
655	связано с	1	1
656	на реку	1	1
657	с культом	1	1
658	на которых	1	1
659	у других	1	1
660	ниже в	2	1
661	с которым	1	1
662	долгое время	1	1
663	которой он	2	1
664	под влиянием	1	1
665	становится ясным	1	1
666	прямо на	1	1
667	мы знаем	8	1
668	и служит	1	1
669	уже давно	1	1
670	в ленинграде	1	1
671	этой же	1	1
672	представления о	3	1
673	его по	1	1
674	в иной	6	1
675	представить себе	1	1
676	в иных	1	1
677	или по	1	1
678	из которых	5	1
679	в пределах	1	1
680	в данном	3	1
681	по поводу	1	1
682	наряду с	3	1
683	к зеленина	1	1
684	целый год	1	1
685	сослаться на	1	1
686	иногда называется	1	1
687	исходя из	1	1
688	есть и	2	1
689	характер этой	1	1
690	он прослеживается	1	1
691	что мы	3	1
692	приведем несколько	2	1
693	носит название	1	1
694	но для	2	1
695	см гл	1	1
696	содержится в	2	1
697	случае он	1	1
698	хозяев и	1	1
699	по дороге	1	1
700	только одна	2	1
701	не оставляют	1	1
702	случаях когда	3	1
703	к пониманию	1	1
704	много но	1	1
705	вообще часто	1	1
706	а к	1	1
707	оказалось что	1	1
708	от него	2	1
709	и все	2	1
710	на одной	1	1
711	или нет	1	1
712	из своего	3	1
713	и стало	1	1
714	только с	2	1
715	в сказку	7	1
716	объясняется тем	1	1
717	или вообще	1	1
718	на берегу	2	1
719	и изобилие	1	1
720	дерево в	1	1
721	эти сведения	1	1
722	еще прибавить	2	1
723	и целый	2	1
724	иначе чем	1	1
725	ты не	1	1
726	случаи показывают	2	1
727	на поле	3	1
728	это все	1	1
729	цель и	1	1
730	более поздний	3	1
731	между ними	3	1
732	на смену	3	1
733	не знает	1	1
734	сказать что	2	1
735	только как	1	1
736	с греческим	1	1
737	и социальным	1	1
738	является и	3	1
739	легко заметить	1	1
740	объясняет почему	1	1
741	этим объясняется	1	1
742	собираются на	1	1
743	я тебе	7	1
744	жизни и	1	1
745	указывают на	2	1
746	места на	1	1
747	и вновь	1	1
748	по свидетельству	2	1
749	они не	1	1
750	как на	1	1
751	точно так	5	1
752	все что	4	1
753	в роли	2	1
