N	2gram	Potebnia_M_1	StatiiOP
297	что когда	1	1
298	в первом	5	1
299	это доказывает	1	1
300	не имеют	5	1
301	высшей степени	1	1
302	в зависимости	1	1
303	той же	3	1
304	их и	2	1
305	причем и	1	1
306	с с	1	1
307	мы не	10	1
308	нашел бы	1	1
309	есть нечто	4	1
310	в сущности	2	1
311	совпадает с	1	1
312	образом уже	1	1
313	не вполне	1	1
314	на свою	1	1
315	из того	2	1
316	ни малейшего	2	1
317	их не	1	1
318	которое в	1	1
319	как не	1	1
320	так а	1	1
321	одного слова	1	1
322	в каждой	1	1
323	утверждая что	1	1
324	еще не	6	1
325	зрения но	1	1
326	на них	1	1
327	сходные с	1	1
328	в чем	1	1
329	в создании	3	1
330	на другой	1	1
331	других источников	1	1
332	язык которым	1	1
333	но как	3	1
334	нет не	1	1
335	что язык	16	1
336	ответ на	1	1
337	по отношению	13	1
338	обнаруживается не	1	1
339	себе и	1	1
340	отличаются от	1	1
341	эту борьбу	1	1
342	о необходимости	1	1
343	более чем	1	1
344	что во	2	1
345	независимо от	6	1
346	что как	3	1
347	что история	1	1
348	что касается	1	1
349	в творчестве	1	1
350	когда он	1	1
351	говорит что	1	1
352	был связан	1	1
353	что этим	1	1
354	чтобы показать	1	1
355	следует сказать	1	1
356	и хотя	1	1
357	что слово	3	1
358	для которого	1	1
359	значения как	1	1
360	при создании	1	1
361	а во-вторых	1	1
362	формы в	1	1
363	в ответ	1	1
364	и насколько	1	1
365	из этих	4	1
366	одно время	1	1
367	с тех	1	1
368	что к	2	1
369	с их	1	1
370	им в	1	1
371	языка к	2	1
372	зависимости от	1	1
373	бы только	2	1
374	и кто	1	1
375	не годится	1	1
376	о ее	1	1
377	и если	2	1
378	что она	1	1
379	не следует	5	1
380	языком а	1	1
381	том в	1	1
382	вследствие этого	1	1
383	от которого	1	1
384	и найти	1	1
385	который сам	1	1
386	перестает быть	1	1
387	только отчасти	1	1
388	до появления	1	1
389	к одному	2	1
390	не как	1	1
391	нам только	1	1
392	но вместе	2	1
393	его от	1	1
394	на этом	1	1
395	одно и	1	1
396	и характер	1	1
397	различие между	1	1
398	те же	1	1
399	разница между	3	1
400	зрения на	1	1
401	раз при	1	1
402	заключается в	3	1
403	с другими	1	1
404	только там	1	1
405	укажем только	1	1
406	окажется что	1	1
407	сколько и	3	1
408	известно что	2	1
409	этом смысле	4	1
410	роль в	1	1
411	именно что	2	1
412	что один	1	1
413	и тем	3	1
414	еще одно	1	1
415	для них	2	1
416	но уже	2	1
417	на основании	2	1
418	всякую возможность	1	1
419	и уже	1	1
420	мы видели	4	1
421	с такой	1	1
422	в развитии	1	1
423	можно считать	1	1
424	через другие	1	1
425	на таких	1	1
426	влияний в	1	1
427	та что	2	1
428	но если	2	1
429	от своего	1	1
430	и их	3	1
431	его мнению	4	1
432	что до	2	1
433	прямым следствием	1	1
434	о языке	3	1
435	и той	3	1
436	такую же	1	1
437	том каким	1	1
438	и эти	1	1
439	внешних влияний	1	1
440	нас к	1	1
441	что есть	1	1
442	какие бы	1	1
443	слово должно	1	1
444	в таких	2	1
445	она не	3	1
446	виду что	1	1
447	мысли в	9	1
448	и проч	1	1
449	принадлежат к	1	1
450	нельзя поэтому	1	1
451	к новым	2	1
452	на него	3	1
453	тех пор	1	1
454	всех языках	1	1
455	которого он	1	1
456	которым говорит	1	1
457	что создавая	1	1
458	но только	1	1
459	для всего	1	1
460	и без	3	1
461	же время	4	1
462	таким путем	1	1
463	к ней	2	1
464	как она	3	1
465	развивается в	1	1
466	и народной	1	1
467	прежде чем	3	1
468	вернее сказать	1	1
469	как будто	2	1
470	ли нам	1	1
471	на все	2	1
472	предположение о	1	1
473	свое собственное	1	1
474	уже о	1	1
475	нам что	1	1
476	и вместе	2	1
477	не могут	4	1
478	и вполне	1	1
479	сравнительно с	2	1
480	а что	1	1
481	слова с	1	1
482	что при	5	1
483	для кого	1	1
484	отказаться от	1	1
485	странным что	1	1
486	находясь в	1	1
487	отношении ее	1	1
488	языка по	2	1
489	как мы	2	1
490	значения и	1	1
491	что все	3	1
492	свою очередь	4	1
493	здесь не	1	1
494	только при	2	1
495	были бы	3	1
496	мысль о	2	1
497	то время	1	1
498	так в	1	1
499	слова а	1	1
500	на том	1	1
501	и совершенно	1	1
502	iii в	1	1
503	переход к	1	1
504	можно было	1	1
505	не так	3	1
506	не с	1	1
507	и которые	2	1
508	здесь нет	1	1
509	есть произведение	1	1
510	на которую	2	1
511	которые он	1	1
512	не были	2	1
513	без сомнения	3	1
514	отрицать что	1	1
515	к языку	2	1
516	образом в	1	1
517	в построении	1	1
518	связанное с	2	1
519	и живой	1	1
520	столь же	3	1
521	одного из	2	1
522	известно например	1	1
523	нее есть	1	1
524	и во	3	1
525	связь между	2	1
526	от них	1	1
527	видели выше	1	1
528	судить о	3	1
529	во втором	5	1
530	нуждается в	2	1
531	свои личные	1	1
532	и об	1	1
533	для самого	1	1
534	в лице	1	1
535	и отдельные	2	1
536	не зная	2	1
537	не совпадает	1	1
538	один из	1	1
539	с ними	1	1
540	всю свою	1	1
541	будто бы	1	1
542	поэтому и	1	1
543	по мнению	3	1
544	или же	3	1
545	но между	1	1
546	из коих	3	1
547	не будет	2	1
548	с которыми	1	1
549	с какой	1	1
550	было они	1	1
551	внимание что	2	1
552	уже в	1	1
553	только на	3	1
554	языка как	5	1
555	различия в	2	1
556	к известным	1	1
557	но совершенно	2	1
558	нее в	1	1
559	одно из	3	1
560	чувствует свою	1	1
561	не находит	1	1
562	могло бы	3	1
563	себя до	1	1
564	не для	1	1
565	а в	5	1
566	на памяти	1	1
567	может служить	1	1
568	мы можем	2	1
569	как его	1	1
570	но что	1	1
571	у него	1	1
572	вообще можно	1	1
573	следует понимать	1	1
574	в каждом	4	1
575	должно следовать	2	1
576	должны говорить	1	1
577	таком виде	2	1
578	с общим	1	1
579	именно как	1	1
580	а на	1	1
581	но одно	1	1
582	язык в	8	1
583	уже при	1	1
584	за пределы	2	1
585	что человек	5	1
586	каком он	1	1
587	в каких	1	1
588	к которому	3	1
589	хотя речь	1	1
590	себя и	1	1
591	что для	3	1
592	жизни то	1	1
593	сосредоточивается в	1	1
594	то и	7	1
595	ничем не	1	1
596	языка не	5	1
597	не подлежит	1	1
598	его собственной	1	1
599	этом основании	1	1
600	что из	1	1
601	и слово	1	1
602	особенностей и	1	1
603	в связи	1	1
604	виде в	1	1
605	было в	1	1
606	имея в	1	1
607	но оно	3	1
608	при его	1	1
609	время с	1	1
610	лучшее средство	1	1
611	общего с	1	1
612	приводит в	1	1
613	над ним	1	1
614	он взялся	1	1
615	а другое	1	1
616	что же	2	1
617	самого себя	4	1
618	да и	1	1
619	говоря уже	1	1
620	быть не	4	1
621	не создает	2	1
622	взглядов на	1	1
623	словам другого	1	1
624	ни для	1	1
625	но для	1	1
626	нисколько не	2	1
627	должны быть	7	1
628	при всем	1	1
629	на одной	1	1
630	в более	4	1
631	и для	5	1
632	будет иметь	1	1
633	ли в	2	1
634	не существует	2	1
635	и от	3	1
636	или в	2	1
637	что оно	2	1
638	этой системы	1	1
639	бы даже	2	1
640	к одной	3	1
641	то не	3	1
642	для нас	9	1
643	от него	4	1
644	и все	3	1
645	так называемых	1	1
646	бы в	4	1
647	и первое	1	1
648	случае и	1	1
649	язык не	5	1
650	все они	2	1
651	что конечно	1	1
652	этом можно	1	1
653	же в	2	1
654	в свою	4	1
655	могли быть	1	1
656	между ними	1	1
657	не говоря	1	1
658	но разве	1	1
659	прежде и	1	1
660	их с	1	1
661	пришел к	1	1
662	по одному	1	1
663	едва ли	1	1
664	никакой связи	1	1
665	в последнем	1	1
666	отношению к	13	1
667	из этого	2	1
668	полной силе	1	1
669	бы думать	1	1
670	в голову	1	1
671	жизни и	2	1
672	но эти	2	1
673	заметить что	2	1
674	к этой	3	1
675	в своих	4	1
676	он на	1	1
677	я могу	1	1
678	в таком	5	1
679	точно так	11	1
680	все что	2	1
681	ничего общего	2	1
682	смысле что	1	1
