N	2gram	Medvedev_F_1	FransuaR
586	сама литература	1	1
587	в другой	2	1
588	что бы	5	1
589	всего этого	2	1
590	нем и	2	1
591	все время	2	1
592	типичное для	1	1
593	в него	2	1
594	видим что	1	1
595	на почве	13	1
596	и всего	1	1
597	того что	5	1
598	в современной	1	1
599	быть и	4	1
600	это наиболее	1	1
601	стиль в	1	1
602	согласиться с	1	1
603	не имеет	1	1
604	ярко проявляется	2	1
605	к нашему	1	1
606	и основные	1	1
607	форме почти	1	1
608	не перестает	3	1
609	ее от	2	1
610	произведения то	1	1
611	между этими	1	1
612	терминов и	1	1
613	вопрос об	2	1
614	с одной	4	1
615	так что	1	1
616	для всех	1	1
617	к какому	1	1
618	литературы в	8	1
619	в новое	2	1
620	чтобы он	2	1
621	в виде	1	1
622	и художественные	1	1
623	и обратно	1	1
624	участие в	1	1
625	роль и	1	1
626	же они	2	1
627	и художественно	1	1
628	образ для	1	1
629	всяком случае	4	1
630	углом зрения	1	1
631	этих книг	1	1
632	не для	3	1
633	с этими	1	1
634	художника и	1	1
635	но что	1	1
636	из системы	2	1
637	и историка	1	1
638	своеобразии и	1	1
639	и литературной	1	1
640	но из	1	1
641	литературе нет	1	1
642	именно как	12	1
643	точном смысле	1	1
644	и из	1	1
645	последнем счете	1	1
646	литературу и	1	1
647	а именно	1	1
648	человека но	1	1
649	и глубокого	1	1
650	что не	1	1
651	в живом	6	1
652	обряды и	1	1
653	его из	1	1
654	ничем не	3	1
655	те кто	1	1
656	и самый	2	1
657	связано с	1	1
658	них и	1	1
659	его исторического	2	1
660	здесь дело	1	1
661	зрения этих	1	1
662	более того	3	1
663	не на	2	1
664	однако и	1	1
665	отнюдь не	6	1
666	литература в	4	1
667	серьезны и	1	1
668	богатый материал	1	1
669	время оно	1	1
670	под влиянием	2	1
671	мира в	2	1
672	так же	4	1
673	и особенно	2	1
674	как это	6	1
675	который дал	1	1
676	в строгом	2	1
677	его на	1	1
678	из которых	1	1
679	к своему	1	1
680	не могут	1	1
681	влияния на	2	1
682	лишь условно	1	1
683	строгом смысле	2	1
684	не дают	1	1
685	в сборнике	1	1
686	с особенностями	1	1
687	нашу задачу	1	1
688	своих врагов	1	1
689	применении к	2	1
690	быть только	1	1
691	даже с	1	1
692	как средство	1	1
693	культуре и	1	1
694	дело здесь	1	1
695	всего может	1	1
696	в это	1	1
697	материал для	1	1
698	в художественную	2	1
699	поэтому они	1	1
700	нее самой	1	1
701	что между	1	1
702	ко времени	2	1
703	вводит нас	1	1
704	здесь очень	1	1
705	в формах	4	1
706	как предмет	1	1
707	но для	3	1
708	в смысле	1	1
709	нисколько не	2	1
710	позитивизма в	2	1
711	тех или	1	1
712	это уже	1	1
713	сделано ни	1	1
714	потому не	1	1
715	самого бытия	1	1
716	к мировоззрению	1	1
717	в точном	1	1
718	или в	1	1
719	в результате	2	1
720	мира и	1	1
721	которого они	1	1
722	в настоящее	10	1
723	работы мы	1	1
724	продукт и	1	1
725	ее и	1	1
726	как для	1	1
727	в литературной	1	1
728	ни к	1	1
729	пришлось бы	1	1
730	на языке	2	1
731	его жизнь	1	1
732	дана в	2	1
733	места в	2	1
734	ни было	2	1
735	же в	3	1
736	отрыве от	1	1
737	здесь несколько	1	1
738	видения и	1	1
739	всех тех	1	1
740	в свою	8	1
741	не знает	1	1
742	другой стороны	1	1
743	свое и	1	1
744	религии и	1	1
745	культуры в	1	1
746	были и	1	1
747	время не	1	1
748	все подобные	1	1
749	истолковать как	1	1
750	и состоит	1	1
751	эпохи как	1	1
752	вполне понятно	2	1
753	также не	1	1
754	ее в	1	1
755	видели является	1	1
756	для каждого	1	1
757	как на	4	1
758	во всяком	4	1
759	не отрывает	1	1
