N	2gram	Vinokur_Ku_1	Psycholo
145	в языке	8	4
146	говорит он	1	4
147	из них	4	4
148	от того	1	4
149	таким путем	1	4
150	а на	2	4
151	приходится иметь	1	4
152	когда она	1	4
153	как это	3	4
154	наряду с	1	4
155	указывает что	1	4
156	с этой	2	4
157	случае если	1	4
158	и все	2	4
159	а в	5	4
160	совершенно не	1	4
161	жизни и	1	4
162	например в	5	3
163	отношении к	1	3
164	и то	3	3
165	или же	1	3
166	то это	3	3
167	и он	3	3
168	столько же	1	3
169	во всех	1	3
170	но как	1	3
171	а только	8	3
172	в общем	3	3
173	относится к	2	3
174	которые не	1	3
175	как говорит	1	3
176	что именно	1	3
177	как к	1	3
178	на нас	1	3
179	но в	2	3
180	та же	1	3
181	формы в	2	3
182	думать что	1	3
183	главным образом	1	3
184	каждая эпоха	1	3
185	состоит в	3	3
186	и вот	1	3
187	на этом	1	3
188	об этом	1	3
189	это было	2	3
190	к которым	1	3
191	показывает что	1	3
192	и сейчас	1	3
193	в своей	2	3
194	это только	3	3
195	в их	3	3
196	представление о	3	3
197	в которых	6	3
198	но он	1	3
199	том чтобы	8	3
200	что с	2	3
201	тогда когда	6	3
202	мы можем	1	3
203	в каком	2	3
204	не могут	2	3
205	указывает на	1	3
206	которого мы	1	3
207	в виду	5	3
208	так и	7	3
209	том виде	1	3
210	мы в	1	3
211	для этого	3	3
212	образом в	1	3
213	с другой	7	3
214	звуков в	1	3
215	в конечном	1	3
216	бы и	2	3
217	один из	4	3
218	этот вопрос	1	3
219	и так	1	3
220	так что	4	3
221	в нашей	1	3
222	что не	5	3
223	и других	1	3
224	и их	1	3
225	сами по	1	3
226	в конце	1	3
227	может служить	2	3
228	были бы	2	3
229	чтобы показать	1	3
230	до конца	2	3
231	в частности	4	3
232	того или	4	3
233	по своему	1	3
234	что же	6	3
235	по существу	4	3
236	это значит	1	3
237	в смысле	2	3
238	должны быть	2	3
239	при всем	1	3
240	само по	1	3
241	еще более	1	3
242	хотя бы	10	3
243	эпоха имеет	1	3
244	только как	1	3
245	в свою	3	3
246	точно так	1	3
247	также и	2	2
248	того же	4	2
249	и без	1	2
250	только потому	6	2
251	не имеют	3	2
252	все те	2	2
253	справиться с	1	2
254	как история	2	2
255	она стоит	1	2
256	и этот	1	2
257	еще не	5	2
258	есть нечто	1	2
259	из того	1	2
260	но даже	1	2
261	как не	1	2
262	частный случай	1	2
263	к своему	2	2
264	с его	4	2
265	в ее	1	2
266	но не	5	2
267	это делается	1	2
268	значение и	2	2
269	если в	2	2
270	очевидно что	3	2
271	себе и	2	2
272	отличие от	1	2
273	меньше всего	2	2
274	раз обратное	1	2
275	однако не	6	2
276	могли бы	2	2
277	увидим что	2	2
278	моментов в	1	2
279	из самых	1	2
280	в которой	6	2
281	мы получаем	1	2
282	бы не	1	2
283	много слишком	1	2
284	в себе	3	2
285	как он	1	2
286	имеем в	1	2
287	по происхождению	1	2
288	и поэтическая	1	2
289	т д	14	2
290	же с	1	2
291	однако он	1	2
292	на его	3	2
293	же сколько	1	2
294	в каждом	2	2
295	то ни	1	2
296	то чтобы	1	2
297	значение в	1	2
298	который уже	1	2
299	полагает что	1	2
300	это не	7	2
301	то все	1	2
302	в них	7	2
303	убедиться что	2	2
304	смысл и	2	2
305	одного и	2	2
306	не значит	1	2
307	не так	1	2
308	и при	2	2
309	прямо к	1	2
310	всяком случае	5	2
311	и эти	3	2
312	том и	2	2
313	том же	2	2
314	в этих	4	2
315	что этот	1	2
316	точно и	1	2
317	все более	1	2
318	в процессе	1	2
319	в самых	1	2
320	казалось бы	3	2
321	в самой	4	2
322	же время	2	2
323	учения о	1	2
324	в русском	4	2
325	ли из	1	2
326	ли это	2	2
327	не потому	5	2
328	такие же	1	2
329	ни в	2	2
330	когда мы	2	2
331	как только	1	2
332	что оно	3	2
333	оно не	3	2
334	свою очередь	3	2
335	сводится к	3	2
336	в особенности	3	2
337	и говорит	2	2
338	действия и	2	2
339	роль в	4	2
340	на том	3	2
341	том как	3	2
342	по сравнению	1	2
343	чем здесь	1	2
344	в таком	3	2
345	и здесь	3	2
346	во всяком	5	2
347	после того	1	2
348	в его	12	2
349	а потому	5	2
350	и только	1	2
351	даже для	2	2
352	у всех	1	2
353	и следовательно	1	2
354	для самого	1	2
355	в него	1	2
356	в какой	6	2
357	таком понимании	1	2
358	которому он	1	2
359	и у	1	2
360	мы получим	1	2
361	их как	1	2
362	говорит о	1	2
363	проще всего	1	2
364	могло бы	1	2
365	слова в	1	2
366	содержания и	1	2
367	мы находим	1	2
368	в одном	3	2
369	вовсе не	10	2
370	в состоянии	2	2
371	отношение к	1	2
372	к ним	1	2
373	но что	1	2
374	каждый из	1	2
375	в других	1	2
376	на примере	2	2
377	к которому	3	2
378	а с	3	2
379	не было	3	2
380	здесь дело	1	2
381	не на	4	2
382	зависит от	1	2
383	была бы	3	2
384	и далее	1	2
385	басни на	1	2
386	там где	4	2
387	вместе с	7	2
388	чем к	1	2
389	как нельзя	1	2
390	но это	1	2
391	порядка и	1	2
392	и таким	1	2
393	только мы	1	2
394	это можно	1	2
395	справедливо указывает	2	2
396	речи с	1	2
397	для нас	2	2
398	интерес к	1	2
399	тем более	2	2
400	всякий раз	1	2
401	другой стороны	6	2
402	их с	1	2
403	на этот	2	2
404	или иного	3	2
405	в свое	2	2
406	и от	1	2
407	все что	1	2
408	этой точки	2	2
409	смысле слова	1	1
410	что употребление	1	1
411	позволю себе	2	1
412	речь идет	2	1
413	говоря о	1	1
414	у читателя	1	1
415	одним из	2	1
416	отделено от	1	1
417	предполагает что	1	1
418	всего тем	1	1
419	утверждение что	1	1
420	или к	1	1
421	и должны	1	1
422	мере в	6	1
423	п так	2	1
424	отношений в	1	1
425	в первом	3	1
426	по преимуществу	2	1
427	почти всегда	1	1
428	и самое	1	1
429	в основании	1	1
430	и больше	1	1
431	в зависимости	5	1
432	не подозревая	1	1
433	он понимал	1	1
434	получить некоторое	1	1
435	и значение	2	1
436	к нашей	1	1
437	вскрыть и	1	1
438	сравнения и	1	1
439	и ничего	1	1
440	на место	1	1
441	так чтобы	1	1
442	что иное	1	1
443	мы и	1	1
444	и со	1	1
445	похожи на	1	1
446	построения в	1	1
447	зависимости от	6	1
448	в наши	1	1
449	прямой связи	1	1
450	все так	1	1
451	не найдем	1	1
452	время в	1	1
453	тем как	1	1
454	его так	2	1
455	глаза на	1	1
456	все больше	1	1
457	совершенно прав	1	1
458	с одной	1	1
459	всякого искусства	1	1
460	только тогда	3	1
461	его во	1	1
462	с совершенно	1	1
463	должны были	1	1
464	друг от	1	1
465	не оказалось	1	1
466	органов речи	1	1
467	к сожалению	1	1
468	менее важно	1	1
469	в истории	3	1
470	идет о	2	1
471	чтобы уяснить	1	1
472	общего с	1	1
473	данный момент	1	1
474	что ее	1	1
475	что касается	2	1
476	кроме того	1	1
477	и где	1	1
478	некоторое знание	1	1
479	как социальное	2	1
480	она так	1	1
481	с понятием	1	1
482	мысль в	1	1
483	сказал бы	1	1
484	его к	3	1
485	это легко	1	1
486	более или	3	1
487	следующим образом	1	1
488	истинное значение	1	1
489	только то	1	1
490	уже не	8	1
491	помощью которого	1	1
492	не приходится	1	1
493	различия так	1	1
494	говорят о	1	1
495	не хочет	1	1
496	и идет	1	1
497	это есть	2	1
498	видим мы	1	1
499	бы сказать	1	1
500	что нас	1	1
501	в нашем	1	1
502	из этих	4	1
503	элементарным и	1	1
504	то обстоятельство	8	1
505	в большинстве	2	1
506	что ничего	1	1
507	того факта	1	1
508	тому же	1	1
509	но ведь	2	1
510	роли в	2	1
511	вообще не	1	1
512	случае все	1	1
513	противном случае	1	1
514	не следует	1	1
515	и критики	1	1
516	приходят к	1	1
517	известных случаях	1	1
518	уяснить себе	1	1
519	он должен	1	1
520	что нужно	2	1
521	понятий и	1	1
522	в силу	10	1
523	и если	3	1
524	нам только	1	1
525	в россии	1	1
526	отдельных звуков	2	1
527	именно к	1	1
528	свое время	2	1
529	так например	2	1
530	с законами	1	1
531	одно и	1	1
532	цель этих	1	1
533	примеру у	1	1
534	но все	2	1
535	русском языке	4	1
536	касается до	1	1
537	она понимает	1	1
538	же не	1	1
539	некоторого общего	1	1
540	в совершенно	1	1
541	различие между	1	1
542	же касается	4	1
543	его не	1	1
544	на ту	1	1
545	этот основной	1	1
546	его в	1	1
547	те или	1	1
548	образом если	2	1
549	и под	2	1
550	звук а	1	1
551	это когда	1	1
552	на почве	1	1
553	что стоит	1	1
554	следует рассматривать	1	1
555	а какая-то	1	1
556	но именно	1	1
557	он приходит	1	1
558	между отдельными	1	1
559	он является	1	1
560	является для	1	1
561	в стихах	1	1
562	и представить	1	1
563	как об	2	1
564	и уже	1	1
565	для чего	1	1
566	мы видели	1	1
567	и убеждаемся	1	1
568	с такой	1	1
569	нет двух	2	1
570	и было	2	1
571	должно быть	3	1
572	наука изучает	1	1
573	и тогда	4	1
574	и того	2	1
575	сообразно с	1	1
576	об особом	1	1
577	всем желании	1	1
578	бы на	2	1
579	но если	2	1
580	в переводе	1	1
581	методом и	1	1
582	взгляд на	1	1
583	у художника	1	1
584	наших дней	1	1
585	в котором	3	1
586	что вся	1	1
587	не столько	2	1
588	в отличие	1	1
589	стоит в	4	1
590	из области	4	1
591	ему приходится	2	1
592	что было	2	1
593	по крайней	5	1
594	так называемое	1	1
595	однако в	1	1
596	очевидно совсем	1	1
597	в устах	1	1
598	с так	1	1
599	мы встречаемся	1	1
600	a la	1	1
601	мимо цели	1	1
602	при чтении	1	1
603	в историческом	1	1
604	перед собою	1	1
605	важно что	1	1
606	с представлением	1	1
607	что ему	1	1
608	дело не	2	1
609	некоторого рода	1	1
610	дело в	1	1
611	одна из	1	1
612	что их	2	1
613	и остается	1	1
614	своего существования	1	1
615	исторические исследования	1	1
616	каждый день	1	1
617	предметы и	1	1
618	когда они	1	1
619	которого заключается	1	1
620	только не	1	1
621	или еще	1	1
622	возможно и	1	1
623	на язык	4	1
624	в разных	2	1
625	в качестве	7	1
626	слов в	2	1
627	с гораздо	1	1
628	и является	4	1
629	вместо того	1	1
630	убедиться в	1	1
631	с достаточной	1	1
632	связи с	7	1
633	происхождению и	1	1
634	его собственное	1	1
635	уже и	3	1
636	тогда в	1	1
637	и делает	1	1
638	легко убедиться	1	1
639	в области	7	1
640	виде так	1	1
641	факта что	1	1
642	читатель с	1	1
643	обстоятельство что	8	1
644	действительного и	1	1
645	если его	2	1
646	все то	1	1
647	на общее	1	1
648	иногда даже	1	1
649	чтобы сделать	1	1
650	ли не	3	1
651	знание о	1	1
652	о таких	1	1
653	чтобы создать	2	1
654	они и	1	1
655	не есть	4	1
656	участвуют в	1	1
657	таких слов	2	1
658	лежащим в	1	1
659	в каждой	1	1
660	должен быть	4	1
661	для себя	1	1
662	следует отнести	1	1
663	то во	1	1
664	как мы	1	1
665	основываясь на	1	1
666	к такому	1	1
667	смысле что	1	1
668	от друга	1	1
669	на нем	1	1
670	всем этим	1	1
671	в собственном	2	1
672	в себя	1	1
673	и может	3	1
674	как с	2	1
675	по аналогии	1	1
676	чтобы дать	2	1
677	за то	1	1
678	не с	3	1
679	было в	2	1
680	здесь как	2	1
681	в борьбе	1	1
682	когда в	2	1
683	разного рода	1	1
684	которого они	1	1
685	слова которые	1	1
686	силу того	2	1
687	совершенно невозможно	1	1
688	с этого	1	1
689	разумеется что	2	1
690	предположить что	1	1
691	смысле и	2	1
692	в тех	4	1
693	иное как	2	1
694	все дело	1	1
695	разница между	1	1
696	о нем	2	1
697	в известных	3	1
698	и должно	2	1
699	все содержание	1	1
700	чтобы доказать	1	1
701	путем получить	1	1
702	можно сказать	3	1
703	в сфере	1	1
704	как форма	1	1
705	аналогии с	1	1
706	всего можно	1	1
707	и во	1	1
708	слова где	1	1
709	же звук	2	1
710	влиянием его	1	1
711	однако что	1	1
712	что люди	1	1
713	или иные	1	1
714	но сейчас	2	1
715	всех народов	1	1
716	переходит в	1	1
717	когда оно	2	1
718	крайней мере	5	1
719	от самих	1	1
720	очень широкое	1	1
721	которым приходится	1	1
722	раз на	2	1
723	в анализе	1	1
724	связь между	1	1
725	закона с	1	1
726	сюда относится	1	1
727	раз то	1	1
728	этом смысле	3	1
729	которое было	1	1
730	обе эти	3	1
731	в двух	1	1
732	что только	1	1
733	важное значение	1	1
734	с ними	4	1
735	языка на	2	1
736	мы увидим	3	1
737	что даже	1	1
738	явления в	1	1
739	что а	1	1
740	не имеющих	1	1
741	и творчество	1	1
742	эти утверждения	1	1
743	рассматриваться как	1	1
744	не то	1	1
745	до наших	1	1
746	же и	2	1
747	в таких	4	1
748	конечно не	2	1
749	можно установить	1	1
750	вопроса о	1	1
751	звуков и	2	1
752	этом что	1	1
753	ни одного	2	1
754	стоит на	1	1
755	историческом развитии	1	1
756	тем чтобы	1	1
757	же явления	1	1
758	свидетельствует о	2	1
759	сказать относительно	1	1
760	могут приобретать	1	1
761	а то	2	1
762	не дает	1	1
763	все признаки	1	1
764	его и	1	1
765	что всякие	1	1
766	является ее	1	1
767	был бы	2	1
768	как некоторое	1	1
769	для него	1	1
770	автором в	1	1
771	прежде всего	9	1
772	иначе как	2	1
773	изучает не	1	1
774	гораздо большей	1	1
775	доказать что	2	1
776	свое выражение	1	1
777	образом не	1	1
778	не просто	5	1
779	к той	1	1
780	я позволю	2	1
781	с общим	1	1
782	же роль	1	1
783	нужно было	2	1
784	со стороны	4	1
785	даже не	1	1
786	в данный	1	1
787	нам не	3	1
788	два разных	1	1
789	в соответствующих	1	1
790	и эту	1	1
791	сюда же	1	1
792	которые можно	2	1
793	именно в	6	1
794	случаев в	1	1
795	себя и	1	1
796	как мир	1	1
797	только к	2	1
798	к более	1	1
799	в некоторых	1	1
800	в соответствии	3	1
801	связано с	3	1
802	что им	1	1
803	некоторых основных	1	1
804	этот закон	1	1
805	ничем не	1	1
806	есть лишь	3	1
807	именно так	2	1
808	жизнь в	1	1
809	так называемой	2	1
810	человеческой жизни	1	1
811	на эту	2	1
812	для человека	1	1
813	если эти	1	1
814	от индивидуального	1	1
815	что мы	1	1
816	под влиянием	3	1
817	в связи	3	1
818	и законы	1	1
819	один раз	1	1
820	как именно	2	1
821	с помощью	7	1
822	к примеру	2	1
823	я хочу	1	1
824	языке с	1	1
825	которое в	2	1
826	из его	1	1
827	мы говорим	2	1
828	учению о	1	1
829	поскольку они	1	1
830	редко и	1	1
831	одной стороны	1	1
832	она есть	1	1
833	с него	2	1
834	в той	5	1
835	конечно так	1	1
836	мы сразу	1	1
837	во все	2	1
838	и там	1	1
839	или менее	3	1
840	разное значение	1	1
841	если это	1	1
842	свою науку	1	1
843	том смысле	1	1
844	или другого	1	1
845	этого слова	3	1
846	что рассказывает	1	1
847	еще раз	1	1
848	этом случае	2	1
849	нечто совершенно	1	1
850	как предмет	1	1
851	о его	1	1
852	нет ничего	1	1
853	поэтому что	2	1
854	этом и	1	1
855	в противном	1	1
856	говорить что	1	1
857	находят свое	1	1
858	в более	2	1
859	любовь к	2	1
860	сюжета и	1	1
861	и сами	2	1
862	указать на	4	1
863	в область	1	1
864	или в	2	1
865	в результате	5	1
866	поэзии в	1	1
867	с уже	1	1
868	из своего	1	1
869	бы в	7	1
870	против того	1	1
871	будто бы	1	1
872	только что	1	1
873	по пути	1	1
874	не сумела	3	1
875	соображение что	1	1
876	и звуковой	1	1
877	от всякого	1	1
878	что слова	1	1
879	имеет целью	1	1
880	может и	1	1
881	слово в	1	1
882	между ними	2	1
883	понимать как	2	1
884	на более	2	1
885	речи и	5	1
886	лишь тогда	1	1
887	какой ему	1	1
888	это на	1	1
889	которым он	1	1
890	конфликт между	1	1
891	первом случае	1	1
892	не что	1	1
893	это и	4	1
894	только о	1	1
895	и представлений	1	1
896	какой смысл	2	1
897	делает их	1	1
898	но еще	3	1
899	очень редко	1	1
900	что за	1	1
901	это понятие	1	1
902	тем самым	4	1
903	из чего	1	1
904	форма должна	1	1
905	совершенно последовательно	1	1
906	к этому	1	1
907	они не	3	1
908	ничего общего	1	1
