N	2gram	Losev_Dial_4	Formalny
179	их к	1	3
180	это приводит	1	3
181	быть и	3	3
182	все это	9	3
183	на самом	1	3
184	или в	7	3
185	и все	11	3
186	жизни и	4	3
187	можно говорить	2	2
188	и то	3	2
189	идет о	1	2
190	самый предмет	1	2
191	к другому	1	2
192	едва ли	3	2
193	было и	1	2
194	его не	1	2
195	при анализе	1	2
196	совпадает с	2	2
197	е как	1	2
198	это время	1	2
199	первый план	1	2
200	как таковая	2	2
201	но как	2	2
202	очевидно что	1	2
203	отношение к	1	2
204	отличие от	2	2
205	ни одна	2	2
206	в одной	1	2
207	что именно	7	2
208	перед нами	6	2
209	кроме того	2	2
210	то в	5	2
211	та же	3	2
212	в которой	2	2
213	уже в	1	2
214	же это	5	2
215	в понятии	2	2
216	и более	1	2
217	и по	2	2
218	на этом	3	2
219	в основу	1	2
220	то ни	4	2
221	они должны	1	2
222	том случае	1	2
223	о какой	1	2
224	говорить не	1	2
225	для нее	2	2
226	от одного	2	2
227	науки а	1	2
228	и тем	6	2
229	ни в	8	2
230	само собою	1	2
231	от него	3	2
232	становится и	2	2
233	должно быть	2	2
234	смысл и	3	2
235	том что	10	2
236	на первый	1	2
237	не так	1	2
238	представление о	2	2
239	себе а	1	2
240	в отличие	1	2
241	их в	1	2
242	не могли	2	2
243	тому чтобы	1	2
244	для этого	2	2
245	даже в	1	2
246	она не	4	2
247	тем самым	3	2
248	что эта	2	2
249	и другое	2	2
250	не имеет	14	2
251	ее с	1	2
252	не по	2	2
253	себе эти	2	2
254	находится в	2	2
255	никогда не	2	2
256	слово и	1	2
257	и лишь	1	2
258	есть только	3	2
259	всего в	1	2
260	самом предмете	1	2
261	что на	2	2
262	и это	8	2
263	и о	8	2
264	на нем	2	2
265	в ее	2	2
266	и от	1	2
267	и совершенно	1	2
268	слово есть	3	2
269	было в	1	2
270	сам он	1	2
271	мы в	1	2
272	с ним	3	2
273	в виду	9	2
274	и нужно	1	2
275	только так	4	2
276	или более	2	2
277	во всей	2	2
278	это не	12	2
279	от этих	2	2
280	и всякое	1	2
281	если это	1	2
282	этом смысле	4	2
283	один из	4	2
284	с ними	4	2
285	этот вопрос	1	2
286	не будет	2	2
287	потому что	10	2
288	в качестве	2	2
289	же и	2	2
290	с нею	1	2
291	еще одну	1	2
292	при помощи	3	2
293	и других	1	2
294	и нового	1	2
295	в котором	2	2
296	в конце	1	2
297	от тех	1	2
298	как его	1	2
299	не просто	7	2
300	смысла и	3	2
301	имеет значение	1	2
302	со стороны	3	2
303	даже не	2	2
304	говорим о	1	2
305	а именно	6	2
306	что для	1	2
307	превращается в	1	2
308	до конца	1	2
309	конце концов	1	2
310	его как	2	2
311	ни на	6	2
312	можно будет	1	2
313	как это	2	2
314	в той	1	2
315	из этого	1	2
316	нем как	1	2
317	художественное произведение	2	2
318	но это	4	2
319	в чем	8	2
320	лишь о	1	2
321	тут дело	1	2
322	ее и	1	2
323	поскольку он	2	2
324	от всякого	1	2
325	в целях	2	2
326	сказать что	6	2
327	равно как	2	2
328	ее в	2	2
329	просто говорить	1	1
330	то на	3	1
331	говоря о	1	1
332	самостоятельность и	1	1
333	и через	1	1
334	своему пределу	1	1
335	как миф	2	1
336	и без	2	1
337	и новое	1	1
338	утверждение что	1	1
339	но тогда	1	1
340	непосредственное и	2	1
341	но тем	1	1
342	принципов но	1	1
343	предмета с	1	1
344	ведь во	1	1
345	ведь и	2	1
346	все те	1	1
347	собственном смысле	2	1
348	и больше	1	1
349	когда это	1	1
350	и этот	1	1
351	той же	5	1
352	их и	1	1
353	есть не	5	1
354	идеей и	1	1
355	и была	1	1
356	могла быть	1	1
357	мы имеем	5	1
358	и само	2	1
359	надо было	3	1
360	что если	3	1
361	или явного	1	1
362	из своих	1	1
363	так чтобы	3	1
364	но она	1	1
365	что иное	8	1
366	смыслу или	1	1
367	ее преодолеть	1	1
368	из того	1	1
369	конечно и	1	1
370	как не	2	1
371	же что	3	1
372	себе что	2	1
373	или сам	2	1
374	из ее	2	1
375	без всякого	2	1
376	как один	1	1
377	ней как	1	1
378	именно эти	1	1
379	иное как	8	1
380	на их	1	1
381	подходить к	1	1
382	понятие символа	1	1
383	мы будем	2	1
384	точка зрения	1	1
385	и все-таки	1	1
386	смысле мы	1	1
387	не говорят	3	1
388	только тогда	5	1
389	изменения и	3	1
390	или иное	3	1
391	остается для	1	1
392	если она	2	1
393	общего с	3	1
394	в своем	5	1
395	и нет	3	1
396	и есть	19	1
397	объединились в	1	1
398	даже просто	1	1
399	нет никакой	1	1
400	в этот	2	1
401	вещи но	1	1
402	где все	1	1
403	от чего	2	1
404	так или	1	1
405	в нашем	1	1
406	бы не	2	1
407	или во	1	1
408	которые в	1	1
409	думать что	2	1
410	с их	4	1
411	и тот	1	1
412	но он	1	1
413	имеем в	1	1
414	как он	1	1
415	на то	5	1
416	если он	1	1
417	всей его	2	1
418	чтобы тем	1	1
419	дальше и	1	1
420	есть но	1	1
421	форма и	1	1
422	мы их	1	1
423	и стало	4	1
424	связанные с	1	1
425	исполнения и	1	1
426	тем не	2	1
427	не говорим	1	1
428	из нашего	1	1
429	анализ самого	1	1
430	и еще	1	1
431	нее и	1	1
432	он должен	1	1
433	и которые	1	1
434	конечно такое	1	1
435	сделать и	1	1
436	же самая	1	1
437	всех своих	1	1
438	всего то	1	1
439	именно это	1	1
440	и заключается	1	1
441	тут не	2	1
442	этом последнем	1	1
443	приходится говорить	1	1
444	же не	1	1
445	этого они	1	1
446	в каком-нибудь	2	1
447	чистым и	1	1
448	начинают говорить	1	1
449	и чтобы	1	1
450	в виде	3	1
451	об абсолютной	1	1
452	на каком	1	1
453	или если	1	1
454	он есть	7	1
455	и основные	1	1
456	он является	1	1
457	в них	2	1
458	ни одной	1	1
459	все равно	2	1
460	первые два	1	1
461	и вне	2	1
462	в данном	3	1
463	ведет к	1	1
464	когда все	1	1
465	и иное	1	1
466	можно только	3	1
467	но если	5	1
468	том как	2	1
469	и при	2	1
470	и тут	3	1
471	на своем	1	1
472	ее чтобы	1	1
473	именно и	1	1
474	теперь мы	7	1
475	теперь эта	1	1
476	принципов и	1	1
477	логика и	1	1
478	знаем что	1	1
479	говорить уже	1	1
480	что уже	2	1
481	все они	1	1
482	до последнего	1	1
483	вопрос о	2	1
484	всего иного	2	1
485	друг другу	1	1
486	по крайней	7	1
487	миф и	3	1
488	в словах	3	1
489	вообще на	1	1
490	не для	1	1
491	же такое	1	1
492	и вся	1	1
493	и способ	1	1
494	смысла как	1	1
495	теми или	1	1
496	вещи не	1	1
497	как будет	1	1
498	не менее	2	1
499	в научных	1	1
500	не раз	2	1
501	но они	2	1
502	о значении	1	1
503	дает возможности	1	1
504	иной раз	3	1
505	она могла	1	1
506	дело в	1	1
507	и притом	3	1
508	бытия и	4	1
509	и именно	2	1
510	вовсе ничего	1	1
511	и имеет	1	1
512	из их	1	1
513	иметь в	2	1
514	во всякой	1	1
515	чем не	1	1
516	не могло	1	1
517	работы но	1	1
518	не их	2	1
519	как два	1	1
520	фактах и	1	1
521	учения о	1	1
522	этих последних	1	1
523	во всем	2	1
524	говорить лишь	1	1
525	ибо все	1	1
526	вопрос в	1	1
527	здесь же	1	1
528	так то	4	1
529	как будто	2	1
530	другой вещи	1	1
531	фактов и	1	1
532	у нас	3	1
533	и оно	1	1
534	уже о	4	1
535	относиться к	1	1
536	просто вещи	1	1
537	и вполне	1	1
538	ли не	1	1
539	ведь всякий	1	1
540	как только	5	1
541	отличается от	1	1
542	этого и	1	1
543	той или	4	1
544	они и	1	1
545	ничего общего	4	1
546	самого по	1	1
547	е все	1	1
548	свою очередь	2	1
549	законы и	1	1
550	говоря уже	3	1
551	о нарушении	1	1
552	мыслить и	1	1
553	данном случае	1	1
554	только при	1	1
555	в собственном	3	1
556	то или	3	1
557	только то	1	1
558	е что	2	1
559	чтобы дать	1	1
560	можно было	1	1
561	те же	1	1
562	ясно что	11	1
563	как между	1	1
564	в плоскости	1	1
565	событие как	1	1
566	самого понятия	1	1
567	как таковую	1	1
568	именно этот	2	1
569	это только	1	1
570	на них	1	1
571	просто с	1	1
572	оно пользуется	1	1
573	ней и	1	1
574	можно сказать	5	1
575	образом в	1	1
576	только потому	3	1
577	по-видимому и	1	1
578	вот почему	3	1
579	так оно	1	1
580	это то	1	1
581	о том	5	1
582	явлений как	1	1
583	и та	3	1
584	что перед	1	1
585	что существуют	1	1
586	с одной	1	1
587	искусство только	1	1
588	на что	2	1
589	как чисто	2	1
590	время не	1	1
591	вне всякой	2	1
592	тела не	1	1
593	и цели	1	1
594	и во	2	1
595	все в	1	1
596	и всю	1	1
597	и хорошо	1	1
598	ученого а	1	1
599	крайней мере	7	1
600	этой формулы	1	1
601	и ни	2	1
602	что бы	1	1
603	отлично от	1	1
604	и следовательно	3	1
605	и мы	7	1
606	и самые	1	1
607	других его	1	1
608	не зная	1	1
609	ровно ничего	7	1
610	в современной	1	1
611	отнесены и	1	1
612	такая же	1	1
613	он стал	1	1
614	тот же	1	1
615	сфер и	1	1
616	что даже	2	1
617	в себе	8	1
618	и так	2	1
619	поэтому и	1	1
620	их не	1	1
621	жить и	1	1
622	от них	1	1
623	идеальным пределом	1	1
624	совершенно естественно	1	1
625	так что	6	1
626	для всех	3	1
627	конечно не	2	1
628	не можем	1	1
629	даже вообще	2	1
630	мышления когда	1	1
631	мы получим	1	1
632	не из	1	1
633	речь в	1	1
634	или просто	1	1
635	сущность и	1	1
636	был бы	2	1
637	себе в	1	1
638	никто не	2	1
639	другую сторону	1	1
640	наука о	1	1
641	важно и	1	1
642	с этими	1	1
643	искусства к	1	1
644	ее не	1	1
645	но что	5	1
646	естественно что	1	1
647	из системы	1	1
648	именно этой	1	1
649	исключительно с	1	1
650	вполне совпадает	1	1
651	сама по	5	1
652	предмету но	1	1
653	других же	1	1
654	это будет	3	1
655	без того	3	1
656	случая и	1	1
657	с другим	1	1
658	или иначе	2	1
659	за пределы	3	1
660	естественно и	2	1
661	и нельзя	2	1
662	в свою	3	1
663	как же	5	1
664	как поэтическую	1	1
665	в природе	3	1
666	исходит из	1	1
667	что будет	1	1
668	говорит о	3	1
669	ее сами	1	1
670	из тех	1	1
671	на этот	1	1
672	и самый	1	1
673	именно так	2	1
674	совершенно очевидно	1	1
675	ближе к	1	1
676	только теперь	2	1
677	историю и	1	1
678	в непрерывном	1	1
679	так же	4	1
680	эта теория	1	1
681	из возможных	2	1
682	и иной	1	1
683	обладает совершенно	1	1
684	к своему	2	1
685	именно для	2	1
686	где же	1	1
687	а если	3	1
688	нужно именно	1	1
689	нашего анализа	2	1
690	то чем	2	1
691	факты и	2	1
692	не что	8	1
693	да и	2	1
694	сам не	1	1
695	с необходимостью	1	1
696	в контексте	1	1
697	этом случае	1	1
698	но для	2	1
699	в смысле	5	1
700	всего его	1	1
701	должны быть	4	1
702	виду что	1	1
703	просто как	2	1
704	это отличие	1	1
705	всего с	1	1
706	могло не	1	1
707	исключительно как	1	1
708	при таком	2	1
709	такое понимание	2	1
710	показать как	2	1
711	этой системы	1	1
712	чтобы понять	1	1
713	о нем	2	1
714	или другой	3	1
715	не имея	1	1
716	собственно говоря	2	1
717	целый ряд	1	1
718	из себя	1	1
719	то о	1	1
720	становится тем	1	1
721	возникает вопрос	1	1
722	мы должны	4	1
723	этом придется	1	1
724	или не	4	1
725	хотя в	1	1
726	лежит в	3	1
727	не дает	2	1
728	не от	1	1
729	судить о	1	1
730	но оно	1	1
731	е в	2	1
732	одной из	2	1
733	и начинается	1	1
734	это все	2	1
735	не говоря	3	1
736	возможно лишь	2	1
737	этот самый	1	1
738	через то	1	1
739	является и	1	1
740	жизни а	1	1
741	только о	3	1
742	сказать так	2	1
743	в каком	5	1
744	можно назвать	3	1
745	как на	1	1
746	случае если	1	1
747	в своих	1	1
748	не подвергается	1	1
749	гораздо более	1	1
750	которая не	2	1
