N	2gram	Medvedev_F_2	FransuaR
385	о явлении	1	1
386	значение в	1	1
387	как особой	2	1
388	самим собой	1	1
389	всех форм	1	1
390	важен в	1	1
391	было в	2	1
392	и мы	1	1
393	должен был	2	1
394	это целое	1	1
395	из первых	1	1
396	поэтому можно	1	1
397	же периода	1	1
398	ни одной	1	1
399	период его	1	1
400	его организации	2	1
401	далеко не	1	1
402	были в	1	1
403	он действительно	1	1
404	что не	4	1
405	этом явлении	1	1
406	место и	2	1
407	нигде не	2	1
408	они в	1	1
409	как таковой	3	1
410	обратимся к	1	1
411	смысл и	2	1
412	между ними	2	1
413	игру и	1	1
414	об особом	1	1
415	нужно было	2	1
416	его нельзя	3	1
417	единым духом	1	1
418	и тут	1	1
419	новое понимание	1	1
420	очень характерно	2	1
421	в котором	2	1
422	и материальным	1	1
423	не от	1	1
424	таких высоких	1	1
425	должны были	2	1
426	своему существу	1	1
427	эта не	1	1
428	которые в	1	1
429	и торжественно	1	1
430	тем не	1	1
431	совершенно иной	2	1
432	оно касается	1	1
433	и более	2	1
434	их в	2	1
435	не должно	1	1
436	для нее	2	1
437	и под	1	1
438	положительного содержания	1	1
439	любовь к	1	1
440	сам он	2	1
441	всего его	1	1
442	и вся	1	1
443	тому что	2	1
444	раз и	4	1
445	теми или	1	1
446	между людьми	1	1
447	его целом	1	1
448	и функции	2	1
449	одну особенность	1	1
450	эти формы	1	1
451	мышления и	1	1
452	почти полностью	1	1
453	ее с	2	1
454	к этим	1	1
455	в процессе	9	1
456	земли но	1	1
457	для всего	2	1
458	из него	2	1
459	никогда не	2	1
460	нет места	1	1
461	слово и	2	1
462	правда в	2	1
463	характерна и	1	1
464	это то	1	1
465	затем чтобы	1	1
466	этих двух	2	1
467	только освобождение	1	1
468	к определенному	1	1
469	как она	2	1
470	эта тенденция	1	1
471	ровно ничего	1	1
472	всех высоких	1	1
473	не по	2	1
474	как будто	1	1
475	в области	3	1
476	у нас	1	1
477	тогда и	1	1
478	с трудом	1	1
479	и такие	1	1
480	чтобы сделать	2	1
481	как только	1	1
482	с проблемой	3	1
483	является одним	1	1
484	его представителями	1	1
485	той или	1	1
486	для его	1	1
487	слова с	1	1
488	и со	1	1
489	из ее	1	1
490	своим языком	1	1
491	и должна	1	1
492	значения и	2	1
493	существенное значение	1	1
494	свою очередь	1	1
495	и сами	1	1
496	это только	1	1
497	без всякого	1	1
498	некоторые другие	1	1
499	формы и	2	1
500	в произведении	1	1
501	идет не	1	1
502	приводит к	2	1
503	в дальнейшем	4	1
504	и сам	1	1
505	то как	1	1
506	положительное содержание	1	1
507	же книге	1	1
508	эти факты	1	1
509	те же	1	1
510	времени и	2	1
511	в последующих	1	1
512	она была	1	1
513	в скрытой	1	1
514	если бы	5	1
515	для этого	2	1
516	стремление к	1	1
517	смысле и	1	1
518	образом в	1	1
519	находится в	2	1
520	говорят что	1	1
521	о нем	1	1
522	с известной	1	1
523	же необходимо	1	1
524	вот почему	1	1
525	и поэтому	1	1
526	в язык	1	1
527	и делается	1	1
528	что каждый	1	1
529	ее и	2	1
530	значение имеют	1	1
531	по их	1	1
532	поэтому проблема	1	1
533	и были	1	1
534	стилем и	2	1
535	и всю	1	1
536	от них	1	1
537	вся эта	1	1
538	этому поводу	1	1
539	не чувствует	1	1
540	и каждого	1	1
541	же характер	1	1
542	в языке	6	1
543	среда и	1	1
544	во всей	2	1
545	в форме	1	1
546	отрицательный момент	2	1
547	слов и	1	1
548	у всех	1	1
549	и всякое	2	1
550	и самые	1	1
551	полноте и	1	1
552	быть и	3	1
553	тот же	1	1
554	они его	1	1
555	с ними	2	1
556	таких форм	1	1
557	и является	1	1
558	доставить удовольствие	1	1
559	положительного момента	1	1
560	между этими	3	1
561	и ее	6	1
562	по этому	2	1
563	не будет	2	1
564	именно на	3	1
565	литературы в	1	1
566	не можем	1	1
567	только тогда	1	1
568	является не	2	1
569	за счет	4	1
570	на этих	1	1
571	не дает	1	1
572	из них	4	1
573	же объясняется	1	1
574	отличны от	1	1
575	мы знаем	3	1
576	говорит о	1	1
577	делаются попытки	1	1
578	себе в	1	1
579	или иными	1	1
580	в прозе	1	1
581	характерными для	1	1
582	с этими	1	1
583	можно с	1	1
584	к ним	1	1
585	что связывало	1	1
586	не о	4	1
587	он пишет	2	1
588	могли не	1	1
589	тем что	8	1
590	этого он	1	1
591	то ведь	1	1
592	в других	7	1
593	в целях	2	1
594	эти явления	2	1
595	иное как	1	1
596	существенны и	1	1
597	со всем	1	1
598	без всякой	3	1
599	ней и	1	1
600	и создает	1	1
601	этого основного	1	1
602	по которой	1	1
603	типична для	1	1
604	был в	1	1
605	к которому	1	1
606	являются только	2	1
607	что иное	1	1
608	было и	2	1
609	что для	2	1
610	его из	2	1
611	положений и	1	1
612	более того	5	1
613	и пр	21	1
614	сплетается с	1	1
615	а сам	1	1
616	тон всему	1	1
617	до конца	2	1
618	отрывается от	1	1
619	мы говорим	4	1
620	очень велика	1	1
621	ни о	5	1
622	им как	1	1
623	под влиянием	1	1
624	если не	1	1
625	должна была	2	1
626	но оно	1	1
627	ни на	2	1
628	стиле и	1	1
629	но особенно	1	1
630	книге о	1	1
631	надо было	1	1
632	к своему	1	1
633	именно для	1	1
634	каковы же	1	1
635	не дают	1	1
636	в той	2	1
637	не удалось	1	1
638	первоначально в	1	1
639	отношении он	1	1
640	со всею	2	1
641	да и	1	1
642	этого слова	1	1
643	таковой он	1	1
644	и некоторые	1	1
645	с историей	1	1
646	о его	1	1
647	оторваться от	1	1
648	литературе в	1	1
649	в книге	1	1
650	в более	1	1
651	лишь его	1	1
652	многие из	1	1
653	здесь они	1	1
654	не существует	1	1
655	бытовых и	1	1
656	вот его	1	1
657	своем пути	1	1
658	но эти	1	1
659	всего можно	1	1
660	от него	2	1
661	отметить еще	1	1
662	из себя	1	1
663	еще более	5	1
664	вообще в	1	1
665	истории литературы	6	1
666	они даже	1	1
667	всех тех	1	1
668	тона в	1	1
669	как явления	1	1
670	и начинается	1	1
671	от лица	1	1
672	слово в	2	1
673	в свою	1	1
674	они видели	1	1
675	как смерть	1	1
676	и эта	1	1
677	и при	1	1
678	речи и	3	1
679	больше всего	1	1
680	жизни а	1	1
681	того на	1	1
682	они имеют	1	1
683	существенное в	1	1
684	не что	1	1
685	из этого	2	1
686	только о	1	1
687	на своем	1	1
688	в виде	1	1
689	но ни	1	1
690	представителями и	1	1
691	становится тем	1	1
692	ее в	2	1
693	именно здесь	2	1
694	все содержание	2	1
695	можно назвать	1	1
696	в таком	2	1
697	во всяком	5	1
698	они не	4	1
699	ничего общего	1	1
