N	2gram	Bakhtin_Fr_4	Literetu
393	до сих	1	1
394	именно в	2	1
395	чем он	1	1
396	а с	1	1
397	мира это	1	1
398	в некоторых	1	1
399	в соответствии	1	1
400	рассказа о	1	1
401	до конца	5	1
402	нарастает и	1	1
403	человек в	1	1
404	он становится	2	1
405	из многочисленных	1	1
406	или с	1	1
407	мы знаем	1	1
408	принадлежности к	1	1
409	будто все	1	1
410	в xviii	2	1
411	и если	1	1
412	игру в	1	1
413	нами как	1	1
414	эти слова	1	1
415	но особенно	1	1
416	в особенности	2	1
417	в той	2	1
418	и на	11	1
419	на эту	3	1
420	ему по	1	1
421	вокруг себя	2	1
422	в первой	1	1
423	на свете	2	1
424	тех пор	1	1
425	в это	1	1
426	с ее	3	1
427	интерес самого	1	1
428	и о	5	1
429	сих пор	1	1
430	мира который	1	1
431	только для	4	1
432	о его	2	1
433	между прочим	2	1
434	этом и	1	1
435	которые были	1	1
436	под названием	1	1
437	романа о	1	1
438	и искусства	1	1
439	и другими	1	1
440	в отдельных	1	1
441	от него	1	1
442	и все	13	1
443	у них	3	1
444	было на	1	1
445	у которого	1	1
446	ну и	3	1
447	на языке	3	1
448	от всего	1	1
449	ведь как	1	1
450	только что	1	1
451	только им	1	1
452	как человек	1	1
453	в общем	1	1
454	целый ряд	1	1
455	жизни в	2	1
456	были для	1	1
457	в свою	1	1
458	в романе	10	1
459	между ними	2	1
460	сказать что	5	1
461	состоит из	1	1
462	от всех	2	1
463	из этого	2	1
464	в трех	2	1
465	в действительности	1	1
466	речевых норм	1	1
467	традиция и	2	1
468	но эти	2	1
469	а я	1	1
470	существенный момент	2	1
471	к этому	2	1
472	значение в	1	1
473	все что	1	1
474	том числе	3	1
475	они не	2	1
