N	2gram	Voloshinov_1	Problema
369	остановиться на	1	1
370	значение так	1	1
371	если он	1	1
372	а вовсе	1	1
373	не имеют	1	1
374	только потому	1	1
375	в нем	2	1
376	материи и	1	1
377	раз навсегда	1	1
378	отношений между	2	1
379	проблемы не	1	1
380	для понимания	1	1
381	на этом	1	1
382	людей и	1	1
383	только некоторые	1	1
384	же не	1	1
385	что такой	1	1
386	в другом	2	1
387	говорить не	1	1
388	входя в	1	1
389	г в	3	1
390	целая система	1	1
391	которая как	1	1
392	ведь в	1	1
393	кажется что	2	1
394	не чем	2	1
395	само собою	1	1
396	он действительно	1	1
397	осуществляется в	1	1
398	ту или	1	1
399	же самый	1	1
400	к семантике	1	1
401	такой же	1	1
402	и тогда	1	1
403	не мог	2	1
404	речь может	1	1
405	отношениями между	1	1
406	уже к	1	1
407	в узком	1	1
408	языке но	1	1
409	в которых	1	1
410	идти только	1	1
411	для данного	1	1
412	является уже	2	1
413	иным как	2	1
414	речи в	1	1
415	и наоборот	1	1
416	не должно	1	1
417	необходимо чтобы	1	1
418	бы быть	1	1
419	нет никакого	1	1
420	о теории	1	1
421	равно не	1	1
422	что эта	2	1
423	и другое	1	1
424	она существует	1	1
425	и именно	1	1
426	о структурах	1	1
427	к математической	1	1
428	вошедшие в	1	1
429	иметь в	1	1
430	никогда не	3	1
431	в абстрактное	1	1
432	во всей	2	1
433	по своей	1	1
434	в слишком	1	1
435	гораздо богаче	1	1
436	это слово	1	1
437	и его	12	1
438	бы по	1	1
439	эти три	1	1
440	этом отношении	1	1
441	если только	1	1
442	разных категорий	1	1
443	является той	1	1
444	лежит в	1	1
445	должны быть	1	1
446	совсем иначе	1	1
447	уже на	1	1
448	в каждом	4	1
449	слово не	1	1
450	с ее	1	1
451	но далеко	1	1
452	как система	1	1
453	в собственном	1	1
454	упорно не	1	1
455	в дальнейшем	1	1
456	будет существовать	1	1
457	что ведь	1	1
458	особенно в	1	1
459	утверждаем что	1	1
460	здесь нет	1	1
461	и всякого	1	1
462	она есть	1	1
463	весьма характерное	1	1
464	не отвечает	1	1
465	знака до	1	1
466	и являются	1	1
467	находятся в	1	1
468	или на	1	1
469	и который	1	1
470	вне всякой	2	1
471	уже самое	1	1
472	времени в	1	1
473	одно слово	1	1
474	мы понимаем	2	1
475	и своей	1	1
476	между тем	2	1
477	это заставляет	1	1
478	переходит в	1	1
479	наук в	1	1
480	этот момент	1	1
481	знаков не	1	1
482	же является	1	1
483	языковых знаков	1	1
484	в лингвистике	2	1
485	вся область	2	1
486	одной из	1	1
487	этот вопрос	1	1
488	в известную	1	1
489	представляет собою	1	1
490	которое мы	2	1
491	стр а	1	1
492	в целое	1	1
493	разных типов	1	1
494	в литературоведении	1	1
495	вопроса о	4	1
496	и чисто	1	1
497	чем сложнее	1	1
498	но для	3	1
499	не будут	1	1
500	в одном	3	1
501	и один	1	1
502	и язык	1	1
503	но что	1	1
504	имеется еще	1	1
505	ведь уже	1	1
506	само собой	1	1
507	в едином	1	1
508	неподвижной и	1	1
509	являются материальными	1	1
510	и чем	1	1
511	каждом отдельном	1	1
512	в последнее	1	1
513	она является	2	1
514	не обязателен	1	1
515	себя и	1	1
516	больше и	1	1
517	мы утверждаем	1	1
518	превращается в	3	1
519	от этого	2	1
520	а на	1	1
521	до конца	1	1
522	не на	2	1
523	слов и	4	1
524	все время	1	1
525	его чисто	1	1
526	для человека	1	1
527	и уже	3	1
528	такой степени	1	1
529	только к	1	1
530	представляет себе	2	1
531	как это	1	1
532	здесь уже	1	1
533	его на	2	1
534	поэтому не	1	1
535	в пределах	3	1
536	вообще ни	1	1
537	возможна ли	1	1
538	общения с	1	1
539	может идти	1	1
540	есть чисто	1	1
541	в человеческом	1	1
542	тонких и	1	1
543	к следующему	1	1
544	отбросить все	1	1
545	слова есть	1	1
546	истории мышления	1	1
547	к другим	1	1
548	категорий это	1	1
549	целей а	1	1
550	не говорить	1	1
551	мышления в	1	1
552	то можно	1	1
553	отношений и	1	1
554	узком смысле	1	1
555	другое дело	1	1
556	который является	1	1
557	но когда	1	1
558	лишь как	1	1
559	существовать если	1	1
560	вообще в	1	1
561	в изолированном	1	1
562	речи и	1	1
563	работы и	1	1
564	этом мы	1	1
565	чем иным	2	1
566	никакого отношения	1	1
567	которая уже	1	1
568	ее в	2	1
569	и эта	5	1
570	каждое слово	2	1
571	к этому	1	1
572	они не	1	1
