N	2gram	Bakhtin_Pr_3	Myslijsy
613	смысле и	1	1
614	о нем	2	1
615	разговорной речи	1	1
616	знает но	1	1
617	что каждый	1	1
618	этой мысли	1	1
619	все его	2	1
620	ли она	1	1
621	на основе	1	1
622	одно только	2	1
623	это в	2	1
624	и требует	1	1
625	и во	3	1
626	на одном	2	1
627	других но	1	1
628	в форме	2	1
629	другого в	2	1
630	выражению как	1	1
631	из моментов	1	1
632	еще только	1	1
633	и мир	2	1
634	эти последние	2	1
635	что здесь	1	1
636	но с	2	1
637	я как	2	1
638	вне себя	2	1
639	среди других	2	1
640	одной из	1	1
641	простым и	1	1
642	пришел к	1	1
643	словом и	3	1
644	себе много	1	1
645	не идет	1	1
646	по мнению	1	1
647	от нас	1	1
648	вопрос об	1	1
649	с одной	1	1
650	же он	2	1
651	человека с	3	1
652	из которого	1	1
653	на всем	1	1
654	отношений к	1	1
655	чтобы он	1	1
656	же явления	1	1
657	в душе	2	1
658	из них	5	1
659	участие в	1	1
660	превращаются в	1	1
661	слова если	1	1
662	совсем другое	3	1
663	для другого	2	1
664	слово как	1	1
665	и стремится	1	1
666	к человеку	1	1
667	при всей	2	1
668	ту сторону	2	1
669	у него	4	1
670	речь и	1	1
671	его мысль	4	1
672	тогда в	2	1
673	ее на	1	1
674	другое что	1	1
675	но из	1	1
676	же это	1	1
677	одном слове	1	1
678	рядом с	4	1
679	были бы	2	1
680	и обратно	1	1
681	мы это	1	1
682	с другим	11	1
683	должны рассмотреть	1	1
684	каждый человек	1	1
685	за пределы	2	1
686	к которому	2	1
687	и самая	1	1
688	а с	3	1
689	другого что	1	1
690	своего собственного	3	1
691	а они	1	1
692	слово но	1	1
693	предмет и	1	1
694	прежде всего	15	1
695	другому и	3	1
696	этом роде	1	1
697	может ли	1	1
698	пожалуй и	1	1
699	так это	1	1
700	у человека	2	1
701	их друг	2	1
702	которой есть	1	1
703	было для	1	1
704	между этими	1	1
705	под влиянием	3	1
706	если не	3	1
707	должна была	2	1
708	и об	2	1
709	к лицу	1	1
710	эти слова	3	1
711	в непрерывном	1	1
712	с первого	1	1
713	его внутренней	4	1
714	отрывок из	2	1
715	слова поэтому	1	1
716	надо было	2	1
717	к самому	3	1
718	в человеке	2	1
719	к своему	5	1
720	определяет его	1	1
721	да рядом	1	1
722	с внутренней	1	1
723	она есть	1	1
724	лицом к	1	1
725	в последнем	2	1
726	смысле этого	2	1
727	чем теперь	2	1
728	в столь	1	1
729	образ и	1	1
730	я с	1	1
731	сам не	3	1
732	слова есть	1	1
733	человеку как	1	1
734	благодаря этому	2	1
735	сплошь да	1	1
736	что сознание	1	1
737	внимания на	1	1
738	явления с	1	1
739	говорит и	1	1
740	мире а	2	1
741	все же	7	1
742	смысл имеет	1	1
743	слова но	1	1
744	в самые	1	1
745	слове мы	1	1
746	бывает и	1	1
747	или в	1	1
748	и среди	1	1
749	которая в	1	1
750	человек и	2	1
751	слова как	2	1
752	обращается к	2	1
753	лишь как	1	1
754	и самое	1	1
755	на других	1	1
756	меня все	1	1
757	ибо в	2	1
758	оставалось бы	1	1
759	или не	1	1
760	бы на	1	1
761	отношении к	7	1
762	от всякого	1	1
763	здесь только	1	1
764	не знает	6	1
765	другой стороны	3	1
766	от всех	1	1
767	в глаза	3	1
768	есть своего	1	1
769	каждое лицо	2	1
770	отказаться от	2	1
771	себе но	1	1
772	и слов	1	1
773	жизни и	3	1
774	увидим что	2	1
775	другим но	1	1
776	как слово	2	1
777	уже после	1	1
778	каждое слово	2	1
779	как на	2	1
