N	2gram	Bakhtin_Fr_6	Problema
196	в таких	2	3
197	как о	2	3
198	тогда когда	2	3
199	одна из	1	3
200	в основе	4	3
201	мы все	1	3
202	можно судить	1	3
203	не знает	1	3
204	если же	1	3
205	значительной мере	1	3
206	с самим	1	3
207	он сам	3	3
208	для этого	2	3
209	каждый раз	1	3
210	внимание на	2	3
211	в значительной	2	3
212	нас в	1	3
213	говорить об	1	3
214	и наконец	4	3
215	один из	6	3
216	по этому	1	3
217	и всякий	1	3
218	уже в	4	3
219	или даже	1	3
220	и их	3	3
221	для того	1	3
222	что для	1	3
223	и если	1	3
224	только его	2	3
225	и от	4	3
226	всем этим	1	3
227	о котором	4	3
228	бы в	2	3
229	здесь только	3	3
230	все что	4	3
231	чтобы не	1	2
232	из самых	2	2
233	нас на	1	2
234	ведь и	2	2
235	в зависимости	1	2
236	той же	5	2
237	и само	2	2
238	это совершенно	1	2
239	нам в	1	2
240	совпадает с	1	2
241	зависимости от	1	2
242	в ней	4	2
243	столько же	1	2
244	здесь не	1	2
245	во всех	17	2
246	от его	1	2
247	в голове	3	2
248	себе и	1	2
249	есть просто	1	2
250	один и	1	2
251	в поисках	1	2
252	в той	5	2
253	перед нами	3	2
254	и хотя	1	2
255	необходимо для	1	2
256	роль в	4	2
257	во многих	1	2
258	он не	2	2
259	говорили в	1	2
260	в корне	2	2
261	в плане	3	2
262	но все	1	2
263	как они	2	2
264	об этом	1	2
265	к другу	1	2
266	не совпадает	1	2
267	он является	2	2
268	в них	7	2
269	эту тему	1	2
270	ничем не	1	2
271	точки зрения	2	2
272	и мышления	1	2
273	одним и	1	2
274	в условиях	1	2
275	мысли и	1	2
276	существует но	1	2
277	не в	4	2
278	даже в	4	2
279	же мы	1	2
280	что с	1	2
281	правда в	1	2
282	что их	2	2
283	на него	1	2
284	того чтобы	4	2
285	та или	1	2
286	или иная	1	2
287	самому своему	1	2
288	как на	1	2
289	ведь все	1	2
290	настоящего времени	1	2
291	значение как	1	2
292	на это	1	2
293	о них	1	2
294	более не	1	2
295	нет никакой	1	2
296	и сам	3	2
297	во все	1	2
298	еще в	5	2
299	с реальными	1	2
300	о нем	1	2
301	и поэтому	1	2
302	язык и	1	2
303	а также	5	2
304	это было	2	2
305	к нему	3	2
306	что и	1	2
307	никаких сомнений	1	2
308	в него	3	2
309	друг к	1	2
310	оказалось что	1	2
311	как нечто	1	2
312	и весьма	2	2
313	между этими	1	2
314	или в	6	2
315	до наших	1	2
316	для всех	1	2
317	конечно не	3	2
318	об его	1	2
319	является не	1	2
320	понятий в	1	2
321	себе в	2	2
322	ведь это	2	2
323	значение этого	1	2
324	только с	3	2
325	каждый из	2	2
326	в последние	1	2
327	и прежде	2	2
328	на чем	1	2
329	и др	10	2
330	а главное	1	2
331	что из	1	2
332	вместе с	6	2
333	и особенно	3	2
334	эта связь	1	2
335	от ее	1	2
336	на эту	1	2
337	основана на	1	2
338	и времени	1	2
339	свидетельствует о	1	2
340	еще более	2	2
341	пространстве и	1	2
342	в системе	1	2
343	по поводу	1	2
344	состоит из	2	2
345	они все	1	2
346	бы его	1	2
347	из этого	4	2
348	в действительности	1	2
349	это в	1	2
350	показывает также	1	1
351	и виды	1	1
352	говорили о	3	1
353	одним из	4	1
354	для выяснения	1	1
355	другого тела	1	1
356	сам по	1	1
357	дело обстоит	2	1
358	тем же	1	1
359	здесь и	8	1
360	ту же	1	1
361	было более	1	1
362	и до	7	1
363	должна быть	2	1
364	и больше	1	1
365	с таким	1	1
366	их и	1	1
367	несколько лет	1	1
368	а уж	2	1
369	для своего	1	1
370	время еще	1	1
371	этого определения	1	1
372	для сохранения	1	1
373	и другая	1	1
374	самый этот	1	1
375	ему в	1	1
376	конечно и	4	1
377	и заставляет	1	1
378	все виды	1	1
379	и говорить	1	1
380	он был	4	1
381	на них	1	1
382	время в	1	1
383	сам а	1	1
384	что его	1	1
385	с его	5	1
386	тем как	1	1
387	его так	2	1
388	им еще	1	1
389	различия между	1	1
390	более абстрактный	1	1
391	в ту	1	1
392	он может	1	1
393	он говорит	1	1
394	то он	2	1
395	мы будем	3	1
396	его сознания	1	1
397	отношение к	1	1
398	нам право	1	1
399	можно прямо	2	1
400	мы дадим	1	1
401	как в	4	1
402	что именно	2	1
403	чем мы	1	1
404	дает нам	2	1
405	с такими	1	1
406	и частного	1	1
407	туда и	1	1
408	первых двух	1	1
409	словом в	1	1
410	что нет	1	1
411	тела есть	1	1
412	вполне понятно	2	1
413	это их	1	1
414	есть ли	1	1
415	поэтому и	3	1
416	одни говорили	1	1
417	о самом	1	1
418	тут нет	1	1
419	дело только	1	1
420	в литературном	1	1
421	что это	5	1
422	действительно что	1	1
423	находили в	1	1
424	за себя	1	1
425	связанного с	1	1
426	думать что	1	1
427	им в	1	1
428	бы только	1	1
429	и те	2	1
430	и постоянных	1	1
431	имеет для	1	1
432	если он	1	1
433	не могла	1	1
434	так сказать	2	1
435	в первых	1	1
436	в нем	16	1
437	они получают	1	1
438	именно то	1	1
439	из виду	1	1
440	через несколько	1	1
441	для понимания	1	1
442	на земле	1	1
443	можно даже	1	1
444	на этом	2	1
445	людей и	3	1
446	общего и	1	1
447	и литературы	1	1
448	же не	1	1
449	пусть и	1	1
450	в другом	4	1
451	а для	2	1
452	в число	1	1
453	слов о	1	1
454	времени и	2	1
455	или если	1	1
456	в глазах	1	1
457	это не	1	1
458	сейчас в	1	1
459	он есть	1	1
460	что лежит	1	1
461	должен был	1	1
462	ведь в	1	1
463	кажется что	2	1
464	основания для	1	1
465	могут даже	1	1
466	действительно существовал	1	1
467	они окажутся	1	1
468	очень важный	1	1
469	зато в	1	1
470	и тогда	1	1
471	себе все	1	1
472	не мог	3	1
473	но где	1	1
474	весьма часто	1	1
475	даже при	1	1
476	в следующем	1	1
477	в узком	1	1
478	место в	1	1
479	в которых	1	1
480	не могли	1	1
481	как от	1	1
482	вещей и	1	1
483	и почти	1	1
484	и очень	2	1
485	не раз	1	1
486	но они	4	1
487	о теории	1	1
488	на луну	1	1
489	этого тела	2	1
490	и именно	1	1
491	и отдельных	1	1
492	как здесь	1	1
493	их значение	1	1
494	никогда не	8	1
495	мира и	2	1
496	совсем другое	1	1
497	есть такой	1	1
498	какой же	1	1
499	и его	13	1
500	эти три	1	1
501	этом отношении	3	1
502	единичного и	1	1
503	за ними	1	1
504	если только	1	1
505	конкретным и	1	1
506	не знали	1	1
507	и об	1	1
508	тему в	1	1
509	и животные	1	1
510	такие же	1	1
511	и родового	2	1
512	человека с	2	1
513	в момент	1	1
514	в основу	1	1
515	такого же	1	1
516	люди все	1	1
517	в каждом	1	1
518	когда они	3	1
519	опираясь на	1	1
520	которого мы	1	1
521	же так	1	1
522	как один	3	1
523	всего этого	1	1
524	совершенно ясно	1	1
525	характер и	2	1
526	самый настоящий	1	1
527	в средневековой	1	1
528	говорили что	3	1
529	то время	1	1
530	говорится что	1	1
531	в дальнейшем	2	1
532	литературы и	2	1
533	и когда	2	1
534	котором мы	3	1
535	с собой	1	1
536	на нее	1	1
537	особенно в	1	1
538	здесь нет	1	1
539	и каждый	1	1
540	оторванным от	1	1
541	со всем	1	1
542	поэтому в	1	1
543	в некоторой	1	1
544	был не	1	1
545	на что	1	1
546	с ним	4	1
547	образом в	2	1
548	и нужно	1	1
549	находятся в	2	1
550	одного из	1	1
551	или на	1	1
552	только за	1	1
553	языке как	1	1
554	времени в	1	1
555	и во	2	1
556	каждом из	1	1
557	между тем	2	1
558	грубым и	1	1
559	переходит в	2	1
560	этот момент	1	1
561	и хорошо	1	1
562	основано на	1	1
563	чем и	1	1
564	иной мере	1	1
565	вовсе нет	2	1
566	тело и	3	1
567	как тема	1	1
568	что здесь	1	1
569	но с	2	1
570	здесь вовсе	1	1
571	и одновременно	1	1
572	одной из	3	1
573	этот вопрос	1	1
574	что даже	2	1
575	словом и	1	1
576	то в	1	1
577	и так	1	1
578	это очень	1	1
579	здесь с	1	1
580	все они	2	1
581	и любые	1	1
582	знаком с	1	1
583	да еще	2	1
584	раз в	2	1
585	а то	1	1
586	и небо	1	1
587	и предметов	1	1
588	и сюда	1	1
589	в одном	5	1
590	в пространстве	1	1
591	деле здесь	1	1
592	содержания а	1	1
593	к ним	1	1
594	это значило	1	1
595	и строго	1	1
596	о каком	1	1
597	же деле	1	1
598	в основной	1	1
599	возможно что	2	1
600	в сфере	1	1
601	в головах	1	1
602	именно в	4	1
603	здесь в	9	1
604	которых мы	2	1
605	том как	1	1
606	здесь это	1	1
607	было и	2	1
608	а с	1	1
609	себя и	1	1
610	нового времени	4	1
611	говорит о	1	1
612	превращается в	2	1
613	самом же	1	1
614	а на	2	1
615	это прежде	2	1
616	до конца	2	1
617	не на	2	1
618	и специфическом	1	1
619	все время	4	1
620	его чисто	1	1
621	воды и	1	1
622	из области	2	1
623	мира в	2	1
624	представляется нам	1	1
625	для этой	1	1
626	растения и	1	1
627	но оно	3	1
628	была именно	1	1
629	другие члены	1	1
630	прямо сказать	2	1
631	к его	1	1
632	и потому	2	1
633	как это	2	1
634	некоторые из	1	1
635	что прямо	1	1
636	в предыдущей	2	1
637	здесь уже	1	1
638	как человек	1	1
639	а так	1	1
640	к своему	1	1
641	в пределах	1	1
642	этих словах	1	1
643	чем в	1	1
644	это есть	1	1
645	здесь совершенно	1	1
646	думать о	1	1
647	действительно ли	1	1
648	и другой	1	1
649	играют здесь	1	1
650	мы сказали	1	1
651	поэтому когда	1	1
652	несколько слов	2	1
653	и нет	1	1
654	возвращаемся к	1	1
655	и вещью	1	1
656	между прочим	1	1
657	более глубокое	1	1
658	здесь есть	1	1
659	в смысле	1	1
660	нем самом	1	1
661	даже больше	1	1
662	в следующей	6	1
663	тем и	1	1
664	на небе	1	1
665	этого небольшого	1	1
666	у них	1	1
667	его тем	1	1
668	года в	1	1
669	разной степени	1	1
670	артикуляционного аппарата	1	1
671	во время	9	1
672	иначе чем	1	1
673	но этот	1	1
674	для нашего	1	1
675	в отдельности	1	1
676	есть и	2	1
677	в литературе	5	1
678	к этой	1	1
679	значение мы	1	1
680	целым в	1	1
681	достаточно говорили	1	1
682	они не	3	1
