N	2gram	Vygotskiy__1	formyVre
221	новое и	1	2
222	уже не	2	2
223	и по	3	2
224	что все	3	2
225	об этом	1	2
226	к другу	1	2
227	ясно что	19	2
228	было бы	6	2
229	на почве	2	2
230	чем в	1	2
231	этого произведения	2	2
232	автора и	1	2
233	и всей	1	2
234	места в	1	2
235	для него	1	2
236	в своей	3	2
237	лежат в	1	2
238	он должен	1	2
239	с точки	2	2
240	не к	1	2
241	оказывается что	5	2
242	в отличие	3	2
243	в которых	3	2
244	точку зрения	3	2
245	том же	2	2
246	по себе	9	2
247	самого начала	1	2
248	тогда когда	5	2
249	дело в	1	2
250	никогда не	8	2
251	того и	1	2
252	во всем	3	2
253	буквальном смысле	1	2
254	и исторического	1	2
255	точном смысле	1	2
256	в каком	2	2
257	все то	3	2
258	есть только	2	2
259	во все	1	2
260	здесь совершенно	1	2
261	числе и	1	2
262	оно не	1	2
263	этого целого	1	2
264	в буквальном	1	2
265	как по	1	2
266	с самого	1	2
267	те же	4	2
268	здесь как	1	2
269	можно только	1	2
270	ту же	2	2
271	по сравнению	1	2
272	и вообще	1	2
273	с ним	2	2
274	в глаза	1	2
275	а также	1	2
276	в значительной	1	2
277	на основе	2	2
278	во втором	1	2
279	там где	4	2
280	того что	10	2
281	этом романе	1	2
282	в стороне	1	2
283	есть в	7	2
284	уже в	3	2
285	если мы	12	2
286	в данной	1	2
287	его и	3	2
288	никто не	1	2
289	мы находим	1	2
290	отношение к	2	2
291	к ним	2	2
292	отличие от	4	2
293	существенную роль	1	2
294	и даже	6	2
295	и характер	2	2
296	с другой	5	2
297	далеко не	2	2
298	еще и	1	2
299	соответствии с	1	2
300	процесс в	1	2
301	одной стороны	6	2
302	что мы	8	2
303	не создала	1	2
304	их к	1	2
305	к жизни	2	2
306	сравнению с	1	2
307	в это	1	2
308	слова и	1	2
309	но для	1	2
310	здесь в	1	2
311	в более	1	2
312	не является	5	2
313	одна из	4	2
314	и может	2	2
315	в точном	1	2
316	как она	2	2
317	для нас	5	2
318	почти вовсе	1	2
319	мы должны	1	2
320	хотя бы	1	2
321	она же	1	2
322	или не	2	2
323	личности и	1	2
324	была бы	1	2
325	совершенно не	5	2
326	в свою	1	2
327	на один	2	2
328	от природы	1	2
329	этой проблемы	1	2
330	в которой	4	2
331	и наиболее	1	1
332	так резко	1	1
333	связана с	1	1
334	все остальное	1	1
335	века но	1	1
336	идет о	2	1
337	мы под	1	1
338	и есть	5	1
339	которое мы	1	1
340	тем же	3	1
341	из самых	1	1
342	п все	2	1
343	в зависимости	5	1
344	из всех	2	1
345	и литературных	1	1
346	из которой	1	1
347	мы имеем	4	1
348	и само	1	1
349	бы в	2	1
350	социальной и	3	1
351	при анализе	1	1
352	только другим	1	1
353	совершенно так	1	1
354	именно к	1	1
355	бы и	2	1
356	только благодаря	1	1
357	почти все	2	1
358	который был	1	1
359	более общего	1	1
360	это отношение	2	1
361	я не	1	1
362	за всеми	1	1
363	зависимости от	6	1
364	и явлений	1	1
365	его читателей	3	1
366	учение об	1	1
367	эпох и	1	1
368	остались бы	1	1
369	служит для	1	1
370	самом деле	9	1
371	что этого	1	1
372	то он	1	1
373	но как	2	1
374	явлений и	1	1
375	есть по	1	1
376	совершенно ясно	19	1
377	не оказалось	1	1
378	для измерения	1	1
379	полнее и	1	1
380	же мало	1	1
381	и поэтому	2	1
382	независимо от	2	1
383	возникает между	1	1
384	только ее	1	1
385	значение его	1	1
386	перед нами	1	1
387	переживания и	1	1
388	тех случаях	1	1
389	в полном	2	1
390	могли бы	1	1
391	и наконец	1	1
392	себе не	3	1
393	увидим что	2	1
394	вносит в	1	1
395	он на	1	1
396	и свою	1	1
397	искусство и	4	1
398	психологии и	3	1
399	та же	3	1
400	что это	6	1
401	этот новый	1	1
402	есть для	2	1
403	из этих	6	1
404	очень важным	1	1
405	в этой	3	1
406	это тот	1	1
407	и тот	2	1
408	на то	10	1
409	человек не	1	1
410	как совершенно	3	1
411	образ его	1	1
412	к выводу	1	1
413	не следует	1	1
414	и лучше	1	1
415	оно было	2	1
416	свой взгляд	1	1
417	будет эта	1	1
418	новое значение	2	1
419	и неизвестное	1	1
420	различные формы	1	1
421	в понимании	1	1
422	а вовсе	1	1
423	образа в	1	1
424	в корне	1	1
425	и ясностью	1	1
426	наукой и	1	1
427	но вместе	1	1
428	цели то	1	1
429	не бывает	1	1
430	такого же	1	1
431	форма в	1	1
432	могла бы	1	1
433	как они	2	1
434	всего совершенно	1	1
435	в первых	1	1
436	главным образом	2	1
437	в совершенно	4	1
438	есть все	1	1
439	в мире	1	1
440	конечно в	1	1
441	для своей	1	1
442	зрения на	2	1
443	особенно в	1	1
444	совершенно иная	1	1
445	предметы в	1	1
446	она и	1	1
447	которой он	1	1
448	нигде не	2	1
449	п но	1	1
450	должно быть	1	1
451	и тогда	2	1
452	лучше всего	1	1
453	роль играют	1	1
454	совершенно независимо	1	1
455	и при	1	1
456	же существо	1	1
457	нас не	1	1
458	и определяющих	1	1
459	уже к	1	1
460	всяком случае	6	1
461	на месте	1	1
462	быть названы	1	1
463	однако этот	1	1
464	в первый	1	1
465	он дает	1	1
466	есть к	2	1
467	своего рода	1	1
468	должны были	1	1
469	и другого	2	1
470	вот эта	1	1
471	указания что	1	1
472	единство и	1	1
473	для изучения	1	1
474	совершенно новое	1	1
475	образом и	1	1
476	науки и	1	1
477	теми же	2	1
478	надо сказать	3	1
479	и более	1	1
480	с такими	1	1
481	что этот	1	1
482	мере и	1	1
483	указывали что	1	1
484	же мы	1	1
485	и очень	2	1
486	из которых	3	1
487	случае в	3	1
488	вплоть до	1	1
489	в таких	1	1
490	она не	5	1
491	иной раз	1	1
492	виду что	1	1
493	в людях	1	1
494	как о	1	1
495	то специфическое	1	1
496	дело не	1	1
497	ними не	1	1
498	элементов их	1	1
499	когда они	1	1
500	особый характер	1	1
501	та или	1	1
502	и отношений	1	1
503	и аффектов	1	1
504	находится в	1	1
505	следовательно и	1	1
506	анализа этих	1	1
507	что наука	1	1
508	и познания	1	1
509	в русском	2	1
510	своей природе	1	1
511	это слово	1	1
512	отношение и	2	1
513	здесь же	1	1
514	нет все	2	1
515	для нашей	1	1
516	то должны	1	1
517	с которой	1	1
518	у нас	4	1
519	и такие	1	1
520	как только	1	1
521	отличается от	2	1
522	должны быть	3	1
523	природу человека	1	1
524	одну и	1	1
525	что оно	3	1
526	его с	1	1
527	произведения которое	1	1
528	себя только	1	1
529	для его	1	1
530	они и	1	1
531	в каждом	3	1
532	и был	1	1
533	приходит к	2	1
534	свою очередь	1	1
535	значительной мере	1	1
536	их значение	1	1
537	точками зрения	1	1
538	формы художественного	2	1
539	изучения и	1	1
540	нет никакой	3	1
541	в себя	2	1
542	приводит к	2	1
543	должно иметь	1	1
544	и совершенно	5	1
545	и ту	2	1
546	было в	1	1
547	живет в	1	1
548	собой в	1	1
549	одном и	1	1
550	его она	1	1
551	поэтому нет	1	1
552	в самые	1	1
553	в эпоху	1	1
554	быть или	1	1
555	громадное значение	1	1
556	выводу что	1	1
557	смысле и	1	1
558	и здесь	2	1
559	что самая	1	1
560	в состав	1	1
561	то они	1	1
562	но к	3	1
563	о том	7	1
564	существенной и	1	1
565	характер этого	1	1
566	которым она	1	1
567	форма как	1	1
568	значение во	1	1
569	все в	1	1
570	новое что	1	1
571	или иная	1	1
572	которой мы	1	1
573	в ряд	1	1
574	когда оно	2	1
575	и только	3	1
576	а следовательно	1	1
577	наконец в	2	1
578	также в	1	1
579	в ту	1	1
580	и смысл	1	1
581	человека как	1	1
582	в него	2	1
583	и мир	1	1
584	бросается в	1	1
585	но ничего	1	1
586	тот же	2	1
587	проявления и	1	1
588	что он	7	1
589	мы увидим	4	1
590	что даже	2	1
591	должен быть	1	1
592	очень много	1	1
593	же стихии	1	1
594	этой идее	1	1
595	по этому	2	1
596	точка зрения	4	1
597	чаще всего	1	1
598	так что	5	1
599	является не	1	1
600	от других	2	1
601	этому вопросу	1	1
602	при изображении	1	1
603	при помощи	20	1
604	из них	2	1
605	к содержанию	1	1
606	с совершенно	2	1
607	процесс и	1	1
608	цели и	1	1
609	могло бы	4	1
610	все вопросы	1	1
611	сами по	1	1
612	произведения и	1	1
613	и искусства	1	1
614	мы можем	4	1
615	или это	1	1
616	бытия и	1	1
617	должны будем	2	1
618	которые могут	1	1
619	отдельного человека	10	1
620	явлений в	1	1
621	и оценки	1	1
622	ее на	1	1
623	на деле	3	1
624	формы к	1	1
625	быть для	1	1
626	произведениями искусства	1	1
627	и обратно	1	1
628	имеет свой	1	1
629	что человек	1	1
630	являются только	1	1
631	действующих лиц	1	1
632	сама по	2	1
633	резко отличается	1	1
634	человека делает	2	1
635	говорит о	2	1
636	к более	1	1
637	то и	2	1
638	ей не	1	1
639	которых мы	1	1
640	и составляет	2	1
641	и музыка	1	1
642	как свое	1	1
643	и самый	1	1
644	хоть сколько-нибудь	1	1
645	и внутренне	1	1
646	как ни	1	1
647	одну из	1	1
648	о чем	2	1
649	и том	1	1
650	этим и	1	1
651	сложный и	1	1
652	для этой	1	1
653	в те	1	1
654	между собою	1	1
655	разные эпохи	2	1
656	за эти	1	1
657	даже такие	1	1
658	из форм	1	1
659	мы говорим	1	1
660	построены на	1	1
661	вопросу и	1	1
662	по своему	1	1
663	другу и	1	1
664	и вот	3	1
665	это произведение	1	1
666	она есть	1	1
667	когда мы	3	1
668	оно сохраняет	1	1
669	смысле этого	2	1
670	и основной	1	1
671	в тех	1	1
672	человека то	2	1
673	образ и	2	1
674	из этой	1	1
675	бы его	1	1
676	который он	1	1
677	оставляем в	1	1
678	дело здесь	1	1
679	или хотя	1	1
680	этого слова	4	1
681	природу и	1	1
682	общественной жизни	1	1
683	имел в	1	1
684	ведь и	1	1
685	этим объясняется	1	1
686	не характеризуют	1	1
687	к другим	2	1
688	которые были	1	1
689	же значение	1	1
690	содержанием и	1	1
691	вообще есть	1	1
692	ее можно	1	1
693	как своего	1	1
694	не существует	2	1
695	и от	2	1
696	когда пушкин	1	1
697	форм в	1	1
698	но эти	1	1
699	от него	2	1
700	к цели	1	1
701	огромную роль	1	1
702	же оно	1	1
703	видим в	1	1
704	его характером	1	1
705	человека не	3	1
706	не обладает	2	1
707	его к	1	1
708	с ними	1	1
709	до середины	1	1
710	не быть	2	1
711	от всех	3	1
712	всех других	2	1
713	романе то	1	1
714	включает в	1	1
715	к этой	2	1
716	закономерность в	2	1
717	в искусстве	4	1
718	в своих	4	1
719	гораздо более	2	1
720	и трагедии	1	1
