N	2gram	Vinokur_Ku_3	Myslijsy
360	ко второму	1	2
361	еще более	2	2
362	может иметь	3	2
363	вытекают из	1	2
364	но так	1	2
365	быть и	1	2
366	один из	4	2
367	в двух	2	2
368	мы видим	1	2
369	тот же	6	2
370	время когда	1	2
371	что даже	1	2
372	они могут	1	2
373	именно на	2	2
374	конечно не	2	2
375	мысли от	1	2
376	если мы	7	2
377	в виде	1	2
378	за ним	1	2
379	обратить внимание	1	2
380	не так	3	2
381	никто не	1	2
382	в старину	1	2
383	отношение к	3	2
384	есть слово	2	2
385	с другой	7	2
386	на этот	2	2
387	и прежде	1	2
388	в свою	1	2
389	и др	1	2
390	превращается в	1	2
391	которые не	1	2
392	языка в	6	2
393	есть лишь	1	2
394	случае когда	3	2
395	равно как	2	2
396	к его	2	2
397	только для	2	2
398	из которых	1	2
399	по своему	2	2
400	а если	1	2
401	той и	1	2
402	тому как	2	2
403	а может	1	2
404	есть одна	1	2
405	том смысле	1	2
406	быть не	2	2
407	поэзия не	1	2
408	слове а	1	2
409	и для	1	2
410	от мысли	1	2
411	а что	2	2
412	чтобы понять	2	2
413	от него	1	2
414	как теперь	1	2
415	быть что	1	2
416	и как	2	2
417	мы должны	3	2
418	во время	1	2
419	я в	3	2
420	общее достояние	1	2
421	понимается как	2	2
422	отношении не	1	2
423	есть и	1	2
424	только о	2	2
425	об отношении	1	2
426	уже есть	1	2
427	все что	1	2
428	я сказал	1	1
429	равным образом	1	1
430	который должен	1	1
431	вряд ли	1	1
432	то на	1	1
433	можно говорить	10	1
434	также что	2	1
435	речь идет	3	1
436	практическое значение	1	1
437	от научного	1	1
438	нужно помнить	1	1
439	связана с	1	1
440	внешней форме	1	1
441	родного языка	1	1
442	того же	4	1
443	материал поэзии	1	1
444	науки о	1	1
445	бы для	1	1
446	идет о	1	1
447	тем же	2	1
448	бы очень	1	1
449	к другому	2	1
450	вопрос мы	1	1
451	должна быть	3	1
452	в их	6	1
453	чего в	1	1
454	в сфере	1	1
455	в несколько	1	1
456	пока он	3	1
457	бы уже	2	1
458	или наоборот	1	1
459	же следует	1	1
460	именно поэтический	1	1
461	смысле можно	2	1
462	как внешний	1	1
463	и новые	1	1
464	значением слова	1	1
465	можно убедиться	1	1
466	сама поэзия	1	1
467	оба эти	1	1
468	о формах	2	1
469	языка из	2	1
470	зависимости от	8	1
471	таковы например	1	1
472	без всякого	1	1
473	свою очередь	1	1
474	что наглядно	1	1
475	в прямой	1	1
476	не оспаривается	1	1
477	по этому	1	1
478	он сам	1	1
479	ответа на	2	1
480	быть в	2	1
481	в чем	5	1
482	только после	3	1
483	но не	3	1
484	а тем	2	1
485	но как	3	1
486	но язык	2	1
487	не все	2	1
488	отличие от	2	1
489	друг от	1	1
490	нет и	1	1
491	относится к	2	1
492	в известном	2	1
493	несоответствие это	1	1
494	дает нам	2	1
495	словом в	1	1
496	перед нами	1	1
497	мы тем	1	1
498	слова между	1	1
499	на память	1	1
500	хотя я	1	1
501	для которой	1	1
502	вот несколько	1	1
503	что связь	1	1
504	ее целом	1	1
505	не безразличная	1	1
506	себе как	1	1
507	меньшей мере	1	1
508	а во-вторых	2	1
509	мы при	1	1
510	и через	2	1
511	что сплошь	2	1
512	он в	2	1
513	то я	1	1
514	что пока	1	1
515	очевидно только	1	1
516	может считаться	1	1
517	такое значение	1	1
518	им в	1	1
519	общий тон	1	1
520	какое именно	2	1
521	образом при	1	1
522	состояния языка	1	1
523	ибо если	1	1
524	имеем в	1	1
525	сочетаний слов	1	1
526	и те	1	1
527	какую роль	1	1
528	если он	1	1
529	слово это	2	1
530	но на	3	1
531	мы получим	1	1
532	для исследования	1	1
533	этот процесс	1	1
534	например как	1	1
535	факта а	1	1
536	например такие	1	1
537	и лучше	1	1
538	языке когда	1	1
539	раз когда	1	1
540	времени для	1	1
541	есть дело	1	1
542	слова а	1	1
543	отдельных слов	1	1
544	формы но	2	1
545	том чтобы	4	1
546	в степени	1	1
547	наших глазах	1	1
548	свое время	2	1
549	одной и	1	1
550	приходим к	1	1
551	на этом	2	1
552	действительно так	1	1
553	форма в	1	1
554	и наоборот	1	1
555	но все	2	1
556	а вместе	1	1
557	смысле в	1	1
558	часть его	1	1
559	несоответствие между	2	1
560	главным образом	2	1
561	значение в	2	1
562	же касается	1	1
563	есть конечно	2	1
564	внутренней форме	1	1
565	и чтобы	2	1
566	а по	1	1
567	разница между	1	1
568	чем лучше	1	1
569	с целью	2	1
570	входит в	1	1
571	заключается в	4	1
572	стороны есть	1	1
573	не умеет	1	1
574	деле в	1	1
575	он есть	1	1
576	именно что	1	1
577	значение поэтического	1	1
578	стоит на	1	1
579	конкретности и	1	1
580	не ясно	1	1
581	знания и	1	1
582	случае мы	1	1
583	меняются и	1	1
584	далеко не	5	1
585	показывает что	1	1
586	то разве	1	1
587	во внимание	5	1
588	мы видели	3	1
589	здесь можно	5	1
590	говорить разве	1	1
591	строгом смысле	1	1
592	иным путем	1	1
593	значит не	3	1
594	п но	3	1
595	нуждаются в	1	1
596	и было	1	1
597	обратимся к	1	1
598	и того	2	1
599	убедиться что	4	1
600	не мог	1	1
601	одного и	2	1
602	это сочетание	1	1
603	слово а	1	1
604	в эту	1	1
605	переносится в	1	1
606	в своей	4	1
607	в следующем	1	1
608	в такой	1	1
609	бы к	1	1
610	одним и	2	1
611	мы называем	2	1
612	существуют такие	1	1
613	и значит	2	1
614	если судить	1	1
615	своего рода	2	1
616	значение для	1	1
617	и той	1	1
618	формы является	1	1
619	которые в	4	1
620	иначе как	1	1
621	но он	1	1
622	друг другу	1	1
623	это относится	1	1
624	научной мысли	1	1
625	есть еще	1	1
626	оказалось бы	1	1
627	для нее	1	1
628	здесь следовательно	1	1
629	мною в	1	1
630	в отношении	3	1
631	языка о	1	1
632	стоит в	1	1
633	к языку	4	1
634	внутренние формы	1	1
635	о значении	2	1
636	что с	1	1
637	теперь следует	1	1
638	но для	3	1
639	как о	3	1
640	по меньшей	1	1
641	ее с	1	1
642	к новым	2	1
643	доказывать это	1	1
644	к этим	1	1
645	не по	3	1
646	жизни из	1	1
647	в самых	1	1
648	в систему	1	1
649	достаточно привести	1	1
650	точно таким	1	1
651	можно получить	1	1
652	же значение	1	1
653	вообще можно	1	1
654	если ему	1	1
655	следовательно и	1	1
656	этого явления	1	1
657	о природе	1	1
658	существующие независимо	1	1
659	казалось бы	1	1
660	ничего не	6	1
661	того в	1	1
662	намерения и	1	1
663	связанное с	1	1
664	слове и	1	1
665	во всем	1	1
666	и звуки	1	1
667	объяснение слова	1	1
668	что речь	1	1
669	из истории	1	1
670	только с	1	1
671	как будто	1	1
672	такое изучение	3	1
673	если только	1	1
674	не потому	3	1
675	другой форме	1	1
676	от их	1	1
677	к таким	1	1
678	убеждения что	1	1
679	такими словами	1	1
680	начиная с	1	1
681	на таком-то	1	1
682	и другой	1	1
683	и такие	2	1
684	лежит в	1	1
685	я сам	1	1
686	указание на	1	1
687	той или	5	1
688	свое значение	1	1
689	двух слов	1	1
690	таких слов	2	1
691	поэзии как	3	1
692	утверждать что	1	1
693	значение это	1	1
694	на наших	1	1
695	из связи	1	1
696	от друга	1	1
697	как не	1	1
698	при котором	2	1
699	в собственном	1	1
700	представим себе	1	1
701	непонятно то	1	1
702	языка так	1	1
703	или для	1	1
704	основанных на	1	1
705	то время	1	1
706	ясно что	4	1
707	в пределах	2	1
708	самое это	2	1
709	речи то	1	1
710	до самого	1	1
711	убеждение в	2	1
712	в другом	1	1
713	таком же	1	1
714	система есть	1	1
715	как между	1	1
716	есть также	2	1
717	языке в	1	1
718	сказано выше	3	1
719	переход к	1	1
720	это только	1	1
721	останавливаясь на	1	1
722	силу того	1	1
723	в словах	1	1
724	о нем	1	1
725	разговорной речи	2	1
726	задачи о	1	1
727	часть или	1	1
728	возможна только	1	1
729	образа как	1	1
730	что каждый	1	1
731	что существуют	1	1
732	необходим для	1	1
733	не стоит	1	1
734	от степени	1	1
735	а также	4	1
736	может не	1	1
737	то тем	1	1
738	затем в	1	1
739	и научной	1	1
740	о пользе	1	1
741	на основе	1	1
742	слово может	1	1
743	одно только	2	1
744	доходит до	2	1
745	это в	2	1
746	которого оно	1	1
747	образом если	1	1
748	ее от	1	1
749	от них	1	1
750	и всякая	1	1
751	над этой	1	1
752	во втором	1	1
753	таким путем	1	1
754	а потому	2	1
755	ее так	1	1
756	чем и	1	1
757	не более	2	1
758	есть действительно	1	1
759	них в	1	1
760	вслед за	1	1
761	что бы	1	1
762	научное языкознание	1	1
763	если это	2	1
764	эти последние	2	1
765	что здесь	1	1
766	показывают что	1	1
767	но с	1	1
768	времени можно	1	1
769	уже сказано	1	1
770	формы отдельных	1	1
771	к различным	1	1
772	одной из	1	1
773	история литературы	1	1
774	что различные	1	1
775	бы из	1	1
776	в вопросе	1	1
777	словом и	1	1
778	к нашему	1	1
779	самые разнообразные	1	1
780	от нас	2	1
781	с соответствующими	1	1
782	же при	1	1
783	отношении в	1	1
784	вопрос об	2	1
785	самое содержание	2	1
786	с одной	4	1
787	в качестве	2	1
788	слов если	1	1
789	меня уже	1	1
790	такой язык	1	1
791	имеет уже	1	1
792	это так	2	1
793	слова поэзия	1	1
794	в нашей	4	1
795	языка как	4	1
796	свидетельствует о	1	1
797	же смысл	1	1
798	который как	2	1
799	в известной	1	1
800	могло бы	3	1
801	для другого	1	1
802	слово как	1	1
803	эти понятия	1	1
804	содержания а	1	1
805	и язык	1	1
806	языка стоит	1	1
807	представления которые	1	1
808	речь и	1	1
809	не говорит	1	1
810	образом не	2	1
811	не противоречит	1	1
812	перейти к	2	1
813	в письменности	1	1
814	же это	2	1
815	уже совершенно	2	1
816	рядом с	1	1
817	были бы	4	1
818	и обратно	1	1
819	деле есть	1	1
820	говорим о	2	1
821	отличаются от	1	1
822	за пределы	2	1
823	общее у	1	1
824	догадаться что	1	1
825	а с	3	1
826	безразличная для	1	1
827	прежде всего	9	1
828	другому и	1	1
829	слов а	1	1
830	одной стороны	4	1
831	этом роде	1	1
832	вновь к	1	1
833	может ли	1	1
834	в готовые	1	1
835	в теории	1	1
836	именно так	2	1
837	было сказано	1	1
838	остался бы	1	1
839	его по	1	1
840	возьмем например	1	1
841	при некотором	1	1
842	понятие о	2	1
843	если эти	1	1
844	слова что	1	1
845	не замечается	1	1
846	речи которые	3	1
847	не об	1	1
848	если не	1	1
849	в связи	5	1
850	враг и	2	1
851	и об	2	1
852	следовало бы	1	1
853	свою речь	1	1
854	в частности	2	1
855	эти слова	2	1
856	уже невозможно	1	1
857	как это	7	1
858	к самому	1	1
859	о границах	1	1
860	xix века	3	1
861	да рядом	2	1
862	для обозначения	2	1
863	значения этот	1	1
864	фразу из	1	1
865	она есть	2	1
866	никоим образом	1	1
867	образом и	1	1
868	в последнем	1	1
869	же отношение	1	1
870	смысле этого	2	1
871	на эту	1	1
872	обратно о	1	1
873	скорее можно	1	1
874	в первой	1	1
875	как нельзя	2	1
876	того уже	1	1
877	исходя из	1	1
878	в объяснении	1	1
879	п и	4	1
880	и формы	1	1
881	только новую	1	1
882	не могло	1	1
883	сплошь да	2	1
884	каждое из	1	1
885	самое что	1	1
886	становится возможным	1	1
887	со звуками	3	1
888	помнить что	1	1
889	из ряда	2	1
890	говорить что	3	1
891	это явление	1	1
892	все же	5	1
893	материалом поэзии	2	1
894	смысл имеет	1	1
895	мы найдем	2	1
896	знать как	1	1
897	изменения в	1	1
898	понять что	1	1
899	думает что	1	1
900	о котором	1	1
901	об искусстве	1	1
902	которая в	1	1
903	слова как	2	1
904	к одной	1	1
905	то не	2	1
906	лишь как	1	1
907	у них	1	1
908	как уже	1	1
909	или нет	1	1
910	бы все	1	1
911	надо полагать	2	1
912	же в	1	1
913	с различием	1	1
914	отношении к	1	1
915	от всякого	1	1
916	нам в	1	1
917	то вопрос	1	1
918	ясно также	1	1
919	а о	1	1
920	указано выше	1	1
921	но если	3	1
922	лишь по	1	1
923	две формы	1	1
924	изучать лишь	1	1
925	не знает	2	1
926	другой стороны	3	1
927	состоит из	1	1
928	в поэтическом	1	1
929	например и	1	1
930	есть потому	1	1
931	что под	1	1
932	и идеи	1	1
933	в свое	2	1
934	идеал и	1	1
935	отказаться от	1	1
936	причин в	2	1
937	почему вообще	1	1
938	самую мысль	1	1
939	увидим что	2	1
940	как слово	2	1
941	и эта	1	1
942	выделении из	1	1
943	как на	8	1
944	языка является	1	1
945	том числе	2	1
946	смысле что	1	1
947	значение слов	1	1
948	слова это	1	1
