N	2gram	Vygotskiy__6	Dialekti
338	только о	1	2
339	в виде	1	2
340	ее в	2	2
341	в своих	3	2
342	этом совершенно	1	1
343	смысле слова	1	1
344	для выяснения	1	1
345	того же	7	1
346	не остается	1	1
347	и житейского	2	1
348	одного того	1	1
349	выражения в	1	1
350	этом пункте	1	1
351	тех же	1	1
352	не через	1	1
353	же по	1	1
354	самый предмет	1	1
355	далее и	1	1
356	дает все	1	1
357	между двумя	2	1
358	сравнительном анализе	1	1
359	и до	1	1
360	указанных выше	1	1
361	сравнению с	14	1
362	для своего	1	1
363	понятия но	1	1
364	ответить на	1	1
365	нам в	1	1
366	только это	1	1
367	видели уже	1	1
368	ему в	1	1
369	мы и	4	1
370	что можно	1	1
371	и он	1	1
372	что оба	1	1
373	он сам	2	1
374	в различных	1	1
375	оно уже	1	1
376	точка зрения	1	1
377	иметь какую-то	1	1
378	к которой	2	1
379	в новом	2	1
380	отличие от	1	1
381	нет и	1	1
382	переходит на	1	1
383	его на	1	1
384	общего с	1	1
385	что именно	2	1
386	чем мы	1	1
387	показать что	5	1
388	стороны и	1	1
389	в сравнительном	1	1
390	приближение к	1	1
391	понимать в	1	1
392	однако не	1	1
393	собственно и	1	1
394	когда он	2	1
395	и понимания	1	1
396	и широте	1	1
397	то в	5	1
398	только один	1	1
399	в опыте	1	1
400	отношения с	1	1
401	мы сразу	1	1
402	в целом	3	1
403	никакого существенного	1	1
404	он в	1	1
405	из этих	3	1
406	сущности и	1	1
407	с их	1	1
408	остановиться на	3	1
409	другом случае	1	1
410	что отношения	2	1
411	если он	2	1
412	но на	2	1
413	вообще не	6	1
414	к выводу	1	1
415	самому существу	1	1
416	как оно	3	1
417	связанные с	3	1
418	по самому	2	1
419	и еще	1	1
420	этого вопроса	2	1
421	понятий и	10	1
422	пор мы	1	1
423	по образу	1	1
424	и различия	1	1
425	что все	5	1
426	главным образом	1	1
427	значение в	1	1
428	всех указанных	1	1
429	или даже	1	1
430	все их	1	1
431	в единую	1	1
432	знает что	1	1
433	может стать	1	1
434	действительности в	1	1
435	известно что	2	1
436	этом смысле	2	1
437	что один	2	1
438	и тем	5	1
439	бы совершенно	2	1
440	уже знает	1	1
441	не ясно	1	1
442	но уже	1	1
443	в них	3	1
444	новых элементов	1	1
445	далеко не	1	1
446	показывает что	7	1
447	нас к	4	1
448	которые дает	1	1
449	свою силу	4	1
450	чем в	2	1
451	выйти за	1	1
452	оказывается совершенно	2	1
453	сейчас мы	3	1
454	потому и	1	1
455	понятия и	10	1
456	определяется только	1	1
457	одного и	4	1
458	и становится	1	1
459	на первый	1	1
460	в установлении	1	1
461	но до	1	1
462	но если	4	1
463	с вещами	2	1
464	расхождение в	1	1
465	и ее	1	1
466	начинается в	2	1
467	могут не	2	1
468	в котором	2	1
469	в последнее	2	1
470	еще нет	1	1
471	что всякий	2	1
472	мы называем	2	1
473	не содержит	1	1
474	знаем что	4	1
475	и значит	1	1
476	от его	1	1
477	друг другу	2	1
478	надо сказать	1	1
479	без всяких	1	1
480	том и	1	1
481	только может	1	1
482	зрения и	1	1
483	ли уже	1	1
484	и очень	1	1
485	если понимать	1	1
486	целиком и	2	1
487	случае в	1	1
488	этого движения	1	1
489	начиная от	1	1
490	вещи не	1	1
491	что эта	2	1
492	хотя это	1	1
493	с теми	1	1
494	и другое	2	1
495	что ему	1	1
496	уже из	2	1
497	в основе	3	1
498	и структуру	1	1
499	вещи он	1	1
500	в самых	1	1
501	значение этого	1	1
502	он с	2	1
503	и функционирования	1	1
504	подобно тому	1	1
505	больше чем	3	1
506	нами раньше	1	1
507	одна из	1	1
508	другой структуре	1	1
509	из основных	1	1
510	восприятием и	2	1
511	и теперь	1	1
512	остается в	2	1
513	этом отношении	3	1
514	но даже	1	1
515	научных и	7	1
516	с другом	5	1
517	начиная с	1	1
518	отличается от	3	1
519	об одном	2	1
520	сходство с	1	1
521	наоборот в	1	1
522	не случайное	1	1
523	мысли о	1	1
524	они и	1	1
525	образу и	1	1
526	оно не	4	1
527	должен быть	1	1
528	опираясь на	1	1
529	к жизни	4	1
530	оно может	1	1
531	и самое	1	1
532	своего развития	4	1
533	и о	1	1
534	не существует	1	1
535	всем этим	2	1
536	были бы	2	1
537	и подобию	1	1
538	в собственном	1	1
539	последнее время	2	1
540	оно охватывает	1	1
541	приводит к	6	1
542	разной мере	1	1
543	мы наблюдаем	1	1
544	поэтому мы	2	1
545	в глаза	1	1
546	те же	3	1
547	раз он	2	1
548	мог бы	3	1
549	к его	2	1
550	которые он	2	1
551	следовательно по	1	1
552	еще в	2	1
553	подойти к	1	1
554	и на	5	1
555	не стоит	1	1
556	существует своя	1	1
557	по сравнению	15	1
558	и возникновения	1	1
559	короче говоря	1	1
560	по мере	3	1
561	выводу что	1	1
562	против этого	1	1
563	образом в	3	1
564	мы всегда	2	1
565	и здесь	3	1
566	вот почему	2	1
567	них с	1	1
568	это вполне	1	1
569	внимание на	2	1
570	не умею	2	1
571	нас в	2	1
572	и во	1	1
573	различие в	1	1
574	на всех	1	1
575	на каждой	11	1
576	тогда мы	2	1
577	по типу	2	1
578	всей сферы	1	1
579	на одном	2	1
580	его мысль	1	1
581	во всей	1	1
582	себя но	1	1
583	это отождествление	1	1
584	понятие должно	1	1
585	начала что	2	1
586	эту область	1	1
587	он действительно	1	1
588	эти последние	2	1
589	но с	2	1
590	интереса к	1	1
591	этих сфер	2	1
592	и значением	1	1
593	идет по	2	1
594	тот же	1	1
595	не имеет	6	1
596	во всем	1	1
597	жизнь с	1	1
598	равно что	1	1
599	но то	1	1
600	нам возможность	1	1
601	воздействие на	1	1
602	но между	1	1
603	именно на	1	1
604	в эти	1	1
605	где они	2	1
606	внимание что	1	1
607	это показывает	1	1
608	совершенно по	1	1
609	из которых	1	1
610	только на	2	1
611	то и	1	1
612	одной точке	1	1
613	по глубине	1	1
614	оно в	1	1
615	и везде	1	1
616	является не	2	1
617	а это	3	1
618	этой новой	1	1
619	но совершенно	2	1
620	его и	1	1
621	мы знаем	4	1
622	представить себе	3	1
623	допустим что	1	1
624	в прошлом	1	1
625	привела к	1	1
626	оно само	1	1
627	друг друга	4	1
628	бы просто	1	1
629	мы можем	9	1
630	у него	2	1
631	которые могут	1	1
632	и во-вторых	1	1
633	в других	2	1
634	этих понятий	2	1
635	глубине и	1	1
636	не овладел	1	1
637	выше вопроса	1	1
638	что обе	1	1
639	или иной	1	1
640	и характер	1	1
641	с другим	1	1
642	свою историю	1	1
643	и начинается	1	1
644	как у	1	1
645	и тождества	1	1
646	здесь в	1	1
647	на то	4	1
648	а эти	1	1
649	только путем	1	1
650	к которому	2	1
651	еще и	1	1
652	наконец в	1	1
653	и др	2	1
654	одних и	1	1
655	на ней	2	1
656	говорит о	1	1
657	связано с	3	1
658	только по	4	1
659	одной стороны	1	1
660	из тех	1	1
661	он только	1	1
662	овладения и	1	1
663	от вещи	1	1
664	и непосредственно	2	1
665	в руках	1	1
666	долго и	1	1
667	там где	7	1
668	медленно и	1	1
669	факт что	1	1
670	тем чтобы	1	1
671	все более	2	1
672	бы оно	2	1
673	понимания его	1	1
674	только его	1	1
675	то можно	1	1
676	всякого труда	1	1
677	разве не	1	1
678	над ним	1	1
679	что за	1	1
680	который мы	4	1
681	тому как	1	1
682	происходит в	1	1
683	отдельности и	1	1
684	по существу	2	1
685	друг с	5	1
686	ни одного	1	1
687	и всех	1	1
688	нам еще	1	1
689	с этой	2	1
690	не об	1	1
691	является как	3	1
692	вообще все	1	1
693	на одной	1	1
694	каждой из	2	1
695	вопрос в	1	1
696	мысли не	1	1
697	отсюда следует	1	1
698	тем и	3	1
699	говорим что	2	1
700	время его	1	1
701	в его	3	1
702	как надо	1	1
703	своей собственной	1	1
704	развития и	10	1
705	совершенно иной	1	1
706	как эта	2	1
707	тем более	1	1
708	не должен	1	1
709	конце концов	1	1
710	скажем что	1	1
711	мы не	6	1
712	по самой	5	1
713	к самому	1	1
714	не знает	3	1
715	самой своей	4	1
716	но этот	1	1
717	в отдельности	1	1
718	из этого	2	1
719	есть то	1	1
720	что то	3	1
721	любой другой	2	1
722	вещах и	1	1
723	только они	1	1
724	но эти	1	1
725	особый тип	1	1
726	видим в	2	1
727	это в	2	1
728	только она	1	1
729	им и	1	1
730	как на	3	1
731	точно так	1	1
732	все что	1	1
