N	2gram	Medvedev_F_1	StatiiOP
136	того или	2	4
137	это в	1	4
138	же как	2	3
139	и без	1	3
140	должна быть	7	3
141	в ней	10	3
142	еще не	6	3
143	в чем	1	3
144	своего рода	1	3
145	но не	3	3
146	по отношению	4	3
147	или иное	1	3
148	в истории	4	3
149	общего с	1	3
150	с этим	2	3
151	как к	3	3
152	что касается	1	3
153	то в	1	3
154	эпохи и	2	3
155	своей статьи	1	3
156	не значит	1	3
157	в каждом	3	3
158	в другом	1	3
159	и с	8	3
160	лишь в	8	3
161	и тем	1	3
162	ни в	2	3
163	что не	1	3
164	тому что	1	3
165	в г	1	3
166	а на	1	3
167	не по	3	3
168	в основе	3	3
169	п в	1	3
170	из истории	1	3
171	должны быть	5	3
172	что оно	1	3
173	эпохи как	1	3
174	в применении	2	3
175	должен быть	5	3
176	его жизни	1	3
177	между тем	2	3
178	значит что	1	3
179	в двух	1	3
180	по мнению	1	3
181	с одной	4	3
182	в виде	1	3
183	а именно	1	3
184	а с	1	3
185	что для	1	3
186	применении к	2	3
187	материал для	1	3
188	эти вопросы	1	3
189	с этой	4	3
190	не является	1	3
191	и для	1	3
192	в результате	2	3
193	отношению к	4	3
194	культуры в	1	3
195	ничего общего	1	3
196	отношения к	6	2
197	е как	2	2
198	в первом	1	2
199	литературная критика	4	2
200	зрения их	2	2
201	а как	2	2
202	мы не	3	2
203	или же	3	2
204	литературы и	2	2
205	совсем не	1	2
206	в сторону	1	2
207	таком положении	2	2
208	отношение к	3	2
209	иногда и	1	2
210	и речи	1	2
211	большое значение	1	2
212	за пределы	2	2
213	идет о	2	2
214	в м	1	2
215	что как	1	2
216	в своем	11	2
217	смысле этого	3	2
218	целый ряд	3	2
219	от этого	2	2
220	в литературном	2	2
221	ни один	1	2
222	так или	1	2
223	думать что	3	2
224	в себе	3	2
225	но он	1	2
226	и те	2	2
227	не могла	2	2
228	вообще не	1	2
229	при этом	5	2
230	он не	3	2
231	всех этих	3	2
232	свою собственную	1	2
233	он должен	3	2
234	и более	2	2
235	ни были	2	2
236	в данной	1	2
237	его в	3	2
238	по истории	2	2
239	должен был	1	2
240	ни одной	1	2
241	и уже	1	2
242	нисколько не	2	2
243	места в	2	2
244	никаких оснований	1	2
245	можно найти	1	2
246	в такой	1	2
247	бы мы	1	2
248	произведения в	8	2
249	принципов и	1	2
250	тем самым	3	2
251	она не	6	2
252	как о	4	2
253	на него	2	2
254	было не	1	2
255	говорить о	1	2
256	ничего не	2	2
257	тем не	1	2
258	убедиться в	2	2
259	в сознании	1	2
260	только с	1	2
261	что на	1	2
262	не удержался	1	2
263	есть только	1	2
264	числе и	1	2
265	что при	1	2
266	и это	2	2
267	и иные	1	2
268	каждого из	2	2
269	что от	1	2
270	для этого	4	2
271	материала и	3	2
272	а также	1	2
273	может не	1	2
274	и научной	1	2
275	должно было	1	2
276	и все	6	2
277	все в	2	2
278	и во	1	2
279	к нему	1	2
280	быть и	4	2
281	на которой	1	2
282	по своей	1	2
283	история литературы	9	2
284	со всеми	3	2
285	с которыми	1	2
286	из которого	1	2
287	конечно не	4	2
288	ведь если	1	2
289	если в	1	2
290	могло бы	2	2
291	не для	3	2
292	у него	1	2
293	отношении что	1	2
294	даже и	2	2
295	или иначе	2	2
296	очень большое	1	2
297	одной стороны	4	2
298	здесь дело	1	2
299	однако и	1	2
300	так называемой	1	2
301	его собственной	1	2
302	ни на	3	2
303	и потому	9	2
304	этой работы	2	2
305	и их	10	2
306	по существу	2	2
307	этого слова	3	2
308	с историей	1	2
309	между прочим	1	2
310	и тогда	1	2
311	но для	3	2
312	при таком	4	2
313	ни одного	2	2
314	истории литературы	12	2
315	зрения в	1	2
316	в этих	1	2
317	е в	1	2
318	гораздо больше	1	2
319	несмотря на	1	2
320	не знает	1	2
321	в своих	2	2
322	том числе	1	2
323	литературы а	3	1
324	а между	1	1
325	можно говорить	1	1
326	этого в	1	1
327	б м	1	1
328	не должны	1	1
329	чтобы не	2	1
330	художественного произведения	23	1
331	только теперь	1	1
332	художественных произведений	4	1
333	показаться что	1	1
334	и есть	1	1
335	почти не	2	1
336	чего не	1	1
337	впечатление что	2	1
338	заключается именно	1	1
339	из его	1	1
340	произведений с	1	1
341	едва ли	1	1
342	в зависимости	2	1
343	и этот	1	1
344	эта школа	1	1
345	его не	2	1
346	в лучшем	3	1
347	это вещи	1	1
348	этом не	1	1
349	вопросы не	1	1
350	это казалось	1	1
351	литературного мира	1	1
352	является первой	1	1
353	этого прежде	1	1
354	от друга	2	1
355	но даже	1	1
356	зависимости от	3	1
357	это время	1	1
358	и на	8	1
359	между собой	1	1
360	время в	3	1
361	реагировать на	2	1
362	бы то	3	1
363	п на	1	1
364	с его	4	1
365	а только	2	1
366	только при	1	1
367	тех же	2	1
368	своих работ	1	1
369	друг от	2	1
370	нет и	2	1
371	осложняет и	1	1
372	делу не	1	1
373	во что	2	1
374	области можно	1	1
375	стороны и	4	1
376	этой стороны	1	1
377	перед нами	1	1
378	кроме того	1	1
379	хотя и	1	1
380	и понимания	1	1
381	и к	4	1
382	стиля и	2	1
383	значения как	1	1
384	и конечно	1	1
385	не приходится	2	1
386	он в	2	1
387	в нашем	2	1
388	лучшем случае	3	1
389	является лишь	4	1
390	так в	1	1
391	с их	1	1
392	и до	5	1
393	иначе и	1	1
394	как он	1	1
395	если он	3	1
396	выходя за	1	1
397	а вовсе	2	1
398	методов в	1	1
399	время и	1	1
400	же работы	1	1
401	которые стали	1	1
402	этой книге	1	1
403	не как	4	1
404	и вот	2	1
405	довольно часто	1	1
406	нашего времени	1	1
407	так часто	1	1
408	чтобы в	1	1
409	какой бы	1	1
410	и исключительно	2	1
411	приходим к	1	1
412	место его	1	1
413	без исключения	1	1
414	в работе	2	1
415	для всей	1	1
416	могла бы	2	1
417	так называемым	2	1
418	получает свое	1	1
419	на все	3	1
420	второй половины	1	1
421	входит в	6	1
422	не отражает	1	1
423	ведь в	1	1
424	здесь нет	1	1
425	материальной организации	1	1
426	только одно	1	1
427	его места	1	1
428	для них	1	1
429	он является	1	1
430	для ученого	1	1
431	в них	3	1
432	является для	2	1
433	это положение	1	1
434	далеко не	1	1
435	с тем	2	1
436	место и	1	1
437	но каждый	1	1
438	вопрос и	1	1
439	действительно не	1	1
440	значение как	1	1
441	на себя	1	1
442	со всей	3	1
443	которую он	1	1
444	всякая иная	1	1
445	что такое	2	1
446	знаний о	1	1
447	представить себе	1	1
448	нас не	2	1
449	не становится	1	1
450	следует лишь	1	1
451	место в	7	1
452	не столько	1	1
453	значение то	1	1
454	значение для	2	1
455	как их	2	1
456	том чтобы	2	1
457	что было	2	1
458	смыслового движения	1	1
459	е после	1	1
460	и эти	1	1
461	такова же	1	1
462	том и	1	1
463	не должно	1	1
464	бы быть	2	1
465	по себе	5	1
466	всех их	1	1
467	потому не	1	1
468	дело если	1	1
469	в обоих	1	1
470	в русской	1	1
471	на котором	1	1
472	текста и	1	1
473	одна из	2	1
474	в науке	2	1
475	и притом	1	1
476	к этим	1	1
477	в процессе	9	1
478	но только	1	1
479	не могло	5	1
480	правда в	1	1
481	на язык	3	1
482	только и	4	1
483	это то	1	1
484	и лишь	2	1
485	отрицательное отношение	1	1
486	совершенно неправильно	1	1
487	за исключением	2	1
488	и является	2	1
489	и чувства	1	1
490	уже и	1	1
491	к изучению	1	1
492	фактов и	2	1
493	разрыв между	1	1
494	данного произведения	2	1
495	в духе	1	1
496	не могут	1	1
497	отличается от	3	1
498	порою и	1	1
499	к тому	3	1
500	критика и	3	1
501	теории в	1	1
502	поэтического языка	1	1
503	этой теорией	1	1
504	правда не	1	1
505	то ни	3	1
506	опираясь на	1	1
507	вещей в	2	1
508	как мы	5	1
509	и о	1	1
510	проявляется в	1	1
511	ни одно	1	1
512	говоря уже	1	1
513	на основе	6	1
514	ни стало	2	1
515	последнее время	1	1
516	ссср в	1	1
517	с самого	1	1
518	не подлежит	1	1
519	являются лишь	2	1
520	является чрезвычайно	1	1
521	проблем и	5	1
522	было в	1	1
523	мог бы	1	1
524	во многом	1	1
525	произведения не	1	1
526	и приемов	1	1
527	в научном	1	1
528	господствующей в	2	1
529	еще в	2	1
530	она была	2	1
531	занимает изучение	1	1
532	и глубокая	1	1
533	о ней	1	1
534	не существовало	1	1
535	кого не	2	1
536	язык и	1	1
537	настоящее время	10	1
538	к работам	1	1
539	о каких-то	1	1
540	притом в	1	1
541	и просто	1	1
542	можно сказать	1	1
543	совершенно по-новому	1	1
544	и всю	1	1
545	что самое	1	1
546	которые мы	1	1
547	и всякая	2	1
548	и гг	1	1
549	во всей	2	1
550	в форме	1	1
551	в другой	2	1
552	приводит и	1	1
553	что бы	5	1
554	в свете	1	1
555	наук и	1	1
556	форм как	1	1
557	в современной	1	1
558	всю свою	2	1
559	положение в	1	1
560	который в	1	1
561	бы ни	5	1
562	времени как	1	1
563	и из	1	1
564	именно на	1	1
565	себя в	1	1
566	первостепенное значение	1	1
567	литературы в	8	1
568	уже не	2	1
569	если мы	2	1
570	чтобы он	2	1
571	движения речи	1	1
572	и обратно	1	1
573	и других	3	1
574	его и	2	1
575	был бы	1	1
576	не так	2	1
577	себе в	1	1
578	слова в	1	1
579	в одном	2	1
580	правильной постановке	1	1
581	сами по	2	1
582	с этими	1	1
583	не о	3	1
584	не выходя	1	1
585	от того	2	1
586	не были	1	1
587	или иной	1	1
588	на ее	1	1
589	не один	1	1
590	и тех	1	1
591	здесь в	2	1
592	ведь на	1	1
593	этому явлению	1	1
594	в ряде	1	1
595	и др	5	1
596	тут-то и	1	1
597	связано с	1	1
598	них и	1	1
599	чтобы убедиться	2	1
600	до конца	7	1
601	более того	3	1
602	не на	2	1
603	отделить от	1	1
604	цельное и	1	1
605	возвращаясь к	1	1
606	чем на	1	1
607	время оно	1	1
608	объясняется только	1	1
609	оснований для	1	1
610	и историческими	1	1
611	для этой	2	1
612	и вовсе	1	1
613	но что	1	1
614	в пушкинском	1	1
615	работы его	1	1
616	по праву	1	1
617	вместе с	2	1
618	реагирование на	1	1
619	к особенностям	1	1
620	положений в	1	1
621	приводит в	1	1
622	всей полноте	1	1
623	из которых	1	1
624	какого бы	1	1
625	к своему	1	1
626	xix века	1	1
627	целом ряде	2	1
628	не дают	1	1
629	как чего-то	1	1
630	ему по	1	1
631	утверждение в	1	1
632	на какой-то	1	1
633	действительно было	1	1
634	критики и	1	1
635	в последнем	1	1
636	в это	1	1
637	данный знак	1	1
638	этом смысле	1	1
639	к вопросу	1	1
640	каждой из	3	1
641	относиться к	1	1
642	указать на	2	1
643	отдельных произведений	1	1
644	содержанием и	1	1
645	и от	7	1
646	или в	1	1
647	м эйхенбаум	1	1
648	в настоящее	10	1
649	в отдельных	1	1
650	у них	3	1
651	бы в	3	1
652	в литературной	1	1
653	эти особенности	1	1
654	не должен	1	1
655	пришлось бы	1	1
656	или совершенно	1	1
657	историками литературы	1	1
658	бы оно	2	1
659	отношении к	2	1
660	к самым	1	1
661	одной из	2	1
662	значения в	1	1
663	но эта	2	1
664	и научного	1	1
665	с ней	1	1
666	не говоря	1	1
667	работы и	1	1
668	от всех	3	1
669	к его	1	1
670	перевод с	1	1
671	оно не	4	1
672	из этого	1	1
673	время не	1	1
674	просто не	1	1
675	деле оно	1	1
676	и другие	1	1
677	к этому	1	1
678	как на	4	1
679	только путем	1	1
680	они не	3	1
