N	2gram	Vygotskiy__3	DiskursI
203	поднимается на	1	1
204	мы не	9	1
205	собой как	1	1
206	повседневной жизни	1	1
207	с самых	1	1
208	вопрос о	1	1
209	в детских	1	1
210	наличие в	1	1
211	в сущности	1	1
212	они были	1	1
213	ему в	1	1
214	начала в	1	1
215	не иметь	3	1
216	понятия в	7	1
217	собой в	1	1
218	бы то	1	1
219	предполагать что	1	1
220	в чем	2	1
221	характер и	1	1
222	во всех	1	1
223	тем как	1	1
224	в ее	1	1
225	если в	3	1
226	эта особенность	1	1
227	которая не	4	1
228	не просто	1	1
229	друг от	1	1
230	человека с	1	1
231	за пределы	1	1
232	связи и	3	1
233	речи именно	1	1
234	некоторое время	2	1
235	в одних	1	1
236	однако не	1	1
237	совершается на	1	1
238	хотя и	2	1
239	в этот	1	1
240	то в	3	1
241	в самом	3	1
242	еще на	1	1
243	себе как	1	1
244	в которой	1	1
245	ни один	4	1
246	бы не	1	1
247	контакт между	1	1
248	ни одна	1	1
249	и отношения	2	1
250	им в	3	1
251	звенья этой	1	1
252	не приводит	2	1
253	но на	3	1
254	в случае	3	1
255	своей внешней	1	1
256	теми же	1	1
257	в расчет	1	1
258	к выводу	2	1
259	основания предполагать	1	1
260	и только	2	1
261	о которой	1	1
262	к одному	5	1
263	не как	3	1
264	в силу	6	1
265	с начальной	1	1
266	одной и	2	1
267	на этом	3	1
268	с этой	3	1
269	именно это	2	1
270	таким образом	17	1
271	значительной степени	1	1
272	что является	2	1
273	то ни	1	1
274	без которого	1	1
275	совпадают с	4	1
276	различие между	1	1
277	об этом	2	1
278	всей ее	1	1
279	по выражению	1	1
280	того или	2	1
281	не совпадает	1	1
282	лишь на	2	1
283	отказа от	1	1
284	в жизни	3	1
285	так называемого	1	1
286	несмотря на	1	1
287	становится внутренней	3	1
288	столь различные	1	1
289	ряде других	1	1
290	она была	1	1
291	со всей	2	1
292	восприятия и	1	1
293	различные формы	1	1
294	между различными	1	1
295	которую он	1	1
296	и внутреннее	1	1
297	к вершинам	1	1
298	в центр	2	1
299	обобщений и	1	1
300	в такой	1	1
301	в которых	3	1
302	от физиологических	1	1
303	бы мы	1	1
304	жизни с	1	1
305	как другие	1	1
306	с данным	2	1
307	в памяти	1	1
308	и той	2	1
309	в опыте	1	1
310	тем не	5	1
311	и более	1	1
312	перед ним	3	1
313	том же	1	1
314	же самого	1	1
315	возникает в	1	1
316	на три	1	1
317	но они	2	1
318	все три	1	1
319	с теми	2	1
320	самого начала	6	1
321	дело не	1	1
322	мышления и	23	1
323	одна из	2	1
324	к этим	1	1
325	на него	1	1
326	в процессе	27	1
327	которого он	1	1
328	в самых	1	1
329	та или	3	1
330	недостаточно для	3	1
331	того как	3	1
332	имеем дело	2	1
333	или иная	3	1
334	возникает на	2	1
335	к ней	1	1
336	своей природе	1	1
337	и до	1	1
338	во всем	3	1
339	с достаточной	1	1
340	является по	1	1
341	ему не	1	1
342	или не	1	1
343	известной степени	1	1
344	начиная с	1	1
345	на некоторое	1	1
346	не могут	4	1
347	но все	2	1
348	и другой	1	1
349	не знаем	1	1
350	отличается от	3	1
351	числе и	1	1
352	к тому	4	1
353	важное обстоятельство	1	1
354	указывает на	2	1
355	не есть	3	1
356	в переходе	1	1
357	имеет место	3	1
358	оно не	2	1
359	не живет	1	1
360	в применении	1	1
361	должен быть	1	1
362	опираясь на	1	1
363	приходит к	6	1
364	от друга	1	1
365	основе этого	2	1
366	друга на	1	1
367	здесь также	1	1
368	из главных	1	1
369	в собственном	6	1
370	действия и	1	1
371	с самого	6	1
372	см главу	1	1
373	чужой речи	1	1
374	в условиях	1	1
375	как с	4	1
376	всего следует	1	1
377	и сам	3	1
378	этот период	1	1
379	решающую роль	4	1
380	по аналогии	1	1
381	здесь как	1	1
382	чем у	1	1
383	мы в	2	1
384	поэтому в	2	1
385	в эпоху	1	1
386	для этого	2	1
387	и даже	1	1
388	с ним	4	1
389	соотнесения с	1	1
390	каждый из	2	1
391	которого можно	1	1
392	о нем	1	1
393	и здесь	2	1
394	другом месте	1	1
395	и т.д	5	1
396	внимание на	2	1
397	и что	10	1
398	не стоит	2	1
399	все необходимые	1	1
400	этом заключается	1	1
401	может не	1	1
402	аналогии с	1	1
403	в значительной	1	1
404	и во	2	1
405	в конечном	1	1
406	самый процесс	2	1
407	возникающих на	1	1
408	восприятии и	1	1
409	складывается из	1	1
410	на одном	1	1
411	существенную роль	1	1
412	в форме	1	1
413	исторического развития	2	1
414	слов и	5	1
415	является результатом	1	1
416	как она	3	1
417	уже сказано	5	1
418	не появляется	2	1
419	не идет	1	1
420	даже если	1	1
421	может оказаться	1	1
422	приходит в	1	1
423	двух точек	1	1
424	с которыми	3	1
425	так что	2	1
426	для всех	1	1
427	одном и	1	1
428	а напротив	1	1
429	например к	1	1
430	и их	3	1
431	всяком случае	4	1
432	могло бы	4	1
433	содержания и	1	1
434	с последующим	1	1
435	вовсе не	1	1
436	не для	1	1
437	содержание и	1	1
438	в состоянии	1	1
439	друг друга	4	1
440	каждая вещь	1	1
441	не случайно	1	1
442	случае не	1	1
443	не говорит	1	1
444	тем что	8	1
445	к той	2	1
446	он для	1	1
447	побуждает и	2	1
448	не обладает	1	1
449	были бы	3	1
450	из того	2	1
451	того что	10	1
452	точек зрения	1	1
453	и между	1	1
454	между ними	3	1
455	превращается в	1	1
456	на этот	2	1
457	до конца	1	1
458	и принимает	1	1
459	подобного рода	1	1
460	не проявляется	1	1
461	которые по	1	1
462	включается в	1	1
463	там где	4	1
464	и том	2	1
465	и слово	3	1
466	как это	7	1
467	места для	1	1
468	в предыдущей	1	1
469	речь не	2	1
470	опирается на	1	1
471	этого момента	2	1
472	из которых	5	1
473	по своему	11	1
474	для обозначения	2	1
475	этого типа	1	1
476	перехода от	1	1
477	собой такое	1	1
478	применении к	1	1
479	и там	1	1
480	им с	1	1
481	общения с	3	1
482	в мир	1	1
483	да и	1	1
484	ребенка мы	2	1
485	бы стать	2	1
486	значений слова	1	1
487	в это	1	1
488	даже в	1	1
489	слова и	6	1
490	на пути	2	1
491	и от	2	1
492	речевого общения	4	1
493	и действия	1	1
494	и развития	1	1
495	этом и	2	1
496	своего исследования	1	1
497	но для	1	1
498	один из	6	1
499	впоследствии к	1	1
500	по схеме	1	1
501	с понятиями	4	1
502	лицо и	1	1
503	когда он	3	1
504	отношении не	1	1
505	ни было	2	1
506	же в	2	1
507	но всегда	2	1
508	в новый	1	1
509	в готовом	2	1
510	сказать что	4	1
511	речи и	8	1
512	реальных и	1	1
513	их с	3	1
514	бы его	1	1
515	строится на	1	1
516	в какой	4	1
517	включает в	2	1
518	к другим	2	1
519	также не	1	1
520	ее может	1	1
521	т.е в	1	1
522	нас не	1	1
523	во всяком	4	1
524	том числе	1	1
