N	2gram	Bakhtin_sl_1	Literetu
197	первый раз	1	2
198	не знает	1	2
199	сознания на	1	2
200	в свое	3	2
201	все что	1	2
202	с жизнью	1	1
203	своего и	2	1
204	которого в	1	1
205	сын и	1	1
206	поэтической речи	1	1
207	от самого	1	1
208	в первом	3	1
209	из всех	1	1
210	мы имеем	1	1
211	как мы	8	1
212	что уже	1	1
213	и чужого	2	1
214	но даже	1	1
215	над самим	1	1
216	начала в	1	1
217	единым и	4	1
218	меньшей степени	4	1
219	дает им	2	1
220	с большой	1	1
221	не от	1	1
222	он был	1	1
223	бы то	1	1
224	его так	1	1
225	свою жизнь	1	1
226	остаются в	2	1
227	в новом	1	1
228	строит свое	1	1
229	автора но	1	1
230	как реплика	1	1
231	отличие от	1	1
232	и место	1	1
233	за пределы	4	1
234	которые не	1	1
235	соответствующего жанра	1	1
236	как в	8	1
237	данный момент	4	1
238	по которому	1	1
239	стороны и	1	1
240	этой точки	1	1
241	есть в	1	1
242	с живыми	1	1
243	что по	1	1
244	разногласия и	1	1
245	в действительности	1	1
246	и свою	1	1
247	от этого	2	1
248	в этот	1	1
249	они воспринимаются	1	1
250	где все	1	1
251	никто его	1	1
252	в самом	5	1
253	героя и	1	1
254	словом не	1	1
255	себе как	1	1
256	мы чувствуем	1	1
257	все эти	9	1
258	у каждого	2	1
259	в известном	2	1
260	в литературный	1	1
261	но он	2	1
262	и те	2	1
263	на то	1	1
264	с чем	1	1
265	ответственность за	2	1
266	в переводе	1	1
267	но именно	4	1
268	всех этих	4	1
269	слова которое	1	1
270	оно должно	1	1
271	в творческом	1	1
272	и по	2	1
273	обстоит дело	2	1
274	или иных	1	1
275	без исключения	1	1
276	от общего	1	1
277	ни был	1	1
278	таким образом	9	1
279	то ни	1	1
280	различие между	1	1
281	со всеми	1	1
282	только не	1	1
283	его не	1	1
284	значимости в	1	1
285	входя в	4	1
286	на протяжении	2	1
287	с другими	5	1
288	это не	6	1
289	этой силы	1	1
290	о художественной	1	1
291	и единственным	2	1
292	вся художественная	2	1
293	сознании людей	1	1
294	далеко не	5	1
295	и определяет	1	1
296	в слове	7	1
297	мы видели	1	1
298	от языка	3	1
299	и было	1	1
300	приближаются к	1	1
301	в этих	2	1
302	освобождает от	1	1
303	поэтического сознания	1	1
304	явления как	1	1
305	в своей	7	1
306	поэтического творчества	1	1
307	он должен	1	1
308	теперь эта	1	1
309	место в	1	1
310	свое высказывание	1	1
311	в отличие	1	1
312	до последнего	2	1
313	от его	3	1
314	является в	1	1
315	сам же	1	1
316	обращение к	1	1
317	не его	2	1
318	но было	1	1
319	слова к	1	1
320	отличии от	1	1
321	например и	1	1
322	и вся	1	1
323	тому что	2	1
324	в отношении	6	1
325	и вместо	1	1
326	в романном	3	1
327	своих и	1	1
328	характерный пример	1	1
329	не могло	3	1
330	того и	1	1
331	явление в	2	1
332	по своей	1	1
333	на себе	1	1
334	во всем	1	1
335	есть не	1	1
336	со своим	5	1
337	связи с	2	1
338	в сознании	2	1
339	так называемый	1	1
340	и чужих	2	1
341	мы и	2	1
342	за ними	1	1
343	которых он	1	1
344	взаимодействия с	3	1
345	все то	1	1
346	не могут	3	1
347	язык где	1	1
348	в других	3	1
349	к тому	3	1
350	время он	1	1
351	и своя	1	1
352	предстает как	1	1
353	своим языком	1	1
354	и о	2	1
355	но по	2	1
356	того чтобы	1	1
357	свою очередь	2	1
358	здесь не	2	1
359	некоторые другие	1	1
360	в особенности	8	1
361	культуры и	1	1
362	в пределах	14	1
363	приводит к	1	1
364	на свой	1	1
365	на том	2	1
366	язык жив	1	1
367	что может	1	1
368	можно было	2	1
369	смысл которой	1	1
370	каждого из	1	1
371	в сочетании	2	1
372	жизнь и	1	1
373	как субъективное	1	1
374	в таком	1	1
375	находится в	1	1
376	в построении	2	1
377	движения и	1	1
378	сводится к	1	1
379	произведения как	3	1
380	притом в	1	1
381	одного из	2	1
382	можно сказать	2	1
383	в эстетической	1	1
384	те или	3	1
385	однако с	1	1
386	переходит в	3	1
387	во втором	1	1
388	бы в	1	1
389	в литературе	1	1
390	высказывание в	1	1
391	такая же	2	1
392	отражения в	1	1
393	дело с	1	1
394	как целого	1	1
395	исключают друг	1	1
396	велика что	1	1
397	в эти	1	1
398	же он	1	1
399	только на	2	1
400	а напротив	1	1
401	за пределами	2	1
402	творчества в	1	1
403	не все	1	1
404	от других	2	1
405	слова не	1	1
406	мышления и	1	1
407	ни с	1	1
408	него нет	1	1
409	личности и	1	1
410	в прозе	1	1
411	слова в	8	1
412	его речь	1	1
413	дело и	1	1
414	не утратив	1	1
415	к той	1	1
416	рядом с	4	1
417	нет и	1	1
418	или иной	9	1
419	как у	1	1
420	этом как	1	1
421	не просто	1	1
422	именно в	3	1
423	и прежде	1	1
424	текст в	1	1
425	а с	2	1
426	по всей	3	1
427	и прямо	3	1
428	в романе	21	1
429	только по	1	1
430	как явление	1	1
431	литературное произведение	1	1
432	языка в	16	1
433	более того	3	1
434	однако и	1	1
435	легко и	1	1
436	среди них	1	1
437	все время	3	1
438	оно оказывается	1	1
439	что мы	1	1
440	поэта в	2	1
441	эти слова	2	1
442	автора с	1	1
443	так же	2	1
444	и потому	4	1
445	книге о	1	1
446	вокруг себя	1	1
447	жизни слова	7	1
448	в своем	3	1
449	в это	1	1
450	в контексте	2	1
451	его в	3	1
452	и от	4	1
453	и некоторые	1	1
454	в основном	3	1
455	над языком	1	1
456	автора и	4	1
457	в смысле	4	1
458	о мире	1	1
459	и где	1	1
460	слова так	2	1
461	всего в	1	1
462	тех или	1	1
463	оглядка на	1	1
464	за его	1	1
465	за словами	2	1
466	живет и	1	1
467	творческой личности	1	1
468	и другим	2	1
469	войти в	2	1
470	на самом	2	1
471	он по	1	1
472	которая в	1	1
473	от него	1	1
474	и все	4	1
475	той или	9	1
476	этого рода	1	1
477	еще более	5	1
478	данный исторический	1	1
479	долженствование а	1	1
480	отношении к	6	1
481	в системе	1	1
482	не предполагает	2	1
483	к имени	1	1
484	себя один	1	1
485	нет ничего	1	1
486	о своем	1	1
487	от своего	1	1
488	только и	1	1
489	только как	1	1
490	своего предмета	5	1
491	от всех	1	1
492	в свою	3	1
493	от поэзии	1	1
494	в последнем	1	1
495	именно к	1	1
496	из этого	3	1
497	сам в	1	1
498	есть и	1	1
499	занимает в	1	1
500	и эта	2	1
501	каждое слово	4	1
502	который не	1	1
503	к этому	2	1
504	они не	1	1
