N	2gram	Bakhtin_Fr_6	Problema
632	в третьей	3	1
633	в ту	1	1
634	в космосе	1	1
635	а так	1	1
636	когда она	1	1
637	воды и	1	1
638	получает особое	1	1
639	и вовсе	2	1
640	основе это	1	1
641	на фоне	1	1
642	но оно	3	1
643	и творческий	1	1
644	все основные	2	1
645	человек будет	1	1
646	и потому	2	1
647	как это	2	1
648	года не	1	1
649	в небо	1	1
650	к своему	1	1
651	xix века	1	1
652	предисловии к	1	1
653	также как	2	1
654	могут быть	1	1
655	в литературе	5	1
656	есть как	1	1
657	и природы	1	1
658	хотя он	2	1
659	там где	5	1
660	и смерти	3	1
661	в огне	2	1
662	что из	1	1
663	но это	3	1
664	между прочим	1	1
665	под влиянием	1	1
666	в мировой	1	1
667	и от	4	1
668	искусства и	1	1
669	какие только	1	1
670	сущности в	1	1
671	по одному	1	1
672	об этих	1	1
673	солнца и	2	1
674	от него	2	1
675	из себя	1	1
676	тем более	2	1
677	она основана	1	1
678	здесь только	3	1
679	с ними	1	1
680	городов и	1	1
681	это все	2	1
682	в романе	2	1
683	состоит из	2	1
684	и пирра	2	1
685	этот же	1	1
686	природе и	1	1
687	к его	1	1
688	всех других	1	1
689	таким же	1	1
690	в искусстве	3	1
691	это в	1	1
692	более поздним	1	1
