N	2gram	Potebnia_M_2	FransuaR
127	в большей	1	3
128	в том	18	3
129	другой стороны	2	3
130	одним из	1	2
131	на самом	2	2
132	тех же	1	2
133	собственном смысле	1	2
134	видеть в	1	2
135	но даже	3	2
136	в ней	3	2
137	еще не	4	2
138	себе и	1	2
139	за пределы	2	2
140	что они	5	2
141	же с	1	2
142	чем мы	1	2
143	дает нам	1	2
144	как к	1	2
145	что слово	2	2
146	только то	1	2
147	есть для	1	2
148	в нашем	2	2
149	думать что	3	2
150	имеем в	1	2
151	на то	5	2
152	мы наблюдаем	1	2
153	перестает быть	2	2
154	и еще	1	2
155	подобно тому	4	2
156	так например	3	2
157	и за	1	2
158	значительной степени	1	2
159	связанные с	2	2
160	по поводу	6	2
161	к четвертой	1	2
162	не во	2	2
163	можно найти	1	2
164	и без	1	2
165	что касается	1	2
166	в их	1	2
167	в условиях	1	2
168	было связано	2	2
169	и эти	1	2
170	мы должны	2	2
171	что в	16	2
172	в устах	1	2
173	того как	7	2
174	того чтобы	2	2
175	ничего не	1	2
176	связанное с	1	2
177	что только	2	2
178	в самой	3	2
179	к ней	2	2
180	связи с	6	2
181	могут быть	8	2
182	он видит	1	2
183	здесь не	1	2
184	без всякого	1	2
185	не были	1	2
186	по сравнению	1	2
187	в другом	2	2
188	одного из	1	2
189	можно сказать	1	2
190	во все	2	2
191	и были	1	2
192	связаны с	1	2
193	в ту	1	2
194	и следовательно	2	2
195	в формах	2	2
196	всяком случае	7	2
197	именно на	1	2
198	со всеми	1	2
199	есть в	2	2
200	себе в	3	2
201	никто не	1	2
202	к первой	2	2
203	мы можем	12	2
204	у него	2	2
205	даже и	2	2
206	как именно	2	2
207	нельзя сказать	1	2
208	и прежде	1	2
209	связано с	2	2
210	под влиянием	8	2
211	в связи	2	2
212	вместе с	11	2
213	так же	2	2
214	сравнению с	1	2
215	тому как	4	2
216	о человеке	1	2
217	но это	3	2
218	природу и	1	2
219	вряд ли	3	2
220	время его	1	2
221	сознания и	1	2
222	хотя и	3	2
223	и могли	1	2
224	сила и	1	2
225	ее в	1	2
226	в противоположность	1	2
227	во всяком	7	2
228	все что	3	2
229	например в	3	1
230	сказали что	1	1
231	и то	3	1
232	самом деле	2	1
233	он может	1	1
234	только потому	2	1
235	мысли к	2	1
236	тем же	3	1
237	в определенные	1	1
238	в котором	4	1
239	вот все	1	1
240	должна быть	1	1
241	говоря о	3	1
242	этот и	1	1
243	и связанное	1	1
244	же образ	1	1
245	той же	3	1
246	из всех	1	1
247	есть не	5	1
248	к известному	1	1
249	для своего	1	1
250	которую мы	1	1
251	бы что	2	1
252	единство и	1	1
253	но она	3	1
254	что наконец	1	1
255	как я	1	1
256	мы и	1	1
257	может нам	1	1
258	того же	14	1
259	всех сторон	1	1
260	и самого	1	1
261	на них	1	1
262	знаем что	1	1
263	но этого	1	1
264	в чем	7	1
265	бы она	1	1
266	в создании	3	1
267	после долгого	1	1
268	видели что	1	1
269	могло быть	1	1
270	внутренняя форма	4	1
271	мы будем	1	1
272	смысле мы	1	1
273	значение и	2	1
274	только тогда	3	1
275	по отношению	2	1
276	в общем	2	1
277	так что	10	1
278	в одной	1	1
279	независимо от	9	1
280	как в	10	1
281	убеждены что	2	1
282	всех предшествующих	1	1
283	по которому	1	1
284	стороны и	1	1
285	от внешних	1	1
286	у своих	1	1
287	однако не	1	1
288	перед нами	1	1
289	еще больше	1	1
290	не будем	1	1
291	а и	5	1
292	что по	1	1
293	и наконец	1	1
294	конечно не	1	1
295	в раннюю	1	1
296	от этого	1	1
297	к чему	1	1
298	животных и	2	1
299	точкой зрения	1	1
300	в которой	5	1
301	с самого	2	1
302	это есть	1	1
303	в целом	3	1
304	сливается с	1	1
305	бы с	1	1
306	он в	1	1
307	бы не	5	1
308	всего к	1	1
309	что к	1	1
310	по форме	1	1
311	нами в	1	1
312	и тот	2	1
313	только один	4	1
314	этого образа	1	1
315	так сказать	4	1
316	быть только	2	1
317	теми же	1	1
318	главным образом	4	1
319	знали что	1	1
320	он не	1	1
321	чем для	1	1
322	они служат	2	1
323	том чтобы	1	1
324	кажется нам	2	1
325	свою силу	1	1
326	влияние на	4	1
327	уже за	1	1
328	одной и	2	1
329	из него	1	1
330	его от	1	1
331	и по	2	1
332	на этом	2	1
333	в нее	4	1
334	смысле в	1	1
335	касается до	2	1
336	могла бы	3	1
337	что все	2	1
338	сознание и	4	1
339	об этом	1	1
340	в единстве	1	1
341	его в	3	1
342	входит в	1	1
343	это не	3	1
344	он есть	1	1
345	более сложных	1	1
346	не простое	1	1
347	кажется что	3	1
348	этом мы	1	1
349	само собою	2	1
350	о которых	3	1
351	с этой	1	1
352	не всегда	1	1
353	может почувствовать	1	1
354	некоторые из	1	1
355	в развитии	1	1
356	в царстве	1	1
357	лучше всего	1	1
358	приближаются к	1	1
359	общем не	1	1
360	но если	2	1
361	таким же	1	1
362	ли можно	1	1
363	в такой	1	1
364	вообще нельзя	1	1
365	существовало в	1	1
366	должны были	1	1
367	природы но	1	1
368	значение для	1	1
369	не менее	5	1
370	в животном	2	1
371	и той	2	1
372	совершенно иначе	1	1
373	не понимает	1	1
374	не в	13	1
375	самое время	1	1
376	и полно	1	1
377	есть именно	1	1
378	том же	1	1
379	можем сказать	1	1
380	и вся	1	1
381	и есть	2	1
382	сознании в	1	1
383	можно понимать	1	1
384	после того	2	1
385	тогда когда	10	1
386	дело в	1	1
387	и имеет	1	1
388	самая эта	1	1
389	только не	1	1
390	себе только	1	1
391	именно с	1	1
392	примеров в	1	1
393	их соединение	1	1
394	или как	1	1
395	всего на	1	1
396	таким путем	4	1
397	находиться в	2	1
398	как она	1	1
399	если им	1	1
400	потому что	49	1
401	путем то	1	1
402	входят в	3	1
403	тела и	1	1
404	с тем	4	1
405	однако это	1	1
406	точке зрения	2	1
407	есть к	1	1
408	к себе	1	1
409	не могут	7	1
410	некоторых из	1	1
411	есть только	6	1
412	и сам	1	1
413	бы самое	1	1
414	к тому	1	1
415	понять что	1	1
416	что уже	1	1
417	указывает на	2	1
418	не есть	6	1
419	бы это	1	1
420	слова с	1	1
421	для того	5	1
422	оно не	3	1
423	существует только	2	1
424	с образом	1	1
425	должен быть	1	1
426	место не	1	1
427	они стали	1	1
428	влияние языка	1	1
429	не делает	1	1
430	то она	1	1
431	как не	3	1
432	к нам	2	1
433	он мог	1	1
434	языка и	3	1
435	самое это	3	1
436	и совершенно	1	1
437	что может	2	1
438	понимание и	1	1
439	и которые	1	1
440	во многом	1	1
441	во второй	1	1
442	все остальные	5	1
443	поэтому в	1	1
444	в детях	1	1
445	если бы	11	1
446	по мере	5	1
447	и внешней	1	1
448	стремление к	2	1
449	образом в	4	1
450	и здесь	2	1
451	на их	1	1
452	в звуке	10	1
453	и та	1	1
454	подобные же	1	1
455	живым и	1	1
456	на что	1	1
457	только за	1	1
458	или меньшую	1	1
459	с теми	2	1
460	ее от	1	1
461	что и	11	1
462	этот последний	1	1
463	деле в	1	1
464	если это	2	1
465	того что	7	1
466	ровно ничего	1	1
467	что здесь	1	1
468	как например	3	1
469	но следует	3	1
470	хотя бы	2	1
471	мы видим	2	1
472	явления в	1	1
473	в какой	2	1
474	для себя	1	1
475	была для	1	1
476	и действительно	1	1
477	по времени	3	1
478	наше время	1	1
479	имеет своим	1	1
480	все они	1	1
481	что из	1	1
482	от одной	1	1
483	почти совсем	1	1
484	с нею	2	1
485	и у	3	1
486	этом что	1	1
487	в большинстве	1	1
488	себя и	2	1
489	что во	2	1
490	этого нельзя	1	1
491	но самое	1	1
492	а это	2	1
493	большинстве случаев	1	1
494	не связанных	1	1
495	ни с	2	1
496	мы знаем	2	1
497	что будет	1	1
498	одно из	3	1
499	искать в	3	1
500	и их	5	1
501	пока не	1	1
502	узнает в	1	1
503	слова в	5	1
504	к ним	1	1
505	не о	1	1
506	известно что	1	1
507	по величине	1	1
508	человеке это	1	1
509	такие которые	2	1
510	из приведенных	1	1
511	только на	1	1
512	имели бы	1	1
513	с общим	2	1
514	не раньше	1	1
515	имеет и	1	1
516	значение которое	1	1
517	что человек	1	1
518	только первый	1	1
519	по своим	1	1
520	к которому	2	1
521	несколько примеров	1	1
522	на которые	1	1
523	один и	1	1
524	что не	5	1
525	что вполне	1	1
526	притом не	1	1
527	быть названо	2	1
528	них и	1	1
529	других явлений	1	1
530	кто знает	1	1
531	в картине	1	1
532	не на	2	1
533	занимает в	1	1
534	только человеку	1	1
535	а не	18	1
536	только как	6	1
537	слов и	1	1
538	как ни	1	1
539	только от	3	1
540	за нею	1	1
541	которые так	1	1
542	если не	4	1
543	ближе всего	1	1
544	отношение ко	1	1
545	ни на	1	1
546	в переводе	1	1
547	ко всем	2	1
548	таким в	1	1
549	другая сторона	1	1
550	относятся к	1	1
551	если она	1	1
552	не смешиваются	1	1
553	в человеке	4	1
554	к своему	1	1
555	не знал	1	1
556	что за	2	1
557	на тот	1	1
558	одному человеку	2	1
559	чем в	1	1
560	независимая от	1	1
561	они еще	1	1
562	так мало	1	1
563	близких к	1	1
564	этому в	1	1
565	оставляли в	1	1
566	многочисленные и	1	1
567	этом случае	1	1
568	т с	18	1
569	для изображения	1	1
570	его за	1	1
571	с этими	1	1
572	но разумеется	1	1
573	вне его	1	1
574	в наше	1	1
575	в более	1	1
576	это уже	1	1
577	этот образ	1	1
578	известной степени	1	1
579	и для	3	1
580	и от	3	1
581	это как	1	1
582	для нас	31	1
583	всего можно	1	1
584	наблюдения над	1	1
585	бы в	2	1
586	не более	1	1
587	и ни	1	1
588	вообще в	1	1
589	и как	6	1
590	такое явление	1	1
591	большую или	1	1
592	этом самый	1	1
593	с таким	3	1
594	не одну	1	1
595	отличает ее	1	1
596	за этим	1	1
597	к самому	1	1
598	иначе чем	1	1
599	видит только	1	1
600	с ними	3	1
601	состоит из	1	1
602	в свою	6	1
603	имеет место	2	1
604	есть и	1	1
605	на это	1	1
606	эти слова	1	1
607	рядом со	1	1
608	к этому	2	1
609	относится ко	1	1
