N	2gram	Bakhtin_Fr_8	Literetu
209	самом деле	2	1
210	то он	1	1
211	остаются в	1	1
212	в новом	1	1
213	здесь либо	1	1
214	отличие от	1	1
215	за пределы	4	1
216	которые не	1	1
217	это мир	2	1
218	как в	1	1
219	стороны и	1	1
220	путь в	1	1
221	в душу	1	1
222	когда он	2	1
223	что по	1	1
224	это тоже	1	1
225	его дела	1	1
226	самом начале	1	1
227	в действительности	2	1
228	своей страны	1	1
229	и хотя	2	1
230	в этот	1	1
231	за собой	1	1
232	поэтому он	1	1
233	в самом	9	1
234	и конечно	2	1
235	словом не	1	1
236	что это	4	1
237	все эти	15	1
238	во многих	1	1
239	еще один	2	1
240	в известном	2	1
241	но он	3	1
242	и те	2	1
243	слово это	1	1
244	не следует	1	1
245	а скорее	1	1
246	всех этих	3	1
247	и понятий	4	1
248	и вот	1	1
249	что ни	1	1
250	обстоит дело	1	1
251	без исключения	1	1
252	ни был	1	1
253	например мы	1	1
254	таким образом	17	1
255	здесь мы	3	1
256	то ни	2	1
257	и сделал	1	1
258	со всеми	1	1
259	только не	2	1
260	в ход	1	1
261	в глубине	1	1
262	на протяжении	1	1
263	с другими	1	1
264	его личности	1	1
265	это не	2	1
266	этой силы	1	1
267	центральный образ	1	1
268	характер не	1	1
269	должен был	1	1
270	и единственным	1	1
271	свобода от	1	1
272	понятий в	1	1
273	далеко не	2	1
274	мира где	1	1
275	и определяет	1	1
276	в слове	2	1
277	мы видели	5	1
278	между собою	2	1
279	эпохи с	1	1
280	здесь все	1	1
281	приближаются к	1	1
282	в этих	11	1
283	мы стремились	1	1
284	явления как	1	1
285	в своей	2	1
286	отражена в	1	1
287	место в	1	1
288	в отличие	1	1
289	является в	1	1
290	глубоким ощущением	1	1
291	найдем мы	3	1
292	их в	4	1
293	вещей и	11	1
294	небольшой и	1	1
295	и вся	1	1
296	тому что	1	1
297	мира выступает	1	1
298	новым и	1	1
299	в отношении	5	1
300	шла о	1	1
301	но они	1	1
302	был понят	1	1
303	не имеет	1	1
304	того как	2	1
305	и притом	1	1
306	и автор	1	1
307	и всегда	1	1
308	казалось бы	3	1
309	в отношениях	1	1
310	явление в	1	1
311	по своей	4	1
312	во всем	4	1
313	со своим	1	1
314	связи с	6	1
315	так называемый	1	1
316	этот образ	1	1
317	что на	2	1
318	именно такой	1	1
319	которых он	2	1
320	не могут	1	1
321	сознания как	1	1
322	эпохе в	1	1
323	это конечно	1	1
324	в других	2	1
325	же самое	1	1
326	числе и	2	1
327	к тому	1	1
328	как для	1	1
329	в наши	1	1
330	своим языком	1	1
331	и о	3	1
332	но по	4	1
333	того чтобы	4	1
334	на нем	1	1
335	здесь не	1	1
336	некоторые другие	1	1
337	события как	1	1
338	накопленной памяти	1	1
339	яркие образцы	1	1
340	исторической жизни	2	1
341	была своего	1	1
342	в особенности	4	1
343	только то	1	1
344	охарактеризован в	1	1
345	культуры и	2	1
346	в пределах	5	1
347	о рабле	1	1
348	на свой	1	1
349	на том	1	1
350	была найдена	1	1
351	в образе	3	1
352	можно было	1	1
353	по стране	1	1
354	мог бы	1	1
355	мы в	1	1
356	и внешней	1	1
357	находится в	1	1
358	и вещи	2	1
359	приближается к	1	1
360	при котором	1	1
361	но мы	1	1
362	притом в	1	1
363	на что	1	1
364	после того	1	1
365	можно сказать	2	1
366	как форма	3	1
367	времени в	3	1
368	должно было	1	1
369	на отдельные	1	1
370	грань между	2	1
371	все имена	1	1
372	речь шла	1	1
373	бы в	3	1
374	в ту	4	1
375	оказался в	1	1
376	в литературе	3	1
377	землю и	1	1
378	в новой	1	1
379	отражения в	1	1
380	он стал	1	1
381	дело с	1	1
382	как целого	1	1
383	чтобы после	1	1
384	нет той	1	1
385	что роман	1	1
386	в эти	1	1
387	этой системе	1	1
388	не можем	1	1
389	вопроса о	1	1
390	только на	2	1
391	же от	1	1
392	тем чтобы	1	1
393	творчества в	1	1
394	в школе	1	1
395	у того	1	1
396	ни с	5	1
397	земли и	1	1
398	слова в	1	1
399	мы находим	3	1
400	в пространстве	1	1
401	в землю	1	1
402	она имеет	1	1
403	во всей	2	1
404	рядом с	3	1
405	границы и	1	1
406	или иной	1	1
407	мне и	1	1
408	как у	1	1
409	вопреки всем	1	1
410	жизненной практики	1	1
411	этом как	1	1
412	не просто	3	1
413	именно в	1	1
414	человека а	1	1
415	к которому	3	1
416	и прежде	1	1
417	еще и	3	1
418	а с	1	1
419	по всей	1	1
420	в романе	21	1
421	говорит о	2	1
422	конфликта и	1	1
423	языка в	2	1
424	более того	3	1
425	однако и	1	1
426	он становится	2	1
427	где по	1	1
428	в ряду	1	1
429	не всегда	1	1
430	которой он	1	1
431	все более	1	1
432	этой же	1	1
433	в творчестве	5	1
434	него в	1	1
435	эти слова	1	1
436	так же	2	1
437	и потому	4	1
438	место у	1	1
439	книге о	1	1
440	дня и	1	1
441	в столь	1	1
442	он говорит	2	1
443	публицистики в	1	1
444	на рубеже	3	1
445	с некоторыми	2	1
446	пример в	1	1
447	в тот	1	1
448	в развитии	2	1
449	жизни слова	1	1
450	действительности же	1	1
451	в своем	3	1
452	в контексте	1	1
453	его в	2	1
454	и от	1	1
455	и некоторые	2	1
456	автора и	1	1
457	время не	1	1
458	имел в	1	1
459	не мог	3	1
460	др наконец	1	1
461	всего в	1	1
462	практики в	1	1
463	войти в	1	1
464	на самом	2	1
465	всего мира	1	1
466	в пределе	1	1
467	мира и	2	1
468	но одновременно	1	1
469	на память	1	1
470	от него	1	1
471	и все	6	1
472	со второй	1	1
473	той или	2	1
474	еще более	1	1
475	диалога но	1	1
476	которые впервые	1	1
477	в системе	1	1
478	нет ничего	1	1
479	свет и	1	1
480	только и	1	1
481	только как	1	1
482	от всех	2	1
483	к его	3	1
484	культуры в	2	1
485	из этого	1	1
486	есть и	5	1
487	занимает в	1	1
488	частности в	1	1
489	ее в	1	1
490	то оно	1	1
491	и эта	2	1
492	каждое слово	1	1
493	к этому	2	1
494	они не	5	1
495	гораздо более	1	1
