N	2gram	Vygotskiy__5	Myshleni
768	примем во	1	1
769	и говорит	3	1
770	уже с	1	1
771	в себя	2	1
772	привести в	1	1
773	в нескольких	1	1
774	ясно что	6	1
775	его ни	1	1
776	к самой	1	1
777	что от	2	1
778	представлений и	1	1
779	понятно что	2	1
780	силу того	1	1
781	совершенно невозможно	1	1
782	быть может	1	1
783	в словах	2	1
784	и вообще	1	1
785	остановимся на	3	1
786	в отдельном	1	1
787	свойств речевого	2	1
788	обречен на	1	1
789	дальнейшего развития	1	1
790	о нем	1	1
791	незаметно для	1	1
792	что самая	1	1
793	и т.д	1	1
794	но имеют	1	1
795	имеем дело	1	1
796	и поэтому	3	1
797	другими словами	1	1
798	или на	2	1
799	означает не	1	1
800	после того	1	1
801	и просто	1	1
802	как этот	1	1
803	пор пока	2	1
804	это должно	1	1
805	этом заключается	1	1
806	образом мы	3	1
807	новое что	1	1
808	всей нашей	1	1
809	двух сторон	1	1
810	образом если	2	1
811	между тем	1	1
812	за основу	3	1
813	эти два	3	1
814	в глазах	2	1
815	в форме	2	1
816	тотчас же	1	1
817	вообще и	1	1
818	все время	20	1
819	не тот	1	1
820	существует как	1	1
821	и мы	16	1
822	в сферу	2	1
823	он хочет	1	1
824	звуковой формы	1	1
825	другое не	1	1
826	тех пор	2	1
827	предмета и	1	1
828	что здесь	3	1
829	этом смысле	2	1
830	но так	1	1
831	ни к	1	1
832	в двух	5	1
833	своей сущности	1	1
834	к внутреннему	1	1
835	и представляет	1	1
836	этот вопрос	4	1
837	дело с	5	1
838	мы увидим	9	1
839	к чисто	1	1
840	в стороне	1	1
841	других двух	1	1
842	который в	1	1
843	таком понимании	1	1
844	это же	2	1
845	неотделимое от	1	1
846	процесса мы	1	1
847	отрицательный ответ	1	1
848	единства но	1	1
849	это целое	1	1
850	гармонии и	1	1
851	нас с	1	1
852	конечно не	1	1
853	отнести к	1	1
854	в виде	1	1
855	целого ряда	1	1
856	в понятие	1	1
857	каким образом	2	1
858	двух основных	1	1
859	до последней	1	1
860	этого процесса	1	1
861	при помощи	1	1
862	но совершенно	1	1
863	из них	2	1
864	за ним	1	1
865	не так	1	1
866	двух противоположных	6	1
867	и фантазии	1	1
868	специфические отличия	1	1
869	отклонения от	1	1
870	внимательно к	1	1
871	у него	3	1
872	само по	2	1
873	заметить что	1	1
874	как будто	6	1
875	деле если	2	1
876	к той	1	1
877	от того	4	1
878	напротив того	2	1
879	в них	4	1
880	ее на	1	1
881	в других	1	1
882	в очень	1	1
883	к самому	2	1
884	чтобы показать	2	1
885	понимание совершенно	1	1
886	не были	1	1
887	за этим	1	1
888	или иной	2	1
889	общего закона	1	1
890	представляют собой	2	1
891	мы привыкли	1	1
892	ни о	1	1
893	здесь в	1	1
894	и создает	1	1
895	с той	2	1
896	как же	1	1
897	фантазии и	2	1
898	а с	5	1
899	частей в	1	1
900	повод для	3	1
901	в моем	1	1
902	возможность не	1	1
903	внешнем проявлении	1	1
904	связано с	1	1
905	не было	1	1
906	есть тоже	1	1
907	в образах	2	1
908	остается еще	2	1
909	на этот	3	1
910	в употреблении	1	1
911	мы легко	1	1
912	с которым	3	1
913	его как	1	1
914	как ни	4	1
915	отсюда возникает	1	1
916	к сложным	1	1
917	мысль как	1	1
918	под влиянием	3	1
919	ближе к	1	1
920	в одно	1	1
921	и вне	1	1
922	если не	1	1
923	а истинная	1	1
924	все более	1	1
925	следовательно должна	1	1
926	в частности	4	1
927	всех трех	2	1
928	деятельности речь	1	1
929	свое особое	1	1
930	невозможно потому	1	1
931	тот факт	4	1
932	только начинается	1	1
933	так мы	1	1
934	к одним	1	1
935	которых складывается	1	1
936	предположить что	2	1
937	он говорит	3	1
938	противоположном направлении	2	1
939	в романах	1	1
940	нам думается	2	1
941	тому как	1	1
942	и там	1	1
943	находятся в	3	1
944	думается что	3	1
945	концов к	1	1
946	эту мысль	2	1
947	из авторов	1	1
948	ясным если	1	1
949	по существу	2	1
950	согласно которому	1	1
951	общее что	1	1
952	исходя из	2	1
953	это значит	2	1
954	толстой называет	1	1
955	в состоянии	3	1
956	года и	1	1
957	сейчас же	8	1
958	как только	4	1
959	первых двух	1	1
960	на которой	1	1
961	только для	1	1
962	заставляет нас	3	1
963	общественной жизни	1	1
964	и таким	2	1
965	психической жизни	1	1
966	самое существенное	1	1
967	которой он	1	1
968	в каких	1	1
969	вещь а	1	1
970	никогда еще	2	1
971	поэтому совершенно	2	1
972	только мы	1	1
973	являются не	1	1
974	мы найдем	4	1
975	и часто	1	1
976	которых каждый	1	1
977	при таком	3	1
978	имеет дело	4	1
979	мы пытаемся	2	1
980	в результате	4	1
981	в строении	3	1
982	о котором	6	1
983	чтобы понять	1	1
984	хотя и	1	1
985	как эта	1	1
986	и все	4	1
987	той или	2	1
988	останавливаться на	1	1
989	с не	1	1
990	в психологической	1	1
991	конце концов	2	1
992	высших психических	1	1
993	противоположные стороны	2	1
994	бы показать	3	1
995	все они	1	1
996	она нуждается	1	1
997	отношению ко	1	1
998	же в	2	1
999	которым мы	1	1
1000	сказать ничего	1	1
1001	до тех	2	1
1002	к ее	1	1
1003	по поводу	3	1
1004	к самым	1	1
1005	исследования является	1	1
1006	все решительно	1	1
1007	состоит из	1	1
1008	была бы	3	1
1009	для каждой	1	1
1010	остается на	1	1
1011	по одному	1	1
1012	жизни а	1	1
1013	него и	1	1
1014	не что	2	1
1015	за шагом	1	1
1016	и ясным	1	1
1017	представлена в	1	1
1018	что такое	1	1
1019	тот единственный	1	1
1020	видим в	2	1
1021	и другие	3	1
1022	однако мы	1	1
1023	по структуре	1	1
1024	заставить нас	1	1
1025	в таком	3	1
