N	2gram	Bakhtin_Pr_4	DiskursI
262	указывает на	2	2
263	или меньшей	2	2
264	одновременно и	1	2
265	героя в	3	2
266	речи как	2	2
267	это в	1	2
268	они не	2	2
269	к этому	1	2
270	том числе	4	2
271	зрения как	2	1
272	в обычном	1	1
273	повестях белкина	1	1
274	чтобы не	1	1
275	сам по	3	1
276	и то	1	1
277	этом пункте	1	1
278	самом деле	4	1
279	на самом	1	1
280	значение однако	1	1
281	и должны	2	1
282	такой как	4	1
283	от своей	1	1
284	не хочет	2	1
285	и до	3	1
286	смерть в	1	1
287	из его	1	1
288	видеть в	1	1
289	обойтись без	1	1
290	той же	3	1
291	в повестях	1	1
292	и само	2	1
293	собой как	1	1
294	интересуют в	1	1
295	из своих	2	1
296	предмет металингвистики	1	1
297	ибо стиль	1	1
298	но она	2	1
299	принадлежит к	1	1
300	и временную	1	1
301	из того	1	1
302	мы и	3	1
303	меньшей степени	2	1
304	себе а	2	1
305	в xix	1	1
306	он сам	2	1
307	иного рода	1	1
308	как целое	1	1
309	за сценой	1	1
310	могло быть	1	1
311	а только	1	1
312	себе и	3	1
313	слову в	2	1
314	он пишет	1	1
315	нет и	2	1
316	своей жанровой	1	1
317	речи но	1	1
318	форме и	1	1
319	собственному слову	1	1
320	отчасти и	2	1
321	в чужой	1	1
322	приходит на	1	1
323	вследствие чего	1	1
324	не входят	2	1
325	данного типа	1	1
326	с их	1	1
327	и нет	4	1
328	и различные	2	1
329	просто как	1	1
330	такое слово	4	1
331	и художественного	1	1
332	тем же	3	1
333	всего как	1	1
334	со своей	1	1
335	ситуации в	1	1
336	бы и	2	1
337	что это	1	1
338	образом и	3	1
339	не был	1	1
340	без учета	1	1
341	в нашем	1	1
342	из этих	3	1
343	следы и	1	1
344	и пространства	1	1
345	рассказчика в	1	1
346	имеет громадное	1	1
347	учение о	1	1
348	по преимуществу	1	1
349	рассказ о	1	1
350	сознания с	1	1
351	в словаре	1	1
352	на то	3	1
353	человек не	1	1
354	что она	1	1
355	быть еще	1	1
356	она еще	1	1
357	время и	2	1
358	он не	4	1
359	для разработки	1	1
360	с ней	1	1
361	они в	1	1
362	чем у	3	1
363	к одному	6	1
364	не к	3	1
365	новое и	1	1
366	к собственному	1	1
367	войти в	3	1
368	i в	1	1
369	свое время	2	1
370	мы обратимся	1	1
371	одно и	1	1
372	но все	2	1
373	где нет	1	1
374	этом он	1	1
375	значение в	2	1
376	в мире	3	1
377	самим собой	2	1
378	на все	2	1
379	говорить не	1	1
380	речью и	1	1
381	и других	4	1
382	от одного	2	1
383	может стать	2	1
384	которая как	1	1
385	на почве	2	1
386	этом смысле	2	1
387	приходит в	1	1
388	к словесному	1	1
389	оно стремится	1	1
390	не соответствует	1	1
391	в жизни	5	1
392	произведении и	1	1
393	типа действительно	1	1
394	о которых	2	1
395	полифонического романа	1	1
396	их как	2	1
397	их взаимоотношения	1	1
398	на металингвистику	1	1
399	в слове	3	1
400	строгом смысле	2	1
401	мы не	4	1
402	слова и	7	1
403	автора и	2	1
404	катарсиса в	1	1
405	в научной	1	1
406	в этих	4	1
407	во время	1	1
408	бы на	1	1
409	сводятся к	1	1
410	и при	3	1
411	или точнее	1	1
412	что такое	2	1
413	свою речь	1	1
414	нами два	2	1
415	лежат в	1	1
416	а как	2	1
417	не становится	1	1
418	с точки	9	1
419	совершаются в	3	1
420	не столько	1	1
421	что до	1	1
422	его разновидностях	1	1
423	оно живет	1	1
424	нельзя понять	1	1
425	вплоть до	1	1
426	смысле а	1	1
427	поэтому в	1	1
428	которые в	2	1
429	его к	2	1
430	что было	1	1
431	даже к	2	1
432	не могли	2	1
433	не должна	1	1
434	между двумя	3	1
435	все но	1	1
436	и вся	1	1
437	раз и	4	1
438	характер в	1	1
439	как точка	1	1
440	до конца	4	1
441	тем самым	1	1
442	даже не	1	1
443	в пиковой	1	1
444	виду что	1	1
445	самого начала	1	1
446	уст в	1	1
447	дело в	3	1
448	и притом	1	1
449	достигает своего	1	1
450	о них	1	1
451	но только	1	1
452	в структуре	5	1
453	для всего	1	1
454	а порой	1	1
455	не сводятся	1	1
456	не вполне	1	1
457	таково слово	1	1
458	при наличии	1	1
459	речи не	1	1
460	этих двух	4	1
461	определяющие особенности	1	1
462	и является	2	1
463	во всем	4	1
464	это слово	5	1
465	xix веке	1	1
466	быть ни	2	1
467	на него	3	1
468	здесь возможны	1	1
469	как будто	1	1
470	героя а	1	1
471	что на	1	1
472	формы для	1	1
473	точке зрения	1	1
474	настоящего времени	1	1
475	такие же	1	1
476	интонации и	1	1
477	линии развития	1	1
478	не могут	3	1
479	в речах	1	1
480	на границе	4	1
481	когда мы	1	1
482	возможности но	2	1
483	глубокое и	1	1
484	нашего рассмотрения	2	1
485	всего в	1	1
486	и другим	1	1
487	здесь они	1	1
488	его с	1	1
489	события на	1	1
490	этом последнем	1	1
491	все еще	1	1
492	одним и	1	1
493	если же	5	1
494	но сама	1	1
495	и это	3	1
496	ни даже	1	1
497	не делает	1	1
498	предмет о	1	1
499	единство высказывания	1	1
500	не всякая	1	1
501	и сами	1	1
502	здесь не	4	1
503	здесь также	1	1
504	и диалогические	1	1
505	и стали	1	1
506	с самого	1	1
507	чужой речи	3	1
508	своей речи	1	1
509	и сам	5	1
510	начиная от	1	1
511	двумя пределами	1	1
512	те же	2	1
513	особенно в	5	1
514	живет в	2	1
515	в плоскости	2	1
516	письмо как	1	1
517	во второй	1	1
518	если бы	3	1
519	в словах	4	1
520	из одного	2	1
521	но здесь	3	1
522	в позднейшем	1	1
523	пиковой даме	1	1
524	типа но	1	1
525	чего она	1	1
526	среди всех	1	1
527	один голос	1	1
528	на что	1	1
529	авторства могут	1	1
530	к нему	5	1
531	всей нашей	1	1
532	определение и	1	1
533	том или	2	1
534	этого высказывания	1	1
535	отметить что	1	1
536	наконец в	1	1
537	для определенного	2	1
538	и существенно	1	1
539	и мы	1	1
540	в формах	3	1
541	лишь часть	1	1
542	целое в	1	1
543	и брань	1	1
544	он уже	2	1
545	всех его	3	1
546	в уста	1	1
547	времени как	1	1
548	со всеми	1	1
549	я в	1	1
550	человека эта	2	1
551	вопроса о	1	1
552	в большинстве	9	1
553	только на	3	1
554	ее а	1	1
555	то и	2	1
556	чужого высказывания	1	1
557	если в	2	1
558	слова не	2	1
559	большинстве случаев	8	1
560	его и	1	1
561	но для	3	1
562	к своим	1	1
563	и их	3	1
564	всяком случае	1	1
565	в известной	2	1
566	в прозе	1	1
567	в конце	3	1
568	не о	1	1
569	может служить	1	1
570	друг друга	6	1
571	мы можем	4	1
572	как раз	7	1
573	их по	1	1
574	автора как	1	1
575	дистанцию по	1	1
576	всегда строится	2	1
577	и побуждает	1	1
578	быть сведено	1	1
579	их поведение	3	1
580	но эти	4	1
581	выходит за	1	1
582	в области	1	1
583	с другим	1	1
584	до сих	8	1
585	оно лишь	1	1
586	он ничего	2	1
587	его себе	1	1
588	сюда же	1	1
589	а именно	1	1
590	в каких	1	1
591	уходит в	1	1
592	было бы	3	1
593	еще и	4	1
594	было и	1	1
595	себя и	3	1
596	своих границ	1	1
597	данного высказывания	1	1
598	связано с	1	1
599	с жанровой	1	1
600	от этого	2	1
601	есть к	1	1
602	в любой	1	1
603	отношения в	1	1
604	ничем не	1	1
605	не на	1	1
606	для подтверждения	1	1
607	что так	2	1
608	здесь имеет	1	1
609	свой диапазон	1	1
610	этом случае	1	1
611	на слово	1	1
612	в одно	2	1
613	несмотря на	1	1
614	в связи	1	1
615	с помощью	3	1
616	к лицу	1	1
617	сама является	1	1
618	и речью	1	1
619	вместе с	2	1
620	конкретном случае	1	1
621	до этого	1	1
622	как это	1	1
623	он ее	1	1
624	только его	1	1
625	их к	1	1
626	что вся	1	1
627	до настоящего	1	1
628	если оно	2	1
629	лицом к	1	1
630	в той	3	1
631	принадлежащий к	1	1
632	да и	4	1
633	романе достоевского	1	1
634	и другой	1	1
635	что служит	1	1
636	этого слова	2	1
637	однако он	1	1
638	утверждение о	2	1
639	быть и	1	1
640	установки и	1	1
641	сих пор	8	1
642	конкретное высказывание	1	1
643	дистанцию между	1	1
644	о мире	1	1
645	при всем	2	1
646	в книге	1	1
647	реплики в	1	1
648	высказывания два	1	1
649	и времени	2	1
650	с авторской	1	1
651	или иному	1	1
652	в результате	2	1
653	вопрос о	2	1
654	высказывания по	1	1
655	а к	1	1
656	себя самого	1	1
657	у достоевского	16	1
658	в большей	2	1
659	определенную позицию	1	1
660	но это	6	1
661	лежит в	1	1
662	могли быть	1	1
663	личности и	1	1
664	отношении к	2	1
665	не являются	1	1
666	в системе	2	1
667	здесь только	2	1
668	не знает	4	1
669	отношением к	1	1
670	на более	1	1
671	речи и	5	1
672	и также	1	1
673	в свое	2	1
674	пространственную и	1	1
675	этот термин	1	1
676	и другие	3	1
677	который не	1	1
678	им и	1	1
679	в таком	1	1
680	в роли	1	1
