N	2gram	Bakhtin_Pr_1	Vladivir
189	время как	1	2
190	себе и	3	2
191	как к	3	2
192	это тоже	1	2
193	есть его	1	2
194	в самом	10	2
195	бы с	1	2
196	как он	1	2
197	в статье	1	2
198	мысли и	5	2
199	вера в	1	2
200	же это	1	2
201	и сам	2	2
202	и по	1	2
203	на этом	1	2
204	но все	5	2
205	в работе	1	2
206	заключается в	1	2
207	это не	9	2
208	с начала	2	2
209	начала и	2	2
210	он все	2	2
211	кажется что	2	2
212	на свои	1	2
213	мы видели	1	2
214	мы не	1	2
215	нисколько не	2	2
216	достоевского но	6	2
217	на первый	1	2
218	ли он	1	2
219	в их	3	2
220	жизни с	1	2
221	к той	1	2
222	их в	4	2
223	однако в	2	2
224	даже в	4	2
225	раз и	4	2
226	с которой	2	2
227	она не	7	2
228	не имеет	1	2
229	на котором	3	2
230	правда в	2	2
231	того как	1	2
232	и притом	1	2
233	к этим	2	2
234	само по	3	2
235	того чтобы	1	2
236	того и	1	2
237	всего на	1	2
238	не о	2	2
239	уже и	2	2
240	как будто	3	2
241	и цельность	1	2
242	которого я	1	2
243	к тому	1	2
244	будто бы	1	2
245	в настоящее	1	2
246	в виду	1	2
247	свою очередь	1	2
248	людей в	1	2
249	данном случае	2	2
250	а пока	1	2
251	не мир	1	2
252	ничего не	5	2
253	первый план	1	2
254	со своей	1	2
255	вот это	1	2
256	о нем	9	2
257	настоящее время	1	2
258	в сущности	5	2
259	и во	2	2
260	или как	5	2
261	к нему	6	2
262	и она	1	2
263	себя в	1	2
264	он сам	3	2
265	него и	1	2
266	а то	1	2
267	его и	2	2
268	себе в	1	2
269	друг друга	3	2
270	бытия и	1	2
271	но уже	1	2
272	ее на	1	2
273	но из	1	2
274	для того	1	2
275	у которого	1	2
276	как у	1	2
277	здесь в	1	2
278	во второй	1	2
279	бытия в	3	2
280	что не	1	2
281	что для	1	2
282	не на	4	2
283	в бытии	1	2
284	если не	1	2
285	в частности	1	2
286	к его	1	2
287	и потому	6	2
288	только его	1	2
289	в той	2	2
290	такого рода	1	2
291	это за	1	2
292	бы его	1	2
293	мы сказали	1	2
294	у вас	2	2
295	можно было	2	2
296	в более	1	2
297	и от	2	2
298	у достоевского	16	2
299	к этой	1	2
300	же в	2	2
301	о своем	3	2
302	с ней	1	2
303	появилась в	1	2
304	есть и	2	2
305	же и	2	2
306	в своих	3	2
307	была для	3	2
308	в объективном	2	1
309	смысле слова	1	1
310	от этой	1	1
311	если б	2	1
312	и т	4	1
313	не должны	1	1
314	одним из	6	1
315	например в	3	1
316	так резко	1	1
317	и переживаний	1	1
318	в тех	1	1
319	и др	5	1
320	в христе	1	1
321	отношения между	1	1
322	по преимуществу	2	1
323	творящих сил	1	1
324	высшей степени	1	1
325	с таким	1	1
326	времени он	1	1
327	и за	1	1
328	дал ему	1	1
329	она ему	1	1
330	до него	1	1
331	в первый	1	1
332	позиций и	1	1
333	этом не	1	1
334	этой статье	1	1
335	оно есть	1	1
336	в полной	1	1
337	жизни как	1	1
338	но чтобы	1	1
339	теперь о	1	1
340	но даже	1	1
341	разобраться в	2	1
342	как впрочем	1	1
343	следовательно в	1	1
344	ним и	3	1
345	и самого	4	1
346	которые он	1	1
347	в которых	2	1
348	он считал	1	1
349	бы то	2	1
350	в какие	1	1
351	в создании	1	1
352	самом деле	6	1
353	своей работе	1	1
354	то он	2	1
355	но как	3	1
356	а только	1	1
357	не все	1	1
358	менее всего	6	1
359	с собою	2	1
360	нет и	1	1
361	что они	1	1
362	во что	2	1
363	в произведениях	3	1
364	нет надобности	1	1
365	независимо от	1	1
366	что именно	1	1
367	до его	1	1
368	на минуту	1	1
369	как нам	1	1
370	как уже	1	1
371	его к	2	1
372	себе не	1	1
373	в противоположность	2	1
374	ясно и	1	1
375	и отчасти	1	1
376	о самом	1	1
377	за собой	1	1
378	идея и	1	1
379	себе как	1	1
380	лежит на	1	1
381	его творений	1	1
382	та же	1	1
383	бы и	4	1
384	он в	3	1
385	тут и	2	1
386	в нашем	1	1
387	одно весьма	1	1
388	выражение в	6	1
389	тоже не	2	1
390	будто и	1	1
391	так сказать	4	1
392	что каждая	1	1
393	теми же	1	1
394	вас и	1	1
395	что она	6	1
396	больше всего	1	1
397	в первых	1	1
398	после которого	1	1
399	он ни	2	1
400	т д	1	1
401	настоящей книги	1	1
402	и еще	1	1
403	и совершенно	1	1
404	к одному	1	1
405	них нет	1	1
406	еще мало	1	1
407	и единство	2	1
408	или вовсе	1	1
409	его можно	1	1
410	прежде чем	1	1
411	находим у	1	1
412	последнее слово	8	1
413	от нее	1	1
414	то ни	2	1
415	мы его	2	1
416	что все	1	1
417	самая его	1	1
418	что мир	1	1
419	чего он	1	1
420	них не	1	1
421	лишь в	1	1
422	и иногда	1	1
423	а как	7	1
424	его личности	1	1
425	он есть	4	1
426	и свойств	1	1
427	ведь в	1	1
428	которая была	1	1
429	в жизни	2	1
430	к области	1	1
431	так называемого	1	1
432	для них	1	1
433	из нее	1	1
434	в высшей	1	1
435	все равно	1	1
436	далеко не	3	1
437	для своего	2	1
438	под собою	1	1
439	мы имеем	1	1
440	со своими	2	1
441	между собою	1	1
442	уже у	1	1
443	же самый	1	1
444	чем в	2	1
445	даны не	1	1
446	такой же	1	1
447	и законами	1	1
448	не так	1	1
449	но если	1	1
450	от своего	1	1
451	можно найти	1	1
452	к истории	1	1
453	взгляд на	1	1
454	то для	1	1
455	место в	1	1
456	множественности в	1	1
457	своего рода	1	1
458	не путем	1	1
459	что имеет	1	1
460	последовательность и	1	1
461	не раз	1	1
462	мир и	5	1
463	но эта	4	1
464	превращения в	1	1
465	если бы	9	1
466	далека от	1	1
467	и необходимость	1	1
468	его внутреннего	1	1
469	быть или	1	1
470	романа с	2	1
471	при всех	1	1
472	ум и	1	1
473	но они	2	1
474	роман с	2	1
475	почти никогда	1	1
476	природа и	1	1
477	на ряд	2	1
478	самого начала	2	1
479	есть а	1	1
480	в русской	1	1
481	и сама	1	1
482	на него	3	1
483	весь этот	2	1
484	но только	1	1
485	не могло	1	1
486	может только	1	1
487	только не	1	1
488	следовательно и	2	1
489	и всегда	1	1
490	ним не	1	1
491	жизни не	2	1
492	в самой	6	1
493	и весь	1	1
494	и лишь	1	1
495	забывать о	1	1
496	того в	1	1
497	достоевского можно	1	1
498	был так	1	1
499	это первое	1	1
500	в сознании	2	1
501	здесь же	1	1
502	было не	1	1
503	со всякого	1	1
504	в каком	1	1
505	ему не	1	1
506	у меня	1	1
507	и здесь	3	1
508	я их	1	1
509	во все	2	1
510	должны быть	1	1
511	может менее	1	1
512	все еще	1	1
513	сорок лет	1	1
514	оно может	2	1
515	тогда я	1	1
516	не будет	1	1
517	говоря нет	1	1
518	представляет в	1	1
519	не успел	1	1
520	только при	1	1
521	ни стало	1	1
522	характер и	1	1
523	чтобы быть	1	1
524	него самого	2	1
525	только то	3	1
526	в себя	3	1
527	в произведении	4	1
528	с самого	1	1
529	философия в	1	1
530	от того	4	1
531	слова а	2	1
532	как с	1	1
533	и перед	2	1
534	в нескольких	1	1
535	времени и	1	1
536	здесь как	1	1
537	с самим	1	1
538	здесь нет	1	1
539	во многом	1	1
540	форму его	1	1
541	еще не	5	1
542	руках и	1	1
543	он писал	2	1
544	и всюду	1	1
545	могла быть	1	1
546	самостоятельную жизнь	1	1
547	поэтому в	2	1
548	был не	1	1
549	для этого	1	1
550	он здесь	1	1
551	на их	1	1
552	тех кто	1	1
553	на вопрос	2	1
554	и та	1	1
555	многое и	1	1
556	и остался	1	1
557	сам а	1	1
558	все его	3	1
559	до известной	1	1
560	и превратить	1	1
561	не дал	1	1
562	об идее	1	1
563	во втором	1	1
564	новых работ	1	1
565	всеми своими	2	1
566	современности и	1	1
567	тотчас же	1	1
568	что бы	1	1
569	таков например	1	1
570	в литературе	4	1
571	как из	1	1
572	же самыми	1	1
573	но с	3	1
574	наоборот он	1	1
575	мне кажется	1	1
576	этот вопрос	2	1
577	минуту не	1	1
578	что даже	1	1
579	в какой	1	1
580	это очень	1	1
581	поэтому и	4	1
582	и ее	2	1
583	здесь с	3	1
584	по этому	1	1
585	в качестве	1	1
586	к которой	1	1
587	сколько в	2	1
588	своей последней	1	1
589	к идее	2	1
590	с нею	1	1
591	если мы	1	1
592	ни одного	2	1
593	человеческого духа	2	1
594	слова не	1	1
595	или даже	2	1
596	и других	1	1
597	из них	1	1
598	правда к	1	1
599	время во	1	1
600	следует что	1	1
601	и их	1	1
602	и навсегда	1	1
603	точка зрения	12	1
604	в одном	10	1
605	т п	3	1
606	к ним	1	1
607	дело и	1	1
608	заметить что	2	1
609	как раз	6	1
610	видения и	10	1
611	тем что	4	1
612	этом отношении	3	1
613	что сказать	1	1
614	значение только	1	1
615	зрения с	1	1
616	как можно	2	1
617	рядом с	14	1
618	а эта	1	1
619	даже не	1	1
620	до сих	2	1
621	на ее	1	1
622	стремление его	1	1
623	достоевского так	1	1
624	бы эти	1	1
625	и быть	1	1
626	к более	2	1
627	этот термин	1	1
628	нужно сказать	1	1
629	то и	2	1
630	вот в	1	1
631	а на	1	1
632	ничем не	1	1
633	в чистой	1	1
634	его сознании	1	1
635	него только	1	1
636	него не	2	1
637	что из	2	1
638	что мы	1	1
639	этот принцип	3	1
640	на слово	1	1
641	то она	1	1
642	если это	1	1
643	все то	4	1
644	ни на	1	1
645	его как	4	1
646	над ним	1	1
647	к своему	1	1
648	не могут	6	1
649	и глубоко	1	1
650	он приводит	1	1
651	он говорит	1	1
652	несколько раз	1	1
653	двух людей	1	1
654	впервые появилась	1	1
655	перед нами	5	1
656	столкновение с	1	1
657	то чем	3	1
658	вера и	1	1
659	в мир	3	1
660	в первой	2	1
661	для понимания	2	1
662	вы мне	1	1
663	из отдельных	1	1
664	требует совершенно	1	1
665	уже сам	1	1
666	толстого в	1	1
667	дело здесь	2	1
668	этот не	1	1
669	как например	2	1
670	этом случае	1	1
671	является для	2	1
672	будет и	1	1
673	сих пор	2	1
674	трудностях и	1	1
675	имеет значение	2	1
676	в смысле	2	1
677	свое последнее	1	1
678	за ним	3	1
679	сознании и	2	1
680	этом смысле	10	1
681	в книге	1	1
682	вопрос в	1	1
683	любовь к	1	1
684	известной степени	1	1
685	потому не	1	1
686	и человек	2	1
687	мира и	7	1
688	работ о	1	1
689	в другое	1	1
690	время и	1	1
691	у них	1	1
692	с достоевским	1	1
693	бытии и	1	1
694	личности и	1	1
695	отношении к	3	1
696	он понимает	2	1
697	быть и	1	1
698	между ними	2	1
699	только как	2	1
700	была бы	3	1
701	от всех	1	1
702	ему но	2	1
703	быть самым	1	1
704	мы увидим	1	1
705	время не	3	1
706	в действительности	1	1
707	но эти	2	1
708	ее в	1	1
709	и другие	1	1
710	оказывается уже	1	1
711	они не	4	1
