N	2gram	Losev_Prob_1	Analitik
290	которая оказывается	1	1
291	мысли или	1	1
292	сам по	7	1
293	смысле слова	7	1
294	вещей но	2	1
295	мысли однако	1	1
296	есть сама	1	1
297	отношения между	1	1
298	или о	1	1
299	по преимуществу	2	1
300	он всегда	3	1
301	сам автор	1	1
302	не имеют	5	1
303	в какой-то	1	1
304	должна быть	1	1
305	и больше	1	1
306	нельзя назвать	1	1
307	в году	1	1
308	по его	2	1
309	достаточной для	1	1
310	мы уже	5	1
311	настоящий момент	1	1
312	что наиболее	1	1
313	мы не	2	1
314	имеется и	1	1
315	со смертью	1	1
316	слово о	2	1
317	есть нечто	11	1
318	к смыслу	1	1
319	оно есть	1	1
320	не всякая	1	1
321	которое не	1	1
322	имеют место	1	1
323	здесь как	1	1
324	литературы и	4	1
325	по этому	3	1
326	он был	1	1
327	он сам	2	1
328	быть в	1	1
329	нам представляется	1	1
330	оно ни	1	1
331	в чем	3	1
332	во всех	7	1
333	без которого	3	1
334	в ее	3	1
335	и всего	1	1
336	мы будем	2	1
337	но как	6	1
338	а только	5	1
339	ценность которой	1	1
340	только тогда	1	1
341	могут и	1	1
342	или по	1	1
343	смыслу и	1	1
344	или иное	1	1
345	и эстетического	1	1
346	же деле	1	1
347	первый взгляд	1	1
348	как в	4	1
349	данный момент	1	1
350	и объекта	1	1
351	есть в	5	1
352	что ее	1	1
353	помнить что	3	1
354	и той	1	1
355	ее художник	1	1
356	к числу	1	1
357	более или	3	1
358	значение этих	1	1
359	о самом	1	1
360	вещи но	3	1
361	именно эта	1	1
362	не сводимую	1	1
363	не приходится	1	1
364	и возникновение	1	1
365	что это	3	1
366	здесь имеется	1	1
367	чисто художественный	1	1
368	он в	2	1
369	ужаса и	1	1
370	поскольку в	2	1
371	учение о	3	1
372	в известном	1	1
373	не пассивное	1	1
374	здесь обязательно	1	1
375	но его	1	1
376	нам как	1	1
377	этих актов	1	1
378	и те	1	1
379	если он	1	1
380	мы наблюдаем	2	1
381	а вовсе	1	1
382	силу и	1	1
383	вернуться к	1	1
384	которые обычно	2	1
385	всех этих	7	1
386	сам является	1	1
387	не значит	2	1
388	которая является	2	1
389	или иному	1	1
390	вы видите	1	1
391	в виде	15	1
392	не как	2	1
393	отношений между	1	1
394	красоты и	1	1
395	в понятии	2	1
396	из него	1	1
397	его от	3	1
398	что ни	2	1
399	его можно	1	1
400	но все	3	1
401	этом последнем	1	1
402	а вместе	1	1
403	которые уже	1	1
404	что все	3	1
405	и может	2	1
406	тем оно	1	1
407	себя к	1	1
408	вещи и	12	1
409	его в	6	1
410	заключается в	1	1
411	за собою	1	1
412	с самим	1	1
413	и тем	13	1
414	еще одно	1	1
415	жизни человека	1	1
416	для них	2	1
417	объективным ни	1	1
418	в них	7	1
419	от полной	1	1
420	все равно	5	1
421	присущи и	1	1
422	моментов а	1	1
423	с тем	5	1
424	и уже	3	1
425	он и	8	1
426	между собою	7	1
427	это соотношение	2	1
428	остается в	1	1
429	себе все	2	1
430	несет в	1	1
431	и становится	1	1
432	или менее	3	1
433	в этих	3	1
434	себя внимание	1	1
435	во время	1	1
436	и при	2	1
437	она сама	1	1
438	и ее	8	1
439	том же	1	1
440	в отношении	3	1
441	в такой	1	1
442	вне всякого	1	1
443	должно предшествовать	1	1
444	теории литературы	3	1
445	в которых	3	1
446	свой смысл	1	1
447	бы мы	3	1
448	есть его	2	1
449	но он	3	1
450	по крайней	2	1
451	их в	4	1
452	события что	1	1
453	есть всегда	1	1
454	мы встречаемся	2	1
455	случае мы	1	1
456	тому что	4	1
457	раз и	9	1
458	власти о	1	1
459	по мере	1	1
460	между людьми	1	1
461	не менее	19	1
462	сущности говоря	1	1
463	самих же	1	1
464	одна из	1	1
465	сознания однако	1	1
466	было не	1	1
467	или лучше	1	1
468	анализ обнаруживает	1	1
469	сознания как	1	1
470	на котором	1	1
471	не всякий	4	1
472	о природе	1	1
473	последние десятилетия	1	1
474	ничего не	10	1
475	этих двух	1	1
476	не говорит	1	1
477	но это	8	1
478	вместо этого	1	1
479	не ее	2	1
480	мы и	4	1
481	в каком	3	1
482	материальный субстрат	1	1
483	представляется нам	1	1
484	xx века	2	1
485	одно и	1	1
486	в специальном	1	1
487	уже о	1	1
488	начиная с	1	1
489	значение только	1	1
490	это также	1	1
491	того о	1	1
492	его с	1	1
493	как для	2	1
494	оно не	3	1
495	утверждать что	1	1
496	в настоящий	1	1
497	говорит о	3	1
498	можно и	1	1
499	но по	1	1
500	в виду	6	1
501	говоря уже	2	1
502	сама природа	1	1
503	самим собою	1	1
504	определенным образом	3	1
505	и внутреннее	2	1
506	то или	2	1
507	чтобы быть	1	1
508	модели как	1	1
509	уже с	2	1
510	лучше сказать	2	1
511	сознания с	2	1
512	и отличается	1	1
513	на том	4	1
514	если они	1	1
515	идеальное не	1	1
516	же касается	3	1
517	что может	2	1
518	по этой	1	1
519	сознания и	2	1
520	и призван	1	1
521	том как	2	1
522	является в	2	1
523	мир или	1	1
524	просто с	1	1
525	он служит	1	1
526	и всякого	1	1
527	не случайна	1	1
528	в глубине	1	1
529	образом в	1	1
530	познания и	1	1
531	и должно	2	1
532	это происходит	1	1
533	в самой	3	1
534	для своей	1	1
535	это вполне	1	1
536	внимание на	1	1
537	и что	9	1
538	его жизни	1	1
539	на что	2	1
540	времени в	1	1
541	и во	3	1
542	смысла его	1	1
543	они являются	1	1
544	эти два	1	1
545	мы ни	1	1
546	во всей	3	1
547	и только	4	1
548	крайней мере	2	1
549	которая и	1	1
550	в ту	1	1
551	а его	1	1
552	все время	2	1
553	вплоть до	1	1
554	или может	2	1
555	в него	2	1
556	познания в	1	1
557	предмета и	2	1
558	быть и	3	1
559	оно и	3	1
560	актов сознания	6	1
561	с художественным	1	1
562	тот же	1	1
563	мы увидим	3	1
564	что даже	1	1
565	общие понятия	1	1
566	друг друга	1	1
567	как нечто	8	1
568	в разные	1	1
569	входит в	4	1
570	даже если	4	1
571	может оказаться	1	1
572	действительность но	1	1
573	но то	1	1
574	но ее	3	1
575	и жизни	1	1
576	все они	1	1
577	так что	6	1
578	для всех	1	1
579	связи с	5	1
580	акт и	1	1
581	не можем	2	1
582	если и	1	1
583	то и	6	1
584	понимать и	1	1
585	чтобы он	1	1
586	ведь если	2	1
587	чем ее	1	1
588	от других	2	1
589	во втором	1	1
590	а то	1	1
591	в данной	1	1
592	в душе	1	1
593	за ним	1	1
594	без такого	1	1
595	не так	1	1
596	всяком случае	3	1
597	могло бы	1	1
598	мы находим	2	1
599	с указанием	1	1
600	вещи или	4	1
601	как раз	13	1
602	тут же	1	1
603	общих понятий	1	1
604	явлений в	1	1
605	есть выражение	2	1
606	есть слово	1	1
607	в науке	2	1
608	в целях	2	1
609	смерти и	1	1
610	само собой	2	1
611	в последние	1	1
612	только на	4	1
613	и даже	11	1
614	выходит за	1	1
615	даже не	1	1
616	в данный	1	1
617	в любой	1	1
618	до сих	3	1
619	всей своей	1	1
620	может и	3	1
621	или иначе	2	1
622	не обязательно	3	1
623	здесь в	3	1
624	человека а	2	1
625	действующих лиц	2	1
626	было и	1	1
627	есть она	1	1
628	предмета но	2	1
629	и внешнее	1	1
630	что для	2	1
631	его из	1	1
632	к человеку	1	1
633	не было	4	1
634	что находится	1	1
635	однако и	3	1
636	его как	2	1
637	его по	1	1
638	на множество	1	1
639	о чем	6	1
640	означало бы	1	1
641	если не	4	1
642	в связи	4	1
643	говорит нам	1	1
644	исходить из	1	1
645	своему содержанию	3	1
646	ни на	4	1
647	и особенно	2	1
648	он уже	1	1
649	зачем же	1	1
650	как это	6	1
651	требует от	1	1
652	к своему	1	1
653	для искусства	1	1
654	по своему	9	1
655	для обозначения	4	1
656	научные и	1	1
657	в течение	1	1
658	да и	3	1
659	их внутренней	1	1
660	с предметом	1	1
661	с некоторым	1	1
662	с этой	1	1
663	в науках	1	1
664	самом же	1	1
665	является для	1	1
666	известном смысле	1	1
667	сих пор	3	1
668	о его	2	1
669	фактов в	1	1
670	входящее в	1	1
671	от нас	3	1
672	перед нами	5	1
673	к другим	1	1
674	вещь а	1	1
675	этом смысле	6	1
676	тому или	1	1
677	при всем	1	1
678	случайна и	1	1
679	произведения а	1	1
680	она должна	1	1
681	модели в	1	1
682	и для	4	1
683	указать на	1	1
684	мышления в	1	1
685	нечто внутреннее	1	1
686	не имея	1	1
687	элементы в	1	1
688	прежде чем	3	1
689	войти в	1	1
690	и от	1	1
691	или в	4	1
692	вещь в	1	1
693	имеет дело	1	1
694	что оно	3	1
695	понять что	1	1
696	в результате	2	1
697	о котором	1	1
698	своей собственной	1	1
699	я не	1	1
700	но отнюдь	3	1
701	хотя и	6	1
702	или другой	1	1
703	а скорее	1	1
704	на первый	2	1
705	ее и	1	1
706	для нас	5	1
707	от него	1	1
708	из себя	1	1
709	составляющих его	4	1
710	мы должны	5	1
711	только с	1	1
712	же в	4	1
713	есть уже	1	1
714	хотя в	3	1
715	утверждал что	1	1
716	бы оно	3	1
717	эту вещь	2	1
718	к самому	1	1
719	все еще	1	1
720	в романе	1	1
721	конечно далеко	1	1
722	или других	1	1
723	не знает	1	1
724	совершенно не	6	1
725	к его	2	1
726	этом все	1	1
727	сознания на	1	1
728	и представления	1	1
729	друга а	1	1
730	что то	1	1
731	его непосредственного	1	1
732	любой другой	1	1
733	в действительности	3	1
734	время он	1	1
735	где он	1	1
736	которое есть	1	1
737	просто не	1	1
738	к живому	1	1
739	жизни и	1	1
740	а может	2	1
741	а я	1	1
742	ее в	2	1
743	по поводу	4	1
744	и эта	1	1
745	это понятие	1	1
746	во всяком	7	1
747	встречаемся с	1	1
