N	2gram	Bakhtin_fo_1	Literetu
201	или иной	2	2
202	себя и	3	2
203	что не	3	2
204	с ней	1	2
205	а на	1	2
206	если не	1	2
207	все более	1	2
208	в реальное	1	2
209	в полном	1	2
210	так же	6	2
211	и потому	3	2
212	к жизни	2	2
213	быть только	3	2
214	человек с	1	2
215	своей жизни	4	2
216	один из	3	2
217	что в	5	2
218	внимание на	1	2
219	же в	3	2
220	романа и	3	2
221	в свою	2	2
222	оно не	2	2
223	еще и	2	2
224	ее в	2	2
225	в своих	1	2
226	героя как	1	2
227	к этому	3	2
228	и наиболее	1	1
229	вдруг и	6	1
230	была бы	2	1
231	жизни где	1	1
232	и т	8	1
233	разных времен	1	1
234	искусство и	1	1
235	начинается с	1	1
236	всем и	1	1
237	и то	4	1
238	тех же	2	1
239	в стороне	2	1
240	идет о	1	1
241	и есть	1	1
242	так уже	1	1
243	между двумя	6	1
244	и принципиально	2	1
245	из самых	1	1
246	по которым	1	1
247	его же	1	1
248	по преимуществу	3	1
249	и до	5	1
250	оно было	1	1
251	в какой-то	3	1
252	и за	1	1
253	по его	1	1
254	мы уже	11	1
255	всей ее	1	1
256	одних и	2	1
257	и совсем	1	1
258	в последнем	1	1
259	само слово	1	1
260	принадлежит к	2	1
261	как я	1	1
262	и со	1	1
263	пространство и	1	1
264	не знают	1	1
265	и он	1	1
266	в ней	4	1
267	в xix	1	1
268	он был	1	1
269	он сам	1	1
270	именно этого	1	1
271	себя а	1	1
272	этой почве	1	1
273	в чем	2	1
274	не знала	1	1
275	очень важным	1	1
276	черты и	1	1
277	происходить в	1	1
278	с собою	1	1
279	нет и	2	1
280	значение имеет	1	1
281	складываются в	1	1
282	определяется не	2	1
283	сама по	1	1
284	внешних и	1	1
285	в истории	2	1
286	в центре	2	1
287	независимо от	1	1
288	данный момент	1	1
289	с этим	6	1
290	встречи с	2	1
291	в своем	4	1
292	что касается	1	1
293	перед нами	1	1
294	весь народ	1	1
295	самом начале	1	1
296	для которой	1	1
297	в этот	2	1
298	и человек	1	1
299	в нашем	2	1
300	бы не	1	1
301	не оставляет	6	1
302	т п	8	1
303	исторических событий	1	1
304	уже в	2	1
305	как он	2	1
306	так сказать	7	1
307	вообще не	3	1
308	не знающий	1	1
309	в определенном	3	1
310	вовне в	3	1
311	их может	1	1
312	она становится	3	1
313	он не	5	1
314	и еще	2	1
315	такого человека	1	1
316	в корне	1	1
317	оно должно	1	1
318	жизнью на	1	1
319	не бывает	1	1
320	плачут и	1	1
321	обычно на	1	1
322	здесь мы	1	1
323	слова и	2	1
324	значение в	5	1
325	с другими	3	1
326	все может	1	1
327	например с	1	1
328	целостности и	1	1
329	жизни что	1	1
330	в них	4	1
331	нет в	2	1
332	о которых	1	1
333	в самую	1	1
334	место и	3	1
335	и уже	3	1
336	и вне	3	1
337	все моменты	2	1
338	жизни но	5	1
339	жизни по	2	1
340	чем в	2	1
341	явления у	1	1
342	и того	6	1
343	был бы	3	1
344	на первый	1	1
345	во время	1	1
346	в понимании	1	1
347	выступает на	1	1
348	нас не	1	1
349	на месте	1	1
350	в их	6	1
351	самого человека	3	1
352	и новый	1	1
353	не столько	1	1
354	не к	2	1
355	значение для	1	1
356	и временем	1	1
357	широком и	1	1
358	другом и	1	1
359	но он	2	1
360	друг другу	2	1
361	что было	3	1
362	и является	2	1
363	в таких	1	1
364	вне этого	1	1
365	в предыдущем	1	1
366	возвращается к	1	1
367	вовсе не	13	1
368	в историческом	1	1
369	в отношении	3	1
370	я для	1	1
371	она не	1	1
372	при всей	1	1
373	два образа	2	1
374	тогда когда	2	1
375	этом счастье	1	1
376	уже становится	1	1
377	и сама	1	1
378	в религиозной	1	1
379	в процессе	4	1
380	на ее	1	1
381	которых и	1	1
382	не имеет	4	1
383	явлением эпохи	1	1
384	с нами	1	1
385	такого же	1	1
386	к концу	3	1
387	чтобы успеть	1	1
388	во всем	2	1
389	всей жизни	2	1
390	как ни	1	1
391	определенном месте	2	1
392	испытала бы	1	1
393	в помине	2	1
394	исторического процесса	2	1
395	входят в	1	1
396	не столь	2	1
397	действительностью а	1	1
398	жанров он	1	1
399	xx века	1	1
400	начиная с	1	1
401	когда мы	1	1
402	как только	1	1
403	в событии	1	1
404	значительной степени	1	1
405	его с	1	1
406	пространством и	1	1
407	она же	2	1
408	самую гущу	1	1
409	миру в	1	1
410	с моим	1	1
411	правда не	2	1
412	приходит к	1	1
413	ни даже	1	1
414	но по	2	1
415	в виду	3	1
416	свою очередь	1	1
417	события как	1	1
418	самим собою	3	1
419	и от	1	1
420	чтобы быть	1	1
421	осуществлялась не	1	1
422	во главе	1	1
423	так в	1	1
424	на том	1	1
425	природе своей	2	1
426	цели с	1	1
427	с собой	1	1
428	времени и	10	1
429	было в	1	1
430	здесь нет	3	1
431	в чужом	1	1
432	можно только	2	1
433	разного рода	2	1
434	историческом времени	1	1
435	жизнь и	4	1
436	лишь то	1	1
437	тем чем	1	1
438	самой жизни	1	1
439	другом месте	1	1
440	тех кто	1	1
441	и т.д	1	1
442	на этой	4	1
443	судьбы героя	1	1
444	все прочие	1	1
445	начинается и	1	1
446	от классического	1	1
447	в значительной	2	1
448	времени в	7	1
449	нас в	3	1
450	и были	2	1
451	и три	1	1
452	этой идее	1	1
453	в ряд	1	1
454	когда оно	1	1
455	бы в	1	1
456	в бытовой	1	1
457	отношений с	1	1
458	также в	1	1
459	человека как	1	1
460	и мир	1	1
461	в литературе	16	1
462	жизни его	1	1
463	в искусстве	1	1
464	одной из	3	1
465	и представляет	1	1
466	путь под	1	1
467	явления в	2	1
468	остается идея	1	1
469	не формирует	1	1
470	xix и	1	1
471	мире и	2	1
472	романа к	2	1
473	путь героя	1	1
474	поэтому для	1	1
475	в эти	1	1
476	так что	1	1
477	для всех	2	1
478	есть в	2	1
479	нее и	1	1
480	переходит в	1	1
481	носит в	1	1
482	и у	5	1
483	то и	1	1
484	и продукт	1	1
485	историческом развитии	1	1
486	на протяжении	1	1
487	или даже	1	1
488	и других	3	1
489	прямое и	1	1
490	и их	8	1
491	причастны к	1	1
492	в котором	4	1
493	так как	6	1
494	друг друга	3	1
495	бытия и	1	1
496	у него	6	1
497	в каждом	1	1
498	лишь один	2	1
499	момент в	2	1
500	где в	1	1
501	только на	3	1
502	не были	2	1
503	жизнь по	1	1
504	даже не	2	1
505	влияние на	4	1
506	есть не	3	1
507	сюда же	1	1
508	и тех	2	1
509	я был	2	1
510	них а	1	1
511	служит знаком	1	1
512	к более	1	1
513	к человеку	1	1
514	которой нет	1	1
515	не создает	1	1
516	не было	7	1
517	художественного отражения	1	1
518	с тем	3	1
519	бы назвать	1	1
520	не на	1	1
521	от мира	1	1
522	и я	1	1
523	в ряду	1	1
524	не будь	1	1
525	в связи	5	1
526	в те	1	1
527	пути здесь	1	1
528	на фоне	3	1
529	этой же	1	1
530	как жизнь	1	1
531	своей воле	1	1
532	рода и	1	1
533	их к	2	1
534	к своему	2	1
535	конечно не	4	1
536	не зная	2	1
537	этого типа	5	1
538	в той	4	1
539	есть только	2	1
540	самого себя	1	1
541	основе этих	1	1
542	и судьбы	1	1
543	зрения которого	1	1
544	один день	1	1
545	действительность в	1	1
546	все это	4	1
547	общественной жизни	1	1
548	этом и	1	1
549	к другим	1	1
550	становится ясным	1	1
551	год и	1	1
552	совершается между	2	1
553	это уже	1	1
554	этот образ	2	1
555	и более	1	1
556	героини и	1	1
557	себя на	1	1
558	человек и	2	1
559	но отнюдь	1	1
560	в другое	1	1
561	себя самого	1	1
562	для нас	2	1
563	к цели	1	1
564	и все	6	1
565	лишь как	2	1
566	у них	2	1
567	в этих	3	1
568	еще более	3	1
569	реальное время	1	1
570	времени все	2	1
571	хотя бы	2	1
572	сюжетного движения	2	1
573	и внутренних	1	1
574	человека не	1	1
575	себе и	3	1
576	нет ничего	4	1
577	героя и	7	1
578	сказать что	3	1
579	на один	2	1
580	всех других	1	1
581	бы его	1	1
582	культуры в	1	1
583	два момента	1	1
584	в таком	3	1
585	судьбы в	1	1
586	к этой	1	1
587	они не	3	1
