N	2gram	Trubetskoy_1	Istorich
129	как мы	2	3
130	тогда когда	3	3
131	того как	1	3
132	видим что	1	3
133	и его	1	3
134	связи с	4	3
135	из одного	2	3
136	должны быть	3	3
137	данном случае	3	3
138	раньше чем	1	3
139	приходит к	1	3
140	в качестве	1	3
141	чаще всего	1	3
142	так что	5	3
143	уже в	1	3
144	при помощи	3	3
145	не случайно	1	3
146	между прочим	2	3
147	в другой	1	3
148	возможно что	1	3
149	и даже	1	3
150	пришли к	1	3
151	вступает в	1	3
152	что за	2	3
153	этой точки	1	3
154	выше в	1	3
155	что мы	4	3
156	сих пор	8	3
157	от него	3	3
158	с ней	1	3
159	ее в	1	3
160	с тех	1	2
161	очень много	3	2
162	из самых	1	2
163	что эти	2	2
164	со своей	1	2
165	по его	2	2
166	такое положение	1	2
167	время как	1	2
168	на себя	1	2
169	и ее	2	2
170	того же	9	2
171	оказывается что	5	2
172	и на	6	2
173	что его	4	2
174	только после	1	2
175	к которой	3	2
176	если в	1	2
177	некоторые черты	1	2
178	со стороны	1	2
179	которые не	3	2
180	что во	1	2
181	с этим	11	2
182	перед нами	1	2
183	что по	3	2
184	увидим что	1	2
185	в самом	8	2
186	та же	3	2
187	в которой	5	2
188	он в	1	2
189	все эти	19	2
190	во многих	1	2
191	еще один	1	2
192	рассказ о	1	2
193	нами в	1	2
194	на его	1	2
195	это представление	3	2
196	в силу	7	2
197	на земле	3	2
198	в одну	4	2
199	не будет	5	2
200	было бы	3	2
201	чтобы узнать	1	2
202	и тем	1	2
203	ли эти	1	2
204	сам он	1	2
205	этого не	1	2
206	в один	2	2
207	их на	1	2
208	нас не	1	2
209	можно найти	1	2
210	в котором	2	2
211	у того	1	2
212	не от	1	2
213	ее он	1	2
214	к этому	5	2
215	что этот	1	2
216	того кто	1	2
217	тому что	2	2
218	она не	2	2
219	стоит в	1	2
220	в то	6	2
221	и другое	1	2
222	что такое	1	2
223	на него	2	2
224	не по	1	2
225	в основе	2	2
226	вытекает из	1	2
227	к ней	1	2
228	друг друга	2	2
229	во всем	3	2
230	не могут	4	2
231	это конечно	2	2
232	же что	2	2
233	что при	6	2
234	и это	3	2
235	из всего	1	2
236	не совсем	1	2
237	но по	3	2
238	но при	1	2
239	без всякого	1	2
240	только если	1	2
241	нами выше	1	2
242	то время	2	2
243	они должны	3	2
244	стоят в	2	2
245	на том	2	2
246	и станет	1	2
247	все дело	1	2
248	другими словами	2	2
249	не стоит	2	2
250	все его	2	2
251	образом мы	1	2
252	все в	2	2
253	тем более	3	2
254	если это	2	2
255	здесь не	1	2
256	тот же	3	2
257	и так	2	2
258	ноги и	1	2
259	по этому	2	2
260	а после	1	2
261	этот вопрос	2	2
262	конечно не	3	2
263	уже не	1	2
264	и у	4	2
265	только на	1	2
266	из них	5	2
267	мы знаем	10	2
268	это обстоятельство	2	2
269	не так	4	2
270	прежде всего	3	2
271	к ним	2	2
272	до сих	8	2
273	связаны с	1	2
274	что тот	1	2
275	ничем не	4	2
276	выше и	4	2
277	в руках	1	2
278	и оно	1	2
279	в связи	3	2
280	долго и	1	2
281	а если	1	2
282	и там	1	2
283	а потом	1	2
284	когда она	1	2
285	и от	5	2
286	отличается от	6	2
287	этом и	1	2
288	но для	2	2
289	много но	1	2
290	причем в	1	2
291	у австралийцев	1	2
292	этим он	1	2
293	в целях	1	2
294	сказать что	1	2
295	от всех	1	2
296	всех других	2	2
297	и эта	1	2
298	точно так	1	2
299	они не	2	2
300	и наиболее	1	1
301	превосходства над	1	1
302	ту же	2	1
303	одним из	4	1
304	стоящего в	1	1
305	самом деле	12	1
306	как известно	3	1
307	от этой	1	1
308	силы и	1	1
309	народов у	1	1
310	и должны	1	1
311	между двумя	5	1
312	от своей	2	1
313	которую они	1	1
314	смысл этого	1	1
315	смотрят на	1	1
316	из его	1	1
317	сам автор	1	1
318	должна быть	5	1
319	есть не	1	1
320	на тех	1	1
321	что если	3	1
322	теперь мы	2	1
323	строя однако	1	1
324	ответить на	2	1
325	совершенно так	4	1
326	его никто	1	1
327	причем это	1	1
328	я не	2	1
329	зависимости от	1	1
330	в народных	1	1
331	с большим	1	1
332	в ней	3	1
333	большей частью	1	1
334	происхождение этого	1	1
335	более или	7	1
336	и этого	1	1
337	в которых	2	1
338	между собой	4	1
339	бы то	2	1
340	тем как	1	1
341	не отличается	1	1
342	признаки и	1	1
343	видели что	1	1
344	совсем не	1	1
345	заметим что	2	1
346	друг на	1	1
347	только тогда	2	1
348	по отношению	9	1
349	существование в	2	1
350	земле в	1	1
351	независимо от	2	1
352	что именно	1	1
353	части в	2	1
354	в своем	10	1
355	еще больше	3	1
356	и как	1	1
357	и к	5	1
358	ясно показывают	1	1
359	есть ли	1	1
360	и хотя	1	1
361	в этот	1	1
362	не приходится	1	1
363	ни один	3	1
364	в целом	5	1
365	образом и	2	1
366	в этой	6	1
367	не могла	1	1
368	бы ни	1	1
369	но именно	1	1
370	он все	2	1
371	состоит в	1	1
372	вот к	1	1
373	и вот	1	1
374	исходит от	1	1
375	только те	2	1
376	характер в	1	1
377	ни было	2	1
378	в зависимости	1	1
379	несколько ниже	1	1
380	из него	2	1
381	что ни	1	1
382	всех своих	1	1
383	сделать из	1	1
384	в каждом	1	1
385	то ни	3	1
386	же не	3	1
387	в совершенно	3	1
388	в другом	2	1
389	к другу	2	1
390	на все	5	1
391	что надо	1	1
392	а как	1	1
393	знает что	1	1
394	входит в	1	1
395	силы эта	1	1
396	характер не	1	1
397	надо считать	1	1
398	расстояния от	1	1
399	стоит на	1	1
400	о которых	6	1
401	она и	1	1
402	если я	1	1
403	далеко не	5	1
404	на основании	1	1
405	с тем	2	1
406	на друга	1	1
407	со своими	2	1
408	и уже	2	1
409	как должен	1	1
410	за спиной	1	1
411	в чистом	1	1
412	можно считать	1	1
413	должно быть	4	1
414	общую картину	2	1
415	или менее	7	1
416	с ума	1	1
417	бы на	1	1
418	но если	2	1
419	и при	6	1
420	в своей	1	1
421	которую мы	1	1
422	соответствующие им	1	1
423	как все	1	1
424	и третий	1	1
425	и без	5	1
426	народ и	4	1
427	с точки	8	1
428	еще нет	1	1
429	его мнению	1	1
430	объявляют что	1	1
431	от себя	2	1
432	что я	1	1
433	состоящее в	1	1
434	и другого	1	1
435	и той	1	1
436	друг другу	1	1
437	надо сказать	1	1
438	и более	2	1
439	собой и	1	1
440	и то	4	1
441	находясь на	1	1
442	что эта	4	1
443	других народов	5	1
444	то с	2	1
445	в европейских	1	1
446	можно ли	2	1
447	чистом виде	1	1
448	тем самым	3	1
449	дело в	1	1
450	что их	3	1
451	в науке	1	1
452	уже очень	1	1
453	этого явления	2	1
454	нельзя не	1	1
455	имеются и	1	1
456	больше чем	1	1
457	и весь	1	1
458	в противоречие	2	1
459	однако такое	1	1
460	они являются	1	1
461	очень мало	2	1
462	ее с	1	1
463	ему и	2	1
464	в сознании	6	1
465	доказать что	2	1
466	как будто	5	1
467	мы и	2	1
468	ли это	1	1
469	однако это	2	1
470	в состав	1	1
471	всем их	1	1
472	есть признак	1	1
473	же самое	1	1
474	мы все	2	1
475	всего в	1	1
476	к тому	8	1
477	всего что	1	1
478	они и	1	1
479	эта враждебность	1	1
480	если же	3	1
481	должен быть	1	1
482	для себя	2	1
483	оно может	1	1
484	вне этого	1	1
485	как не	2	1
486	вывод что	1	1
487	однако ни	1	1
488	не могу	1	1
489	у народов	1	1
490	сводится к	2	1
491	мысль о	1	1
492	на той	1	1
493	но мы	1	1
494	вопрос что	1	1
495	на поверхность	2	1
496	и может	3	1
497	если они	1	1
498	и сам	2	1
499	можно было	1	1
500	на нее	2	1
501	те же	2	1
502	ясно что	8	1
503	народа от	2	1
504	можно только	1	1
505	и с	5	1
506	составные части	1	1
507	если бы	8	1
508	что под	2	1
509	в разных	3	1
510	утверждают что	1	1
511	находится в	1	1
512	к своему	1	1
513	мы всегда	1	1
514	может видеть	1	1
515	другом месте	1	1
516	и поэтому	2	1
517	и та	1	1
518	никак не	1	1
519	в риме	1	1
520	или их	1	1
521	в пользу	5	1
522	все та	1	1
523	связь между	1	1
524	которых они	1	1
525	и всю	1	1
526	существенную часть	1	1
527	всех народов	1	1
528	ее от	1	1
529	от них	1	1
530	примеры показывают	1	1
531	в его	5	1
532	нем черты	1	1
533	во всей	1	1
534	нечего и	3	1
535	и только	2	1
536	кто в	1	1
537	именно в	5	1
538	в ту	2	1
539	у всех	1	1
540	или может	1	1
541	но тут	1	1
542	от которого	1	1
543	в современной	1	1
544	тех пор	2	1
545	чем эта	1	1
546	но так	2	1
547	на которой	1	1
548	но с	2	1
549	с ними	2	1
550	случаев в	1	1
551	вступить в	1	1
552	в народе	4	1
553	к их	1	1
554	и потому	3	1
555	и весьма	1	1
556	те которые	1	1
557	этих народов	4	1
558	самые разнообразные	1	1
559	жизни и	2	1
560	а только	1	1
561	играет роль	1	1
562	то ему	2	1
563	по другим	1	1
564	не отметить	1	1
565	или не	1	1
566	или через	1	1
567	в жизни	3	1
568	в виде	4	1
569	в начале	2	1
570	понятным что	2	1
571	еще одной	1	1
572	этому вопросу	1	1
573	а то	1	1
574	за ним	1	1
575	очевидно что	3	1
576	конечно у	1	1
577	и их	5	1
578	никто не	2	1
579	народа но	3	1
580	пришла к	1	1
581	как при	2	1
582	их отцы	1	1
583	кроме этих	1	1
584	к той	2	1
585	от того	3	1
586	без внимания	1	1
587	мы возьмем	1	1
588	только такие	1	1
589	даже и	1	1
590	но из	1	1
591	для того	8	1
592	же еще	1	1
593	рядом с	1	1
594	из двух	2	1
595	и из	2	1
596	с другим	1	1
597	отличаются от	1	1
598	эти две	1	1
599	для этого	7	1
600	а с	4	1
601	на которые	1	1
602	чтобы я	1	1
603	и подобных	1	1
604	тут-то и	1	1
605	и пр	1	1
606	только по	1	1
607	от этого	1	1
608	а на	1	1
609	благоприятную почву	1	1
610	есть начало	3	1
611	а так	1	1
612	при более	2	1
613	приобщение к	6	1
614	взгляд кажется	1	1
615	из многочисленных	1	1
616	его хотят	1	1
617	для этой	1	1
618	которых его	1	1
619	все более	1	1
620	начиная с	1	1
621	в самой	2	1
622	противоречие с	1	1
623	из трех	1	1
624	все свое	1	1
625	эти примеры	2	1
626	поэтому если	1	1
627	из которых	4	1
628	направление в	1	1
629	интересен и	1	1
630	по своему	5	1
631	место перед	1	1
632	что же	2	1
633	таких условиях	1	1
634	многих других	2	1
635	узнать ее	1	1
636	что обитатели	1	1
637	их было	1	1
638	для тех	1	1
639	основана на	1	1
640	этом случае	4	1
641	и история	1	1
642	этого доказать	1	1
643	вообще говоря	1	1
644	становится понятным	1	1
645	и часто	1	1
646	показывающих что	1	1
647	ли в	1	1
648	к пониманию	1	1
649	и перед	1	1
650	ее и	3	1
651	как эта	1	1
652	место новому	1	1
653	в эту	2	1
654	с уже	2	1
655	еще более	1	1
656	его тем	1	1
657	хотя бы	4	1
658	только что	3	1
659	все они	5	1
660	я в	2	1
661	и непонятной	1	1
662	по всему	1	1
663	бы с	1	1
664	не своего	1	1
665	две стороны	1	1
666	это делает	1	1
667	не знает	2	1
668	но этот	1	1
669	не играет	2	1
670	на гибель	1	1
671	отношению к	9	1
672	начале этой	2	1
673	из этого	6	1
674	которые имеют	1	1
675	эти слова	1	1
676	всем этом	1	1
677	довольно пеструю	1	1
678	все что	9	1
679	в частности	2	1
680	причем эти	1	1
681	и свою	1	1
682	других случаев	1	1
683	можно назвать	3	1
684	как на	4	1
685	в таком	4	1
686	такой же	2	1
687	силы на	1	1
