N	2gram	Bakhtin_Pr_2	Hudozhes
198	рассказа и	2	2
199	сих пор	7	2
200	его характера	1	2
201	видит в	1	2
202	его и	2	2
203	хотя бы	2	2
204	до сих	7	2
205	та же	2	2
206	если в	1	2
207	что я	6	2
208	но тем	1	2
209	жизнь в	1	2
210	тем как	1	2
211	те же	1	2
212	в нашем	1	2
213	что говорит	2	2
214	его в	3	2
215	себе но	2	2
216	он сам	3	2
217	в воздухе	1	2
218	же не	4	2
219	и только	3	2
220	что же	7	2
221	теперь в	3	2
222	вместе с	1	2
223	и внутренне	1	2
224	и тогда	1	2
225	зрения на	1	2
226	отношение к	2	2
227	самим собою	5	2
228	между ними	4	2
229	не с	1	2
230	мысли и	2	2
231	различия между	1	2
232	не во	2	2
233	в чужой	1	2
234	и к	3	2
235	не видеть	1	2
236	точкой зрения	1	2
237	ему в	1	2
238	как мы	10	2
239	из этих	2	2
240	именно на	1	2
241	что не	2	2
242	а за	3	2
243	лишь в	8	2
244	сказать что	2	2
245	была и	1	2
246	и от	1	2
247	во второй	1	2
248	все те	1	2
249	автора и	2	2
250	одного слова	1	2
251	рассказ и	3	2
252	тому же	3	2
253	один из	1	2
254	же я	1	2
255	том как	1	2
256	же и	4	2
257	от своего	1	2
258	в первом	2	2
259	говорит в	1	2
260	той же	3	2
261	только не	1	2
262	одна из	2	2
263	же как	1	2
264	в основе	1	2
265	никого не	1	2
266	того как	2	2
267	ни с	1	2
268	тоже не	1	2
269	себя и	3	2
270	с собой	4	2
271	бы с	1	2
272	на этом	1	2
273	не как	6	2
274	с точки	8	2
275	но в	10	2
276	еще и	1	2
277	однако в	1	2
278	на свой	6	2
279	в духе	1	2
280	н я	1	2
281	другого и	2	2
282	ей не	1	2
283	а как	4	2
284	и то	2	2
285	она в	1	2
286	в г	1	2
287	или иной	3	2
288	как же	2	2
289	из них	2	2
290	человеческих отношений	1	2
291	о нем	6	2
292	и эта	2	2
293	мы знаем	1	2
294	он уже	1	2
295	однако и	1	2
296	во втором	1	2
297	человека а	1	1
298	все эти	5	1
299	ней в	1	1
300	одним из	1	1
301	в пределе	1	1
302	нем он	1	1
303	или иначе	1	1
304	из этой	1	1
305	видеть и	4	1
306	такою же	1	1
307	этом он	1	1
308	был в	1	1
309	лишь то	1	1
310	независимость от	1	1
311	каждое слово	2	1
312	в словах	4	1
313	образом и	3	1
314	мысли к	1	1
315	и здесь	3	1
316	но с	1	1
317	в значительной	1	1
318	отношении к	2	1
319	на себе	2	1
320	не стали	1	1
321	бы в	5	1
322	и встречает	1	1
323	для осуществления	2	1
324	из своего	1	1
325	на чужое	14	1
326	внешнее и	1	1
327	чужих слов	5	1
328	его же	1	1
329	но он	4	1
330	глава четвертая	1	1
331	ослабевает и	1	1
332	другого человека	4	1
333	бы то	1	1
334	от этого	1	1
335	его с	1	1
336	на том	2	1
337	то он	1	1
338	не умеет	1	1
339	других героев	1	1
340	лишь для	1	1
341	однако он	1	1
342	жизни здесь	1	1
343	не была	3	1
344	на это	1	1
345	внутреннего человека	1	1
346	мышления и	1	1
347	установки на	5	1
348	может служить	2	1
349	нельзя сказать	2	1
350	него и	1	1
351	у меня	5	1
352	для всего	1	1
353	между собой	2	1
354	за этим	1	1
355	с тобой	2	1
356	мотив становится	1	1
357	образ человека	2	1
358	его собственная	1	1
359	читателя в	1	1
360	самим собой	3	1
361	другой стороны	3	1
362	о герое	1	1
363	на своего	1	1
364	кричит в	1	1
365	только себя	1	1
366	в рассказах	1	1
367	и героя	1	1
368	и иных	1	1
369	бы он	2	1
370	к рассказу	1	1
371	числе и	1	1
372	автора он	1	1
373	в самую	1	1
374	наконец в	3	1
375	настоящее время	2	1
376	у себя	1	1
377	место для	1	1
378	в третьем	1	1
379	людей не	1	1
380	и так	2	1
381	это ощущение	1	1
382	с сыном	1	1
383	даже в	3	1
384	обстоит дело	1	1
385	не следует	1	1
386	на материале	2	1
387	к которому	1	1
388	это в	1	1
389	художественного видения	1	1
390	там где	4	1
391	в сущности	9	1
392	то есть	4	1
393	которая как	2	1
394	мы не	4	1
395	он боялся	1	1
396	и весьма	1	1
397	реплики внутреннего	2	1
398	в конце	2	1
399	доминирует в	1	1
400	души в	1	1
401	при всей	1	1
402	одном из	1	1
403	так что	5	1
404	человек не	1	1
405	не знает	3	1
406	он убеждает	1	1
407	во всех	4	1
408	по себе	11	1
409	автора но	1	1
410	себе он	2	1
411	в другой	1	1
412	от друга	2	1
413	человеком а	1	1
414	то ни	1	1
415	мое я	2	1
416	во всякой	1	1
417	ли не	1	1
418	которой он	1	1
419	снята а	1	1
420	с уверенностью	1	1
421	не о	1	1
422	слова не	1	1
423	других людях	1	1
424	эти слова	1	1
425	его лица	1	1
426	но зато	3	1
427	у толстого	1	1
428	этой комнате	2	1
429	что рассказ	2	1
430	такое же	1	1
431	другого я	1	1
432	или даже	1	1
433	но мы	1	1
434	без этого	1	1
435	но все	2	1
436	в кругу	1	1
437	принадлежит к	1	1
438	его собственные	1	1
439	по своей	1	1
440	не мог	1	1
441	с авторской	1	1
442	сознания а	1	1
443	всегда говорит	1	1
444	на что	1	1
445	которых он	1	1
446	героя его	1	1
447	не любил	1	1
448	слиться с	2	1
449	а именно	1	1
450	и героем	1	1
451	своей любви	1	1
452	один и	1	1
453	меня и	2	1
454	здесь мы	2	1
455	с чужого	1	1
456	себе самом	3	1
457	прибегать к	1	1
458	художественном мире	1	1
459	со словами	2	1
460	например в	2	1
461	не нужно	2	1
462	ничего и	1	1
463	того что	2	1
464	а лишь	2	1
465	отношения к	2	1
466	говорит только	1	1
467	в начале	1	1
468	себе как	2	1
469	в таком	2	1
470	в себя	3	1
471	особенно в	2	1
472	это все	3	1
473	а затем	2	1
474	установкой на	1	1
475	был использован	1	1
476	кто же	1	1
477	их как	1	1
478	но как	1	1
479	берет на	1	1
480	в драматическом	1	1
481	от ее	1	1
482	во внутреннем	2	1
483	оглядки на	2	1
484	еще более	2	1
485	и характер	1	1
486	значительной степени	1	1
487	и даже	3	1
488	хотя и	5	1
489	жизнь и	1	1
490	достоевского и	2	1
491	героя нельзя	1	1
492	человеке в	1	1
493	друг от	2	1
494	себе самому	4	1
495	стало быть	1	1
496	так у	1	1
497	эта как	1	1
498	на всех	1	1
499	виду что	1	1
500	которых мы	1	1
501	в уста	1	1
502	будем жить	1	1
503	никак не	5	1
504	говорят не	1	1
505	к вам	1	1
506	теперь он	2	1
507	в самой	4	1
508	зачем же	1	1
509	а так	1	1
510	на меня	2	1
511	и через	1	1
512	из этого	1	1
513	в той	5	1
514	это и	1	1
515	еще мал	1	1
516	что если	3	1
517	нет и	1	1
518	себя а	1	1
519	и лишь	1	1
520	зрения и	3	1
521	человек и	2	1
522	мир где	1	1
523	он все	1	1
524	на одном	1	1
525	его трудно	1	1
526	среди которых	1	1
527	ведь это	2	1
528	лежит не	1	1
529	в отставку	1	1
530	не то	1	1
531	я в	1	1
532	дело в	2	1
533	можно назвать	1	1
534	изображенного слова	1	1
535	человека от	1	1
536	что вот	2	1
537	до конца	4	1
538	в одной	3	1
539	весь в	1	1
540	в сюжете	1	1
541	пределах одного	9	1
542	и еще	2	1
543	и т.п	1	1
544	и потому	1	1
545	ее с	1	1
546	при анализе	1	1
547	а другие	1	1
548	сказать в	1	1
549	теми же	1	1
550	для автора	2	1
551	он был	3	1
552	на них	1	1
553	времени и	2	1
554	но сама	1	1
555	но ведь	5	1
556	будут ли	1	1
557	не могло	1	1
558	глубоко и	1	1
559	как нам	2	1
560	еще раньше	1	1
561	его личности	1	1
562	к определенному	2	1
563	в каждом	11	1
564	лежит в	2	1
565	во время	4	1
566	жизни а	1	1
567	оглядка на	1	1
568	своему внешне	1	1
569	непосредственное же	1	1
570	не всегда	1	1
571	совершенно не	4	1
572	слова без	2	1
573	а у	1	1
574	и тем	1	1
575	бы оно	1	1
576	себе не	1	1
577	слово то	1	1
578	на другое	1	1
579	героев в	1	1
580	это только	1	1
581	к другому	5	1
582	не принимает	2	1
583	в настоящее	2	1
584	но иногда	1	1
585	том же	4	1
586	так сказать	6	1
587	положении он	1	1
588	когда он	3	1
589	и про	1	1
590	про него	1	1
591	его но	1	1
592	внимательнее к	1	1
593	в сторону	2	1
594	в слове	5	1
595	мысли в	1	1
596	слова и	12	1
597	в творчестве	2	1
598	между характером	1	1
599	более того	4	1
600	чужого голоса	3	1
601	вне себя	1	1
602	композиционный прием	1	1
603	за пределы	3	1
604	героя в	3	1
605	собой не	1	1
606	а он	3	1
607	в направлении	4	1
608	иного рода	1	1
609	и что	5	1
610	как два	1	1
611	другого в	3	1
612	также и	3	1
613	как к	1	1
614	непосредственным продолжением	1	1
615	с отцом	1	1
616	внутрь его	2	1
617	он получил	1	1
618	их в	4	1
619	человек с	2	1
620	мне же	1	1
621	освободиться от	1	1
622	обращение к	1	1
623	в своих	2	1
624	быть и	2	1
625	в различных	3	1
626	том числе	1	1
627	время как	2	1
628	я тебя	1	1
629	и говорит	1	1
630	и всякая	1	1
631	о самом	1	1
632	голубчик мой	1	1
633	в общем	1	1
634	автор не	1	1
635	к иному	1	1
636	но то	1	1
637	от себя	1	1
638	для чего	2	1
639	в классической	1	1
640	слово мы	1	1
641	слова от	1	1
642	человек есть	1	1
643	со всеми	3	1
644	ему не	1	1
645	установку на	2	1
646	слове и	1	1
647	лишь одно	1	1
648	выходя из	1	1
649	и нет	4	1
650	участия в	1	1
651	и среди	2	1
652	и всегда	2	1
653	в плоскости	2	1
654	рассказ в	4	1
655	за ним	1	1
656	то время	2	1
657	слова но	2	1
658	же в	1	1
659	для читателя	1	1
660	но по	1	1
661	по существу	3	1
662	рассказчика а	1	1
663	делает его	1	1
664	не бывает	1	1
665	же ты	1	1
666	всего в	1	1
667	функции в	1	1
668	чем в	1	1
669	в каждой	2	1
670	по своим	3	1
671	не видит	1	1
672	будто и	1	1
673	уже во	1	1
674	из рассказа	2	1
675	следил за	1	1
676	перед ним	2	1
677	героя с	3	1
678	самое главное	1	1
679	другом и	1	1
680	рассказа у	1	1
681	бы уже	1	1
682	нас в	1	1
683	от нее	1	1
684	оно и	1	1
685	к этому	1	1
686	его знает	1	1
687	все более	1	1
688	раз и	2	1
689	установка на	4	1
690	а я	1	1
691	слову я	1	1
692	него в	3	1
693	важно для	1	1
694	она как	1	1
695	в корне	1	1
696	появляются в	2	1
697	чужому слову	11	1
698	отличается от	2	1
699	точка зрения	1	1
700	обойтись без	3	1
701	к миру	2	1
702	так или	1	1
703	я сам	2	1
704	был не	1	1
705	нами в	2	1
706	настоящего времени	1	1
707	его к	2	1
708	а во	1	1
709	согласиться с	1	1
710	что с	1	1
711	уже в	2	1
712	в глаза	2	1
713	после того	1	1
714	чувствует себя	1	1
715	были бы	1	1
716	его я	1	1
717	что ему	1	1
718	этих двух	1	1
719	на нее	1	1
720	все еще	1	1
721	себе и	4	1
722	стоит только	1	1
723	еще нет	1	1
724	героя а	1	1
725	в пределах	16	1
726	о своей	3	1
727	так как	4	1
728	это я	2	1
729	является непосредственным	1	1
730	чужое слово	45	1
731	ни на	3	1
732	от его	1	1
733	который не	2	1
734	еще в	1	1
735	она уже	1	1
736	фоне его	1	1
737	социальной среде	1	1
738	с собою	2	1
739	является в	1	1
740	несет в	1	1
741	он и	3	1
742	в точке	2	1
743	и внутренняя	1	1
744	таком случае	1	1
745	не должна	3	1
746	но это	4	1
747	и другого	2	1
748	ее как	1	1
749	в речи	5	1
750	но для	3	1
751	той или	3	1
752	за ней	1	1
753	и при	2	1
754	в прозе	1	1
