N	2gram	Bakhtin_Pr_4	Psycholo
579	идет речь	1	1
580	внешнее сходство	1	1
581	что могло	1	1
582	следовательно и	2	1
583	что может	1	1
584	с первым	1	1
585	понимание и	1	1
586	из двух	1	1
587	на нее	1	1
588	его жизни	1	1
589	того и	2	1
590	здесь нет	3	1
591	произведения не	1	1
592	и однозначной	1	1
593	можно только	1	1
594	начинается в	1	1
595	по сравнению	1	1
596	всех возможных	4	1
597	поэтому в	1	1
598	с этого	1	1
599	в эпоху	1	1
600	границу между	1	1
601	и вообще	1	1
602	быть или	1	1
603	смысле и	1	1
604	говорят что	1	1
605	автор не	2	1
606	о нем	6	1
607	произведения как	1	1
608	быть более	3	1
609	определенным образом	1	1
610	в драматическом	1	1
611	обращается к	1	1
612	которым пользуется	1	1
613	почему же	2	1
614	можно сказать	4	1
615	в различных	3	1
616	может не	1	1
617	в значительной	1	1
618	из главных	1	1
619	все в	2	1
620	чужую речь	4	1
621	о влиянии	1	1
622	которого оно	2	1
623	во втором	1	1
624	или иными	1	1
625	в пародийном	1	1
626	отдельного слова	1	1
627	резко отличается	1	1
628	слов и	3	1
629	о предмете	1	1
630	и существенно	1	1
631	быть иной	1	1
632	и полное	1	1
633	в каждую	1	1
634	но так	1	1
635	образом как	1	1
636	но с	2	1
637	слово с	5	1
638	в точном	1	1
639	в двух	1	1
640	вступить в	2	1
641	том или	2	1
642	нем не	1	1
643	и между	6	1
644	в стороне	1	1
645	же при	1	1
646	здесь с	2	1
647	он их	1	1
648	ее а	1	1
649	своим собственным	1	1
650	отнести к	1	1
651	и всякая	1	1
652	же явления	2	1
653	если в	2	1
654	но самое	1	1
655	а это	1	1
656	речь в	2	1
657	и социально	1	1
658	предмет и	2	1
659	который как	1	1
660	мы находим	5	1
661	сами по	2	1
662	может служить	1	1
663	которые могут	1	1
664	что та	2	1
665	и оценки	1	1
666	только другой	1	1
667	для решения	1	1
668	в других	2	1
669	рассказа и	1	1
670	быть сведено	1	1
671	но вся	2	1
672	жизни в	1	1
673	там это	1	1
674	выходит за	1	1
675	этой проблемы	1	1
676	именно в	1	1
677	здесь в	2	1
678	в свою	1	1
679	еще и	4	1
680	а с	1	1
681	таков и	1	1
682	и др	1	1
683	в настоящей	1	1
684	не между	1	1
685	близко к	1	1
686	и пр	2	1
687	есть у	1	1
688	которых мы	1	1
689	и самый	1	1
690	в рассказе	2	1
691	своего рода	4	1
692	его как	2	1
693	которые происходят	2	1
694	человек есть	1	1
695	была бы	1	1
696	этим что	1	1
697	как ни	1	1
698	между собою	1	1
699	и отчетливого	1	1
700	о себе	5	1
701	художественное значение	1	1
702	в центре	3	1
703	или словом	1	1
704	границы между	1	1
705	относятся к	1	1
706	мы говорим	1	1
707	скупой рыцарь	2	1
708	только с	1	1
709	их к	1	1
710	сравнению с	1	1
711	в той	3	1
712	лежат в	1	1
713	в литературе	1	1
714	по заданию	1	1
715	слов в	2	1
716	для понимания	2	1
717	форма в	1	1
718	вопрос для	1	1
719	должно быть	4	1
720	в это	1	1
721	и характеры	1	1
722	слова и	7	1
723	установки и	1	1
724	с первой	1	1
725	в условиях	3	1
726	слова так	1	1
727	не к	3	1
728	но для	3	1
729	между собой	1	1
730	вещь а	1	1
731	переживания и	1	1
732	в более	1	1
733	и нужна	2	1
734	в самые	1	1
735	совершается в	1	1
736	и само	2	1
737	или в	8	1
738	его с	1	1
739	а к	1	1
740	романе и	1	1
741	этих трех	2	1
742	нет искусства	1	1
743	хотя бы	2	1
744	личности и	1	1
745	в широком	1	1
746	между ними	10	1
747	различных формах	1	1
748	в системе	2	1
749	и внутренне	1	1
750	в их	4	1
751	предмете и	1	1
752	все люди	1	1
753	одновременно и	1	1
754	при изучении	1	1
755	никто не	1	1
756	всегда была	1	1
757	но эти	4	1
758	а может	1	1
759	была существенно	1	1
760	но каждая	1	1
761	в роли	1	1
762	от ее	1	1
763	том числе	4	1
764	не поймем	1	1
