N	2gram	Vygotskiy__3	Russkaja
216	если только	1	2
217	отличается от	3	2
218	указывает на	2	2
219	которых каждый	2	2
220	для себя	1	2
221	от друга	1	2
222	за то	1	2
223	ясно что	2	2
224	и что	10	2
225	были бы	3	2
226	от него	1	2
227	отметить что	1	2
228	что только	1	2
229	этот вопрос	3	2
230	даже если	1	2
231	их не	1	2
232	по этому	3	2
233	так что	2	2
234	уже не	2	2
235	в начале	2	2
236	является не	2	2
237	не так	1	2
238	представить себе	1	2
239	ни в	9	2
240	не о	1	2
241	мы можем	7	2
242	к той	2	2
243	и вместе	2	2
244	и даже	1	2
245	будет ли	1	2
246	а с	3	2
247	а не	1	2
248	на эту	1	2
249	в частности	4	2
250	так же	17	2
251	тот факт	5	2
252	для обеих	1	2
253	в течение	2	2
254	или иного	2	2
255	отношения к	1	2
256	есть и	2	2
257	благодаря этому	6	2
258	но это	5	2
259	этом и	2	2
260	стоит только	1	2
261	но для	1	2
262	остается в	1	2
263	и от	2	2
264	не подлежит	1	2
265	создание такой	1	2
266	в результате	3	2
267	чтобы понять	1	2
268	с ним	4	2
269	не играет	1	2
270	бы его	1	2
271	пути к	3	2
272	тем самым	2	2
273	точно так	1	2
274	в сфере	2	1
275	должен быть	1	1
276	того же	6	1
277	ли оно	5	1
278	связи между	5	1
279	качестве своей	1	1
280	тех же	1	1
281	на деле	3	1
282	ту же	1	1
283	но главное	1	1
284	что эти	3	1
285	с таким	1	1
286	сотрудничестве с	1	1
287	в зависимости	5	1
288	также и	1	1
289	есть не	1	1
290	новую эпоху	1	1
291	мы не	9	1
292	же как	6	1
293	как понятие	1	1
294	нас важно	1	1
295	на место	1	1
296	к новой	1	1
297	в сущности	1	1
298	в деле	4	1
299	они были	1	1
300	основании что	2	1
301	формы в	3	1
302	все виды	2	1
303	без всякого	1	1
304	исключительно к	1	1
305	которую можно	1	1
306	именно благодаря	2	1
307	столь же	7	1
308	и непременно	1	1
309	друг к	1	1
310	важно отметить	1	1
311	в область	1	1
312	к этому	3	1
313	они имеют	2	1
314	но как	3	1
315	а только	1	1
316	очевидно что	1	1
317	оно является	3	1
318	которые не	4	1
319	по которому	1	1
320	общую черту	1	1
321	перед нами	10	1
322	когда он	3	1
323	что по	2	1
324	с понятием	3	1
325	по пути	4	1
326	не являются	1	1
327	имеет в	1	1
328	этой цели	1	1
329	от этого	6	1
330	отличие этого	1	1
331	еще на	1	1
332	в которой	1	1
333	привести к	1	1
334	ни один	4	1
335	бы не	1	1
336	другим способом	1	1
337	что так	1	1
338	выражение в	1	1
339	но ведь	1	1
340	к ложному	1	1
341	что к	1	1
342	то и	4	1
343	им в	3	1
344	к человеческому	1	1
345	только один	1	1
346	тому же	1	1
347	но на	3	1
348	вследствие этого	1	1
349	вообще не	1	1
350	на его	2	1
351	постоянное взаимодействие	1	1
352	как оно	3	1
353	этого мало	1	1
354	силу и	1	1
355	сейчас не	1	1
356	выражается в	1	1
357	тем не	5	1
358	всех остальных	1	1
359	отказа от	1	1
360	о которой	1	1
361	чтобы они	1	1
362	к одному	5	1
363	к переходу	1	1
364	три вида	1	1
365	постольку поскольку	2	1
366	лишь с	1	1
367	находит себе	1	1
368	заключает в	2	1
369	и заключается	2	1
370	поскольку она	1	1
371	но все	2	1
372	значительной степени	1	1
373	здесь мы	2	1
374	этим самым	1	1
375	для всей	1	1
376	могла бы	1	1
377	тем же	4	1
378	единое целое	1	1
379	единственное что	1	1
380	об этом	2	1
381	к другу	1	1
382	а по	2	1
383	или даже	1	1
384	входит в	5	1
385	заключается в	9	1
386	с другими	2	1
387	чтобы он	1	1
388	сейчас в	1	1
389	которая как	1	1
390	это противоречие	2	1
391	остановиться на	3	1
392	в жизни	3	1
393	и рядом	1	1
394	из нее	2	1
395	этого слова	4	1
396	это положение	2	1
397	все равно	1	1
398	ли может	1	1
399	в общей	2	1
400	всегда и	1	1
401	благодаря такому	2	1
402	обозначить как	1	1
403	еще одну	1	1
404	иначе говоря	2	1
405	такой же	1	1
406	в один	2	1
407	и того	4	1
408	одного и	4	1
409	на первый	2	1
410	выше что	1	1
411	все элементы	1	1
412	нас не	1	1
413	в такой	1	1
414	данной формы	2	1
415	от чисто	1	1
416	что вся	1	1
417	никакому сомнению	1	1
418	прийти к	1	1
419	не столько	4	1
420	представление о	1	1
421	в которых	3	1
422	собой не	1	1
423	том основании	1	1
424	мы теперь	1	1
425	и другого	2	1
426	результате этого	1	1
427	как другие	1	1
428	с данным	2	1
429	которых каждая	1	1
430	далее что	1	1
431	для данного	1	1
432	теми же	1	1
433	и эти	2	1
434	ни было	2	1
435	который мы	2	1
436	ним в	1	1
437	вовсе не	1	1
438	даже в	1	1
439	все три	1	1
440	оно приводит	1	1
441	лишен всякого	1	1
442	задачи и	5	1
443	не менее	6	1
444	что эта	1	1
445	и другое	5	1
446	самого начала	6	1
447	на него	1	1
448	не по	1	1
449	в основе	16	1
450	отличное от	1	1
451	но только	3	1
452	та или	3	1
453	только не	1	1
454	того и	2	1
455	именно с	1	1
456	явление в	1	1
457	этих последних	2	1
458	к ней	1	1
459	связь и	2	1
460	мы подходим	1	1
461	доказать что	1	1
462	этом отношении	3	1
463	тем ближе	1	1
464	исходить из	1	1
465	ведь даже	1	1
466	могут быть	5	1
467	те кто	1	1
468	же самое	1	1
469	виде как	2	1
470	что при	1	1
471	в применении	1	1
472	для образования	3	1
473	и это	4	1
474	налицо во	1	1
475	как мы	8	1
476	но по	2	1
477	новой и	1	1
478	с ее	5	1
479	часто соединяется	1	1
480	свою очередь	2	1
481	но при	1	1
482	всего этого	1	1
483	сравнению со	1	1
484	в ее	1	1
485	на известной	1	1
486	только при	2	1
487	не могло	1	1
488	совершенно ясно	2	1
489	суждений и	1	1
490	в собственном	6	1
491	в себя	3	1
492	идет не	1	1
493	с самого	6	1
494	степени и	1	1
495	роль в	1	1
496	не отвергает	1	1
497	принадлежать к	1	1
498	этот тип	3	1
499	до самого	1	1
500	котором мы	1	1
501	что у	1	1
502	понимание и	1	1
503	ином виде	1	1
504	так и	5	1
505	собой в	1	1
506	человека можно	1	1
507	том виде	2	1
508	мог бы	4	1
509	самых различных	1	1
510	по сравнению	4	1
511	мы в	2	1
512	быть может	1	1
513	в эпоху	1	1
514	отрицать что	2	1
515	деятельности в	1	1
516	иное как	1	1
517	первый и	1	1
518	в состав	1	1
519	другом месте	1	1
520	подлежит никакому	1	1
521	язык и	1	1
522	и внутреннее	1	1
523	одного из	2	1
524	делает возможным	1	1
525	в новую	1	1
526	с другой	6	1
527	на отдельные	1	1
528	глубоко различны	1	1
529	помощи которых	1	1
530	переходит в	1	1
531	бы обозначить	1	1
532	от этих	2	1
533	представления о	2	1
534	является результатом	1	1
535	каким-нибудь другим	2	1
536	самостоятельно и	1	1
537	мышление и	5	1
538	совершенно ином	1	1
539	происходит в	1	1
540	эти последние	2	1
541	он есть	1	1
542	по своей	7	1
543	один из	6	1
544	обе эти	3	1
545	внутреннее противоречие	2	1
546	сомнению что	1	1
547	с ними	3	1
548	и судьбу	1	1
549	не идет	1	1
550	может оказаться	1	1
551	может привести	1	1
552	они могут	1	1
553	никак нельзя	1	1
554	тот или	1	1
555	человека с	1	1
556	и у	6	1
557	если мы	3	1
558	или не	1	1
559	основе его	1	1
560	представляется чрезвычайно	1	1
561	и обратно	1	1
562	и других	2	1
563	но другие	1	1
564	за ним	1	1
565	он имеет	2	1
566	мы знаем	4	1
567	к каким	1	1
568	несомненно в	1	1
569	это обстоятельство	3	1
570	и их	3	1
571	в известной	1	1
572	могло бы	4	1
573	не для	1	1
574	подходим к	1	1
575	случае не	1	1
576	связано с	1	1
577	которое является	1	1
578	по величине	1	1
579	другом в	1	1
580	превращается в	1	1
581	бы это	1	1
582	в очень	1	1
583	этой задачи	2	1
584	с общим	1	1
585	без того	1	1
586	связан с	2	1
587	может ли	2	1
588	связаны с	3	1
589	человека а	1	1
590	к которому	3	1
591	входящего в	1	1
592	что не	1	1
593	а главное	1	1
594	противоречие между	1	1
595	для решения	2	1
596	представляется в	2	1
597	на этот	2	1
598	которых мы	2	1
599	этого взгляда	1	1
600	на которых	2	1
601	до конца	1	1
602	ничем не	1	1
603	не на	1	1
604	с которым	1	1
605	в свете	2	1
606	цель но	1	1
607	и стать	1	1
608	не об	1	1
609	в связи	6	1
610	связь с	3	1
611	и пути	2	1
612	как это	7	1
613	человека к	1	1
614	речь не	2	1
615	многих случаях	1	1
616	а самый	1	1
617	этих случаях	1	1
618	по своему	11	1
619	которые являются	2	1
620	той и	1	1
621	смысле этого	4	1
622	применении к	1	1
623	внешней стороны	1	1
624	области внутренней	1	1
625	в тот	1	1
626	где это	1	1
627	психологии при	1	1
628	из отдельных	1	1
629	в состоянии	1	1
630	цели к	1	1
631	быть не	1	1
632	с этой	3	1
633	является для	2	1
634	числе и	1	1
635	к другим	2	1
636	независимое от	1	1
637	при современном	1	1
638	невозможно без	2	1
639	не является	8	1
640	известной степени	1	1
641	его лежит	1	1
642	которых он	2	1
643	не знаем	1	1
644	всего с	1	1
645	образом по	3	1
646	к внешней	2	1
647	к данной	1	1
648	привело бы	1	1
649	это как	1	1
650	бы в	2	1
651	по совершенно	1	1
652	и все	4	1
653	отношению ко	1	1
654	эти задачи	2	1
655	соединяется с	1	1
656	совместно с	1	1
657	к ее	1	1
658	вступать в	1	1
659	в свою	3	1
660	с ней	3	1
661	и живет	1	1
662	говорили выше	2	1
663	отношению к	2	1
664	что ни	1	1
665	эти элементы	1	1
666	с внешней	1	1
667	ни на	2	1
668	том числе	1	1
