N	2gram	Tiupa_Narr_1	DiskursI
317	а для	3	1
318	но даже	1	1
319	ему в	2	1
320	в некотором	1	1
321	этого термина	1	1
322	и со	1	1
323	жизни это	1	1
324	пребывания в	1	1
325	это время	1	1
326	об их	1	1
327	целого не	1	1
328	предполагает со	1	1
329	внутреннего состояния	1	1
330	двух или	2	1
331	начальные эпизоды	2	1
332	человеческого опыта	3	1
333	он был	1	1
334	же мере	1	1
335	он сам	3	1
336	от предыдущих	1	1
337	повествователя о	1	1
338	бы то	1	1
339	в чем	2	1
340	события в	2	1
341	истории в	4	1
342	во всех	1	1
343	тем как	1	1
344	действующее лицо	2	1
345	жизни персонажа	1	1
346	во внешнем	1	1
347	как правило	5	1
348	в ее	1	1
349	это бывает	1	1
350	чем это	2	1
351	о смерти	2	1
352	точка зрения	5	1
353	не то	1	1
354	друг на	2	1
355	но достаточно	1	1
356	если в	2	1
357	конечном счете	1	1
358	ответ на	1	1
359	xix столетия	2	1
360	человеческих отношений	1	1
361	которая не	1	1
362	не просто	1	1
363	рецептивные возможности	1	1
364	друг от	1	1
365	как со	1	1
366	до которого	1	1
367	в е	2	1
368	образ смерти	1	1
369	чужого слова	4	1
370	хотя и	4	1
371	отграниченная система	1	1
372	реципиента в	1	1
373	ю.н тынянова	1	1
374	нарративных произведений	1	1
375	а со	1	1
376	классического реализма	2	1
377	то в	4	1
378	гораздо раньше	1	1
379	со своей	1	1
380	в самом	6	1
381	только то	1	1
382	знаменательно что	1	1
383	роли его	1	1
384	еще на	1	1
385	в которой	1	1
386	смыслом а	1	1
387	ни один	1	1
388	как некий	1	1
389	их исторической	1	1
390	повествование в	1	1
391	признать общим	1	1
392	свидетельствует об	1	1
393	в нашем	3	1
394	бы не	1	1
395	событийность и	1	1
396	будет сказано	1	1
397	речь персонажа	1	1
398	так в	4	1
399	ни одна	1	1
400	лишний раз	1	1
401	раз в	2	1
402	коммуникативной ситуации	2	1
403	в речевой	1	1
404	лица и	2	1
405	от позиции	1	1
406	но на	1	1
407	как у	2	1
408	в случае	2	1
409	человек не	1	1
410	теми же	1	1
411	готовом стабильно	1	1
412	задний план	1	1
413	но именно	3	1
414	так сказать	2	1
415	и только	2	1
416	одному из	1	1
417	и еще	2	1
418	первобытного человека	2	1
419	к одному	1	1
420	не как	1	1
421	художественного высказывания	2	1
422	в силу	1	1
423	чеховских рассказов	3	1
424	разговора с	1	1
425	питательную среду	1	1
426	характерное для	1	1
427	которое может	1	1
428	его от	1	1
429	письма не	2	1
430	речевой субъект	1	1
431	его составе	1	1
432	именно это	1	1
433	таким образом	1	1
434	значительной степени	1	1
435	объект и	1	1
436	правило не	1	1
437	то ни	1	1
438	без которого	1	1
439	однако нарративная	1	1
440	быть однозначно	1	1
441	различие между	1	1
442	об этом	6	1
443	это весьма	1	1
444	лишь в	3	1
445	своего героя	1	1
446	и иных	2	1
447	голос [...]	1	1
448	главного героя	3	1
449	лишь на	1	1
450	в жизни	3	1
451	речевой практики	1	1
452	оцененном мире	1	1
453	на статус	1	1
454	открытый финал	1	1
455	жизни то	1	1
456	и оцененном	1	1
457	этого не	2	1
458	на друга	2	1
459	первые два	1	1
460	или попросту	1	1
461	события рассказывания	1	1
462	что актуализирует	1	1
463	его событийной	1	1
464	чеховский рассказ	1	1
465	и было	1	1
466	она была	2	1
467	как самостоятельный	1	1
468	адресата не	1	1
469	рассказа о	2	1
470	нарративными средствами	1	1
471	как произведение	1	1
472	оно живет	1	1
473	самого рассказывания	2	1
474	в которых	1	1
475	героя с	1	1
476	в обнаружении	1	1
477	стало быть	3	1
478	прошлое может	1	1
479	своей жизни	1	1
480	втором случае	1	1
481	подлинный автор	1	1
482	обоих в	1	1
483	тем не	3	1
484	героя но	2	1
485	по крайней	1	1
486	и наоборот	1	1
487	что этот	1	1
488	необходимо чтобы	1	1
489	в повести	2	1
490	для нее	1	1
491	гурова в	1	1
492	случае мы	1	1
493	любви и	1	1
494	возникает в	1	1
495	на три	1	1
496	вплоть до	4	1
497	но они	3	1
498	до известной	1	1
499	человеческого я	1	1
500	истории о	2	1
501	она не	2	1
502	из нас	2	1
503	дело не	2	1
504	ситуации вследствие	1	1
505	одна из	4	1
506	феномена как	1	1
507	будущего ни	1	1
508	писал бахтин	1	1
509	чтобы стать	1	1
510	данный аспект	1	1
511	о них	3	1
512	бы свое	1	1
513	иное дело	1	1
514	ничего не	2	1
515	не вполне	2	1
516	того как	1	1
517	рассказов чехова	1	1
518	имеем дело	2	1
519	этом выступает	1	1
520	обратим внимание	1	1
521	которая состоит	1	1
522	к ней	1	1
523	опыта в	1	1
524	и до	1	1
525	во всем	1	1
526	[...] как	1	1
527	в смене	2	1
528	не принадлежит	1	1
529	страны мертвых	1	1
530	рассказа но	2	1
531	и судии	2	1
532	однако это	1	1
533	ему не	1	1
534	события но	1	1
535	или не	4	1
536	известной степени	1	1
537	ни о	2	1
538	только от	2	1
539	начиная с	3	1
540	в городе	1	1
541	к себе	4	1
542	он видел	1	1
543	необходимо также	1	1
544	но все	1	1
545	не знаем	1	1
546	в прозе	3	1
547	отличается от	1	1
548	числе и	1	1
549	в своего	2	1
550	с адресатом	1	1
551	к тому	6	1
552	предыдущей главе	1	1
553	указывает на	1	1
554	имеет место	4	1
555	оно не	2	1
556	слово стремится	1	1
557	должен быть	1	1
558	опираясь на	1	1
559	сильно билось	1	1
560	представляют собой	3	1
561	осуществляется прямолинейная	1	1
562	жизни гурова	1	1
563	более не	2	1
564	события так	1	1
565	по определению	1	1
566	от друга	1	1
567	нередко бывает	1	1
568	литературного сюжета	1	1
569	[...] оно	1	1
570	события как	1	1
571	текста о	1	1
572	здесь также	1	1
573	для читателя	1	1
574	среде и	1	1
575	черный монах	2	1
576	между сознаниями	1	1
577	второго лица	1	1
578	человеческого сознания	2	1
579	действия и	1	1
580	а слово	1	1
581	однако эта	1	1
582	в культуре	1	1
583	слова а	1	1
584	как с	1	1
585	и сам	1	1
586	что может	2	1
587	в образе	1	1
588	по аналогии	1	1
589	и каждый	1	1
590	в нарративной	2	1
591	чем у	1	1
592	поэтому в	1	1
593	для этого	1	1
594	последующее развитие	1	1
595	и даже	2	1
596	мире [...]	1	1
597	остановимся на	1	1
598	один человек	1	1
599	с ним	2	1
600	и смерть	1	1
601	каждый из	2	1
602	о ней	3	1
603	нем осуществляется	1	1
604	иисуса христа	1	1
605	является событием	2	1
606	о нем	3	1
607	и здесь	1	1
608	и т.д	6	1
609	т.п в	1	1
610	внимание на	4	1
611	никак не	2	1
612	может обладать	1	1
613	один голос	2	1
614	самому себе	1	1
615	в значительной	1	1
616	нас в	2	1
617	солнца и	1	1
618	в конечном	3	1
619	строго отграниченная	1	1
620	он его	1	1
621	и непонятно	1	1
622	случаях же	1	1
623	организации текста	1	1
624	потоке бытия	1	1
625	с нами	1	1
626	какая была	1	1
627	на одном	1	1
628	в глазах	3	1
629	существенную роль	1	1
630	в форме	2	1
631	свидетеля и	2	1
632	крайней мере	1	1
633	как она	2	1
634	в жизнь	1	1
635	подробностями и	1	1
636	но тут	1	1
637	в современной	3	1
638	рассказчик не	1	1
639	действующих лиц	5	1
640	в ситуации	1	1
641	не само	1	1
642	художественной литературе	1	1
643	драматическое столкновение	1	1
644	даже если	1	1
645	ср у	1	1
646	рассказывания в	2	1
647	до нас	1	1
648	персонажей а	1	1
649	с будущим	1	1
650	на мир	1	1
651	в тумане	1	1
652	[...] и	3	1
653	звучит один	1	1
654	с которыми	1	1
655	для всех	1	1
656	мысли поля	1	1
657	на всем	1	1
658	только на	2	1
659	и они	1	1
660	первого лица	1	1
661	на рецептивные	1	1
662	опыта присутствия	1	1
663	во втором	6	1
664	мог стать	1	1
665	обнаруживаются в	1	1
666	оценка [...]	1	1
667	в книге	1	1
668	всяком случае	2	1
669	жизненный опыт	2	1
670	могло бы	3	1
671	к фигуре	1	1
672	нем звучит	1	1
673	система смыслов	1	1
674	данного высказывания	1	1
675	может служить	3	1
676	друг друга	2	1
677	человеческого присутствия	2	1
678	не случайно	1	1
679	случае не	1	1
680	при отсутствии	2	1
681	человек как	1	1
682	не говорит	3	1
683	за границы	1	1
684	в случаях	1	1
685	тем что	1	1
686	и строго	1	1
687	чем и	1	1
688	из того	1	1
689	того что	4	1
690	в финале	3	1
691	бытия но	1	1
692	является носителем	1	1
693	в.т и	1	1
694	а стало	1	1
695	но вполне	1	1
696	точек зрения	2	1
697	субъективную значимость	1	1
698	о влиянии	1	1
699	лица в	1	1
700	еще и	1	1
701	во второй	1	1
702	бытия в	1	1
703	к однозначности	1	1
704	центральное событие	2	1
705	в романе	2	1
706	между ними	2	1
707	нарратора здесь	1	1
708	поля рикёра	2	1
709	на этот	1	1
710	и составляет	2	1
711	до конца	2	1
712	места времени	1	1
713	его как	1	1
714	динамике и	1	1
715	там где	1	1
716	общий контекст	1	1
717	и слово	1	1
718	ближе к	1	1
719	именно поэтому	1	1
720	на фоне	1	1
721	нарративных практик	2	1
722	на чем	1	1
723	русской литературы	1	1
724	возвращаясь к	1	1
725	как это	3	1
726	в предыдущей	1	1
727	однако для	1	1
728	опирается на	1	1
729	две жизни	2	1
730	сути дела	1	1
731	этого момента	1	1
732	в особенности	2	1
733	из которых	1	1
734	и столь	2	1
735	по своему	2	1
736	для обозначения	2	1
737	однозначности [...]	1	1
738	перехода от	1	1
739	в европейской	1	1
740	перечисленные моменты	1	1
741	представление будто	1	1
742	дифференцированном и	1	1
743	это его	1	1
744	да и	2	1
745	ведь для	1	1
746	евангельского сюжета	1	1
747	исходя из	3	1
748	бы стать	1	1
749	даме с	6	1
750	текста так	1	1
751	текстах с	1	1
752	и смерти	1	1
753	даже в	1	1
754	текста на	1	1
755	приобретает в	1	1
756	слова и	1	1
757	несобственно-прямая речь	1	1
758	и от	2	1
759	чехов не	2	1
760	краткости и	1	1
761	и действия	2	1
762	этом и	4	1
763	что касается	2	1
764	своего исследования	1	1
765	но для	3	1
766	один из	6	1
767	говорящего и	1	1
768	и собственно	1	1
769	е гг	1	1
770	ли в	1	1
771	о событии	2	1
772	записок охотника	1	1
773	когда он	1	1
774	события тогда	1	1
775	обращается к	3	1
776	в третьем	4	1
777	еще более	1	1
778	в динамике	1	1
779	будто бы	1	1
780	прямолинейная оценка	1	1
781	прошлого и	2	1
782	ни было	1	1
783	же в	2	1
784	в искусстве	1	1
785	в равной	2	1
786	быть и	2	1
787	его произведениях	1	1
788	в готовом	1	1
789	равной степени	2	1
790	одной из	1	1
791	и настоящего	2	1
792	а о	2	1
793	жизненный материал	1	1
794	не говоря	1	1
795	сказать что	2	1
796	речи и	1	1
797	стабильно дифференцированном	1	1
798	она сама	1	1
799	характеристик в	1	1
800	только о	1	1
801	времени но	2	1
802	в голову	1	1
803	также не	2	1
804	прямой речи	1	1
805	нарративного высказывания	3	1
806	во всяком	2	1
807	том числе	1	1
