N	2gram	Bakhtin_sl_2	FransuaR
275	мира и	5	2
276	для нас	5	2
277	от него	5	2
278	в эту	1	2
279	в этих	7	2
280	еще более	2	2
281	в том	5	2
282	и косвенное	1	2
283	все они	2	2
284	в эпосе	4	2
285	другой стороны	1	2
286	в кругу	1	2
287	отметить что	3	2
288	и другие	2	2
289	и шире	1	1
290	от этой	1	1
291	ту же	3	1
292	в сфере	2	1
293	наших дней	1	1
294	он может	1	1
295	общие для	1	1
296	между двумя	1	1
297	его же	1	1
298	мировоззрения и	1	1
299	с таким	2	1
300	в зависимости	4	1
301	в их	2	1
302	и литературы	1	1
303	встречается и	1	1
304	его не	4	1
305	был конечно	1	1
306	правильного понимания	1	1
307	только изображает	2	1
308	категорий и	1	1
309	что уже	1	1
310	гуманитарных наук	1	1
311	нам в	1	1
312	почти все	2	1
313	он как	1	1
314	нельзя даже	1	1
315	роман в	3	1
316	момент необходимый	1	1
317	эпохи в	1	1
318	на тему	1	1
319	в самих	1	1
320	и заставляет	1	1
321	зависимости от	4	1
322	рыцарский роман	9	1
323	и говорить	1	1
324	языки на	1	1
325	еще не	7	1
326	основная особенность	1	1
327	на них	2	1
328	между собой	1	1
329	всем этим	2	1
330	далее в	2	1
331	мысли и	1	1
332	что его	1	1
333	в различных	2	1
334	тем как	1	1
335	весь характер	1	1
336	одним словом	2	1
337	друг к	1	1
338	для жизни	1	1
339	важная особенность	1	1
340	видели что	1	1
341	значение и	1	1
342	к слову	1	1
343	по отношению	4	1
344	остаются в	1	1
345	менее всего	2	1
346	отношение к	4	1
347	не просто	1	1
348	из важнейших	2	1
349	и речи	2	1
350	необходимый для	1	1
351	чем же	1	1
352	материалом для	1	1
353	и выражения	1	1
354	сочетается с	1	1
355	и нет	2	1
356	словом в	4	1
357	и к	6	1
358	более или	2	1
359	точку зрения	3	1
360	в целом	1	1
361	сливается с	4	1
362	в нашем	2	1
363	связанного с	1	1
364	и внешний	1	1
365	рассказ о	1	1
366	романа но	2	1
367	жестов и	2	1
368	бы только	2	1
369	удельный вес	6	1
370	ее как	1	1
371	если он	1	1
372	между этими	1	1
373	этот процесс	1	1
374	широком смысле	1	1
375	связанные с	4	1
376	по самому	1	1
377	как всякий	2	1
378	оно было	2	1
379	говорили в	1	1
380	в узком	4	1
381	кажется нам	2	1
382	не исчерпывает	3	1
383	из него	2	1
384	и по	1	1
385	интерес в	1	1
386	с собой	1	1
387	социальных групп	2	1
388	но все	5	1
389	значительной степени	6	1
390	внешний характер	1	1
391	в каждом	1	1
392	для всех	4	1
393	разложение и	1	1
394	глубокий и	1	1
395	зрения на	2	1
396	его в	4	1
397	и других	4	1
398	на протяжении	2	1
399	мы сказали	2	1
400	должен был	1	1
401	и тем	1	1
402	здесь нет	1	1
403	здесь это	2	1
404	особое отношение	1	1
405	поэтому они	1	1
406	далеко не	2	1
407	разобранные нами	1	1
408	на основании	1	1
409	несмотря на	1	1
410	рода и	1	1
411	чем в	2	1
412	образы людей	1	1
413	себе все	1	1
414	сосредоточиться на	1	1
415	или менее	2	1
416	сознания но	1	1
417	самый этот	2	1
418	и языка	4	1
419	место в	1	1
420	не столько	3	1
421	от его	1	1
422	своем собственном	1	1
423	роман на	2	1
424	поэтому в	1	1
425	речевой жизни	1	1
426	моментов но	1	1
427	место занимает	1	1
428	через посредство	1	1
429	как от	1	1
430	вещей и	1	1
431	слов о	2	1
432	для нее	1	1
433	по себе	5	1
434	в историческом	2	1
435	в отношении	4	1
436	не менее	4	1
437	до известной	1	1
438	в смысле	4	1
439	дело в	2	1
440	того как	2	1
441	и падения	1	1
442	на него	2	1
443	которого он	2	1
444	и отдельных	1	1
445	и снова	1	1
446	подходят к	1	1
447	их значение	1	1
448	значение этого	1	1
449	ничего не	1	1
450	входит и	1	1
451	одна из	4	1
452	с одним	2	1
453	и другими	1	1
454	самому своему	1	1
455	нам важно	1	1
456	эти три	1	1
457	разной степени	1	1
458	входят в	2	1
459	из существенных	1	1
460	наконец несколько	1	1
461	об особой	1	1
462	от их	1	1
463	могут быть	7	1
464	во все	1	1
465	его понимании	1	1
466	здесь например	1	1
467	для развития	1	1
468	языках и	1	1
469	к другу	1	1
470	и другим	2	1
471	той или	5	1
472	нем есть	1	1
473	значение как	2	1
474	если же	1	1
475	быть конечно	1	1
476	значение это	1	1
477	и это	1	1
478	оно может	2	1
479	и о	1	1
480	здесь не	4	1
481	всего этого	1	1
482	говорит и	2	1
483	перевода в	1	1
484	нет никакой	1	1
485	в себя	2	1
486	в пределах	13	1
487	в ту	1	1
488	и образа	1	1
489	дано в	1	1
490	романа рабле	1	1
491	если они	1	1
492	связан с	3	1
493	особенно в	2	1
494	очень существенных	1	1
495	мог бы	1	1
496	мировой литературе	2	1
497	даны в	1	1
498	историческом аспекте	1	1
499	нас и	1	1
500	об этом	1	1
501	связанная с	1	1
502	вариация часто	1	1
503	со всех	1	1
504	не оказывать	1	1
505	дальнейшего развития	1	1
506	о нем	2	1
507	все событие	1	1
508	и здесь	2	1
509	известной степени	2	1
510	язык и	7	1
511	или на	2	1
512	своему существу	1	1
513	романа мы	1	1
514	можно сказать	1	1
515	языке как	3	1
516	нас в	1	1
517	сплетаются здесь	1	1
518	нем не	1	1
519	в языке	2	1
520	что и	3	1
521	это не	5	1
522	века и	1	1
523	нем и	2	1
524	наук и	1	1
525	который стал	1	1
526	в лучшем	1	1
527	различия между	1	1
528	в самый	1	1
529	всех сторон	2	1
530	довлеет себе	1	1
531	то все	1	1
532	как тема	1	1
533	человека в	5	1
534	важное значение	1	1
535	с ними	5	1
536	словом и	8	1
537	это очень	2	1
538	таких же	1	1
539	грамматике где	1	1
540	говорит только	1	1
541	их не	1	1
542	здесь с	1	1
543	языка этот	2	1
544	характерной для	1	1
545	уже не	5	1
546	между пределами	1	1
547	борьбы с	3	1
548	только чисто	1	1
549	до появления	1	1
550	но самое	1	1
551	рано или	1	1
552	оно всегда	1	1
553	или даже	3	1
554	и обратно	1	1
555	мир в	1	1
556	одно из	1	1
557	для него	7	1
558	с различными	3	1
559	ни в	4	1
560	говорить об	1	1
561	в пространстве	1	1
562	для правильного	1	1
563	очень легко	2	1
564	к ним	1	1
565	мы можем	1	1
566	характер его	1	1
567	в системе	1	1
568	разнородным и	1	1
569	в широком	1	1
570	были достаточно	1	1
571	речью в	1	1
572	в других	1	1
573	и динамический	1	1
574	для того	2	1
575	момент в	1	1
576	чувствует себя	1	1
577	или поздно	1	1
578	поэтому такая	1	1
579	или иной	5	1
580	себе представить	1	1
581	материал в	3	1
582	влияние на	2	1
583	они лишены	1	1
584	характерно для	1	1
585	случаев в	1	1
586	действующих лиц	2	1
587	и между	2	1
588	во второй	1	1
589	себя и	4	1
590	и прямо	2	1
591	говорит о	1	1
592	до xix	1	1
593	в некоторых	3	1
594	притом не	1	1
595	к сожалению	1	1
596	не было	2	1
597	но лишь	2	1
598	не знает	2	1
599	с большей	1	1
600	этой борьбы	1	1
601	его как	2	1
602	здесь выступает	1	1
603	когда она	1	1
604	здесь лишь	1	1
605	и слово	2	1
606	более глубокое	1	1
607	в связи	2	1
608	для этой	1	1
609	и об	1	1
610	на фоне	4	1
611	о себе	1	1
612	к его	2	1
613	мы говорим	1	1
614	с общей	1	1
615	но этот	1	1
616	и высоким	1	1
617	к своему	9	1
618	эпох и	1	1
619	xix века	4	1
620	он говорит	1	1
621	целом ряде	1	1
622	и там	3	1
623	да и	1	1
624	для понимания	1	1
625	значения они	1	1
626	поэтому когда	1	1
627	этого слова	1	1
628	не является	1	1
629	слова и	8	1
630	не касается	1	1
631	в условиях	1	1
632	и разрешить	1	1
633	в основном	4	1
634	только для	1	1
635	героя в	3	1
636	лучшем случае	1	1
637	различных социальных	1	1
638	и смертью	1	1
639	мира у	1	1
640	и крепкого	1	1
641	и борьба	1	1
642	в мировой	2	1
643	и времени	1	1
644	здесь конечно	1	1
645	тем и	1	1
646	существенный признак	1	1
647	имеет дело	2	1
648	всякого рода	1	1
649	это как	1	1
650	себя самого	1	1
651	из различных	1	1
652	из себя	3	1
653	здесь уже	2	1
654	которые его	1	1
655	в новых	2	1
656	исторических и	2	1
657	мира с	1	1
658	этим он	1	1
659	и превращается	1	1
660	нисколько не	1	1
661	есть от	2	1
662	лишь тогда	2	1
663	как луна	1	1
664	всех других	1	1
665	него и	1	1
666	отношению к	4	1
667	в отдельности	1	1
668	этот последний	1	1
669	многообразнейшие формы	2	1
670	на свет	1	1
671	и рыцарский	1	1
672	особая концепция	1	1
673	это так	1	1
674	пространстве и	1	1
675	расширения и	1	1
676	в таком	4	1
