N	2gram	Losev_Dial_2	Istorich
289	им и	1	2
290	жизни и	6	2
291	уже после	1	2
292	также и	2	1
293	потом и	1	1
294	на новое	2	1
295	сам по	3	1
296	пусть не	1	1
297	многих отношениях	1	1
298	всего это	1	1
299	после долгих	2	1
300	и есть	4	1
301	тем же	2	1
302	между двумя	1	1
303	с началом	1	1
304	должна быть	5	1
305	в зависимости	2	1
306	из мифа	1	1
307	этого нет	3	1
308	что уже	2	1
309	вещи все	1	1
310	пространство не	1	1
311	во всю	1	1
312	время как	7	1
313	нож которым	1	1
314	я не	6	1
315	но даже	1	1
316	что можно	1	1
317	зависимости от	2	1
318	думаю что	3	1
319	и этого	1	1
320	быть в	4	1
321	не был	1	1
322	не без	1	1
323	на самом	2	1
324	совсем не	1	1
325	но как	5	1
326	тут он	1	1
327	не то	5	1
328	мы же	2	1
329	остаются в	1	1
330	нужно быть	1	1
331	себе и	3	1
332	отличие от	1	1
333	что они	6	1
334	к сожалению	2	1
335	отнюдь не	6	1
336	и я	2	1
337	в одной	4	1
338	дает нам	1	1
339	стороны и	1	1
340	понимать в	1	1
341	что касается	1	1
342	здесь речь	1	1
343	и к	7	1
344	себе не	3	1
345	но в	2	1
346	в противоположность	2	1
347	есть ли	5	1
348	и отчасти	1	1
349	та же	4	1
350	вопрос почему	1	1
351	мы получаем	2	1
352	за это	1	1
353	он в	1	1
354	одно время	3	1
355	переходит на	1	1
356	часто даже	1	1
357	только на	1	1
358	его мы	1	1
359	остановиться на	1	1
360	в себе	15	1
361	во многих	1	1
362	если он	1	1
363	как принцип	1	1
364	но на	1	1
365	и если	4	1
366	в чужую	1	1
367	что она	14	1
368	земли на	1	1
369	задний план	1	1
370	при этом	4	1
371	уже видели	1	1
372	всех этих	3	1
373	и еще	1	1
374	его тела	1	1
375	не изучены	1	1
376	который часто	1	1
377	в силу	5	1
378	сердце и	1	1
379	и вот	4	1
380	становится ясной	1	1
381	мало того	1	1
382	и женщина	1	1
383	д все	1	1
384	подобно тому	1	1
385	но дело	1	1
386	в глубину	3	1
387	он входит	2	1
388	главным образом	1	1
389	и характер	1	1
390	форма есть	1	1
391	в глубине	1	1
392	на ту	1	1
393	от земли	2	1
394	знает что	1	1
395	как несколько	1	1
396	можно узнать	2	1
397	было бы	3	1
398	уже знаем	3	1
399	на почве	1	1
400	часто это	2	1
401	что один	1	1
402	д с	1	1
403	в жизни	2	1
404	этом мы	1	1
405	как живой	1	1
406	она и	2	1
407	и уже	3	1
408	одна и	4	1
409	и тогда	3	1
410	смысл и	2	1
411	не указывает	1	1
412	вещи в	4	1
413	и сейчас	1	1
414	на месте	1	1
415	с точки	8	1
416	в их	2	1
417	еще нет	1	1
418	она в	1	1
419	в стиле	1	1
420	в своем	4	1
421	очень высокой	1	1
422	от его	1	1
423	и сопоставить	1	1
424	в одном	4	1
425	живут в	2	1
426	превратиться в	1	1
427	и эти	1	1
428	и более	3	1
429	миф и	2	1
430	в конце	2	1
431	происходит от	1	1
432	новые и	2	1
433	на всю	2	1
434	в предыдущем	1	1
435	формы как	1	1
436	что есть	2	1
437	имеет свое	1	1
438	категория в	1	1
439	что эта	1	1
440	что с	2	1
441	виду что	2	1
442	извне и	1	1
443	и другое	1	1
444	самого начала	2	1
445	как о	1	1
446	считает что	1	1
447	дело не	2	1
448	не имеет	1	1
449	уже из	1	1
450	в науке	2	1
451	свою силу	1	1
452	не по	2	1
453	в самых	1	1
454	о них	1	1
455	искусству и	2	1
456	иметь в	2	1
457	нем в	1	1
458	он с	1	1
459	и прочие	1	1
460	это мы	2	1
461	и всегда	1	1
462	много что	1	1
463	у этого	1	1
464	же время	5	1
465	уже говорили	1	1
466	мире и	2	1
467	следует что	2	1
468	дело сводится	1	1
469	в каком	4	1
470	ли это	1	1
471	однако это	2	1
472	другой форме	1	1
473	нам что	1	1
474	истории не	1	1
475	как только	3	1
476	вокруг него	1	1
477	мере того	1	1
478	должны быть	3	1
479	к тому	2	1
480	его с	3	1
481	они и	1	1
482	всегда есть	2	1
483	оно не	1	1
484	с мифом	1	1
485	на тот	1	1
486	о существовании	1	1
487	и о	1	1
488	мифа в	4	1
489	в виду	5	1
490	вывод что	1	1
491	здесь не	1	1
492	без всякого	4	1
493	нами выше	2	1
494	чтобы быть	1	1
495	с самого	2	1
496	то время	4	1
497	приводит к	1	1
498	на свой	1	1
499	не бог	1	1
500	и извне	1	1
501	здесь нет	1	1
502	мог бы	1	1
503	во многом	1	1
504	меньше и	1	1
505	как же	3	1
506	можно только	2	1
507	остается только	2	1
508	это только	3	1
509	мы в	2	1
510	акулы и	1	1
511	составные части	1	1
512	что под	1	1
513	он сам	1	1
514	это может	2	1
515	с женщиной	1	1
516	даже не	1	1
517	говорят что	4	1
518	в тех	2	1
519	же необходимо	1	1
520	зато она	1	1
521	в состав	1	1
522	все вещи	1	1
523	одного из	1	1
524	дают нам	1	1
525	как этот	1	1
526	толкуется как	1	1
527	с целью	2	1
528	нас от	1	1
529	нет у	1	1
530	ней а	1	1
531	эти два	2	1
532	во всей	1	1
533	и только	4	1
534	наконец в	1	1
535	может иметь	3	1
536	это несомненно	1	1
537	тело и	3	1
538	в литературе	1	1
539	известно что	1	1
540	как из	2	1
541	понимать не	1	1
542	но с	1	1
543	хотя бы	4	1
544	идет по	1	1
545	тот же	1	1
546	самый общий	1	1
547	еще и	1	1
548	даже если	1	1
549	изучены в	1	1
550	всяком случае	2	1
551	и ее	1	1
552	но то	1	1
553	их не	1	1
554	не мешает	5	1
555	в эти	1	1
556	же и	9	1
557	и хочет	1	1
558	мы получим	1	1
559	однако так	1	1
560	существования и	1	1
561	что не	6	1
562	а это	1	1
563	или даже	1	1
564	или просто	1	1
565	одно из	4	1
566	ведь это	3	1
567	в котором	1	1
568	само по	2	1
569	не видел	1	1
570	и всякий	1	1
571	ее на	1	1
572	в очень	2	1
573	появиться только	1	1
574	были бы	1	1
575	что на	2	1
576	со всем	2	1
577	и даже	14	1
578	или иной	1	1
579	представления это	1	1
580	мы это	2	1
581	есть не	7	1
582	не обязательно	5	1
583	основной вывод	1	1
584	здесь в	1	1
585	в каких	2	1
586	я был	2	1
587	не знали	1	1
588	мы еще	1	1
589	можно назвать	1	1
590	только по	1	1
591	то и	1	1
592	не было	3	1
593	ней самой	1	1
594	не знает	1	1
595	на какие	1	1
596	в руках	1	1
597	человек в	1	1
598	огонь а	1	1
599	и оно	1	1
600	близка к	1	1
601	солнца и	1	1
602	в мифологии	4	1
603	уже давно	1	1
604	нет никаких	1	1
605	равно как	1	1
606	нет ничего	1	1
607	или другого	1	1
608	ни на	2	1
609	представляет себе	1	1
610	как это	7	1
611	то можно	1	1
612	пространства и	7	1
613	уходила в	1	1
614	конечно не	6	1
615	только как	3	1
616	по своему	5	1
617	в изображении	2	1
618	ибо оно	2	1
619	выйти из	3	1
620	а другое	1	1
621	других формах	1	1
622	тому как	1	1
623	но который	1	1
624	а потом	4	1
625	на свете	5	1
626	ко мне	2	1
627	в состоянии	2	1
628	как будто	7	1
629	том смысле	4	1
630	только о	2	1
631	он от	1	1
632	есть и	6	1
633	сейчас же	3	1
634	только для	1	1
635	как таковой	4	1
636	все остальные	1	1
637	из ряда	1	1
638	это ясно	1	1
639	есть она	1	1
640	по дороге	1	1
641	д и	2	1
642	и часто	2	1
643	знаем это	1	1
644	на задний	1	1
645	где и	1	1
646	происходит в	1	1
647	и от	3	1
648	это можно	1	1
649	не содержащий	1	1
650	что оно	4	1
651	мира и	1	1
652	а все	1	1
653	обе эти	1	1
654	в другое	2	1
655	или другой	3	1
656	в основе	1	1
657	или нет	3	1
658	только что	5	1
659	все они	1	1
660	я думаю	1	1
661	есть уже	2	1
662	хотя в	2	1
663	и начинается	1	1
664	на другие	1	1
665	но если	1	1
666	например почти	1	1
667	из этого	1	1
668	и жизнь	2	1
669	в самом	5	1
670	проникнуть в	1	1
671	самое обыкновенное	1	1
672	что такое	3	1
673	допустить что	1	1
674	а я	2	1
675	видим в	1	1
676	в искусстве	2	1
677	в своих	2	1
678	моя мать	1	1
679	как на	1	1
680	в таком	4	1
681	точно так	1	1
682	во всяком	2	1
683	все что	1	1
