N	2gram	Bakhtin_Fr_6	StatiiOP
232	это очень	1	2
233	по этому	1	2
234	знаком с	1	2
235	свидетельствуют о	1	2
236	раз в	2	2
237	в конце	2	2
238	так как	10	2
239	может быть	2	2
240	в них	7	2
241	в особенности	7	2
242	и речи	1	2
243	ему не	1	2
244	и др	10	2
245	говорит о	1	2
246	и самый	3	2
247	в некоторых	1	2
248	на этот	1	2
249	не на	2	2
250	его как	1	2
251	было для	1	2
252	или с	2	2
253	как говорит	1	2
254	и вообще	4	2
255	связь с	1	2
256	и потому	2	2
257	как это	2	2
258	отрывок из	2	2
259	что именно	2	2
260	к своему	1	2
261	предисловии к	1	2
262	в данном	3	2
263	что за	1	2
264	этих словах	1	2
265	опору в	1	2
266	по существу	1	2
267	с этой	3	2
268	это был	1	2
269	сцены в	3	2
270	большая часть	1	2
271	в результате	4	2
272	а к	1	2
273	конечно и	4	2
274	находим в	1	2
275	во время	9	2
276	сказать что	6	2
277	и другие	2	2
278	они не	3	2
279	ту же	1	1
280	xvii века	2	1
281	с жизнью	1	1
282	жил в	1	1
283	сам по	1	1
284	и то	2	1
285	есть место	1	1
286	это и	2	1
287	в приведенном	1	1
288	что когда	1	1
289	в первом	3	1
290	своего романа	2	1
291	и до	7	1
292	для понимания	1	1
293	в зависимости	1	1
294	той же	5	1
295	их и	1	1
296	из всех	1	1
297	смотреть на	1	1
298	несколько лет	1	1
299	характер его	1	1
300	брань и	2	1
301	мы не	2	1
302	основным источником	1	1
303	память о	1	1
304	есть нечто	2	1
305	целый мир	1	1
306	в сущности	8	1
307	совпадает с	1	1
308	говорить о	2	1
309	образом уже	1	1
310	не вполне	1	1
311	на тему	1	1
312	из того	2	1
313	их не	1	1
314	в народных	2	1
315	можно предполагать	1	1
316	литературы и	2	1
317	еще не	1	1
318	на них	1	1
319	он сам	3	1
320	сам а	1	1
321	в чем	3	1
322	этого эпизода	1	1
323	друг к	1	1
324	о смерти	1	1
325	в голове	3	1
326	темой и	1	1
327	по отношению	1	1
328	отношение к	1	1
329	были глубоко	2	1
330	себе и	1	1
331	не просто	1	1
332	из важнейших	1	1
333	в поисках	1	1
334	эту борьбу	1	1
335	чем же	1	1
336	сцены и	2	1
337	что касается	1	1
338	наиболее ярких	1	1
339	новую жизнь	1	1
340	и хотя	1	1
341	о самом	1	1
342	тебе с	1	1
343	представлению о	1	1
344	в литературном	1	1
345	к месту	1	1
346	из этих	2	1
347	что к	1	1
348	им в	1	1
349	своем романе	1	1
350	и тот	2	1
351	зависимости от	1	1
352	бы только	1	1
353	с громадным	1	1
354	есть но	1	1
355	и если	1	1
356	а то	1	1
357	приведенный отрывок	1	1
358	где все	2	1
359	перестает быть	1	1
360	именно то	1	1
361	до появления	1	1
362	с именем	1	1
363	не как	1	1
364	ими в	1	1
365	новое и	1	1
366	прошлого века	1	1
367	на этом	2	1
368	в основу	1	1
369	презрение к	1	1
370	значение в	2	1
371	различие между	1	1
372	же касается	1	1
373	связанных с	3	1
374	те же	3	1
375	была в	1	1
376	к другу	1	1
377	традиции и	1	1
378	зрения на	1	1
379	в несколько	1	1
380	заключается в	2	1
381	обоих случаях	1	1
382	пути от	1	1
383	с другими	3	1
384	роль в	4	1
385	и тем	1	1
386	основания для	1	1
387	повод для	2	1
388	но уже	2	1
389	текст в	1	1
390	на основании	1	1
391	а за	2	1
392	мы видели	2	1
393	и богатая	1	1
394	в развитии	2	1
395	воображения и	1	1
396	но если	2	1
397	во второй	1	1
398	и их	3	1
399	общества и	1	1
400	одним и	1	1
401	место в	1	1
402	представление о	2	1
403	в условиях	1	1
404	привычны и	1	1
405	этого потока	1	1
406	котором все	1	1
407	не будем	2	1
408	эпизода и	1	1
409	через посредство	1	1
410	и эти	1	1
411	и почти	1	1
412	и очень	2	1
413	при всех	1	1
414	в таких	2	1
415	одна из	1	1
416	у кого	2	1
417	на него	1	1
418	всех языках	2	1
419	в основе	4	1
420	которого он	1	1
421	и снова	1	1
422	о них	1	1
423	можно судить	1	1
424	но только	1	1
425	же объективное	1	1
426	для всего	2	1
427	он с	1	1
428	же время	5	1
429	всего и	1	1
430	время к	1	1
431	к концу	1	1
432	как она	2	1
433	предполагать что	2	1
434	развивается в	1	1
435	он пытался	1	1
436	вместо того	3	1
437	был так	1	1
438	громадный успех	2	1
439	сцены не	1	1
440	как будто	1	1
441	самым важным	1	1
442	на все	3	1
443	связан не	1	1
444	ни о	1	1
445	в момент	1	1
446	исходить из	1	1
447	не могут	2	1
448	он и	1	1
449	и вполне	1	1
450	его за	1	1
451	с полной	1	1
452	они и	3	1
453	быть конечно	1	1
454	как мы	12	1
455	что все	2	1
456	но вообще	1	1
457	здесь не	1	1
458	данном случае	2	1
459	лица не	1	1
460	средних веков	4	1
461	характер и	2	1
462	эпизода в	1	1
463	то время	1	1
464	в пределах	1	1
465	котором мы	3	1
466	говорит на	1	1
467	легенды о	5	1
468	с собой	1	1
469	можно было	1	1
470	не за	1	1
471	с самим	1	1
472	есть также	1	1
473	здесь нет	1	1
474	не чужда	1	1
475	с реальными	1	1
476	не были	3	1
477	в горле	1	1
478	без сомнения	1	1
479	возможно что	2	1
480	глубоко родственны	1	1
481	знакомство с	1	1
482	а там	1	1
483	основана на	1	1
484	поэтому в	1	1
485	в эпоху	6	1
486	эту сцену	1	1
487	что значит	1	1
488	образом в	2	1
489	и глубокая	1	1
490	связанное с	1	1
491	со всех	1	1
492	из рук	1	1
493	настоящее время	1	1
494	голоса в	1	1
495	др в	1	1
496	одного из	1	1
497	можно сказать	1	1
498	и во	2	1
499	центрального образа	1	1
500	вообще всю	1	1
501	от них	1	1
502	судить о	1	1
503	во втором	3	1
504	никаких сомнений	1	1
505	в форме	2	1
506	чем и	1	1
507	все время	4	1
508	и об	1	1
509	в лице	1	1
510	языке самого	1	1
511	говорит в	1	1
512	конце концов	1	1
513	нашел в	1	1
514	не совпадает	1	1
515	казалось что	1	1
516	один из	6	1
517	сомнению что	1	1
518	тот же	4	1
519	с ними	1	1
520	открыто и	1	1
521	до нас	5	1
522	поэтому и	3	1
523	был тот	1	1
524	он уже	1	1
525	не страшен	1	1
526	в могилу	1	1
527	самом себе	1	1
528	и прочие	1	1
529	хотя у	1	1
530	был совершенно	1	1
531	конечно не	3	1
532	да еще	2	1
533	уже в	4	1
534	г и	1	1
535	тем сильнее	2	1
536	одно из	1	1
537	совсем другое	1	1
538	именно они	1	1
539	себе в	2	1
540	ведь это	2	1
541	могло бы	1	1
542	у нее	1	1
543	а в	4	1
544	мы можем	1	1
545	как его	2	1
546	у него	7	1
547	вообще можно	1	1
548	и живо	1	1
549	в каждом	1	1
550	форму и	1	1
551	и литературной	1	1
552	о каком	1	1
553	зрения этого	1	1
554	и едва	2	1
555	а на	2	1
556	такое место	1	1
557	однако что	1	1
558	за пределы	2	1
559	что человек	2	1
560	к которому	1	1
561	романа в	3	1
562	себя и	1	1
563	что для	1	1
564	связано с	3	1
565	v в	1	1
566	нужно искать	1	1
567	нужно сказать	2	1
568	и стал	1	1
569	той эпохи	1	1
570	ничем не	1	1
571	в ту	1	1
572	в руках	1	1
573	одну из	2	1
574	не подлежит	1	1
575	на эту	1	1
576	что из	1	1
577	и слово	1	1
578	в связи	1	1
579	но оно	3	1
580	в последней	2	1
581	на чем	1	1
582	по своим	1	1
583	которая для	1	1
584	находим и	1	1
585	над ним	1	1
586	что теперь	1	1
587	в изображении	1	1
588	ли ты	1	1
589	исторических и	1	1
590	духе как	1	1
591	что же	1	1
592	они свидетельствуют	1	1
593	стихией и	1	1
594	да и	1	1
595	наконец и	2	1
596	бы его	1	1
597	действительно ли	1	1
598	так сильно	1	1
599	все как	1	1
600	части своего	1	1
601	на своем	1	1
602	нужно отметить	1	1
603	нисколько не	1	1
604	в книге	3	1
605	вопрос в	1	1
606	и для	3	1
607	которых он	1	1
608	для обновления	1	1
609	не существует	1	1
610	из лучших	1	1
611	и от	4	1
612	или в	6	1
613	этой системы	1	1
614	в настоящее	1	1
615	для нас	2	1
616	из различных	1	1
617	от него	2	1
618	и все	9	1
619	бы в	2	1
620	все они	2	1
621	и роста	1	1
622	важно подчеркнуть	1	1
623	была одним	1	1
624	между ними	3	1
625	эпохой в	1	1
626	их с	1	1
627	сказано но	1	1
628	к его	1	1
629	по одному	1	1
630	но этот	1	1
631	отношению к	1	1
632	из этого	4	1
633	этой сцены	1	1
634	в трех	1	1
635	героя в	1	1
636	около г	1	1
637	жизни и	3	1
638	пути к	1	1
639	но эти	1	1
640	к этой	1	1
641	о себе	1	1
642	своей части	1	1
643	яркое выражение	1	1
644	в таком	1	1
645	все что	4	1
